0.9237658540 1.462 0.014
0.9246829268 1.444 0.013
0.9255804884 1.496 0.014
0.9274146341 1.481 0.014
0.9283121955 1.506 0.014
0.9292292685 1.431 0.013
0.9301268299 1.478 0.013
0.9310439028 1.423 0.013
0.9319609756 1.438 0.013
0.9328585372 1.446 0.013
0.9337560976 1.411 0.013
0.9346926837 1.469 0.013
0.9355902443 1.405 0.013
0.9364878049 1.424 0.013
0.9374048786 1.410 0.013
0.9383219516 1.430 0.013
0.9392195130 1.454 0.014
0.9401365860 1.442 0.013
0.9410341463 1.401 0.013
0.9419512203 1.392 0.013
0.9428682931 1.396 0.013
0.9446634150 1.388 0.013
0.9456000004 1.364 0.013
0.9473951223 1.411 0.013
0.9483121951 1.395 0.013
0.9492292691 1.360 0.013
0.9510439024 1.357 0.013
0.9528585368 1.352 0.013
0.9537756105 1.351 0.013
0.9546731711 1.303 0.012
0.9555707325 1.325 0.013
0.9565073179 1.350 0.013
0.9574048782 1.332 0.012
0.9583024398 1.327 0.012
0.9592195126 1.313 0.012
0.9601365856 1.320 0.012
0.9610341469 1.326 0.012
0.9619512199 1.324 0.012
0.9628487813 1.279 0.012
0.9637853666 1.325 0.013
0.9655804886 1.275 0.012
0.9683121957 1.255 0.012
0.9692097563 1.264 0.012
0.9701268300 1.275 0.012
0.9710439030 1.305 0.012
0.9719609758 1.307 0.012
0.9728585374 1.267 0.012
0.9746926831 1.235 0.012
0.9755902445 1.238 0.012
0.9764878051 1.265 0.012
0.9773853664 1.245 0.012
0.9806243910 1.250 0.012
0.9815219516 1.257 0.012
0.9824585368 1.240 0.012
0.9833560983 1.227 0.012
0.9842536587 1.250 0.012
0.9851902441 1.250 0.012
0.9860878055 1.253 0.012
0.9869853660 1.249 0.012
0.9879024398 1.284 0.012
0.9888195128 1.247 0.012
0.9897170732 1.232 0.012
0.9906341471 1.212 0.012
0.9915317075 1.233 0.012
0.9924487805 1.187 0.011
0.9933658542 1.189 0.011
0.9942634148 1.191 0.011
0.9951609762 1.202 0.011
0.9960975616 1.192 0.012
0.9969951220 1.215 0.012
0.9978926835 1.202 0.012
0.9988097563 1.228 0.012
0.9997268293 1.211 0.012
0.0006243906 1.234 0.012
0.0015414636 1.217 0.011
0.0024390250 1.239 0.012
0.0033560980 1.204 0.011
0.0042731707 1.270 0.012
0.0060682929 1.212 0.012
0.0070048780 1.246 0.012
0.0079024394 1.195 0.011
0.0097170738 1.220 0.012
0.0106341467 1.216 0.012
0.0115317081 1.228 0.012
0.0124487811 1.214 0.012
0.0142634154 1.187 0.012
0.0151804882 1.201 0.011
0.0160780488 1.180 0.011
0.0169756101 1.179 0.011
0.0179121955 1.175 0.011
0.0188097569 1.205 0.011
0.0206243902 1.219 0.012
0.0215414642 1.182 0.012
0.0224390246 1.183 0.011
0.0242536589 1.204 0.011
0.0260878057 1.231 0.012
0.0269853662 1.215 0.012
0.0278829276 1.192 0.012
0.0288195130 1.217 0.011
0.0297170734 1.227 0.012
0.0306146349 1.213 0.011
0.0315317077 1.216 0.012
0.0324487807 1.200 0.012
0.0333463420 1.194 0.011
0.0342634150 1.220 0.012
0.0351804878 1.222 0.012
0.0360975618 1.186 0.011
0.0369951221 1.155 0.011
0.0378926837 1.231 0.012
0.0388292689 1.208 0.012
0.0397268295 1.202 0.011
0.0406243908 1.181 0.011
0.0415219514 1.204 0.012
0.0424585366 1.178 0.012
0.0433560981 1.186 0.011
0.0442731709 1.186 0.012
0.0470048782 1.174 0.012
0.0479024396 1.194 0.012
0.0497365854 1.206 0.012
0.0506341469 1.183 0.011
0.0515317075 1.208 0.011
0.0524487813 1.228 0.012
0.0542634146 1.210 0.011
0.0551804884 1.220 0.012
0.0560780490 1.160 0.011
0.0569951227 1.171 0.011
0.0579121957 1.166 0.011
0.0588097561 1.190 0.011
0.0597073177 1.165 0.011
0.0606439028 1.176 0.011
0.0624390248 1.183 0.011
0.0633560978 1.165 0.011
0.0642731715 1.158 0.011
0.0651707321 1.144 0.011
0.0669853664 1.142 0.011
0.0679024392 1.148 0.011
0.0697170736 1.170 0.011
0.0706146341 1.153 0.011
0.0724487809 1.171 0.011
0.0733463422 1.168 0.011
0.0742634152 1.167 0.011
0.0760780496 1.223 0.011
0.0769951223 1.173 0.011
0.0778926829 1.174 0.011
0.0788097567 1.179 0.011
0.0797268297 1.195 0.011
0.0806243910 1.202 0.011
0.0815219516 1.171 0.011
0.0824585368 1.215 0.011
0.0833560983 1.174 0.011
0.0842536589 1.213 0.011
0.0851707317 1.213 0.011
0.0860878055 1.214 0.011
0.0879024398 1.202 0.011
0.0888000004 1.213 0.011
0.0897170734 1.240 0.012
0.0906341471 1.234 0.011
0.0915317077 1.227 0.011
0.0924292691 1.210 0.011
0.0933658542 1.250 0.011
0.0942634148 1.237 0.011
0.0951609762 1.165 0.011
0.0960780492 1.184 0.011
0.0969951221 1.209 0.011
0.0978926835 1.212 0.011
0.0988097563 1.191 0.011
0.0997073179 1.212 0.011
0.1006243906 1.177 0.011
0.1015414636 1.188 0.011
0.1033365856 1.188 0.011
0.1042731709 1.184 0.011
0.1051707323 1.224 0.011
0.1060682929 1.215 0.011
0.1069853666 1.215 0.011
0.1079024394 1.199 0.011
0.1088000000 1.213 0.011
0.1097170738 1.213 0.011
0.1106146343 1.213 0.011
0.1115317081 1.176 0.011
0.1124487811 1.168 0.011
0.1133463417 1.179 0.011
0.1142439030 1.143 0.011
0.1151804882 1.174 0.011
0.1160780488 1.173 0.011
0.1169756103 1.191 0.011
0.1178926831 1.205 0.011
0.1188097569 1.200 0.011
0.1197073175 1.220 0.011
0.1206243904 1.193 0.011
0.1215414642 1.203 0.011
0.1224390248 1.230 0.012
0.1233560976 1.214 0.011
0.1242536591 1.229 0.011
0.1251902443 1.241 0.011
0.1260878057 1.223 0.012
0.1269853662 1.215 0.011
0.1278829268 1.227 0.011
0.1288195130 1.258 0.011
0.1297170736 1.242 0.011
0.1306146349 1.210 0.011
0.1315317079 1.257 0.011
0.1324487807 1.232 0.011
0.1333463422 1.245 0.011
0.1342634150 1.217 0.011
0.1351609756 1.227 0.011
0.1360975618 1.243 0.011
0.1369951223 1.279 0.012
0.1378926837 1.210 0.011
0.1387902443 1.250 0.012
0.1397268295 1.210 0.011
0.1415219514 1.269 0.012
0.1424390252 1.234 0.012
0.1433560981 1.228 0.012
0.1442731711 1.233 0.012
0.1451707325 1.254 0.012
0.1460682931 1.263 0.012
0.1470048782 1.229 0.012
0.1479024396 1.278 0.012
0.1488000002 1.274 0.012
0.1496975618 1.247 0.012
0.1506341469 1.267 0.012
0.1515317075 1.262 0.012
