2453225.39546 1.47400 0.01900
2453225.39584 1.44700 0.01800
2453225.39621 1.45800 0.01800
2453225.39658 1.40800 0.01800
2453225.39845 1.41800 0.01800
2453225.39882 1.44100 0.01800
2453225.39919 1.45500 0.01900
2453225.39957 1.45100 0.01900
2453225.39995 1.47200 0.02000
2453225.40032 1.45000 0.01900
2453225.40069 1.47800 0.01900
2453225.40106 1.50000 0.01900
2453225.40144 1.49300 0.01900
2453225.40181 1.44700 0.01900
2453225.40218 1.43600 0.01900
2453225.40255 1.46400 0.02000
2453225.40293 1.47400 0.01900
2453225.40330 1.49100 0.01900
2453225.40367 1.43900 0.01900
2453225.40404 1.44500 0.01900
2453225.40443 1.46600 0.01900
2453225.40480 1.41700 0.01900
2453225.40517 1.44200 0.01900
2453225.40554 1.52900 0.02000
2453225.40592 1.47500 0.01900
2453225.40629 1.48900 0.01900
2453225.40666 1.46500 0.01900
2453225.40703 1.50900 0.01900
2453225.40741 1.48900 0.01900
2453225.40778 1.50700 0.01900
2453225.40815 1.47200 0.01900
2453225.40852 1.47300 0.01900
2453225.40891 1.48900 0.01900
2453225.40928 1.47800 0.01900
2453225.41002 1.49300 0.01900
2453225.41040 1.52600 0.02000
2453225.41077 1.50000 0.01900
2453225.41114 1.48200 0.01900
2453225.41151 1.50400 0.01900
2453225.41189 1.51200 0.02000
2453225.41226 1.49300 0.02000
2453225.41263 1.51300 0.02000
2453225.41300 1.48600 0.02000
2453225.41338 1.51900 0.01900
2453225.41413 1.48400 0.02000
2453225.41488 1.49700 0.02000
2453225.41562 1.48200 0.01900
2453225.41599 1.48900 0.02000
2453225.41637 1.55100 0.02000
2453225.41674 1.49900 0.02000
2453225.41711 1.52600 0.02000
2453225.41748 1.47500 0.01900
2453225.41786 1.48500 0.02000
2453225.41823 1.54000 0.02000
2453225.41860 1.50400 0.02000
2453225.41897 1.51000 0.02000
2453225.41936 1.53200 0.02000
2453225.41973 1.49500 0.02000
2453225.42010 1.54300 0.02100
2453225.42047 1.48600 0.02100
2453225.42085 1.50300 0.02000
2453225.42159 1.55200 0.02100
2453225.42196 1.54500 0.02000
2453225.42234 1.55800 0.02000
2453225.42271 1.53000 0.01900
2453225.42308 1.52300 0.02000
2453225.42345 1.50900 0.02000
2453225.42421 1.48500 0.02000
2453225.42458 1.50800 0.02000
2453225.42495 1.50200 0.02000
2453225.42533 1.52900 0.02100
2453225.42570 1.49400 0.02000
2453225.42607 1.51200 0.02100
2453225.42682 1.55100 0.02100
2453225.42719 1.54400 0.02100
2453225.42756 1.55400 0.02100
2453225.42793 1.52100 0.02000
2453225.42943 1.51500 0.02100
2453225.42981 1.50200 0.02700
2453225.43018 1.56600 0.02800
2453225.43055 1.51400 0.03400
2453225.43092 1.48900 0.03200
2453225.43205 1.54400 0.03400
2453225.43242 1.52700 0.02600
2453225.43279 1.56100 0.02100
2453225.43318 1.54800 0.02100
2453225.43355 1.52900 0.02400
2453225.43505 1.52300 0.01900
2453225.43693 1.57800 0.02100
2453225.43730 1.56400 0.02000
2453225.43805 1.54900 0.02000
2453225.43842 1.50300 0.02000
2453225.43880 1.57600 0.02100
2453225.43917 1.56800 0.02000
2453225.43954 1.53300 0.02000
2453225.43992 1.59700 0.02200
2453225.44029 1.50800 0.03000
2453225.44778 1.38300 0.02600
2453225.45228 1.50400 0.01900
2453225.45304 1.51500 0.01900
2453225.45378 1.49500 0.01900
2453225.45641 1.52900 0.01900
2453225.45679 1.48400 0.01900
2453225.45753 1.49300 0.01900
2453225.45791 1.54900 0.01900
2453225.45828 1.46700 0.01900
2453225.45940 1.45500 0.01800
2453225.46091 1.49200 0.01900
2453225.46128 1.47300 0.02000
2453225.46165 1.46600 0.01800
2453225.46240 1.46500 0.01800
2453225.46315 1.45700 0.02800
2453225.46391 1.51000 0.02800
2453225.46428 1.40100 0.02200
2453225.46503 1.48700 0.01800
2453225.46540 1.51500 0.01800
2453225.46651 1.50200 0.01800
2453225.46689 1.46200 0.01700
2453225.46726 1.46200 0.01800
2453225.46763 1.52300 0.01800
2453225.46802 1.45000 0.01700
2453225.46839 1.47300 0.01800
2453225.46876 1.46300 0.01700
2453225.46914 1.44800 0.01700
2453225.46951 1.48200 0.01700
2453225.46989 1.47800 0.01800
2453225.47026 1.44900 0.01700
2453225.47063 1.45700 0.01700
2453225.47138 1.44800 0.01700
2453225.47214 1.46300 0.01700
2453225.47251 1.42700 0.01700
2453225.47289 1.45600 0.01700
2453225.47326 1.41500 0.01700
2453225.47363 1.44100 0.01700
2453225.47401 1.43000 0.01700
2453225.47438 1.44300 0.01700
2453225.47475 1.40800 0.01600
2453225.47513 1.45900 0.01700
2453225.47626 1.47800 0.01700
2453225.47663 1.44400 0.01700
2453225.47775 1.46700 0.01800
2453225.47962 1.39600 0.01600
2453225.48038 1.34400 0.01600
2453225.48262 1.43600 0.03300
2453225.48299 1.31500 0.02900
2453225.48525 1.38600 0.01700
2453225.50136 1.42700 0.02900
2453225.50847 1.29700 0.01800
2453225.53131 1.26400 0.02000
2453225.53731 1.21300 0.01300
2453225.55567 1.11800 0.03000
2453225.56729 1.20300 0.01300
2453225.56766 1.13500 0.01300
2453225.56804 1.17700 0.01300
2453225.57065 1.13100 0.01300
2453225.57328 1.11300 0.01300
2453225.57365 1.09700 0.01300
2453225.57553 1.13000 0.01300
2453225.57703 1.18000 0.01300
2453225.57852 1.08100 0.01300
2453225.58077 1.12300 0.02500
2453225.58227 1.21200 0.01600

