JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453212.38913 -1.594 0.022 -0.128 0.011 -0.119 0.010 1.466 0.022 1.475 0.022 0.009 0.011
2453212.38962 -1.570 0.020 -0.122 0.010 -0.109 0.010 1.448 0.020 1.461 0.020 0.013 0.010
2453212.39010 -1.618 0.021 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453212.39109 -1.612 0.020 -0.154 0.010 99.999 9.999 1.458 0.020 99.999 9.999 99.999 9.999
2453212.39157 -1.619 0.020 -0.144 0.010 -0.146 0.010 1.475 0.020 1.473 0.020 -0.002 0.010
2453212.39206 -1.617 0.020 -0.181 0.009 -0.150 0.009 1.436 0.020 1.467 0.020 0.031 0.010
2453212.39256 -1.662 0.021 -0.188 0.009 -0.179 0.009 1.474 0.021 1.483 0.021 0.009 0.010
2453212.39304 99.999 9.999 99.999 9.999 -0.183 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453212.39353 -1.672 0.020 -0.215 0.009 -0.186 0.009 1.457 0.020 1.486 0.020 0.029 0.010


2453212.39451 -1.655 0.020 -0.188 0.009 -0.173 0.009 1.467 0.020 1.482 0.020 0.015 0.010
2453212.39500 -1.661 0.020 -0.215 0.009 -0.214 0.009 1.446 0.020 1.447 0.020 0.001 0.010
2453212.39549 -1.716 0.021 -0.218 0.009 -0.230 0.009 1.498 0.021 1.486 0.021 -0.012 0.010
2453212.39597 -1.688 0.020 -0.229 0.009 -0.226 0.009 1.459 0.020 1.462 0.020 0.003 0.010
2453212.39647 -1.734 0.020 -0.225 0.009 -0.209 0.009 1.509 0.020 1.525 0.020 0.016 0.010
2453212.39696 -1.684 0.020 -0.218 0.009 -0.219 0.009 1.466 0.020 1.465 0.020 -0.001 0.010
2453212.39744 -1.729 0.020 -0.283 0.009 -0.254 0.009 1.446 0.020 1.475 0.020 0.029 0.010
2453212.39793 -1.722 0.020 -0.260 0.009 -0.254 0.009 1.462 0.020 1.468 0.020 0.006 0.010
2453212.39843 -1.724 0.020 -0.260 0.009 -0.255 0.009 1.464 0.020 1.469 0.020 0.005 0.010
2453212.39891 -1.736 0.021 -0.257 0.009 -0.265 0.009 1.479 0.021 1.471 0.021 -0.008 0.010
2453212.39940 99.999 9.999 99.999 9.999 -0.277 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453212.39988 -1.731 0.020 -0.273 0.009 -0.279 0.009 1.458 0.020 1.452 0.020 -0.006 0.010
2453212.40038 -1.751 0.020 -0.316 0.009 -0.306 0.009 1.435 0.020 1.445 0.020 0.010 0.010
2453212.40087 -1.761 0.020 -0.289 0.009 -0.271 0.009 1.472 0.020 1.490 0.020 0.018 0.010
2453212.40135 -1.776 0.021 -0.304 0.009 -0.290 0.009 1.472 0.021 1.486 0.021 0.014 0.010


2453212.40234 -1.742 0.020 -0.320 0.009 -0.316 0.009 1.422 0.020 1.426 0.020 0.004 0.010
2453212.40282 -1.786 0.022 -0.323 0.010 -0.303 0.009 1.463 0.022 1.483 0.022 0.020 0.011
2453212.40331 -1.791 0.020 -0.338 0.009 -0.311 0.009 1.453 0.020 1.480 0.020 0.027 0.010
2453212.40380 -1.777 0.021 -0.347 0.010 -0.305 0.009 1.430 0.022 1.472 0.021 0.042 0.011
2453212.40429 -1.790 0.021 -0.353 0.009 -0.342 0.009 1.437 0.021 1.448 0.021 0.011 0.010
2453212.40478 -1.792 0.022 -0.313 0.010 -0.302 0.010 1.479 0.022 1.490 0.022 0.011 0.011


2453212.40575 -1.799 0.019 -0.370 0.009 -0.357 0.009 1.429 0.019 1.442 0.019 0.013 0.010
2453212.40625 -1.783 0.019 -0.356 0.009 -0.315 0.009 1.427 0.019 1.468 0.019 0.041 0.010
2453212.40674 -1.778 0.022 -0.271 0.011 -0.233 0.011 1.507 0.022 1.545 0.022 0.038 0.011
2453212.40722 -1.803 0.024 -0.528 0.011 -0.642 0.012 1.275 0.025 1.161 0.025 -0.114 0.013
2453212.40771 -1.728 0.049 -0.387 0.020 -0.473 0.021 1.341 0.051 1.255 0.051 -0.086 0.023
2453212.40821 -1.848 0.050 -0.283 0.018 -0.374 0.020 1.565 0.051 1.474 0.052 -0.091 0.021
2453212.40869 -1.737 0.020 -0.536 0.011 -0.516 0.011 1.201 0.021 1.221 0.021 0.020 0.013
2453212.40918 -1.882 0.023 -0.377 0.010 -0.404 0.010 1.505 0.023 1.478 0.023 -0.027 0.011
2453212.40966 -1.815 0.020 -0.445 0.010 -0.404 0.009 1.370 0.021 1.411 0.020 0.041 0.011
2453212.41016 -1.749 0.021 -0.517 0.010 -0.467 0.010 1.232 0.022 1.282 0.022 0.050 0.011
2453212.41065 -1.893 0.021 -0.396 0.009 -0.399 0.009 1.497 0.021 1.494 0.021 -0.003 0.010
2453212.41113 -1.848 0.019 99.999 9.999 -0.366 0.009 99.999 9.999 1.482 0.019 99.999 9.999
2453212.41162 -1.864 0.019 -0.374 0.009 -0.382 0.009 1.490 0.019 1.482 0.019 -0.008 0.010
2453212.41212 -1.970 0.026 -0.369 0.011 -0.401 0.011 1.601 0.026 1.569 0.027 -0.032 0.012
2453212.41260 99.999 9.999 -0.385 0.009 -0.429 0.009 99.999 9.999 99.999 9.999 -0.044 0.010
2453212.41309 -1.864 0.019 -0.400 0.009 -0.400 0.009 1.464 0.019 1.464 0.019 0.000 0.010
2453212.41358 -1.909 0.020 -0.589 0.010 -0.539 0.010 1.320 0.021 1.370 0.021 0.050 0.011
2453212.41407 -2.237 0.043 -0.413 0.014 -0.742 0.015 1.824 0.043 1.495 0.044 -0.329 0.017
2453212.41456 -2.066 0.024 -0.592 0.010 -0.517 0.010 1.474 0.024 1.549 0.024 0.075 0.011
2453212.41505 -2.060 0.023 -0.403 0.009 -0.385 0.009 1.657 0.023 1.675 0.023 0.018 0.010
2453212.41553 -1.913 0.037 -0.394 0.014 -0.385 0.014 1.519 0.038 1.528 0.038 0.009 0.016
2453212.41603 -1.908 0.020 -0.425 0.009 -0.575 0.009 1.483 0.020 1.333 0.021 -0.150 0.011
2453212.41652 -1.908 0.022 -0.381 0.009 -0.385 0.009 1.527 0.022 1.523 0.022 -0.004 0.010


2453212.41749 -1.885 0.021 -0.368 0.009 -0.385 0.009 1.517 0.021 1.500 0.021 -0.017 0.010
2453212.41799 -1.925 0.027 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453212.41847 -1.958 0.031 -0.324 0.011 -0.495 0.012 1.634 0.031 1.463 0.032 -0.171 0.013
2453212.41896 -1.927 0.039 -0.447 0.016 -0.560 0.017 1.480 0.040 1.367 0.040 -0.113 0.019
2453212.41944 -1.877 0.033 99.999 9.999 -0.327 0.013 99.999 9.999 1.550 0.034 99.999 9.999
2453212.41994 -1.873 0.070 -0.063 0.022 -0.192 0.023 1.810 0.070 1.681 0.070 -0.129 0.023
2453212.42043 -1.937 0.174 -0.309 0.050 -0.326 0.051 1.628 0.175 1.611 0.176 -0.017 0.057
2453212.42091 -1.865 0.020 -0.500 0.010 -0.531 0.010 1.365 0.021 1.334 0.021 -0.031 0.011
2453212.42140 99.999 9.999 99.999 9.999 -0.518 0.024 99.999 9.999 99.999 9.999 99.999 9.999
2453212.42190 -2.043 0.179 -0.109 0.044 0.150 0.039 1.934 0.180 2.193 0.179 0.259 0.042
2453212.42238 -1.884 0.044 -0.391 0.016 -0.473 0.017 1.493 0.045 1.411 0.045 -0.082 0.019
2453212.42287 -1.931 0.019 -0.506 0.009 -0.439 0.009 1.425 0.019 1.492 0.019 0.067 0.010
2453212.42336 -1.905 0.018 -0.439 0.009 -0.433 0.009 1.466 0.018 1.472 0.018 0.006 0.010


2453212.42434 -1.908 0.018 -0.471 0.009 -0.452 0.009 1.437 0.018 1.456 0.018 0.019 0.010
2453212.42483 -1.922 0.018 -0.462 0.009 -0.455 0.009 1.460 0.018 1.467 0.018 0.007 0.010
2453212.42531 -2.136 0.043 -0.509 0.015 -0.393 0.014 1.627 0.044 1.743 0.043 0.116 0.016
2453212.42581 -1.451 0.059 -0.636 0.033 -0.864 0.039 0.815 0.063 0.587 0.066 -0.228 0.045
2453212.42630 99.999 9.999 -0.723 0.033 -0.528 0.029 99.999 9.999 99.999 9.999 0.195 0.038
2453212.42678 -1.662 0.037 -0.823 0.021 -1.090 0.026 0.839 0.041 0.572 0.043 -0.267 0.031
2453212.42727 -1.972 0.032 -0.604 0.014 -0.688 0.014 1.368 0.033 1.284 0.033 -0.084 0.016
2453212.42777 -1.805 0.024 -0.594 0.012 -0.464 0.011 1.211 0.025 1.341 0.025 0.130 0.013
2453212.42825 -1.916 0.020 -0.616 0.009 -0.624 0.009 1.300 0.021 1.292 0.021 -0.008 0.011
2453212.42874 -1.957 0.173 -0.333 0.052 -0.170 0.047 1.624 0.175 1.787 0.174 0.163 0.054
2453212.42922 -1.899 0.060 -0.832 0.026 -0.919 0.029 1.067 0.063 0.980 0.064 -0.087 0.035
2453212.42972 -1.960 0.054 -0.713 0.022 -0.744 0.023 1.247 0.056 1.216 0.057 -0.031 0.028
2453212.43021 -1.974 0.019 -0.503 0.009 -0.466 0.009 1.471 0.019 1.508 0.019 0.037 0.010
2453212.43069 -2.157 0.076 -0.662 0.026 -0.476 0.024 1.495 0.078 1.681 0.077 0.186 0.029
2453212.43118 -1.735 0.161 -0.529 0.064 -0.631 0.069 1.206 0.166 1.104 0.168 -0.102 0.081
2453212.43168 -1.913 0.019 -0.472 0.009 -0.506 0.009 1.441 0.019 1.407 0.019 -0.034 0.010
2453212.43216 -1.761 0.038 -0.601 0.018 -0.848 0.021 1.160 0.040 0.913 0.041 -0.247 0.023
2453212.43265 -1.854 0.061 -0.467 0.024 -0.533 0.024 1.387 0.062 1.321 0.062 -0.066 0.028
2453212.43314 -2.018 0.039 -0.543 0.016 -0.505 0.015 1.475 0.040 1.513 0.040 0.038 0.018
2453212.43363 -1.937 0.031 -0.336 0.012 -0.441 0.013 1.601 0.031 1.496 0.032 -0.105 0.013
2453212.43412 -1.918 0.033 -0.483 0.014 -0.621 0.014 1.435 0.034 1.297 0.034 -0.138 0.016
2453212.43461 -1.920 0.021 -0.465 0.010 -0.488 0.010 1.455 0.022 1.432 0.022 -0.023 0.011
2453212.43509 99.999 9.999 -0.233 0.012 -0.194 0.012 99.999 9.999 99.999 9.999 0.039 0.013
2453212.43559 -1.974 0.025 -0.505 0.011 -0.532 0.011 1.469 0.026 1.442 0.026 -0.027 0.013


2453212.43656 -2.010 0.022 -0.498 0.010 -0.491 0.010 1.512 0.022 1.519 0.022 0.007 0.011
2453212.43705 -1.989 0.020 -0.496 0.009 -0.485 0.009 1.493 0.020 1.504 0.020 0.011 0.010
2453212.43755 -1.957 0.019 -0.491 0.009 -0.481 0.009 1.466 0.019 1.476 0.019 0.010 0.010
2453212.43803 -1.973 0.019 -0.488 0.009 -0.516 0.009 1.485 0.019 1.457 0.019 -0.028 0.010
2453212.43852 -1.953 0.018 -0.473 0.009 -0.507 0.009 1.480 0.018 1.446 0.018 -0.034 0.010
2453212.43900 -1.944 0.019 -0.487 0.009 -0.491 0.009 1.457 0.019 1.453 0.019 -0.004 0.010
2453212.43950 -1.973 0.018 -0.512 0.009 -0.524 0.009 1.461 0.018 1.449 0.018 -0.012 0.010
2453212.43999 -1.945 0.018 -0.528 0.009 -0.525 0.009 1.417 0.018 1.420 0.018 0.003 0.010
2453212.44047 -1.958 0.018 -0.504 0.009 -0.494 0.009 1.454 0.018 1.464 0.018 0.010 0.010


2453212.44146 -1.991 0.018 -0.521 0.009 -0.516 0.009 1.470 0.018 1.475 0.018 0.005 0.010
2453212.44194 -1.949 0.018 -0.513 0.009 -0.514 0.009 1.436 0.018 1.435 0.018 -0.001 0.010
2453212.44243 99.999 9.999 -0.538 0.009 -0.519 0.009 99.999 9.999 99.999 9.999 0.019 0.010
2453212.44292 -1.936 0.017 -0.503 0.009 -0.512 0.009 1.433 0.017 1.424 0.017 -0.009 0.010
2453212.44341 -1.965 0.018 -0.513 0.009 -0.539 0.009 1.452 0.018 1.426 0.018 -0.026 0.010
2453212.44390 99.999 9.999 -0.521 0.009 -0.538 0.009 99.999 9.999 99.999 9.999 -0.017 0.010
2453212.44439 -1.971 0.019 -0.521 0.009 -0.523 0.009 1.450 0.019 1.448 0.019 -0.002 0.010
2453212.44488 -1.950 0.018 -0.507 0.009 -0.510 0.009 1.443 0.018 1.440 0.018 -0.003 0.010
2453212.44537 -1.943 0.019 -0.514 0.009 -0.511 0.009 1.429 0.019 1.432 0.019 0.003 0.010
2453212.44586 -1.935 0.018 -0.541 0.009 -0.553 0.009 1.394 0.018 1.382 0.018 -0.012 0.010
2453212.44634 -1.948 0.018 -0.508 0.009 -0.505 0.009 1.440 0.018 1.443 0.018 0.003 0.010
2453212.44684 -1.987 0.019 -0.534 0.009 -0.543 0.009 1.453 0.019 1.444 0.019 -0.009 0.010
2453212.44733 -1.945 0.018 -0.514 0.009 -0.504 0.009 1.431 0.018 1.441 0.018 0.010 0.010
2453212.44781 -1.987 0.018 -0.535 0.009 -0.540 0.009 1.452 0.018 1.447 0.018 -0.005 0.010
2453212.44830 -1.953 0.019 -0.501 0.009 -0.492 0.009 1.452 0.019 1.461 0.019 0.009 0.010
2453212.44880 -1.971 0.018 -0.512 0.009 -0.509 0.009 1.459 0.018 1.462 0.018 0.003 0.010
2453212.44928 99.999 9.999 -0.530 0.009 -0.511 0.009 99.999 9.999 99.999 9.999 0.019 0.010
2453212.44977 -1.930 0.018 -0.523 0.009 -0.514 0.009 1.407 0.018 1.416 0.018 0.009 0.010
2453212.45025 -1.974 0.018 -0.506 0.009 -0.500 0.009 1.468 0.018 1.474 0.018 0.006 0.010
2453212.45075 -2.008 0.018 -0.530 0.009 -0.533 0.009 1.478 0.018 1.475 0.018 -0.003 0.010
2453212.45124 99.999 9.999 -0.517 0.009 -0.520 0.009 99.999 9.999 99.999 9.999 -0.003 0.010
2453212.45172 -1.983 0.018 -0.529 0.009 -0.530 0.009 1.454 0.018 1.453 0.018 -0.001 0.010
2453212.45221 -1.953 0.019 -0.490 0.009 -0.503 0.009 1.463 0.019 1.450 0.019 -0.013 0.010
2453212.45271 99.999 9.999 99.999 9.999 -0.512 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453212.45319 -1.987 0.018 -0.523 0.009 -0.522 0.009 1.464 0.018 1.465 0.018 0.001 0.010
2453212.45368 -1.922 0.018 -0.473 0.009 -0.484 0.009 1.449 0.018 1.438 0.018 -0.011 0.010
2453212.45417 99.999 9.999 -0.512 0.009 -0.532 0.009 99.999 9.999 99.999 9.999 -0.020 0.010
2453212.45466 -1.974 0.018 99.999 9.999 -0.520 0.009 99.999 9.999 1.454 0.018 99.999 9.999
2453212.45515 -1.985 0.018 -0.479 0.008 -0.508 0.009 1.506 0.018 1.477 0.018 -0.029 0.009
2453212.45564 -1.943 0.017 99.999 9.999 -0.524 0.009 99.999 9.999 1.419 0.017 99.999 9.999
2453212.45612 -1.939 0.017 -0.518 0.009 -0.509 0.009 1.421 0.017 1.430 0.017 0.009 0.010
2453212.45662 -1.927 0.017 -0.496 0.009 -0.482 0.009 1.431 0.017 1.445 0.017 0.014 0.010
2453212.45711 -1.959 0.017 -0.503 0.009 -0.514 0.009 1.456 0.017 1.445 0.017 -0.011 0.010
2453212.45759 99.999 9.999 -0.514 0.009 -0.504 0.009 99.999 9.999 99.999 9.999 0.010 0.010
2453212.45808 -1.982 0.018 -0.534 0.009 -0.546 0.009 1.448 0.018 1.436 0.018 -0.012 0.010
2453212.45858 -1.953 0.018 -0.525 0.009 -0.525 0.009 1.428 0.018 1.428 0.018 0.000 0.010
2453212.45906 -1.960 0.019 99.999 9.999 -0.528 0.009 99.999 9.999 1.432 0.019 99.999 9.999
2453212.45955 -1.968 0.019 -0.520 0.009 -0.522 0.009 1.448 0.019 1.446 0.019 -0.002 0.010
2453212.46003 -1.925 0.019 -0.502 0.009 -0.477 0.009 1.423 0.019 1.448 0.019 0.025 0.010
2453212.46053 -1.932 0.020 -0.468 0.009 -0.470 0.009 1.464 0.020 1.462 0.020 -0.002 0.010
2453212.46102 -1.929 0.019 -0.480 0.009 -0.492 0.009 1.449 0.019 1.437 0.019 -0.012 0.010
2453212.46150 -1.928 0.020 -0.462 0.009 -0.467 0.009 1.466 0.020 1.461 0.020 -0.005 0.010
2453212.46199 -1.935 0.020 -0.487 0.009 -0.465 0.009 1.448 0.020 1.470 0.020 0.022 0.010
2453212.46249 -1.925 0.020 -0.452 0.009 -0.439 0.009 1.473 0.020 1.486 0.020 0.013 0.010
2453212.46297 -1.967 0.019 -0.495 0.009 -0.498 0.009 1.472 0.019 1.469 0.019 -0.003 0.010
2453212.46346 -1.918 0.020 -0.478 0.009 -0.452 0.009 1.440 0.020 1.466 0.020 0.026 0.010
2453212.46395 99.999 9.999 -0.517 0.009 -0.511 0.009 99.999 9.999 99.999 9.999 0.006 0.010
2453212.46444 -1.915 0.019 -0.460 0.009 -0.447 0.009 1.455 0.019 1.468 0.019 0.013 0.010
2453212.46493 -1.927 0.019 -0.484 0.009 -0.482 0.009 1.443 0.019 1.445 0.019 0.002 0.010
2453212.46542 -1.945 0.018 -0.483 0.009 -0.462 0.009 1.462 0.018 1.483 0.018 0.021 0.010
2453212.46590 -1.932 0.018 -0.452 0.008 -0.457 0.009 1.480 0.018 1.475 0.018 -0.005 0.009
2453212.46640 -1.869 0.018 -0.443 0.009 -0.440 0.009 1.426 0.018 1.429 0.018 0.003 0.010
2453212.46689 -1.921 0.021 -0.472 0.010 -0.478 0.010 1.449 0.022 1.443 0.022 -0.006 0.011
2453212.46737 -1.954 0.018 -0.472 0.009 -0.480 0.009 1.482 0.018 1.474 0.018 -0.008 0.010
2453212.46786 -1.934 0.018 -0.468 0.009 -0.465 0.009 1.466 0.018 1.469 0.018 0.003 0.010
2453212.46836 -1.931 0.018 -0.473 0.009 -0.437 0.009 1.458 0.018 1.494 0.018 0.036 0.010
2453212.46884 -1.923 0.018 -0.474 0.009 -0.486 0.009 1.449 0.018 1.437 0.018 -0.012 0.010
2453212.46933 -1.906 0.018 -0.478 0.009 -0.445 0.009 1.428 0.018 1.461 0.018 0.033 0.010
2453212.46981 -1.916 0.018 -0.432 0.009 -0.435 0.009 1.484 0.018 1.481 0.018 -0.003 0.010
2453212.47031 -1.923 0.018 -0.439 0.009 -0.466 0.009 1.484 0.018 1.457 0.018 -0.027 0.010
2453212.47080 -1.912 0.018 -0.482 0.009 -0.457 0.009 1.430 0.018 1.455 0.018 0.025 0.010
2453212.47128 -1.907 0.017 -0.447 0.009 -0.486 0.009 1.460 0.017 1.421 0.017 -0.039 0.010
2453212.47177 -1.905 0.019 -0.451 0.009 -0.425 0.009 1.454 0.019 1.480 0.019 0.026 0.010
2453212.47227 -1.890 0.018 -0.429 0.009 -0.440 0.009 1.461 0.018 1.450 0.018 -0.011 0.010
2453212.47275 99.999 9.999 -0.450 0.009 -0.434 0.009 99.999 9.999 99.999 9.999 0.016 0.010
2453212.47324 -1.861 0.018 -0.431 0.009 -0.420 0.009 1.430 0.018 1.441 0.018 0.011 0.010
2453212.47373 -1.907 0.018 -0.425 0.009 -0.436 0.009 1.482 0.018 1.471 0.018 -0.011 0.010
2453212.47422 -1.885 0.019 -0.460 0.009 -0.452 0.009 1.425 0.019 1.433 0.019 0.008 0.010
2453212.47471 -1.855 0.019 -0.429 0.009 -0.433 0.009 1.426 0.019 1.422 0.019 -0.004 0.010
2453212.47520 -1.894 0.020 -0.411 0.009 99.999 9.999 1.483 0.020 99.999 9.999 99.999 9.999
2453212.47568 -1.888 0.021 -0.447 0.010 -0.424 0.010 1.441 0.022 1.464 0.022 0.023 0.011
2453212.47618 -1.853 0.021 -0.407 0.010 -0.427 0.010 1.446 0.022 1.426 0.022 -0.020 0.011
2453212.47667 -1.854 0.022 -0.395 0.010 -0.412 0.010 1.459 0.022 1.442 0.022 -0.017 0.011
2453212.47715 -1.853 0.021 -0.432 0.010 -0.414 0.010 1.421 0.022 1.439 0.022 0.018 0.011


2453212.47814 -1.878 0.018 -0.433 0.009 -0.448 0.009 1.445 0.018 1.430 0.018 -0.015 0.010
2453212.47862 -1.841 0.018 -0.406 0.009 -0.394 0.009 1.435 0.018 1.447 0.018 0.012 0.010
2453212.47911 -1.841 0.019 -0.416 0.009 -0.409 0.009 1.425 0.019 1.432 0.019 0.007 0.010
2453212.47959 -1.836 0.020 -0.371 0.009 -0.362 0.009 1.465 0.020 1.474 0.020 0.009 0.010
2453212.48009 -1.861 0.020 -0.369 0.009 -0.383 0.009 1.492 0.020 1.478 0.020 -0.014 0.010
2453212.48058 -1.843 0.020 -0.354 0.009 -0.394 0.009 1.489 0.020 1.449 0.020 -0.040 0.010
2453212.48106 -1.841 0.021 -0.366 0.010 -0.355 0.010 1.475 0.022 1.486 0.022 0.011 0.011
2453212.48155 -1.837 0.023 -0.363 0.011 -0.357 0.011 1.474 0.023 1.480 0.023 0.006 0.011
2453212.48205 -1.828 0.027 -0.392 0.011 -0.365 0.011 1.436 0.028 1.463 0.028 0.027 0.013
2453212.48253 99.999 9.999 -0.395 0.016 -0.405 0.016 99.999 9.999 99.999 9.999 -0.010 0.017
2453212.48302 -1.788 0.023 -0.281 0.011 -0.294 0.011 1.507 0.023 1.494 0.023 -0.013 0.011
2453212.48351 -1.839 0.023 -0.303 0.010 -0.304 0.010 1.536 0.023 1.535 0.023 -0.001 0.011
2453212.48400 -1.648 0.025 -0.242 0.012 -0.255 0.012 1.406 0.026 1.393 0.026 -0.013 0.013
2453212.48449 -1.823 0.025 -0.297 0.011 -0.316 0.011 1.526 0.026 1.507 0.026 -0.019 0.013
2453212.48498 -1.782 0.028 -0.356 0.013 -0.338 0.013 1.426 0.029 1.444 0.029 0.018 0.014
