JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453240.40132 -1.579 0.013 -0.085 0.007 -0.079 0.007 1.494 0.013 1.500 0.013 0.006 0.007




2453240.40244 -1.491 0.012 -0.023 0.007 -0.024 0.007 1.468 0.012 1.467 0.012 -0.001 0.007


2453240.40319 -1.452 0.013 0.006 0.007 0.026 0.007 1.458 0.013 1.478 0.013 0.020 0.007
2453240.40356 99.999 9.999 99.999 9.999 0.060 0.007 99.999 9.999 99.999 9.999 99.999 9.999


2453240.40432 -1.403 0.013 0.053 0.007 0.075 0.007 1.456 0.013 1.478 0.013 0.022 0.007




2453240.40543 -1.544 0.013 -0.052 0.007 -0.033 0.007 1.492 0.013 1.511 0.013 0.019 0.007
2453240.40581 99.999 9.999 0.007 0.007 0.072 0.007 99.999 9.999 99.999 9.999 0.065 0.007
2453240.40618 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453240.40692 99.999 9.999 0.051 0.007 0.043 0.007 99.999 9.999 99.999 9.999 -0.008 0.007
2453240.40730 -1.528 0.013 -0.037 0.007 0.010 0.007 1.491 0.013 1.538 0.013 0.047 0.007
2453240.40767 -1.406 0.013 0.070 0.007 0.065 0.007 1.476 0.013 1.471 0.013 -0.005 0.007
2453240.40804 99.999 9.999 -0.057 0.007 -0.003 0.007 99.999 9.999 99.999 9.999 0.054 0.007


2453240.40880 -1.508 0.013 -0.020 0.007 0.033 0.007 1.488 0.013 1.541 0.013 0.053 0.007
2453240.40917 99.999 9.999 0.033 0.007 0.075 0.007 99.999 9.999 99.999 9.999 0.042 0.007
2453240.40954 -1.512 0.013 -0.020 0.007 0.057 0.007 1.492 0.013 1.569 0.013 0.077 0.007
2453240.40991 -1.430 0.013 0.048 0.007 0.068 0.007 1.478 0.013 1.498 0.013 0.020 0.007


2453240.41066 -1.378 0.013 0.093 0.007 0.105 0.007 1.471 0.013 1.483 0.013 0.012 0.007
2453240.41103 99.999 9.999 0.009 0.007 0.058 0.007 99.999 9.999 99.999 9.999 0.049 0.007


2453240.41178 -1.413 0.013 0.060 0.007 0.081 0.007 1.473 0.013 1.494 0.013 0.021 0.007


2453240.41252 -1.376 0.012 0.081 0.007 0.135 0.007 1.457 0.012 1.511 0.012 0.054 0.007
2453240.41289 99.999 9.999 0.038 0.007 0.079 0.007 99.999 9.999 99.999 9.999 0.041 0.007


2453240.41365 -1.390 0.012 0.052 0.007 0.091 0.007 1.442 0.012 1.481 0.012 0.039 0.007
2453240.41402 99.999 9.999 0.058 0.007 0.112 0.007 99.999 9.999 99.999 9.999 0.054 0.007


2453240.41477 -1.355 0.012 0.087 0.007 0.129 0.007 1.442 0.012 1.484 0.012 0.042 0.007
2453240.41514 -1.338 0.012 0.104 0.007 0.115 0.007 1.442 0.012 1.453 0.012 0.011 0.007


2453240.41588 -1.358 0.013 0.100 0.007 0.132 0.007 1.458 0.013 1.490 0.013 0.032 0.007
2453240.41626 99.999 9.999 99.999 9.999 0.091 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453240.41663 -1.380 0.013 0.070 0.007 0.115 0.007 1.450 0.013 1.495 0.013 0.045 0.007
2453240.41700 99.999 9.999 -0.020 0.007 0.041 0.007 99.999 9.999 99.999 9.999 0.061 0.007
2453240.41738 99.999 9.999 -0.025 0.007 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453240.41775 -1.361 0.013 0.099 0.007 0.144 0.007 1.460 0.013 1.505 0.013 0.045 0.007
2453240.41813 99.999 9.999 0.004 0.007 0.079 0.007 99.999 9.999 99.999 9.999 0.075 0.007
2453240.41850 99.999 9.999 99.999 9.999 0.125 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453240.41888 -1.373 0.012 0.092 0.007 0.113 0.007 1.465 0.012 1.486 0.012 0.021 0.007




2453240.41999 99.999 9.999 -0.024 0.007 0.053 0.007 99.999 9.999 99.999 9.999 0.077 0.007




2453240.42111 99.999 9.999 -0.002 0.007 0.073 0.007 99.999 9.999 99.999 9.999 0.075 0.007


2453240.42186 -1.371 0.013 0.101 0.007 0.111 0.007 1.472 0.013 1.482 0.013 0.010 0.007
2453240.42223 -1.421 0.013 0.071 0.007 99.999 9.999 1.492 0.013 99.999 9.999 99.999 9.999


2453240.42297 -1.375 0.012 0.064 0.007 0.094 0.007 1.439 0.012 1.469 0.012 0.030 0.007
2453240.42336 99.999 9.999 99.999 9.999 0.096 0.007 99.999 9.999 99.999 9.999 99.999 9.999


2453240.42410 -1.564 0.013 -0.069 0.007 -0.044 0.007 1.495 0.013 1.520 0.013 0.025 0.007
2453240.42447 99.999 9.999 -0.094 0.007 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453240.42522 99.999 9.999 0.070 0.007 0.083 0.007 99.999 9.999 99.999 9.999 0.013 0.007
2453240.42596 -1.555 0.013 -0.064 0.007 -0.045 0.007 1.491 0.013 1.510 0.013 0.019 0.007
2453240.42634 -1.493 0.013 -0.029 0.007 -0.025 0.007 1.464 0.013 1.468 0.013 0.004 0.007


2453240.42708 99.999 9.999 -0.096 0.007 -0.032 0.007 99.999 9.999 99.999 9.999 0.064 0.007
2453240.42745 99.999 9.999 -0.128 0.007 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453240.42784 -1.545 0.013 -0.089 0.007 -0.034 0.007 1.456 0.013 1.511 0.013 0.055 0.007
2453240.42821 -1.565 0.013 -0.083 0.007 -0.084 0.007 1.482 0.013 1.481 0.013 -0.001 0.007
2453240.42858 99.999 9.999 99.999 9.999 -0.009 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453240.42895 -1.580 0.013 -0.110 0.007 -0.096 0.007 1.470 0.013 1.484 0.013 0.014 0.007
2453240.42933 -1.589 0.013 -0.093 0.007 -0.098 0.007 1.496 0.013 1.491 0.013 -0.005 0.007




2453240.43044 99.999 9.999 -0.169 0.007 -0.076 0.007 99.999 9.999 99.999 9.999 0.093 0.007


2453240.43119 -1.702 0.013 -0.199 0.007 -0.163 0.007 1.503 0.013 1.539 0.013 0.036 0.007
2453240.43156 99.999 9.999 99.999 9.999 -0.054 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453240.43193 -1.643 0.013 -0.202 0.007 -0.130 0.007 1.441 0.013 1.513 0.013 0.072 0.007
2453240.43231 -1.587 0.013 -0.112 0.007 -0.099 0.007 1.475 0.013 1.488 0.013 0.013 0.007
2453240.43269 99.999 9.999 -0.170 0.007 -0.169 0.007 99.999 9.999 99.999 9.999 0.001 0.007


2453240.43343 99.999 9.999 -0.217 0.007 -0.159 0.007 99.999 9.999 99.999 9.999 0.058 0.007
2453240.43381 99.999 9.999 -0.204 0.007 -0.150 0.007 99.999 9.999 99.999 9.999 0.054 0.007


2453240.43455 -1.649 0.013 -0.147 0.007 -0.168 0.007 1.502 0.013 1.481 0.013 -0.021 0.007


2453240.43530 -1.658 0.013 -0.168 0.007 -0.163 0.007 1.490 0.013 1.495 0.013 0.005 0.007
2453240.43567 -1.725 0.013 -0.215 0.006 -0.215 0.006 1.510 0.013 1.510 0.013 0.000 0.007
2453240.43604 99.999 9.999 -0.297 0.006 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453240.43641 -1.709 0.013 -0.267 0.006 -0.205 0.006 1.442 0.013 1.504 0.013 0.062 0.007
2453240.43679 -1.743 0.013 -0.261 0.006 -0.249 0.006 1.482 0.013 1.494 0.013 0.012 0.007


2453240.43753 -1.717 0.013 -0.298 0.006 -0.208 0.006 1.419 0.013 1.509 0.013 0.090 0.007
2453240.43791 99.999 9.999 99.999 9.999 -0.244 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453240.43829 -1.766 0.013 -0.301 0.006 -0.229 0.006 1.465 0.013 1.537 0.013 0.072 0.007
2453240.43866 -1.770 0.013 -0.269 0.006 -0.247 0.006 1.501 0.013 1.523 0.013 0.022 0.007
2453240.43903 -1.665 0.013 -0.235 0.006 -0.206 0.006 1.430 0.013 1.459 0.013 0.029 0.007


2453240.43978 -1.823 0.013 -0.341 0.006 -0.315 0.006 1.482 0.013 1.508 0.013 0.026 0.007


2453240.44052 -1.777 0.013 -0.279 0.006 -0.270 0.006 1.498 0.013 1.507 0.013 0.009 0.007
2453240.44089 99.999 9.999 -0.355 0.006 -0.296 0.006 99.999 9.999 99.999 9.999 0.059 0.007


2453240.44164 -1.786 0.013 -0.312 0.006 -0.304 0.006 1.474 0.013 1.482 0.013 0.008 0.007
2453240.44201 99.999 9.999 99.999 9.999 -0.248 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453240.44238 -1.864 0.013 -0.382 0.006 -0.326 0.006 1.482 0.013 1.538 0.013 0.056 0.007
2453240.44277 99.999 9.999 -0.360 0.006 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453240.44351 -1.829 0.013 -0.334 0.006 -0.317 0.006 1.495 0.013 1.512 0.013 0.017 0.007
2453240.44388 -1.866 0.013 -0.377 0.006 -0.338 0.006 1.489 0.013 1.528 0.013 0.039 0.007
2453240.44426 -1.874 0.013 -0.374 0.006 -0.325 0.006 1.500 0.013 1.549 0.013 0.049 0.007
2453240.44463 -1.840 0.013 -0.348 0.006 -0.338 0.006 1.492 0.013 1.502 0.013 0.010 0.007


2453240.44538 -1.894 0.014 -0.403 0.006 -0.344 0.006 1.491 0.014 1.550 0.014 0.059 0.007
2453240.44575 -1.824 0.013 -0.325 0.006 -0.329 0.006 1.499 0.013 1.495 0.013 -0.004 0.007
2453240.44612 -1.808 0.013 -0.345 0.006 -0.297 0.006 1.463 0.013 1.511 0.013 0.048 0.007
2453240.44649 -1.834 0.013 -0.375 0.006 -0.311 0.006 1.459 0.013 1.523 0.013 0.064 0.007
2453240.44687 -1.764 0.013 -0.297 0.006 -0.284 0.006 1.467 0.013 1.480 0.013 0.013 0.007
2453240.44725 -1.905 0.013 -0.409 0.006 -0.368 0.006 1.496 0.013 1.537 0.013 0.041 0.007
2453240.44762 -1.896 0.013 -0.399 0.006 -0.377 0.006 1.497 0.013 1.519 0.013 0.022 0.007


2453240.44837 -1.781 0.012 -0.347 0.006 -0.310 0.006 1.434 0.012 1.471 0.012 0.037 0.007
2453240.44874 -1.804 0.012 -0.320 0.006 -0.298 0.006 1.484 0.012 1.506 0.012 0.022 0.007
2453240.44911 -1.872 0.013 -0.400 0.006 -0.332 0.006 1.472 0.013 1.540 0.013 0.068 0.007
2453240.44948 -1.886 0.013 -0.398 0.006 -0.378 0.006 1.488 0.013 1.508 0.013 0.020 0.007
2453240.44986 -1.921 0.013 -0.420 0.006 -0.388 0.006 1.501 0.013 1.533 0.013 0.032 0.007
2453240.45023 -1.919 0.013 -0.436 0.006 -0.370 0.006 1.483 0.013 1.549 0.013 0.066 0.007
2453240.45060 -1.867 0.013 -0.389 0.006 -0.365 0.006 1.478 0.013 1.502 0.013 0.024 0.007


2453240.45135 -1.895 0.013 -0.421 0.006 -0.374 0.006 1.474 0.013 1.521 0.013 0.047 0.007
2453240.45172 99.999 9.999 -0.442 0.006 -0.405 0.006 99.999 9.999 99.999 9.999 0.037 0.007


2453240.45247 -1.813 0.013 -0.349 0.006 -0.337 0.006 1.464 0.013 1.476 0.013 0.012 0.007
2453240.45285 99.999 9.999 -0.444 0.006 -0.378 0.006 99.999 9.999 99.999 9.999 0.066 0.007
2453240.45322 -1.820 0.012 -0.369 0.006 -0.326 0.006 1.451 0.012 1.494 0.012 0.043 0.007
2453240.45359 -1.830 0.012 -0.370 0.006 -0.340 0.006 1.460 0.012 1.490 0.012 0.030 0.007
2453240.45396 99.999 9.999 -0.361 0.006 -0.344 0.006 99.999 9.999 99.999 9.999 0.017 0.007
2453240.45434 -1.874 0.013 -0.414 0.006 -0.377 0.006 1.460 0.013 1.497 0.013 0.037 0.007
2453240.45471 -1.883 0.013 -0.414 0.006 -0.378 0.006 1.469 0.013 1.505 0.013 0.036 0.007
2453240.45508 -1.858 0.013 -0.385 0.006 -0.353 0.006 1.473 0.013 1.505 0.013 0.032 0.007
2453240.45545 -1.840 0.012 -0.409 0.006 -0.354 0.006 1.431 0.012 1.486 0.012 0.055 0.007
2453240.45583 -1.944 0.013 -0.465 0.006 -0.430 0.006 1.479 0.013 1.514 0.013 0.035 0.007


2453240.45657 -1.963 0.013 -0.474 0.006 -0.435 0.006 1.489 0.013 1.528 0.013 0.039 0.007
2453240.45694 99.999 9.999 -0.466 0.006 -0.430 0.006 99.999 9.999 99.999 9.999 0.036 0.007
2453240.45733 99.999 9.999 -0.452 0.006 -0.393 0.006 99.999 9.999 99.999 9.999 0.059 0.007
2453240.45770 -1.878 0.013 -0.429 0.006 -0.396 0.006 1.449 0.013 1.482 0.013 0.033 0.007
2453240.45807 -1.840 0.012 -0.382 0.006 -0.373 0.006 1.458 0.012 1.467 0.012 0.009 0.007
2453240.45844 -1.918 0.013 -0.464 0.006 -0.392 0.006 1.454 0.013 1.526 0.013 0.072 0.007
2453240.45882 -1.853 0.013 -0.409 0.006 -0.360 0.006 1.444 0.013 1.493 0.013 0.049 0.007


2453240.45956 -1.857 0.013 -0.394 0.006 -0.372 0.006 1.463 0.013 1.485 0.013 0.022 0.007
2453240.45993 -2.000 0.013 -0.477 0.006 -0.458 0.006 1.523 0.013 1.542 0.013 0.019 0.007
2453240.46031 99.999 9.999 -0.495 0.006 -0.447 0.006 99.999 9.999 99.999 9.999 0.048 0.007
2453240.46068 -1.899 0.013 -0.440 0.006 -0.393 0.006 1.459 0.013 1.506 0.013 0.047 0.007
2453240.46105 -2.003 0.013 -0.523 0.006 -0.479 0.006 1.480 0.013 1.524 0.013 0.044 0.007
2453240.46142 99.999 9.999 -0.503 0.006 -0.465 0.006 99.999 9.999 99.999 9.999 0.038 0.007


2453240.46218 -1.883 0.013 -0.411 0.006 -0.407 0.006 1.472 0.013 1.476 0.013 0.004 0.007


2453240.46292 -1.897 0.013 -0.436 0.006 -0.402 0.006 1.461 0.013 1.495 0.013 0.034 0.007
2453240.46330 99.999 9.999 -0.524 0.006 -0.445 0.006 99.999 9.999 99.999 9.999 0.079 0.007
2453240.46367 99.999 9.999 99.999 9.999 -0.421 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453240.46404 -1.863 0.013 -0.408 0.006 -0.386 0.006 1.455 0.013 1.477 0.013 0.022 0.007
2453240.46441 99.999 9.999 -0.437 0.006 -0.398 0.006 99.999 9.999 99.999 9.999 0.039 0.007
2453240.46479 -1.912 0.013 -0.449 0.006 -0.401 0.006 1.463 0.013 1.511 0.013 0.048 0.007
2453240.46516 -1.984 0.013 -0.486 0.006 -0.493 0.006 1.498 0.013 1.491 0.013 -0.007 0.007
2453240.46553 -1.844 0.013 -0.399 0.006 -0.377 0.006 1.445 0.013 1.467 0.013 0.022 0.007


2453240.46628 -2.018 0.013 -0.535 0.006 -0.491 0.006 1.483 0.013 1.527 0.013 0.044 0.007
2453240.46666 -1.984 0.013 -0.502 0.006 -0.476 0.006 1.482 0.013 1.508 0.013 0.026 0.007
2453240.46703 -1.890 0.013 -0.431 0.006 -0.405 0.006 1.459 0.013 1.485 0.013 0.026 0.007
2453240.46740 -1.910 0.012 -0.460 0.006 -0.416 0.006 1.450 0.012 1.494 0.012 0.044 0.007
2453240.46778 99.999 9.999 -0.463 0.006 -0.413 0.006 99.999 9.999 99.999 9.999 0.050 0.007
2453240.46815 -1.920 0.013 -0.474 0.006 -0.445 0.006 1.446 0.013 1.475 0.013 0.029 0.007
2453240.46852 -1.941 0.013 -0.440 0.006 -0.450 0.006 1.501 0.013 1.491 0.013 -0.010 0.007
2453240.46889 -1.875 0.013 -0.424 0.006 -0.426 0.006 1.451 0.013 1.449 0.013 -0.002 0.007
2453240.46927 -1.923 0.013 -0.447 0.006 -0.433 0.006 1.476 0.013 1.490 0.013 0.014 0.007
2453240.46964 -2.025 0.013 -0.520 0.006 -0.509 0.006 1.505 0.013 1.516 0.013 0.011 0.007


2453240.47039 -2.040 0.013 -0.538 0.006 -0.484 0.006 1.502 0.013 1.556 0.013 0.054 0.007
2453240.47076 -1.940 0.013 -0.503 0.006 -0.455 0.006 1.437 0.013 1.485 0.013 0.048 0.007
2453240.47113 99.999 9.999 -0.489 0.006 -0.459 0.006 99.999 9.999 99.999 9.999 0.030 0.007
2453240.47150 -2.009 0.013 -0.522 0.006 -0.497 0.006 1.487 0.013 1.512 0.013 0.025 0.007
2453240.47189 -2.037 0.013 -0.529 0.006 -0.505 0.006 1.508 0.013 1.532 0.013 0.024 0.007


2453240.47263 -1.913 0.013 -0.453 0.006 -0.415 0.006 1.460 0.013 1.498 0.013 0.038 0.007
2453240.47300 -1.974 0.013 -0.502 0.006 -0.476 0.006 1.472 0.013 1.498 0.013 0.026 0.007
2453240.47338 -1.970 0.013 -0.479 0.006 -0.452 0.006 1.491 0.013 1.518 0.013 0.027 0.007
2453240.47375 -2.015 0.013 -0.545 0.006 -0.505 0.006 1.470 0.013 1.510 0.013 0.040 0.007
2453240.47412 99.999 9.999 -0.554 0.006 -0.479 0.006 99.999 9.999 99.999 9.999 0.075 0.007
2453240.47449 99.999 9.999 99.999 9.999 -0.430 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453240.47487 -2.014 0.013 -0.540 0.006 -0.493 0.006 1.474 0.013 1.521 0.013 0.047 0.007
2453240.47524 99.999 9.999 -0.560 0.006 -0.522 0.006 99.999 9.999 99.999 9.999 0.038 0.007


2453240.47598 -1.924 0.012 -0.468 0.006 -0.430 0.006 1.456 0.012 1.494 0.012 0.038 0.007


2453240.47674 -1.988 0.013 -0.535 0.006 -0.468 0.006 1.453 0.013 1.520 0.013 0.067 0.007
2453240.47711 99.999 9.999 -0.566 0.006 -0.532 0.006 99.999 9.999 99.999 9.999 0.034 0.007
2453240.47748 99.999 9.999 99.999 9.999 -0.463 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453240.47786 -1.998 0.013 -0.538 0.006 -0.476 0.006 1.460 0.013 1.522 0.013 0.062 0.007
2453240.47823 99.999 9.999 -0.563 0.006 -0.475 0.006 99.999 9.999 99.999 9.999 0.088 0.007
2453240.47860 99.999 9.999 -0.565 0.006 -0.520 0.006 99.999 9.999 99.999 9.999 0.045 0.007
2453240.47897 -1.919 0.012 -0.480 0.006 -0.444 0.006 1.439 0.012 1.475 0.012 0.036 0.007
2453240.47935 99.999 9.999 99.999 9.999 -0.495 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453240.47972 -2.029 0.013 -0.556 0.006 -0.488 0.006 1.473 0.013 1.541 0.013 0.068 0.007
2453240.48009 -2.017 0.013 -0.505 0.006 -0.512 0.006 1.512 0.013 1.505 0.013 -0.007 0.007
2453240.48047 99.999 9.999 99.999 9.999 -0.448 0.006 99.999 9.999 99.999 9.999 99.999 9.999


2453240.48122 -2.074 0.013 -0.569 0.006 -0.549 0.006 1.505 0.013 1.525 0.013 0.020 0.007
2453240.48159 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453240.48234 -2.059 0.013 -0.588 0.006 -0.534 0.006 1.471 0.013 1.525 0.013 0.054 0.007
2453240.48271 -2.045 0.013 -0.548 0.006 -0.542 0.006 1.497 0.013 1.503 0.013 0.006 0.007
