JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453220.34324 -1.661 0.020 -0.213 0.009 -0.228 0.009 1.448 0.020 1.433 0.020 -0.015 0.010
2453220.34373 -1.679 0.021 99.999 9.999 -0.189 0.009 99.999 9.999 1.490 0.021 99.999 9.999
2453220.34421 99.999 9.999 99.999 9.999 -0.211 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.34471 -1.636 0.021 -0.190 0.009 -0.170 0.009 1.446 0.021 1.466 0.021 0.020 0.010
2453220.34520 99.999 9.999 99.999 9.999 -0.158 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.34568 -1.623 0.020 99.999 9.999 -0.190 0.009 99.999 9.999 1.433 0.020 99.999 9.999
2453220.34618 -1.617 0.021 -0.135 0.010 -0.175 0.010 1.482 0.021 1.442 0.021 -0.040 0.010
2453220.34667 -1.621 0.022 -0.113 0.010 -0.143 0.010 1.508 0.022 1.478 0.022 -0.030 0.010
2453220.34716 -1.522 0.021 -0.081 0.010 -0.146 0.010 1.441 0.021 1.376 0.021 -0.065 0.010


2453220.34814 -1.600 0.022 99.999 9.999 -0.097 0.010 99.999 9.999 1.503 0.022 99.999 9.999
2453220.34863 99.999 9.999 99.999 9.999 -0.080 0.010 99.999 9.999 99.999 9.999 99.999 9.999
2453220.34912 -1.527 0.021 -0.088 0.010 -0.094 0.010 1.439 0.021 1.433 0.021 -0.006 0.010
2453220.34961 -1.515 0.021 -0.049 0.010 99.999 9.999 1.466 0.021 99.999 9.999 99.999 9.999


2453220.35059 -1.488 0.022 -0.007 0.010 -0.069 0.010 1.481 0.022 1.419 0.022 -0.062 0.010
2453220.35108 99.999 9.999 -0.060 0.010 -0.040 0.010 99.999 9.999 99.999 9.999 0.020 0.010
2453220.35157 -1.493 0.021 -0.005 0.010 -0.032 0.010 1.488 0.021 1.461 0.021 -0.027 0.010
2453220.35206 99.999 9.999 -0.029 0.010 -0.062 0.011 99.999 9.999 99.999 9.999 -0.033 0.011
2453220.35255 99.999 9.999 99.999 9.999 0.003 0.010 99.999 9.999 99.999 9.999 99.999 9.999


2453220.35353 -1.450 0.022 99.999 9.999 0.047 0.010 99.999 9.999 1.497 0.022 99.999 9.999
2453220.35402 99.999 9.999 99.999 9.999 0.065 0.010 99.999 9.999 99.999 9.999 99.999 9.999
2453220.35451 -1.368 0.021 0.066 0.010 0.038 0.010 1.434 0.021 1.406 0.021 -0.028 0.010




2453220.35598 -1.415 0.022 99.999 9.999 0.076 0.011 99.999 9.999 1.491 0.021 99.999 9.999
2453220.35647 -1.406 0.027 0.080 0.012 0.094 0.012 1.486 0.026 1.500 0.026 0.014 0.011
2453220.35697 -1.349 0.022 0.135 0.011 0.101 0.011 1.484 0.021 1.450 0.021 -0.034 0.010


2453220.35794 -1.352 0.022 0.135 0.011 99.999 9.999 1.487 0.022 99.999 9.999 99.999 9.999


2453220.35892 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453220.35941 -1.367 0.022 0.124 0.011 0.091 0.011 1.491 0.022 1.458 0.022 -0.033 0.011
2453220.35990 -1.333 0.022 0.125 0.011 0.058 0.011 1.458 0.021 1.391 0.021 -0.067 0.010
2453220.36038 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453220.36088 -1.328 0.022 0.125 0.011 99.999 9.999 1.453 0.021 99.999 9.999 99.999 9.999
2453220.36137 99.999 9.999 0.040 0.011 0.090 0.011 99.999 9.999 99.999 9.999 0.050 0.010
2453220.36185 -1.384 0.022 0.108 0.011 0.075 0.011 1.492 0.022 1.459 0.022 -0.033 0.010


2453220.36284 99.999 9.999 0.079 0.011 0.104 0.011 99.999 9.999 99.999 9.999 0.025 0.010
2453220.36332 -1.420 0.022 99.999 9.999 0.087 0.011 99.999 9.999 1.507 0.022 99.999 9.999
2453220.36381 -1.369 0.022 99.999 9.999 0.066 0.011 99.999 9.999 1.435 0.022 99.999 9.999
2453220.36429 -1.381 0.022 0.073 0.011 0.086 0.011 1.454 0.022 1.467 0.022 0.013 0.011
2453220.36479 -1.338 0.022 0.124 0.011 0.111 0.011 1.462 0.022 1.449 0.022 -0.013 0.010
2453220.36528 99.999 9.999 0.068 0.011 0.120 0.011 99.999 9.999 99.999 9.999 0.052 0.010
2453220.36576 -1.400 0.023 0.100 0.011 0.081 0.011 1.500 0.023 1.481 0.023 -0.019 0.010


2453220.36675 99.999 9.999 99.999 9.999 0.116 0.011 99.999 9.999 99.999 9.999 99.999 9.999


2453220.36772 99.999 9.999 0.138 0.011 0.111 0.011 99.999 9.999 99.999 9.999 -0.027 0.010
2453220.36822 -1.340 0.022 99.999 9.999 0.069 0.011 99.999 9.999 1.409 0.021 99.999 9.999


2453220.36919 -1.401 0.023 99.999 9.999 0.101 0.011 99.999 9.999 1.502 0.023 99.999 9.999
2453220.36968 99.999 9.999 99.999 9.999 0.087 0.011 99.999 9.999 99.999 9.999 99.999 9.999
2453220.37017 -1.409 0.022 99.999 9.999 0.105 0.011 99.999 9.999 1.514 0.022 99.999 9.999
2453220.37066 -1.397 0.022 99.999 9.999 0.079 0.011 99.999 9.999 1.476 0.022 99.999 9.999


2453220.37164 -1.318 0.021 0.130 0.011 0.067 0.011 1.448 0.020 1.385 0.020 -0.063 0.010
2453220.37213 -1.436 0.022 0.092 0.011 0.113 0.011 1.528 0.022 1.549 0.022 0.021 0.010
2453220.37262 -1.423 0.022 99.999 9.999 0.117 0.010 99.999 9.999 1.540 0.022 99.999 9.999
2453220.37311 -1.285 0.021 0.162 0.011 0.105 0.011 1.447 0.020 1.390 0.020 -0.057 0.010
2453220.37360 -1.310 0.020 0.143 0.010 0.095 0.010 1.453 0.020 1.405 0.020 -0.048 0.010
2453220.37409 99.999 9.999 0.118 0.010 0.098 0.010 99.999 9.999 99.999 9.999 -0.020 0.010
2453220.37457 99.999 9.999 0.092 0.010 0.091 0.010 99.999 9.999 99.999 9.999 -0.001 0.010


2453220.37556 -1.368 0.020 0.099 0.010 0.060 0.010 1.467 0.020 1.428 0.020 -0.039 0.010
2453220.37604 -1.400 0.020 0.057 0.010 0.043 0.010 1.457 0.020 1.443 0.020 -0.014 0.010


2453220.37703 -1.405 0.021 0.077 0.010 0.051 0.010 1.482 0.021 1.456 0.021 -0.026 0.010
2453220.37751 -1.487 0.021 99.999 9.999 0.008 0.010 99.999 9.999 1.495 0.021 99.999 9.999
2453220.37800 -1.410 0.021 0.030 0.010 0.026 0.010 1.440 0.021 1.436 0.021 -0.004 0.010
2453220.37850 -1.453 0.021 0.042 0.010 -0.010 0.010 1.495 0.021 1.443 0.021 -0.052 0.010


2453220.37947 -1.519 0.021 -0.030 0.010 -0.025 0.010 1.489 0.021 1.494 0.021 0.005 0.010
2453220.37995 99.999 9.999 99.999 9.999 -0.031 0.010 99.999 9.999 99.999 9.999 99.999 9.999
2453220.38045 -1.481 0.021 -0.007 0.010 -0.054 0.010 1.474 0.021 1.427 0.021 -0.047 0.010


2453220.38142 -1.498 0.020 -0.046 0.010 -0.061 0.010 1.452 0.020 1.437 0.020 -0.015 0.010
2453220.38191 -1.593 0.022 99.999 9.999 -0.058 0.010 99.999 9.999 1.535 0.022 99.999 9.999
2453220.38241 -1.504 0.020 -0.042 0.010 99.999 9.999 1.462 0.020 99.999 9.999 99.999 9.999
2453220.38289 99.999 9.999 99.999 9.999 -0.116 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.38338 -1.577 0.021 99.999 9.999 -0.110 0.010 99.999 9.999 1.467 0.021 99.999 9.999
2453220.38388 -1.562 0.020 -0.075 0.010 -0.145 0.010 1.487 0.020 1.417 0.020 -0.070 0.010
2453220.38436 99.999 9.999 99.999 9.999 -0.132 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.38485 -1.614 0.021 -0.133 0.009 -0.167 0.009 1.481 0.021 1.447 0.021 -0.034 0.010
2453220.38534 -1.616 0.020 99.999 9.999 -0.159 0.009 99.999 9.999 1.457 0.020 99.999 9.999
2453220.38583 -1.607 0.021 -0.127 0.009 -0.194 0.009 1.480 0.021 1.413 0.021 -0.067 0.010
2453220.38632 -1.621 0.021 -0.158 0.009 -0.155 0.009 1.463 0.021 1.466 0.021 0.003 0.010
2453220.38681 -1.597 0.020 -0.130 0.009 -0.183 0.009 1.467 0.020 1.414 0.020 -0.053 0.010
2453220.38730 99.999 9.999 -0.209 0.009 -0.195 0.009 99.999 9.999 99.999 9.999 0.014 0.010
2453220.38779 -1.662 0.021 99.999 9.999 -0.204 0.009 99.999 9.999 1.458 0.021 99.999 9.999


2453220.38876 99.999 9.999 99.999 9.999 -0.233 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.38926 -1.711 0.021 -0.249 0.009 -0.233 0.009 1.462 0.021 1.478 0.021 0.016 0.010
2453220.38975 -1.695 0.021 -0.207 0.009 -0.247 0.009 1.488 0.021 1.448 0.021 -0.040 0.010




2453220.39122 99.999 9.999 99.999 9.999 -0.237 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.39170 -1.787 0.021 99.999 9.999 -0.280 0.009 99.999 9.999 1.507 0.021 99.999 9.999
2453220.39219 -1.757 0.021 -0.282 0.009 -0.289 0.009 1.475 0.021 1.468 0.021 -0.007 0.010
2453220.39269 -1.748 0.020 -0.227 0.009 -0.291 0.009 1.521 0.020 1.457 0.020 -0.064 0.010
2453220.39317 -1.760 0.021 99.999 9.999 -0.290 0.009 99.999 9.999 1.470 0.021 99.999 9.999
2453220.39366 -1.750 0.021 99.999 9.999 -0.294 0.009 99.999 9.999 1.456 0.021 99.999 9.999
2453220.39416 -1.756 0.020 -0.299 0.009 -0.338 0.009 1.457 0.020 1.418 0.020 -0.039 0.010
2453220.39464 -1.725 0.021 -0.279 0.009 99.999 9.999 1.446 0.021 99.999 9.999 99.999 9.999
2453220.39513 99.999 9.999 -0.307 0.009 -0.303 0.009 99.999 9.999 99.999 9.999 0.004 0.010


2453220.39611 -1.804 0.021 99.999 9.999 -0.365 0.009 99.999 9.999 1.439 0.021 99.999 9.999


2453220.39708 99.999 9.999 99.999 9.999 -0.343 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.39758 -1.817 0.021 99.999 9.999 -0.354 0.009 99.999 9.999 1.463 0.021 99.999 9.999
2453220.39807 -1.747 0.021 -0.293 0.009 -0.370 0.009 1.454 0.021 1.377 0.021 -0.077 0.010




2453220.39954 -1.880 0.022 99.999 9.999 -0.382 0.009 99.999 9.999 1.498 0.022 99.999 9.999


2453220.40051 99.999 9.999 99.999 9.999 -0.409 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.40101 -1.869 0.021 99.999 9.999 -0.394 0.009 99.999 9.999 1.475 0.021 99.999 9.999
2453220.40149 -1.828 0.025 -0.384 0.012 -0.391 0.010 1.444 0.026 1.437 0.025 -0.007 0.013
2453220.40198 -1.816 0.021 -0.361 0.009 99.999 9.999 1.455 0.021 99.999 9.999 99.999 9.999
2453220.40248 -1.830 0.021 -0.358 0.009 -0.427 0.009 1.472 0.021 1.403 0.021 -0.069 0.010
2453220.40296 99.999 9.999 -0.393 0.010 -0.378 0.010 99.999 9.999 99.999 9.999 0.015 0.011
2453220.40345 -1.825 0.021 -0.359 0.009 -0.426 0.009 1.466 0.021 1.399 0.021 -0.067 0.010
2453220.40394 -1.841 0.022 -0.378 0.009 -0.393 0.009 1.463 0.022 1.448 0.022 -0.015 0.010
2453220.40443 99.999 9.999 99.999 9.999 -0.401 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.40492 -1.884 0.021 -0.419 0.009 -0.414 0.009 1.465 0.021 1.470 0.021 0.005 0.010
2453220.40541 99.999 9.999 -0.378 0.010 -0.390 0.010 99.999 9.999 99.999 9.999 -0.012 0.011
2453220.40589 99.999 9.999 99.999 9.999 -0.412 0.009 99.999 9.999 99.999 9.999 99.999 9.999


2453220.40688 -1.856 0.025 99.999 9.999 -0.436 0.010 99.999 9.999 1.420 0.025 99.999 9.999
2453220.40736 -1.866 0.036 -0.421 0.013 -0.367 0.013 1.445 0.036 1.499 0.036 0.054 0.014


2453220.40834 99.999 9.999 -0.459 0.010 -0.447 0.010 99.999 9.999 99.999 9.999 0.012 0.011
2453220.40883 -1.895 0.026 99.999 9.999 -0.392 0.010 99.999 9.999 1.503 0.026 99.999 9.999
2453220.40933 99.999 9.999 -0.441 0.009 -0.447 0.009 99.999 9.999 99.999 9.999 -0.006 0.010
2453220.40981 -1.881 0.022 -0.414 0.009 -0.414 0.009 1.467 0.022 1.467 0.022 0.000 0.010
2453220.41030 99.999 9.999 -0.438 0.009 -0.428 0.009 99.999 9.999 99.999 9.999 0.010 0.010
2453220.41079 -1.892 0.022 -0.407 0.009 -0.463 0.010 1.485 0.022 1.429 0.022 -0.056 0.011
2453220.41128 99.999 9.999 -0.450 0.011 -0.455 0.010 99.999 9.999 99.999 9.999 -0.005 0.012
2453220.41177 -1.972 0.026 99.999 9.999 -0.431 0.010 99.999 9.999 1.541 0.026 99.999 9.999
2453220.41226 -1.890 0.026 -0.429 0.010 99.999 9.999 1.461 0.026 99.999 9.999 99.999 9.999


2453220.41324 -1.921 0.022 99.999 9.999 -0.463 0.009 99.999 9.999 1.458 0.022 99.999 9.999
2453220.41373 -1.904 0.029 -0.396 0.011 -0.438 0.011 1.508 0.029 1.466 0.029 -0.042 0.013
2453220.41421 -1.915 0.023 99.999 9.999 -0.427 0.009 99.999 9.999 1.488 0.023 99.999 9.999
2453220.41471 -1.939 0.022 -0.440 0.009 -0.469 0.009 1.499 0.022 1.470 0.022 -0.029 0.010
2453220.41520 -1.922 0.022 -0.465 0.009 -0.470 0.009 1.457 0.022 1.452 0.022 -0.005 0.010


2453220.41618 -1.904 0.022 -0.467 0.009 -0.472 0.009 1.437 0.022 1.432 0.022 -0.005 0.010
2453220.41667 -1.928 0.022 -0.481 0.009 -0.454 0.009 1.447 0.022 1.474 0.022 0.027 0.010
2453220.41715 -1.898 0.022 99.999 9.999 -0.464 0.010 99.999 9.999 1.434 0.022 99.999 9.999
2453220.41764 99.999 9.999 99.999 9.999 -0.476 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.41814 -1.871 0.021 -0.460 0.009 -0.461 0.009 1.411 0.021 1.410 0.021 -0.001 0.010
2453220.41862 99.999 9.999 99.999 9.999 -0.476 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.41911 -1.962 0.022 99.999 9.999 -0.471 0.009 99.999 9.999 1.491 0.022 99.999 9.999
2453220.41961 99.999 9.999 99.999 9.999 -0.485 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.42009 -1.913 0.021 -0.461 0.009 -0.484 0.009 1.452 0.021 1.429 0.021 -0.023 0.010
2453220.42058 -1.900 0.021 -0.454 0.009 -0.468 0.009 1.446 0.021 1.432 0.021 -0.014 0.010
2453220.42106 -1.925 0.021 -0.465 0.009 -0.496 0.009 1.460 0.021 1.429 0.021 -0.031 0.010


2453220.42205 99.999 9.999 -0.519 0.009 -0.498 0.009 99.999 9.999 99.999 9.999 0.021 0.010
2453220.42253 -1.976 0.022 99.999 9.999 -0.497 0.009 99.999 9.999 1.479 0.022 99.999 9.999
2453220.42303 99.999 9.999 -0.500 0.009 -0.497 0.009 99.999 9.999 99.999 9.999 0.003 0.010
2453220.42352 -2.032 0.022 99.999 9.999 -0.492 0.009 99.999 9.999 1.540 0.022 99.999 9.999
2453220.42400 -1.930 0.022 -0.447 0.009 -0.496 0.009 1.483 0.022 1.434 0.022 -0.049 0.010
2453220.42449 -1.966 0.021 99.999 9.999 -0.506 0.009 99.999 9.999 1.460 0.021 99.999 9.999
2453220.42499 -2.006 0.023 99.999 9.999 -0.491 0.009 99.999 9.999 1.515 0.023 99.999 9.999
2453220.42547 -1.958 0.022 -0.481 0.009 -0.512 0.009 1.477 0.022 1.446 0.022 -0.031 0.010
2453220.42596 -1.962 0.022 -0.509 0.009 -0.520 0.009 1.453 0.022 1.442 0.022 -0.011 0.010


2453220.42694 -1.993 0.022 -0.513 0.009 -0.520 0.009 1.480 0.022 1.473 0.022 -0.007 0.010
2453220.42743 -1.908 0.022 -0.459 0.009 -0.495 0.009 1.449 0.022 1.413 0.022 -0.036 0.010
2453220.42792 99.999 9.999 -0.512 0.009 -0.491 0.009 99.999 9.999 99.999 9.999 0.021 0.010
2453220.42841 -1.933 0.022 -0.494 0.009 -0.495 0.009 1.439 0.022 1.438 0.022 -0.001 0.011
2453220.42890 -1.982 0.023 99.999 9.999 -0.522 0.009 99.999 9.999 1.460 0.023 99.999 9.999
2453220.42939 -1.995 0.023 99.999 9.999 -0.502 0.009 99.999 9.999 1.493 0.023 99.999 9.999
2453220.42987 -1.953 0.022 -0.463 0.009 -0.527 0.009 1.490 0.022 1.426 0.022 -0.064 0.010
2453220.43037 -1.959 0.022 -0.484 0.009 -0.523 0.009 1.475 0.022 1.436 0.022 -0.039 0.010




2453220.43183 -1.939 0.022 -0.470 0.009 -0.510 0.009 1.469 0.022 1.429 0.022 -0.040 0.010
2453220.43233 -1.954 0.021 -0.484 0.009 -0.516 0.009 1.470 0.021 1.438 0.021 -0.032 0.010
2453220.43281 -1.933 0.021 -0.473 0.009 -0.523 0.009 1.460 0.021 1.410 0.021 -0.050 0.010
2453220.43330 -2.000 0.023 99.999 9.999 -0.520 0.009 99.999 9.999 1.480 0.023 99.999 9.999
2453220.43380 99.999 9.999 99.999 9.999 -0.529 0.009 99.999 9.999 99.999 9.999 99.999 9.999


2453220.43477 -1.979 0.022 -0.517 0.009 -0.513 0.009 1.462 0.022 1.466 0.022 0.004 0.010
2453220.43525 99.999 9.999 -0.554 0.009 -0.552 0.009 99.999 9.999 99.999 9.999 0.002 0.010
2453220.43575 99.999 9.999 99.999 9.999 -0.524 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.43624 -2.005 0.022 99.999 9.999 -0.508 0.009 99.999 9.999 1.497 0.022 99.999 9.999


2453220.43721 -1.930 0.022 -0.454 0.009 -0.526 0.009 1.476 0.022 1.404 0.022 -0.072 0.010
2453220.43771 99.999 9.999 -0.513 0.009 -0.526 0.009 99.999 9.999 99.999 9.999 -0.013 0.010
2453220.43819 -1.938 0.022 -0.465 0.009 -0.539 0.009 1.473 0.022 1.399 0.022 -0.074 0.011
2453220.43868 -1.950 0.022 -0.487 0.009 -0.512 0.009 1.463 0.022 1.438 0.022 -0.025 0.010
2453220.43918 -1.963 0.022 -0.485 0.009 -0.538 0.009 1.478 0.022 1.425 0.022 -0.053 0.010


2453220.44015 99.999 9.999 -0.558 0.009 -0.536 0.009 99.999 9.999 99.999 9.999 0.022 0.010


2453220.44113 -1.956 0.021 99.999 9.999 -0.522 0.009 99.999 9.999 1.434 0.021 99.999 9.999
2453220.44162 -1.993 0.021 99.999 9.999 -0.524 0.009 99.999 9.999 1.469 0.021 99.999 9.999
2453220.44211 -1.942 0.021 -0.464 0.009 -0.501 0.009 1.478 0.021 1.441 0.021 -0.037 0.010


2453220.44309 99.999 9.999 99.999 9.999 -0.545 0.009 99.999 9.999 99.999 9.999 99.999 9.999


2453220.44406 -1.946 0.022 -0.467 0.009 -0.511 0.009 1.479 0.022 1.435 0.022 -0.044 0.010
2453220.44456 99.999 9.999 99.999 9.999 -0.518 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453220.44505 -1.945 0.022 -0.472 0.009 -0.516 0.009 1.473 0.022 1.429 0.022 -0.044 0.010


2453220.44603 -1.979 0.021 -0.500 0.009 -0.529 0.009 1.479 0.021 1.450 0.021 -0.029 0.010




2453220.44749 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453220.44799 -1.944 0.022 -0.472 0.009 -0.495 0.009 1.472 0.022 1.449 0.022 -0.023 0.011
2453220.44847 -1.999 0.022 -0.501 0.009 -0.500 0.009 1.498 0.022 1.499 0.022 0.001 0.010
2453220.44896 -1.894 0.021 -0.463 0.009 -0.493 0.009 1.431 0.021 1.401 0.021 -0.030 0.010
2453220.44946 99.999 9.999 -0.557 0.009 -0.515 0.009 99.999 9.999 99.999 9.999 0.042 0.010
2453220.44994 -1.986 0.022 99.999 9.999 -0.524 0.009 99.999 9.999 1.462 0.022 99.999 9.999
2453220.45043 -1.922 0.022 -0.469 0.009 -0.509 0.009 1.453 0.022 1.413 0.022 -0.040 0.010
2453220.45091 -1.927 0.022 -0.452 0.009 -0.500 0.009 1.475 0.022 1.427 0.022 -0.048 0.010
2453220.45141 99.999 9.999 99.999 9.999 -0.498 0.009 99.999 9.999 99.999 9.999 99.999 9.999


2453220.45238 -1.931 0.022 99.999 9.999 -0.497 0.009 99.999 9.999 1.434 0.022 99.999 9.999
2453220.45288 -1.948 0.022 -0.456 0.009 -0.489 0.009 1.492 0.022 1.459 0.022 -0.033 0.010
2453220.45337 -1.916 0.022 -0.447 0.009 -0.498 0.009 1.469 0.022 1.418 0.022 -0.051 0.010
2453220.45385 -1.945 0.022 -0.455 0.009 -0.483 0.009 1.490 0.022 1.462 0.022 -0.028 0.010
2453220.45435 -1.918 0.022 -0.449 0.009 -0.472 0.009 1.469 0.022 1.446 0.022 -0.023 0.010
2453220.45484 -1.938 0.022 -0.476 0.009 -0.490 0.009 1.462 0.022 1.448 0.022 -0.014 0.010
2453220.45532 -1.947 0.022 -0.463 0.009 -0.523 0.009 1.484 0.022 1.424 0.022 -0.060 0.010
2453220.45581 -1.891 0.021 -0.444 0.009 -0.473 0.010 1.447 0.021 1.418 0.022 -0.029 0.011
2453220.45631 -1.917 0.022 99.999 9.999 -0.473 0.009 99.999 9.999 1.444 0.022 99.999 9.999
2453220.45679 -1.953 0.022 99.999 9.999 -0.473 0.009 99.999 9.999 1.480 0.022 99.999 9.999
2453220.45728 -1.890 0.021 -0.439 0.009 -0.474 0.009 1.451 0.021 1.416 0.022 -0.035 0.011
2453220.45777 -1.923 0.021 -0.440 0.009 -0.482 0.009 1.483 0.021 1.441 0.021 -0.042 0.010
2453220.45826 -1.960 0.022 -0.447 0.009 -0.482 0.009 1.513 0.022 1.478 0.022 -0.035 0.010
2453220.45875 -1.944 0.023 -0.443 0.009 -0.457 0.009 1.501 0.023 1.487 0.023 -0.014 0.010
2453220.45924 -1.922 0.022 99.999 9.999 -0.463 0.009 99.999 9.999 1.459 0.022 99.999 9.999




2453220.46071 -1.894 0.022 -0.431 0.009 -0.449 0.009 1.463 0.022 1.445 0.022 -0.018 0.010
2453220.46119 -1.953 0.023 99.999 9.999 -0.481 0.009 99.999 9.999 1.472 0.023 99.999 9.999
2453220.46168 99.999 9.999 -0.503 0.009 -0.471 0.009 99.999 9.999 99.999 9.999 0.032 0.010
2453220.46218 -1.878 0.023 -0.393 0.009 -0.459 0.010 1.485 0.023 1.419 0.023 -0.066 0.011
2453220.46266 99.999 9.999 -0.463 0.009 -0.450 0.009 99.999 9.999 99.999 9.999 0.013 0.010


2453220.46365 -1.931 0.024 -0.455 0.010 -0.462 0.010 1.476 0.024 1.469 0.024 -0.007 0.011
2453220.46413 -1.920 0.023 99.999 9.999 -0.451 0.009 99.999 9.999 1.469 0.023 99.999 9.999
2453220.46462 -1.903 0.023 99.999 9.999 -0.420 0.010 99.999 9.999 1.483 0.023 99.999 9.999




2453220.46609 -1.833 0.022 -0.392 0.009 -0.443 0.010 1.441 0.022 1.390 0.022 -0.051 0.011


2453220.46706 -1.880 0.023 -0.392 0.009 -0.418 0.010 1.488 0.023 1.462 0.023 -0.026 0.011
2453220.46756 -1.887 0.023 -0.382 0.009 -0.425 0.010 1.505 0.023 1.462 0.023 -0.043 0.011
2453220.46804 99.999 9.999 -0.483 0.010 -0.450 0.010 99.999 9.999 99.999 9.999 0.033 0.011








2453220.47049 99.999 9.999 99.999 9.999 -0.411 0.010 99.999 9.999 99.999 9.999 99.999 9.999
2453220.47257 -1.797 0.024 -0.338 0.010 -0.390 0.010 1.459 0.024 1.407 0.024 -0.052 0.011


2453220.47355 -1.809 0.026 -0.307 0.010 -0.349 0.010 1.502 0.026 1.460 0.026 -0.042 0.011
2453220.47404 -1.757 0.030 -0.302 0.012 -0.319 0.013 1.455 0.030 1.438 0.031 -0.017 0.013
