JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453209.39487 99.999 9.999 99.999 9.999 -0.272 0.009 99.999 9.999 99.999 9.999 99.999 9.999




2453209.40208 -1.538 0.028 -0.544 0.016 -0.783 0.017 0.994 0.029 0.755 0.030 -0.239 0.020
2453209.40280 -1.866 0.043 -0.150 0.015 -0.012 0.014 1.716 0.043 1.854 0.043 0.138 0.015
2453209.40352 -1.403 0.228 0.072 0.086 0.192 0.083 1.475 0.227 1.595 0.226 0.120 0.080
2453209.40497 -1.699 0.018 -0.265 0.008 -0.229 0.008 1.434 0.018 1.470 0.018 0.036 0.008
2453209.40568 -1.716 0.018 -0.237 0.008 -0.237 0.008 1.479 0.018 1.479 0.018 0.000 0.008
2453209.40640 99.999 9.999 99.999 9.999 -0.189 0.009 99.999 9.999 99.999 9.999 99.999 9.999
2453209.40713 -1.671 0.018 -0.229 0.009 -0.230 0.009 1.442 0.018 1.441 0.018 -0.001 0.010
2453209.40785 -1.681 0.020 -0.196 0.009 -0.146 0.009 1.485 0.020 1.535 0.020 0.050 0.010
2453209.40856 -1.638 0.018 99.999 9.999 -0.164 0.009 99.999 9.999 1.474 0.018 99.999 9.999
2453209.40929 -1.717 0.030 -0.138 0.012 0.002 0.011 1.579 0.030 1.719 0.030 0.140 0.012
2453209.41001 -1.731 0.039 0.052 0.014 0.023 0.014 1.783 0.039 1.754 0.039 -0.029 0.014
2453209.41073 -1.641 0.019 -0.149 0.009 -0.122 0.008 1.492 0.019 1.519 0.019 0.027 0.009
2453209.41145 -1.597 0.018 -0.136 0.008 -0.117 0.008 1.461 0.018 1.480 0.018 0.019 0.008
2453209.41218 -1.576 0.018 -0.136 0.009 -0.107 0.009 1.440 0.018 1.469 0.018 0.029 0.010
2453209.41289 -1.548 0.018 -0.097 0.008 -0.081 0.008 1.451 0.018 1.467 0.018 0.016 0.008
2453209.41361 -1.532 0.017 -0.096 0.008 -0.087 0.008 1.436 0.017 1.445 0.017 0.009 0.008
2453209.41433 -1.519 0.019 -0.099 0.010 -0.018 0.010 1.420 0.019 1.501 0.019 0.081 0.010
2453209.41506 -1.394 0.036 -0.299 0.018 -0.260 0.018 1.095 0.037 1.134 0.037 0.039 0.020
2453209.41578 -1.472 0.018 -0.042 0.009 -0.005 0.008 1.430 0.018 1.467 0.018 0.037 0.009
2453209.41649 -1.434 0.016 -0.011 0.008 0.023 0.008 1.423 0.016 1.457 0.016 0.034 0.008
2453209.41721 -1.433 0.016 -0.003 0.008 0.013 0.008 1.430 0.016 1.446 0.016 0.016 0.008
2453209.41794 -1.430 0.016 0.022 0.008 0.031 0.008 1.452 0.016 1.461 0.016 0.009 0.008
2453209.41866 -1.401 0.016 0.047 0.008 0.068 0.008 1.448 0.016 1.469 0.016 0.021 0.008
2453209.41938 -1.376 0.016 0.056 0.008 0.072 0.008 1.432 0.016 1.448 0.016 0.016 0.008
2453209.42009 -1.363 0.018 0.032 0.010 0.033 0.010 1.395 0.018 1.396 0.018 0.001 0.010
2453209.42082 99.999 9.999 0.275 0.013 0.339 0.013 99.999 9.999 99.999 9.999 0.064 0.011
2453209.42154 -1.373 0.016 0.072 0.008 0.083 0.008 1.445 0.016 1.456 0.016 0.011 0.008
2453209.42226 -1.386 0.016 0.078 0.008 0.100 0.008 1.464 0.016 1.486 0.016 0.022 0.008
2453209.42297 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.42370 -1.358 0.016 0.087 0.008 0.086 0.008 1.445 0.016 1.444 0.016 -0.001 0.008
2453209.42442 -1.368 0.015 0.069 0.008 0.079 0.008 1.437 0.015 1.447 0.015 0.010 0.008
2453209.42514 -1.363 0.016 0.093 0.008 0.086 0.008 1.456 0.016 1.449 0.016 -0.007 0.008
2453209.42586 -1.378 0.015 0.074 0.008 0.075 0.008 1.452 0.015 1.453 0.015 0.001 0.008
2453209.42659 -1.385 0.016 0.083 0.008 0.104 0.008 1.468 0.016 1.489 0.016 0.021 0.008
2453209.42730 -1.389 0.016 0.073 0.008 0.091 0.008 1.462 0.016 1.480 0.016 0.018 0.008
2453209.42802 -1.385 0.016 0.070 0.008 0.101 0.008 1.455 0.016 1.486 0.016 0.031 0.008
2453209.42874 -1.350 0.015 99.999 9.999 0.114 0.008 99.999 9.999 1.464 0.015 99.999 9.999
2453209.42947 -1.324 0.015 0.081 0.008 0.102 0.008 1.405 0.015 1.426 0.015 0.021 0.008
2453209.43019 -1.366 0.016 0.097 0.008 0.081 0.008 1.463 0.016 1.447 0.016 -0.016 0.008
2453209.43090 99.999 9.999 99.999 9.999 0.091 0.008 99.999 9.999 99.999 9.999 99.999 9.999
2453209.43163 99.999 9.999 99.999 9.999 0.103 0.008 99.999 9.999 99.999 9.999 99.999 9.999
2453209.43235 -1.374 0.015 0.074 0.008 0.095 0.008 1.448 0.015 1.469 0.015 0.021 0.008
2453209.43307 -1.366 0.015 0.081 0.008 0.084 0.008 1.447 0.015 1.450 0.015 0.003 0.008
2453209.43378 -1.357 0.016 0.098 0.008 0.088 0.008 1.455 0.016 1.445 0.016 -0.010 0.008
2453209.43451 -1.371 0.016 0.075 0.008 0.093 0.008 1.446 0.016 1.464 0.016 0.018 0.008
2453209.43523 -1.365 0.016 0.098 0.008 0.098 0.008 1.463 0.016 1.463 0.016 0.000 0.008
2453209.43595 -1.380 0.016 0.068 0.008 0.088 0.008 1.448 0.016 1.468 0.016 0.020 0.008
2453209.43667 -1.375 0.016 0.099 0.008 0.081 0.008 1.474 0.016 1.456 0.016 -0.018 0.008
2453209.43740 -1.362 0.016 99.999 9.999 0.112 0.008 99.999 9.999 1.474 0.016 99.999 9.999
2453209.43811 99.999 9.999 99.999 9.999 0.097 0.008 99.999 9.999 99.999 9.999 99.999 9.999
2453209.43883 -1.392 0.016 0.068 0.008 0.081 0.008 1.460 0.016 1.473 0.016 0.013 0.008
2453209.43955 -1.358 0.015 0.062 0.008 0.085 0.008 1.420 0.015 1.443 0.015 0.023 0.008
2453209.44028 99.999 9.999 99.999 9.999 0.034 0.008 99.999 9.999 99.999 9.999 99.999 9.999
2453209.44100 -1.417 0.015 99.999 9.999 0.040 0.008 99.999 9.999 1.457 0.015 99.999 9.999
2453209.44172 -1.438 0.015 0.007 0.008 0.018 0.008 1.445 0.015 1.456 0.015 0.011 0.008
2453209.44244 -1.465 0.015 -0.012 0.008 0.005 0.008 1.453 0.015 1.470 0.015 0.017 0.008
2453209.44316 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.44388 -1.507 0.015 99.999 9.999 -0.040 0.008 99.999 9.999 1.467 0.015 99.999 9.999
2453209.44461 -1.493 0.015 -0.051 0.008 -0.038 0.008 1.442 0.015 1.455 0.015 0.013 0.008
2453209.44532 -1.497 0.015 -0.060 0.008 -0.062 0.008 1.437 0.015 1.435 0.015 -0.002 0.008
2453209.44604 99.999 9.999 99.999 9.999 -0.088 0.008 99.999 9.999 99.999 9.999 99.999 9.999
2453209.44676 99.999 9.999 99.999 9.999 -0.104 0.008 99.999 9.999 99.999 9.999 99.999 9.999
2453209.44749 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.44821 -1.598 0.015 -0.136 0.008 -0.133 0.008 1.462 0.015 1.465 0.015 0.003 0.008
2453209.44892 -1.609 0.015 -0.150 0.008 -0.155 0.008 1.459 0.015 1.454 0.015 -0.005 0.008
2453209.44964 -1.597 0.014 -0.135 0.008 -0.154 0.008 1.462 0.014 1.443 0.014 -0.019 0.008
2453209.45037 -1.637 0.015 99.999 9.999 -0.154 0.008 99.999 9.999 1.483 0.015 99.999 9.999
2453209.45098 -1.619 0.015 99.999 9.999 -0.193 0.008 99.999 9.999 1.426 0.015 99.999 9.999
2453209.45170 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.45243 -1.676 0.015 99.999 9.999 -0.220 0.008 99.999 9.999 1.456 0.015 99.999 9.999
2453209.45315 -1.705 0.014 -0.249 0.008 -0.246 0.008 1.456 0.014 1.459 0.014 0.003 0.008
2453209.45387 -1.721 0.015 -0.241 0.008 -0.244 0.008 1.480 0.015 1.477 0.015 -0.003 0.008
2453209.45458 -1.712 0.014 -0.252 0.008 -0.251 0.008 1.460 0.014 1.461 0.014 0.001 0.008
2453209.45531 -1.727 0.015 -0.259 0.008 -0.261 0.008 1.468 0.015 1.466 0.015 -0.002 0.008
2453209.45603 99.999 9.999 -0.295 0.008 -0.285 0.008 99.999 9.999 99.999 9.999 0.010 0.008
2453209.45675 -1.724 0.015 -0.298 0.008 -0.275 0.008 1.426 0.015 1.449 0.015 0.023 0.008
2453209.45747 -1.783 0.015 -0.319 0.008 -0.330 0.008 1.464 0.015 1.453 0.015 -0.011 0.008
2453209.45819 -1.765 0.015 -0.324 0.008 -0.328 0.008 1.441 0.015 1.437 0.015 -0.004 0.008
2453209.45891 -1.777 0.015 -0.321 0.008 -0.321 0.008 1.456 0.015 1.456 0.015 0.000 0.008
2453209.45963 -1.782 0.015 -0.336 0.008 -0.337 0.008 1.446 0.015 1.445 0.015 -0.001 0.008


2453209.46108 -1.777 0.014 -0.364 0.008 -0.346 0.007 1.413 0.014 1.431 0.014 0.018 0.008
2453209.46179 -1.814 0.015 -0.370 0.008 -0.364 0.008 1.444 0.015 1.450 0.015 0.006 0.008
2453209.46251 -1.818 0.014 -0.373 0.007 -0.357 0.008 1.445 0.014 1.461 0.014 0.016 0.008
2453209.46323 -1.834 0.014 -0.386 0.006 -0.381 0.007 1.448 0.014 1.453 0.014 0.005 0.008
2453209.46396 99.999 9.999 99.999 9.999 -0.379 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453209.46468 -1.813 0.014 -0.375 0.006 -0.377 0.007 1.438 0.014 1.436 0.014 -0.002 0.008
2453209.46539 -1.865 0.014 -0.409 0.007 -0.397 0.007 1.456 0.014 1.468 0.014 0.012 0.008
2453209.46611 -1.857 0.014 -0.402 0.006 -0.397 0.006 1.455 0.014 1.460 0.014 0.005 0.007
2453209.46684 -1.860 0.014 -0.394 0.006 -0.400 0.006 1.466 0.014 1.460 0.014 -0.006 0.007
2453209.46756 -1.855 0.014 -0.409 0.006 -0.406 0.006 1.446 0.014 1.449 0.014 0.003 0.007
2453209.46828 -1.851 0.014 -0.432 0.006 -0.435 0.006 1.419 0.014 1.416 0.014 -0.003 0.007
2453209.46899 -1.884 0.014 -0.425 0.006 -0.421 0.006 1.459 0.014 1.463 0.014 0.004 0.007


2453209.47044 -1.862 0.014 -0.432 0.006 -0.415 0.007 1.430 0.014 1.447 0.014 0.017 0.008
2453209.47116 -1.897 0.015 -0.439 0.007 -0.423 0.007 1.458 0.015 1.474 0.015 0.016 0.008
2453209.47188 99.999 9.999 99.999 9.999 -0.413 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453209.47260 -1.885 0.014 99.999 9.999 -0.435 0.007 99.999 9.999 1.450 0.014 99.999 9.999
2453209.47332 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.47404 -1.924 0.014 -0.461 0.007 -0.476 0.007 1.463 0.014 1.448 0.014 -0.015 0.008
2453209.47476 -1.915 0.015 -0.462 0.007 -0.456 0.007 1.453 0.015 1.459 0.015 0.006 0.008
2453209.47549 -1.910 0.014 -0.454 0.006 -0.467 0.007 1.456 0.014 1.443 0.014 -0.013 0.008
2453209.47620 -1.901 0.014 99.999 9.999 -0.457 0.006 99.999 9.999 1.444 0.014 99.999 9.999
2453209.47692 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.47764 -1.931 0.014 -0.441 0.006 -0.470 0.007 1.490 0.014 1.461 0.014 -0.029 0.008
2453209.47837 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.47909 -1.922 0.014 -0.466 0.007 -0.481 0.007 1.456 0.014 1.441 0.014 -0.015 0.008
2453209.47980 -1.951 0.015 -0.469 0.007 -0.465 0.007 1.482 0.015 1.486 0.015 0.004 0.008
2453209.48052 -1.934 0.015 -0.485 0.007 -0.471 0.007 1.449 0.015 1.463 0.015 0.014 0.008


2453209.48197 -1.929 0.014 -0.485 0.007 -0.464 0.007 1.444 0.014 1.465 0.014 0.021 0.008
2453209.48269 -1.949 0.014 -0.487 0.006 -0.507 0.007 1.462 0.014 1.442 0.014 -0.020 0.008
2453209.48340 -1.926 0.014 99.999 9.999 -0.475 0.007 99.999 9.999 1.451 0.014 99.999 9.999
2453209.48413 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.48485 -1.956 0.014 99.999 9.999 -0.508 0.007 99.999 9.999 1.448 0.014 99.999 9.999
2453209.48557 99.999 9.999 99.999 9.999 -0.506 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453209.48628 -1.964 0.014 -0.510 0.007 -0.501 0.007 1.454 0.014 1.463 0.014 0.009 0.008
2453209.48701 -1.960 0.014 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.48773 -1.972 0.014 -0.492 0.006 -0.497 0.006 1.480 0.014 1.475 0.014 -0.005 0.007
2453209.48845 99.999 9.999 99.999 9.999 -0.527 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453209.48917 99.999 9.999 99.999 9.999 -0.520 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453209.48990 -1.955 0.014 99.999 9.999 -0.527 0.007 99.999 9.999 1.428 0.014 99.999 9.999




2453209.49205 -1.961 0.014 -0.526 0.007 -0.524 0.007 1.435 0.014 1.437 0.014 0.002 0.008
2453209.49278 -1.980 0.014 99.999 9.999 -0.544 0.007 99.999 9.999 1.436 0.014 99.999 9.999
2453209.49350 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.49421 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.49493 -1.972 0.014 -0.527 0.006 -0.523 0.007 1.445 0.014 1.449 0.014 0.004 0.008
2453209.49566 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.49638 -1.971 0.015 -0.537 0.007 -0.530 0.007 1.434 0.015 1.441 0.015 0.007 0.008
2453209.49709 -1.970 0.014 -0.516 0.006 -0.512 0.006 1.454 0.014 1.458 0.014 0.004 0.007
2453209.49781 -1.984 0.014 -0.532 0.007 -0.526 0.007 1.452 0.014 1.458 0.014 0.006 0.008
2453209.49854 99.999 9.999 99.999 9.999 -0.552 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453209.49926 -1.961 0.014 -0.529 0.006 -0.534 0.007 1.432 0.014 1.427 0.014 -0.005 0.008
2453209.49998 99.999 9.999 -0.547 0.006 -0.554 0.007 99.999 9.999 99.999 9.999 -0.007 0.008
2453209.50069 -2.008 0.014 99.999 9.999 -0.533 0.007 99.999 9.999 1.475 0.014 99.999 9.999
2453209.50142 -1.950 0.014 99.999 9.999 -0.513 0.007 99.999 9.999 1.437 0.014 99.999 9.999
2453209.50214 99.999 9.999 99.999 9.999 -0.529 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453209.50287 99.999 9.999 -0.560 0.007 -0.540 0.007 99.999 9.999 99.999 9.999 0.020 0.008
2453209.50359 -1.994 0.014 -0.550 0.007 -0.534 0.006 1.444 0.014 1.460 0.014 0.016 0.008
2453209.50431 -1.975 0.014 -0.531 0.006 -0.545 0.007 1.444 0.014 1.430 0.014 -0.014 0.008


2453209.50575 -1.990 0.014 -0.517 0.007 -0.522 0.007 1.473 0.014 1.468 0.014 -0.005 0.008
2453209.50647 -1.991 0.014 -0.540 0.007 -0.539 0.006 1.451 0.014 1.452 0.014 0.001 0.008
2453209.50719 -1.985 0.014 99.999 9.999 -0.530 0.007 99.999 9.999 1.455 0.014 99.999 9.999
2453209.50791 -1.976 0.014 -0.538 0.006 -0.524 0.007 1.438 0.014 1.452 0.014 0.014 0.008
2453209.50863 99.999 9.999 -0.521 0.006 -0.532 0.006 99.999 9.999 99.999 9.999 -0.011 0.007


2453209.51007 -1.999 0.014 99.999 9.999 -0.543 0.006 99.999 9.999 1.456 0.014 99.999 9.999
2453209.51079 -1.955 0.014 -0.507 0.006 -0.516 0.006 1.448 0.014 1.439 0.014 -0.009 0.007
2453209.51152 -1.947 0.014 -0.511 0.006 -0.516 0.006 1.436 0.014 1.431 0.014 -0.005 0.007
2453209.51223 -1.977 0.014 -0.511 0.006 -0.505 0.006 1.466 0.014 1.472 0.014 0.006 0.007
2453209.51295 -1.954 0.014 99.999 9.999 -0.514 0.006 99.999 9.999 1.440 0.014 99.999 9.999
2453209.51367 -1.969 0.014 99.999 9.999 -0.547 0.006 99.999 9.999 1.422 0.014 99.999 9.999
2453209.51440 -1.937 0.014 -0.502 0.006 -0.499 0.006 1.435 0.014 1.438 0.014 0.003 0.007
2453209.51512 -1.972 0.014 -0.516 0.006 -0.530 0.006 1.456 0.014 1.442 0.014 -0.014 0.007


2453209.51655 -1.952 0.014 -0.500 0.006 -0.492 0.006 1.452 0.014 1.460 0.014 0.008 0.007
2453209.51728 99.999 9.999 -0.512 0.006 -0.527 0.006 99.999 9.999 99.999 9.999 -0.015 0.007
2453209.51800 -1.957 0.014 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.51872 -1.934 0.014 -0.501 0.006 -0.509 0.006 1.433 0.014 1.425 0.014 -0.008 0.007
2453209.51943 -1.925 0.014 -0.498 0.006 -0.493 0.006 1.427 0.014 1.432 0.014 0.005 0.007
2453209.52016 -1.956 0.014 -0.510 0.006 -0.520 0.006 1.446 0.014 1.436 0.014 -0.010 0.007
2453209.52088 99.999 9.999 99.999 9.999 -0.485 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453209.52160 -1.929 0.014 -0.466 0.006 -0.481 0.006 1.463 0.014 1.448 0.014 -0.015 0.007
2453209.52231 -1.934 0.014 -0.486 0.006 -0.490 0.006 1.448 0.014 1.444 0.014 -0.004 0.007
2453209.52304 -1.918 0.014 -0.477 0.006 -0.503 0.006 1.441 0.014 1.415 0.014 -0.026 0.007
2453209.52376 -1.934 0.014 -0.495 0.006 -0.501 0.006 1.439 0.014 1.433 0.014 -0.006 0.007
2453209.52449 -1.916 0.014 -0.479 0.006 -0.489 0.006 1.437 0.014 1.427 0.014 -0.010 0.007
2453209.52521 99.999 9.999 99.999 9.999 -0.467 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453209.52593 -1.901 0.014 -0.449 0.006 -0.471 0.007 1.452 0.014 1.430 0.014 -0.022 0.008
2453209.52664 -1.914 0.014 -0.465 0.006 -0.467 0.006 1.449 0.014 1.447 0.014 -0.002 0.007
2453209.52737 -1.896 0.014 -0.454 0.006 -0.455 0.006 1.442 0.014 1.441 0.014 -0.001 0.007
2453209.52809 -1.882 0.014 -0.442 0.006 -0.439 0.006 1.440 0.014 1.443 0.014 0.003 0.007
2453209.52881 -1.907 0.014 -0.462 0.006 -0.442 0.006 1.445 0.014 1.465 0.014 0.020 0.007
2453209.52953 -1.901 0.014 -0.442 0.006 -0.457 0.006 1.459 0.014 1.444 0.014 -0.015 0.007


2453209.53097 -1.867 0.014 -0.448 0.006 -0.442 0.006 1.419 0.014 1.425 0.014 0.006 0.007
2453209.53169 -1.862 0.013 99.999 9.999 -0.430 0.006 99.999 9.999 1.432 0.013 99.999 9.999
2453209.53241 -1.886 0.014 99.999 9.999 -0.416 0.006 99.999 9.999 1.470 0.014 99.999 9.999
2453209.53314 -1.869 0.014 -0.421 0.006 -0.426 0.006 1.448 0.014 1.443 0.014 -0.005 0.007
2453209.53385 99.999 9.999 99.999 9.999 -0.414 0.007 99.999 9.999 99.999 9.999 99.999 9.999
2453209.53457 -1.886 0.014 -0.423 0.006 -0.416 0.006 1.463 0.014 1.470 0.014 0.007 0.007
2453209.53530 99.999 9.999 99.999 9.999 -0.398 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453209.53602 -1.853 0.014 99.999 9.999 -0.386 0.006 99.999 9.999 1.467 0.014 99.999 9.999
2453209.53674 99.999 9.999 99.999 9.999 -0.386 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453209.53747 -1.817 0.014 -0.387 0.006 -0.380 0.006 1.430 0.014 1.437 0.014 0.007 0.007
2453209.53818 -1.820 0.014 -0.388 0.006 -0.386 0.006 1.432 0.014 1.434 0.014 0.002 0.007
2453209.53890 99.999 9.999 -0.388 0.007 -0.383 0.006 99.999 9.999 99.999 9.999 0.005 0.008
2453209.53962 -1.809 0.014 99.999 9.999 -0.363 0.007 99.999 9.999 1.446 0.014 99.999 9.999
2453209.54035 -1.773 0.014 -0.337 0.007 -0.345 0.008 1.436 0.014 1.428 0.014 -0.008 0.008
2453209.54106 -1.822 0.014 -0.357 0.007 -0.351 0.007 1.465 0.014 1.471 0.014 0.006 0.007
2453209.54178 -1.791 0.014 -0.344 0.007 -0.336 0.007 1.447 0.014 1.455 0.014 0.008 0.007




2453209.54395 -1.739 0.014 -0.340 0.008 -0.308 0.007 1.399 0.014 1.431 0.014 0.032 0.008
2453209.54466 -1.765 0.014 -0.316 0.007 -0.307 0.007 1.449 0.014 1.458 0.014 0.009 0.007
2453209.54538 -1.716 0.014 -0.286 0.007 -0.282 0.007 1.430 0.014 1.434 0.014 0.004 0.007
2453209.54611 -1.692 0.014 -0.283 0.007 99.999 9.999 1.409 0.014 99.999 9.999 99.999 9.999
2453209.54683 -1.700 0.014 -0.268 0.007 -0.273 0.007 1.432 0.014 1.427 0.014 -0.005 0.007


2453209.54828 -1.686 0.014 -0.229 0.007 -0.225 0.007 1.457 0.014 1.461 0.014 0.004 0.007
2453209.54899 -1.692 0.014 -0.242 0.007 -0.225 0.007 1.450 0.014 1.467 0.014 0.017 0.007
2453209.54971 -1.661 0.014 -0.214 0.007 -0.238 0.008 1.447 0.014 1.423 0.014 -0.024 0.008
2453209.55043 -1.659 0.014 -0.211 0.007 -0.226 0.007 1.448 0.014 1.433 0.014 -0.015 0.007
2453209.55116 -1.654 0.014 -0.192 0.007 -0.214 0.008 1.462 0.014 1.440 0.014 -0.022 0.008
2453209.55188 -1.632 0.014 99.999 9.999 -0.203 0.008 99.999 9.999 1.429 0.014 99.999 9.999
2453209.55259 -1.620 0.014 -0.176 0.007 -0.166 0.008 1.444 0.014 1.454 0.014 0.010 0.008
2453209.55331 -1.629 0.014 -0.167 0.007 -0.158 0.007 1.462 0.014 1.471 0.014 0.009 0.007
2453209.55404 -1.557 0.014 -0.143 0.007 -0.146 0.008 1.414 0.014 1.411 0.014 -0.003 0.008
2453209.55476 -1.567 0.014 -0.122 0.007 -0.128 0.008 1.445 0.014 1.439 0.014 -0.006 0.008
2453209.55547 -1.568 0.014 -0.125 0.007 -0.130 0.008 1.443 0.014 1.438 0.014 -0.005 0.008
2453209.55619 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453209.55692 -1.525 0.014 -0.095 0.007 -0.100 0.008 1.430 0.014 1.425 0.014 -0.005 0.008
2453209.55764 -1.507 0.014 -0.085 0.007 -0.062 0.007 1.422 0.014 1.445 0.014 0.023 0.007
2453209.55837 -1.499 0.014 -0.052 0.008 -0.041 0.007 1.447 0.014 1.458 0.014 0.011 0.008
2453209.55909 -1.505 0.014 -0.058 0.007 -0.044 0.007 1.447 0.014 1.461 0.014 0.014 0.007
2453209.55980 -1.497 0.015 -0.033 0.007 -0.022 0.008 1.464 0.015 1.475 0.015 0.011 0.008
2453209.56052 -1.453 0.014 -0.009 0.007 -0.020 0.007 1.444 0.014 1.433 0.014 -0.011 0.007
2453209.56125 -1.468 0.014 -0.024 0.007 -0.012 0.008 1.444 0.014 1.456 0.014 0.012 0.008
2453209.56197 -1.476 0.014 0.006 0.008 0.016 0.008 1.482 0.014 1.492 0.014 0.010 0.007
2453209.56269 -1.413 0.014 0.018 0.008 0.029 0.008 1.431 0.014 1.442 0.014 0.011 0.008
2453209.56340 -1.417 0.014 0.008 0.008 0.003 0.008 1.425 0.014 1.420 0.014 -0.005 0.008
2453209.56413 -1.412 0.014 0.005 0.008 0.008 0.008 1.417 0.014 1.420 0.014 0.003 0.008


2453209.56557 -1.451 0.015 0.010 0.008 0.026 0.008 1.461 0.015 1.477 0.015 0.016 0.008
2453209.56628 -1.425 0.015 0.030 0.008 0.033 0.008 1.455 0.015 1.458 0.015 0.003 0.008
2453209.56701 -1.416 0.015 0.011 0.008 0.019 0.008 1.427 0.015 1.435 0.015 0.008 0.008
2453209.56773 -1.425 0.015 0.013 0.008 0.011 0.008 1.438 0.015 1.436 0.015 -0.002 0.008
2453209.56845 -1.401 0.015 0.034 0.008 0.047 0.008 1.435 0.015 1.448 0.015 0.013 0.008
