JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453224.42541 -1.455 0.011 0.049 0.006 0.040 0.006 1.504 0.011 1.495 0.011 -0.009 0.006
2453224.42578 -1.444 0.011 0.048 0.006 0.036 0.006 1.492 0.011 1.480 0.011 -0.012 0.006
2453224.42615 -1.438 0.011 0.055 0.006 0.054 0.006 1.493 0.011 1.492 0.011 -0.001 0.006
2453224.42653 -1.433 0.011 0.053 0.006 0.036 0.006 1.486 0.011 1.469 0.011 -0.017 0.006
2453224.42690 -1.412 0.011 0.072 0.006 0.066 0.006 1.484 0.011 1.478 0.011 -0.006 0.006
2453224.42727 -1.439 0.011 0.063 0.006 0.044 0.006 1.502 0.011 1.483 0.011 -0.019 0.006
2453224.42764 -1.430 0.011 0.069 0.006 0.057 0.006 1.499 0.011 1.487 0.011 -0.012 0.006


2453224.42839 -1.431 0.011 0.066 0.006 0.048 0.006 1.497 0.011 1.479 0.011 -0.018 0.006
2453224.42876 -1.437 0.011 0.042 0.006 0.034 0.006 1.479 0.011 1.471 0.011 -0.008 0.006
2453224.42913 -1.431 0.011 0.063 0.006 0.054 0.006 1.494 0.011 1.485 0.011 -0.009 0.006
2453224.42951 -1.436 0.011 0.058 0.006 0.051 0.006 1.494 0.011 1.487 0.011 -0.007 0.006
2453224.42988 -1.416 0.011 0.068 0.006 0.057 0.006 1.484 0.011 1.473 0.011 -0.011 0.006
2453224.43025 -1.448 0.012 0.050 0.006 0.037 0.006 1.498 0.012 1.485 0.012 -0.013 0.006




2453224.43138 -1.436 0.011 0.066 0.006 0.051 0.006 1.502 0.011 1.487 0.011 -0.015 0.006
2453224.43175 -1.439 0.011 0.072 0.006 0.066 0.006 1.511 0.011 1.505 0.011 -0.006 0.006


2453224.43250 -1.412 0.012 0.045 0.006 0.045 0.006 1.457 0.012 1.457 0.012 0.000 0.006


2453224.43324 -1.399 0.011 0.066 0.006 0.071 0.006 1.465 0.011 1.470 0.011 0.005 0.006
2453224.43361 -1.444 0.011 99.999 9.999 0.053 0.006 99.999 9.999 1.497 0.011 99.999 9.999


2453224.43436 -1.416 0.011 0.059 0.006 0.054 0.006 1.475 0.011 1.470 0.011 -0.005 0.006
2453224.43473 -1.444 0.012 99.999 9.999 0.047 0.006 99.999 9.999 1.491 0.012 99.999 9.999
2453224.43510 -1.431 0.011 0.046 0.006 0.037 0.006 1.477 0.011 1.468 0.011 -0.009 0.006
2453224.43549 -1.418 0.011 0.067 0.006 0.060 0.006 1.485 0.011 1.478 0.011 -0.007 0.006
2453224.43586 -1.434 0.012 0.036 0.006 0.060 0.006 1.470 0.012 1.494 0.012 0.024 0.006
2453224.43623 -1.451 0.012 0.050 0.006 0.045 0.006 1.501 0.012 1.496 0.012 -0.005 0.006
2453224.43660 -1.439 0.011 0.057 0.006 0.042 0.006 1.496 0.011 1.481 0.011 -0.015 0.006
2453224.43698 -1.424 0.012 0.063 0.006 0.058 0.006 1.487 0.012 1.482 0.012 -0.005 0.006
2453224.43735 -1.454 0.012 0.035 0.006 0.037 0.006 1.489 0.012 1.491 0.012 0.002 0.006
2453224.43772 -1.444 0.012 0.040 0.006 0.035 0.006 1.484 0.012 1.479 0.012 -0.005 0.006
2453224.43809 -1.404 0.012 0.090 0.006 0.076 0.006 1.494 0.012 1.480 0.012 -0.014 0.006
2453224.43921 -1.401 0.013 -0.012 0.007 0.002 0.007 1.389 0.013 1.403 0.013 0.014 0.007
2453224.43958 -1.472 0.019 0.171 0.008 0.108 0.008 1.643 0.019 1.580 0.019 -0.063 0.008


2453224.44034 -1.280 0.093 -0.560 0.057 -0.498 0.054 0.720 0.102 0.782 0.100 0.062 0.068
2453224.44071 -1.411 0.030 -0.168 0.014 -0.495 0.017 1.243 0.031 0.916 0.032 -0.327 0.018
2453224.44108 -1.481 0.012 -0.044 0.006 -0.035 0.006 1.437 0.012 1.446 0.012 0.009 0.006
2453224.44146 -1.450 0.012 0.047 0.006 0.056 0.006 1.497 0.012 1.506 0.012 0.009 0.006
2453224.44183 -1.497 0.011 0.004 0.006 -0.002 0.006 1.501 0.011 1.495 0.011 -0.006 0.006
2453224.44220 -1.470 0.011 0.016 0.006 0.008 0.006 1.486 0.011 1.478 0.011 -0.008 0.006
2453224.44257 -1.498 0.011 99.999 9.999 -0.016 0.006 99.999 9.999 1.482 0.011 99.999 9.999
2453224.44295 -1.507 0.011 0.004 0.006 0.002 0.006 1.511 0.011 1.509 0.011 -0.002 0.006
2453224.44332 -1.472 0.012 -0.054 0.006 -0.018 0.006 1.418 0.012 1.454 0.012 0.036 0.006


2453224.44406 -1.522 0.012 -0.060 0.006 -0.053 0.006 1.462 0.012 1.469 0.012 0.007 0.006
2453224.44481 -2.108 0.308 0.431 0.050 0.228 0.058 2.539 0.306 2.336 0.307 -0.203 0.047
2453224.44519 -1.576 0.013 -0.093 0.006 -0.130 0.006 1.483 0.013 1.446 0.013 -0.037 0.007
2453224.44556 -1.471 0.148 99.999 9.999 0.165 0.052 99.999 9.999 1.636 0.147 99.999 9.999
2453224.44594 99.999 9.999 0.013 0.159 0.214 0.150 99.999 9.999 99.999 9.999 0.201 0.149
2453224.44705 99.999 9.999 -0.739 0.080 -0.643 0.065 99.999 9.999 99.999 9.999 0.096 0.094
2453224.44780 99.999 9.999 99.999 9.999 0.110 0.011 99.999 9.999 99.999 9.999 99.999 9.999
2453224.44817 -1.609 0.012 -0.146 0.006 -0.121 0.006 1.463 0.012 1.488 0.012 0.025 0.006
2453224.44854 -1.484 0.015 -0.100 0.007 -0.107 0.008 1.384 0.015 1.377 0.015 -0.007 0.008


2453224.44929 -1.618 0.011 -0.141 0.006 -0.143 0.006 1.477 0.011 1.475 0.011 -0.002 0.006
2453224.44966 -1.627 0.011 -0.154 0.006 -0.159 0.006 1.473 0.011 1.468 0.011 -0.005 0.006


2453224.45042 -1.650 0.011 -0.164 0.006 -0.171 0.006 1.486 0.011 1.479 0.011 -0.007 0.006


2453224.45116 -1.641 0.011 -0.171 0.006 -0.192 0.006 1.470 0.011 1.449 0.011 -0.021 0.006
2453224.45153 -1.649 0.011 -0.171 0.006 -0.185 0.006 1.478 0.011 1.464 0.011 -0.014 0.006
2453224.45191 99.999 9.999 99.999 9.999 -0.215 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453224.45228 -1.666 0.011 99.999 9.999 -0.200 0.006 99.999 9.999 1.466 0.011 99.999 9.999
2453224.45265 -1.672 0.011 99.999 9.999 -0.210 0.006 99.999 9.999 1.462 0.011 99.999 9.999
2453224.45302 -1.658 0.011 -0.193 0.006 -0.201 0.006 1.465 0.011 1.457 0.011 -0.008 0.006
2453224.45340 99.999 9.999 99.999 9.999 -0.232 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453224.45377 -1.701 0.011 -0.225 0.006 -0.229 0.006 1.476 0.011 1.472 0.011 -0.004 0.006
2453224.45414 -1.682 0.011 -0.211 0.006 -0.221 0.006 1.471 0.011 1.461 0.011 -0.010 0.006
2453224.45451 -1.707 0.011 -0.221 0.006 -0.216 0.006 1.486 0.011 1.491 0.011 0.005 0.006
2453224.45490 99.999 9.999 99.999 9.999 -0.266 0.006 99.999 9.999 99.999 9.999 99.999 9.999
2453224.45527 -1.714 0.011 -0.220 0.006 -0.222 0.006 1.494 0.011 1.492 0.011 -0.002 0.006




2453224.45639 -1.757 0.010 -0.266 0.005 -0.270 0.005 1.491 0.011 1.487 0.011 -0.004 0.006
2453224.45676 -1.731 0.011 -0.250 0.006 -0.245 0.006 1.481 0.011 1.486 0.011 0.005 0.006
2453224.45713 -1.729 0.011 -0.263 0.006 -0.263 0.006 1.466 0.011 1.466 0.011 0.000 0.006
2453224.45750 -1.732 0.011 -0.260 0.006 -0.253 0.006 1.472 0.011 1.479 0.011 0.007 0.006
2453224.45788 -1.748 0.011 -0.265 0.006 -0.278 0.006 1.483 0.011 1.470 0.011 -0.013 0.006
2453224.45825 -1.728 0.011 -0.257 0.006 -0.265 0.006 1.471 0.011 1.463 0.011 -0.008 0.006
2453224.45862 -1.751 0.010 -0.280 0.005 -0.288 0.005 1.471 0.011 1.463 0.011 -0.008 0.006
2453224.45899 99.999 9.999 99.999 9.999 -0.307 0.005 99.999 9.999 99.999 9.999 99.999 9.999
2453224.45937 -1.772 0.010 -0.296 0.005 -0.305 0.005 1.476 0.011 1.467 0.011 -0.009 0.006
2453224.45975 -1.768 0.010 -0.272 0.005 -0.278 0.005 1.496 0.011 1.490 0.011 -0.006 0.006
2453224.46012 -1.792 0.010 -0.304 0.005 -0.325 0.005 1.488 0.011 1.467 0.011 -0.021 0.006




2453224.46124 99.999 9.999 99.999 9.999 -0.323 0.005 99.999 9.999 99.999 9.999 99.999 9.999
2453224.46161 -1.775 0.010 -0.295 0.005 -0.310 0.005 1.480 0.011 1.465 0.011 -0.015 0.006
2453224.46198 -1.780 0.010 -0.301 0.005 -0.316 0.005 1.479 0.011 1.464 0.011 -0.015 0.006
2453224.46236 -1.818 0.010 99.999 9.999 -0.352 0.005 99.999 9.999 1.466 0.011 99.999 9.999


2453224.46310 -1.851 0.010 -0.351 0.005 -0.369 0.005 1.500 0.011 1.482 0.011 -0.018 0.006
2453224.46347 -1.809 0.010 -0.319 0.005 -0.318 0.005 1.490 0.011 1.491 0.011 0.001 0.006
2453224.46385 -1.800 0.010 -0.312 0.005 -0.334 0.005 1.488 0.011 1.466 0.011 -0.022 0.006
2453224.46422 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453224.46497 99.999 9.999 99.999 9.999 -0.362 0.005 99.999 9.999 99.999 9.999 99.999 9.999
2453224.46535 -1.841 0.010 -0.365 0.005 -0.389 0.005 1.476 0.011 1.452 0.011 -0.024 0.006
2453224.46572 -1.845 0.010 -0.374 0.005 -0.379 0.005 1.471 0.011 1.466 0.011 -0.005 0.006
2453224.46609 -1.849 0.010 -0.345 0.005 -0.359 0.005 1.504 0.011 1.490 0.011 -0.014 0.006


2453224.46684 -1.840 0.010 -0.352 0.005 -0.370 0.005 1.488 0.011 1.470 0.011 -0.018 0.006


2453224.46758 -1.828 0.010 -0.341 0.005 -0.343 0.005 1.487 0.011 1.485 0.011 -0.002 0.006
2453224.46795 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999




2453224.46907 -1.859 0.010 -0.364 0.005 -0.383 0.005 1.495 0.011 1.476 0.011 -0.019 0.006
2453224.46944 99.999 9.999 -0.386 0.005 -0.404 0.005 99.999 9.999 99.999 9.999 -0.018 0.006
2453224.46983 -1.848 0.010 -0.369 0.005 -0.409 0.005 1.479 0.011 1.439 0.011 -0.040 0.006


2453224.47057 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453224.47132 -1.858 0.010 -0.388 0.005 -0.400 0.005 1.470 0.011 1.458 0.011 -0.012 0.006
2453224.47169 -1.865 0.010 -0.377 0.005 -0.397 0.005 1.488 0.011 1.468 0.011 -0.020 0.006
2453224.47206 -1.873 0.010 -0.416 0.005 -0.439 0.005 1.457 0.011 1.434 0.011 -0.023 0.006
2453224.47243 -1.888 0.010 -0.427 0.005 -0.425 0.005 1.461 0.011 1.463 0.011 0.002 0.006
2453224.47281 -1.879 0.010 -0.378 0.005 -0.400 0.005 1.501 0.011 1.479 0.011 -0.022 0.006
2453224.47318 -1.886 0.010 -0.391 0.005 -0.406 0.005 1.495 0.011 1.480 0.011 -0.015 0.006


2453224.47392 -1.904 0.010 -0.427 0.005 -0.425 0.005 1.477 0.011 1.479 0.011 0.002 0.006
2453224.47431 -1.911 0.010 -0.427 0.005 -0.439 0.005 1.484 0.011 1.472 0.011 -0.012 0.006
2453224.47468 -1.860 0.010 -0.390 0.005 -0.409 0.005 1.470 0.011 1.451 0.011 -0.019 0.006
2453224.47505 -1.923 0.010 -0.425 0.005 -0.445 0.005 1.498 0.011 1.478 0.011 -0.020 0.006
2453224.47542 -1.887 0.009 -0.409 0.005 -0.440 0.005 1.478 0.010 1.447 0.010 -0.031 0.006
2453224.47580 -1.893 0.010 -0.405 0.005 -0.418 0.005 1.488 0.011 1.475 0.011 -0.013 0.006
2453224.47617 -1.890 0.010 99.999 9.999 -0.437 0.005 99.999 9.999 1.453 0.011 99.999 9.999
2453224.47654 -1.919 0.010 -0.452 0.005 -0.457 0.005 1.467 0.011 1.462 0.011 -0.005 0.006


2453224.47729 -1.902 0.010 -0.411 0.005 -0.432 0.005 1.491 0.011 1.470 0.011 -0.021 0.006
2453224.47766 -1.904 0.010 -0.411 0.005 -0.434 0.005 1.493 0.011 1.470 0.011 -0.023 0.006
2453224.47803 -1.935 0.010 -0.447 0.005 -0.456 0.005 1.488 0.011 1.479 0.011 -0.009 0.006
2453224.47840 -1.913 0.010 -0.429 0.005 -0.437 0.005 1.484 0.011 1.476 0.011 -0.008 0.006
2453224.47878 -1.896 0.010 -0.424 0.005 -0.434 0.005 1.472 0.011 1.462 0.011 -0.010 0.006
2453224.47916 99.999 9.999 99.999 9.999 -0.444 0.005 99.999 9.999 99.999 9.999 99.999 9.999
2453224.47953 -1.886 0.010 -0.417 0.005 -0.426 0.005 1.469 0.011 1.460 0.011 -0.009 0.006




2453224.48065 -1.922 0.010 -0.454 0.005 -0.452 0.005 1.468 0.011 1.470 0.011 0.002 0.006
2453224.48102 -1.930 0.010 -0.452 0.005 -0.454 0.005 1.478 0.011 1.476 0.011 -0.002 0.006


2453224.48177 -1.913 0.010 -0.422 0.005 -0.435 0.005 1.491 0.011 1.478 0.011 -0.013 0.006
2453224.48214 99.999 9.999 99.999 9.999 -0.480 0.005 99.999 9.999 99.999 9.999 99.999 9.999
2453224.48251 -1.910 0.010 -0.446 0.005 -0.466 0.005 1.464 0.011 1.444 0.011 -0.020 0.006
2453224.48288 -1.942 0.010 -0.469 0.005 -0.483 0.005 1.473 0.011 1.459 0.011 -0.014 0.006
2453224.48326 -1.955 0.010 -0.447 0.005 -0.459 0.005 1.508 0.011 1.496 0.011 -0.012 0.006
2453224.48363 99.999 9.999 99.999 9.999 -0.482 0.005 99.999 9.999 99.999 9.999 99.999 9.999
2453224.48400 -1.975 0.010 -0.482 0.005 -0.490 0.005 1.493 0.011 1.485 0.011 -0.008 0.006
2453224.48438 -1.930 0.010 -0.444 0.005 -0.460 0.005 1.486 0.011 1.470 0.011 -0.016 0.006


2453224.48513 -1.945 0.010 -0.464 0.005 -0.475 0.005 1.481 0.011 1.470 0.011 -0.011 0.006


2453224.48587 -1.952 0.010 -0.443 0.005 -0.452 0.005 1.509 0.011 1.500 0.011 -0.009 0.006
2453224.48625 -1.961 0.010 -0.477 0.005 -0.496 0.005 1.484 0.011 1.465 0.011 -0.019 0.006
2453224.48662 -1.950 0.010 -0.460 0.005 -0.476 0.005 1.490 0.011 1.474 0.011 -0.016 0.006
2453224.48699 -1.921 0.010 -0.446 0.005 -0.466 0.005 1.475 0.011 1.455 0.011 -0.020 0.006
2453224.48736 -1.926 0.010 -0.451 0.005 -0.452 0.005 1.475 0.011 1.474 0.011 -0.001 0.006
2453224.48774 -1.954 0.010 -0.477 0.005 -0.483 0.005 1.477 0.011 1.471 0.011 -0.006 0.006
2453224.48811 -1.938 0.010 -0.463 0.005 -0.475 0.005 1.475 0.011 1.463 0.011 -0.012 0.006
2453224.48848 -1.953 0.010 -0.455 0.005 -0.473 0.005 1.498 0.011 1.480 0.011 -0.018 0.006
2453224.48885 -1.923 0.010 -0.432 0.005 -0.449 0.005 1.491 0.011 1.474 0.011 -0.017 0.006
2453224.48924 -1.949 0.010 -0.476 0.005 -0.497 0.005 1.473 0.011 1.452 0.011 -0.021 0.006
2453224.48961 -1.935 0.010 -0.467 0.005 -0.474 0.005 1.468 0.011 1.461 0.011 -0.007 0.006
