2453241.31099 -0.175 0.005
2453241.31136 -0.204 0.005
2453241.31211 99.999 9.999
2453241.31248 -0.196 0.005
2453241.31285 -0.194 0.005
2453241.31323 99.999 9.999
2453241.31434 -0.193 0.005
2453241.31472 -0.172 0.005
2453241.31509 -0.174 0.005
2453241.31546 -0.203 0.005
2453241.31583 99.999 9.999
2453241.31622 99.999 9.999
2453241.31659 -0.173 0.005
2453241.31696 -0.183 0.005
2453241.31733 99.999 9.999
2453241.31771 -0.198 0.005
2453241.31808 -0.180 0.005
2453241.31882 -0.208 0.005
2453241.31957 -0.199 0.005
2453241.31994 -0.206 0.005
2453241.32031 -0.186 0.005
2453241.32070 -0.151 0.005
2453241.32107 -0.214 0.005
2453241.32219 -0.203 0.005
2453241.32256 -0.194 0.005
2453241.32293 -0.173 0.005
2453241.32330 -0.160 0.005
2453241.32405 99.999 9.999
2453241.32518 99.999 9.999
2453241.32555 -0.183 0.005
2453241.32592 -0.193 0.005
2453241.32629 99.999 9.999
2453241.32704 -0.170 0.005
2453241.32741 -0.162 0.005
2453241.32779 -0.168 0.005
2453241.32853 -0.210 0.005
2453241.32928 99.999 9.999
2453241.32965 -0.194 0.005
2453241.33002 -0.199 0.005
2453241.33040 -0.196 0.005
2453241.33078 -0.177 0.005
2453241.33152 99.999 9.999
2453241.33189 -0.200 0.005
2453241.33227 -0.176 0.005
2453241.33264 -0.217 0.005
2453241.33376 99.999 9.999
2453241.33487 -0.172 0.005
2453241.33563 -0.188 0.005
2453241.33600 -0.188 0.005
2453241.33675 99.999 9.999
2453241.33712 -0.173 0.005
2453241.33749 99.999 9.999
2453241.33861 99.999 9.999
2453241.33898 -0.166 0.005
2453241.33935 -0.177 0.005
2453241.33974 -0.203 0.005
2453241.34011 -0.199 0.005
2453241.34085 -0.197 0.005
2453241.34123 -0.190 0.005
2453241.34160 -0.181 0.005
2453241.34197 -0.191 0.004
2453241.34272 99.999 9.999
2453241.34309 -0.167 0.005
2453241.34346 -0.183 0.005
