2453267.24391 0.239 0.008 0.638144
2453267.24430 99.999 9.999 0.638903
2453267.24505 99.999 9.999 0.640361
2453267.24617 0.249 0.008 0.64254
2453267.24654 0.223 0.008 0.643259
2453267.24730 99.999 9.999 0.644737
2453267.24767 0.203 0.008 0.645457
2453267.24805 0.253 0.008 0.646196
2453267.24843 0.246 0.008 0.646935
2453267.24880 99.999 9.999 0.647654
2453267.24917 0.252 0.008 0.648374
2453267.24992 99.999 9.999 0.649833
2453267.25029 0.242 0.008 0.650552
2453267.25067 0.185 0.008 0.651291
2453267.25104 0.191 0.008 0.652011
2453267.25141 0.227 0.008 0.65273
2453267.25217 0.231 0.008 0.654208
2453267.25254 0.226 0.008 0.654928
2453267.25291 0.221 0.008 0.655647
2453267.25329 0.261 0.008 0.656387
2453267.25366 0.221 0.008 0.657106
2453267.25403 0.234 0.008 0.657826
2453267.25441 0.237 0.008 0.658565
2453267.25515 0.242 0.008 0.660004
2453267.25552 0.253 0.008 0.660723
2453267.25627 0.205 0.008 0.662182
2453267.25664 99.999 9.999 0.662902
2453267.25740 0.225 0.008 0.66438
2453267.25815 0.223 0.008 0.665838
2453267.25852 0.211 0.008 0.666558
2453267.25889 0.227 0.008 0.667277
2453267.25964 0.207 0.008 0.668736
2453267.26038 0.258 0.008 0.670175
2453267.26077 0.243 0.008 0.670934
2453267.26114 0.217 0.008 0.671653
2453267.26189 99.999 9.999 0.673112
2453267.26226 0.228 0.008 0.673831
2453267.26263 0.209 0.008 0.674551
2453267.26301 0.210 0.008 0.67529
2453267.26338 0.220 0.008 0.676009
2453267.26375 0.211 0.008 0.676729
2453267.26413 99.999 9.999 0.677468
2453267.26450 0.214 0.008 0.678188
2453267.26487 0.246 0.008 0.678907
2453267.26524 0.191 0.008 0.679627
2453267.26563 0.223 0.008 0.680385
2453267.26600 0.230 0.008 0.681105
2453267.26637 0.233 0.008 0.681824
2453267.26712 0.236 0.008 0.683283
2453267.26749 0.230 0.008 0.684002
2453267.26787 0.224 0.008 0.684741
2453267.26824 0.231 0.008 0.685461
2453267.26861 0.223 0.008 0.686181
2453267.26899 0.217 0.008 0.68692
2453267.26936 0.233 0.008 0.687639
2453267.26974 0.243 0.008 0.688378
2453267.27011 0.216 0.008 0.689098
2453267.27049 0.223 0.008 0.689837
2453267.27086 0.248 0.008 0.690556
2453267.27123 0.213 0.008 0.691276
2453267.27161 0.224 0.008 0.692015
2453267.27198 0.230 0.008 0.692735
2453267.27235 0.239 0.008 0.693454
2453267.27273 0.242 0.008 0.694193
2453267.27310 99.999 9.999 0.694913
2453267.27347 0.238 0.008 0.695632
2453267.27386 0.226 0.008 0.696391
2453267.27460 0.229 0.008 0.69783
2453267.27497 0.242 0.008 0.698549
2453267.27535 0.236 0.008 0.699288
2453267.27572 0.234 0.008 0.700008
2453267.27609 0.227 0.008 0.700728
2453267.27647 0.213 0.008 0.701467
2453267.27684 0.262 0.008 0.702186
2453267.27721 0.218 0.008 0.702906
2453267.27759 0.209 0.008 0.703645
2453267.27833 0.210 0.008 0.705084
2453267.27872 0.225 0.008 0.705842
2453267.27909 99.999 9.999 0.706562
2453267.27984 0.241 0.008 0.708021
2453267.28095 0.247 0.008 0.710179
2453267.28133 0.256 0.008 0.710918
2453267.28170 0.273 0.008 0.711638
2453267.28207 0.255 0.008 0.712357
2453267.28245 0.238 0.008 0.713096
2453267.28283 0.257 0.008 0.713835
2453267.28320 0.272 0.008 0.714555
2453267.28395 0.259 0.008 0.716014
2453267.28432 0.265 0.008 0.716733
2453267.28470 0.241 0.008 0.717472
2453267.28507 0.257 0.008 0.718192
2453267.28544 0.283 0.008 0.718911
2453267.28581 0.273 0.008 0.719631
