2453218.31049 1.330 0.023 0.473105
2453218.31125 1.321 0.023 0.474583
2453218.31162 1.347 0.023 0.475302
2453218.31199 1.354 0.023 0.476022
2453218.31236 1.384 0.023 0.476741
2453218.31311 1.315 0.022 0.4782
2453218.31348 1.347 0.023 0.47892
2453218.31385 1.316 0.022 0.479639
2453218.31423 1.328 0.022 0.480378
2453218.31460 1.359 0.022 0.481098
2453218.31534 1.279 0.021 0.482537
2453218.31573 1.329 0.022 0.483295
2453218.31610 1.293 0.021 0.484015
2453218.31647 1.336 0.022 0.484734
2453218.31684 1.338 0.022 0.485454
2453218.31722 1.297 0.022 0.486193
2453218.31759 1.326 0.022 0.486913
2453218.31796 1.352 0.022 0.487632
2453218.31834 1.293 0.021 0.488371
2453218.31871 1.260 0.021 0.489091
2453218.31908 1.269 0.021 0.48981
2453218.31945 1.299 0.021 0.49053
2453218.31984 1.302 0.021 0.491288
2453218.32021 1.283 0.019 0.492008
2453218.32095 1.239 0.019 0.493447
2453218.32170 1.356 0.020 0.494906
2453218.32207 1.359 0.021 0.495625
2453218.32244 1.295 0.020 0.496345
2453218.32282 1.292 0.020 0.497084
2453218.32319 99.999 9.999 0.497803
2453218.32393 1.304 0.020 0.499243
2453218.32431 1.296 0.019 0.499982
2453218.32468 1.325 0.020 0.500701
2453218.32506 1.320 0.022 0.50144
2453218.32543 1.336 0.020 0.50216
2453218.32581 1.343 0.020 0.502899
2453218.32618 1.341 0.020 0.503618
2453218.32655 1.344 0.019 0.504338
2453218.32730 1.358 0.021 0.505796
2453218.32804 1.328 0.019 0.507236
2453218.32841 1.335 0.020 0.507955
2453218.32879 1.308 0.020 0.508694
2453218.32916 1.294 0.020 0.509414
2453218.32953 1.352 0.020 0.510133
2453218.32990 1.296 0.019 0.510853
2453218.33029 1.309 0.019 0.511611
2453218.33066 1.285 0.019 0.512331
2453218.33140 1.300 0.018 0.51377
2453218.33178 1.294 0.019 0.514509
2453218.33252 1.268 0.019 0.515948
2453218.33289 1.310 0.019 0.516668
2453218.33364 1.273 0.019 0.518126
2453218.33401 1.260 0.019 0.518846
2453218.33438 1.275 0.020 0.519566
2453218.33477 1.269 0.018 0.520324
2453218.33514 99.999 9.999 0.521044
2453218.33551 1.303 0.019 0.521763
2453218.33588 1.265 0.018 0.522483
2453218.33626 1.272 0.019 0.523222
2453218.33663 1.265 0.018 0.523941
2453218.33700 1.271 0.019 0.524661
2453218.33737 1.308 0.019 0.52538
2453218.33812 1.259 0.018 0.526839
2453218.33849 1.251 0.019 0.527559
2453218.33886 1.258 0.018 0.528278
2453218.33924 1.284 0.019 0.529017
2453218.33962 1.289 0.019 0.529756
2453218.33999 1.244 0.019 0.530476
2453218.34036 1.266 0.018 0.531195
2453218.34074 1.245 0.019 0.531934
2453218.34111 1.242 0.018 0.532654
2453218.34148 1.307 0.018 0.533374
2453218.34185 1.249 0.018 0.534093
2453218.34223 1.277 0.018 0.534832
2453218.34297 1.272 0.019 0.536271
2453218.34335 1.250 0.019 0.53701
2453218.34372 1.227 0.018 0.53773
2453218.34409 1.310 0.019 0.538449
2453218.34446 1.260 0.018 0.539169
2453218.34485 1.262 0.018 0.539927
2453218.34559 1.265 0.018 0.541367
2453218.34596 1.250 0.019 0.542086
2453218.34671 1.243 0.018 0.543545
2453218.34708 1.253 0.018 0.544264
2453218.34745 1.253 0.018 0.544984
2453218.34783 1.239 0.018 0.545723
2453218.34820 1.242 0.018 0.546442
2453218.34857 1.262 0.018 0.547162
2453218.34894 1.296 0.018 0.547882
2453218.34933 99.999 9.999 0.54864
2453218.34970 1.231 0.017 0.54936
2453218.35007 1.241 0.018 0.550079
2453218.35044 1.213 0.017 0.550799
2453218.35082 99.999 9.999 0.551538
2453218.35119 1.278 0.018 0.552257
2453218.35156 1.238 0.017 0.552977
2453218.35193 1.224 0.017 0.553697
2453218.35268 1.274 0.018 0.555155
2453218.35305 1.249 0.017 0.555875
2453218.35342 1.263 0.018 0.556594
2453218.35381 1.272 0.018 0.557353
2453218.35418 1.251 0.017 0.558072
2453218.35455 1.256 0.017 0.558792
2453218.35492 99.999 9.999 0.559511
2453218.35530 1.237 0.017 0.56025
2453218.35567 1.252 0.018 0.56097
2453218.35604 1.219 0.017 0.56169
2453218.35641 1.239 0.018 0.562409
2453218.35679 1.232 0.017 0.563148
2453218.35716 1.255 0.018 0.563868
2453218.35753 1.252 0.017 0.564587
2453218.35790 1.268 0.017 0.565307
2453218.35865 1.300 0.018 0.566766
2453218.35902 1.248 0.018 0.567485
2453218.35940 1.233 0.018 0.568224
2453218.35978 1.238 0.017 0.568963
2453218.36015 1.239 0.017 0.569683
2453218.36052 1.240 0.018 0.570402
2453218.36127 1.242 0.018 0.571861
2453218.36201 1.214 0.017 0.5733
2453218.36238 1.248 0.017 0.57402
2453218.36276 1.251 0.017 0.574759
2453218.36313 1.220 0.017 0.575478
2453218.36350 1.252 0.018 0.576198
2453218.36389 1.255 0.017 0.576956
2453218.36463 1.203 0.018 0.578395
2453218.36500 1.197 0.017 0.579115
2453218.36538 1.180 0.017 0.579854
2453218.36575 1.208 0.017 0.580573
2453218.36612 1.216 0.017 0.581293
2453218.36649 1.176 0.017 0.582013
2453218.36687 1.223 0.018 0.582752
2453218.36724 1.203 0.017 0.583471
2453218.36761 1.216 0.018 0.584191
2453218.36837 1.221 0.017 0.585669
2453218.36874 1.217 0.017 0.586388
2453218.36911 1.279 0.018 0.587108
2453218.36948 1.231 0.017 0.587828
2453218.36986 1.237 0.018 0.588567
2453218.37023 1.260 0.018 0.589286
2453218.37060 1.215 0.017 0.590006
2453218.37097 1.243 0.017 0.590725
2453218.37135 1.246 0.018 0.591464
2453218.37172 1.203 0.017 0.592184
2453218.37246 1.201 0.017 0.593623
2453218.37284 1.255 0.018 0.594362
2453218.37359 1.249 0.018 0.595821
2453218.37396 1.243 0.019 0.59654
2453218.37434 1.241 0.018 0.597279
2453218.37471 1.236 0.018 0.597999
2453218.37508 1.263 0.018 0.598718
2453218.37546 1.244 0.018 0.599457
2453218.37583 1.275 0.018 0.600177
2453218.37657 1.250 0.018 0.601616
2453218.37695 1.258 0.018 0.602355
2453218.37732 1.251 0.018 0.603075
2453218.37769 1.247 0.018 0.603794
2453218.37806 1.258 0.018 0.604514
2453218.37882 1.255 0.018 0.605992
2453218.37919 1.269 0.019 0.606711
2453218.37956 1.264 0.018 0.607431
2453218.37994 1.261 0.018 0.60817
2453218.38031 1.246 0.018 0.60889
2453218.38068 1.273 0.019 0.609609
2453218.38105 1.282 0.018 0.610329
2453218.38143 1.278 0.019 0.611068
2453218.38180 1.264 0.018 0.611787
2453218.38217 1.245 0.018 0.612507
2453218.38254 1.237 0.018 0.613226
2453218.38293 1.232 0.019 0.613985
2453218.38330 1.263 0.019 0.614704
2453218.38367 1.228 0.018 0.615424
2453218.38404 1.221 0.018 0.616144
2453218.38442 1.238 0.018 0.616883
2453218.38479 1.201 0.018 0.617602
2453218.38516 1.192 0.018 0.618322
2453218.38553 1.216 0.018 0.619041
2453218.38591 1.244 0.018 0.61978
2453218.38628 1.197 0.017 0.6205
2453218.38665 1.237 0.018 0.62122
2453218.38702 1.218 0.017 0.621939
2453218.38740 1.235 0.019 0.622678
2453218.38777 1.196 0.017 0.623398
2453218.38815 1.220 0.018 0.624137
