JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453253.30078 -0.179 0.007 0.067 0.007 0.257 0.006 0.246 0.007 0.436 0.006 0.190 0.006
2453253.30119 -0.152 0.007 0.055 0.007 0.266 0.006 0.207 0.007 0.418 0.006 0.211 0.006
2453253.30159 -0.187 0.007 0.070 0.006 0.239 0.006 0.257 0.006 0.426 0.006 0.169 0.006
2453253.30199 -0.169 0.007 0.025 0.007 0.171 0.006 0.194 0.007 0.340 0.006 0.146 0.006
2453253.30238 -0.190 0.007 0.057 0.007 0.237 0.006 0.247 0.007 0.427 0.006 0.180 0.006
2453253.30279 -0.154 0.007 0.050 0.007 0.234 0.006 0.204 0.007 0.388 0.006 0.184 0.006
2453253.30318 -0.158 0.007 -0.019 0.007 0.173 0.006 0.139 0.007 0.331 0.006 0.192 0.006
2453253.30358 -0.168 0.007 0.006 0.007 0.179 0.006 0.174 0.007 0.347 0.006 0.173 0.006
2453253.30420 -0.192 0.007 0.052 0.007 0.202 0.006 0.244 0.007 0.394 0.006 0.150 0.006
2453253.30457 -0.143 0.007 0.069 0.007 0.265 0.006 0.212 0.007 0.408 0.006 0.196 0.006
2453253.30495 -0.195 0.007 0.057 0.007 0.201 0.006 0.252 0.007 0.396 0.006 0.144 0.006
2453253.30534 -0.187 0.007 0.042 0.007 0.202 0.006 0.229 0.007 0.389 0.006 0.160 0.006
2453253.30574 -0.189 0.007 0.057 0.007 0.209 0.006 0.246 0.007 0.398 0.006 0.152 0.006
2453253.30615 -0.190 0.007 0.047 0.007 0.242 0.006 0.237 0.007 0.432 0.006 0.195 0.006
2453253.30652 -0.223 0.007 0.002 0.007 0.161 0.006 0.225 0.007 0.384 0.006 0.159 0.006
2453253.30689 99.999 9.999 0.075 0.007 0.224 0.006 99.999 9.999 99.999 9.999 0.149 0.006
2453253.30727 -0.152 0.007 0.042 0.007 0.255 0.006 0.194 0.007 0.407 0.006 0.213 0.006
2453253.30765 -0.188 0.007 -0.016 0.007 0.162 0.006 0.172 0.007 0.350 0.006 0.178 0.006
2453253.30806 -0.191 0.007 0.037 0.007 0.195 0.006 0.228 0.007 0.386 0.006 0.158 0.006
2453253.30846 -0.204 0.007 0.062 0.006 0.233 0.006 0.266 0.006 0.437 0.006 0.171 0.006
2453253.30884 -0.181 0.007 0.024 0.007 0.181 0.006 0.205 0.007 0.362 0.006 0.157 0.006
2453253.30922 -0.179 0.007 0.008 0.007 0.198 0.006 0.187 0.007 0.377 0.006 0.190 0.006
2453253.30959 -0.185 0.007 0.025 0.007 0.184 0.006 0.210 0.007 0.369 0.006 0.159 0.006
2453253.31001 -0.156 0.007 0.017 0.007 0.227 0.006 0.173 0.007 0.383 0.006 0.210 0.006
2453253.31041 -0.169 0.007 0.012 0.007 0.173 0.006 0.181 0.007 0.342 0.006 0.161 0.006
2453253.31081 -0.191 0.007 0.003 0.007 0.216 0.006 0.194 0.007 0.407 0.006 0.213 0.006
2453253.31120 -0.164 0.007 0.032 0.007 0.229 0.006 0.196 0.007 0.393 0.006 0.197 0.006
2453253.31161 -0.185 0.007 -0.024 0.007 0.160 0.006 0.161 0.007 0.345 0.006 0.184 0.006
2453253.31200 -0.171 0.007 -0.007 0.007 0.225 0.006 0.164 0.007 0.396 0.006 0.232 0.006
2453253.31241 -0.169 0.007 0.066 0.007 0.249 0.006 0.235 0.007 0.418 0.006 0.183 0.006
2453253.31280 -0.178 0.007 -0.040 0.007 0.149 0.006 0.138 0.007 0.327 0.006 0.189 0.006
2453253.31319 -0.196 0.007 0.017 0.007 0.157 0.006 0.213 0.007 0.353 0.006 0.140 0.006


2453253.31400 -0.164 0.007 0.019 0.007 0.222 0.006 0.183 0.007 0.386 0.006 0.203 0.006
2453253.31442 -0.170 0.007 0.031 0.007 0.209 0.006 0.201 0.007 0.379 0.006 0.178 0.006
2453253.31481 -0.187 0.007 0.060 0.006 0.225 0.006 0.247 0.006 0.412 0.006 0.165 0.006
2453253.31521 -0.202 0.007 -0.019 0.007 0.138 0.006 0.183 0.007 0.340 0.006 0.157 0.006
2453253.31561 -0.213 0.006 -0.027 0.006 0.147 0.006 0.186 0.007 0.360 0.006 0.174 0.006
2453253.31602 -0.192 0.007 -0.031 0.007 0.171 0.006 0.161 0.007 0.363 0.006 0.202 0.006
2453253.31642 -0.177 0.007 0.046 0.007 0.248 0.006 0.223 0.007 0.425 0.006 0.202 0.006
2453253.31684 -0.207 0.007 0.003 0.007 0.171 0.006 0.210 0.007 0.378 0.006 0.168 0.006
2453253.31725 -0.222 0.006 -0.012 0.006 0.159 0.006 0.210 0.007 0.381 0.006 0.171 0.006
2453253.31764 -0.191 0.007 -0.008 0.007 0.176 0.006 0.183 0.007 0.367 0.006 0.184 0.006
2453253.31803 99.999 9.999 0.032 0.007 0.241 0.006 99.999 9.999 99.999 9.999 0.209 0.006
2453253.31844 -0.174 0.007 0.025 0.007 0.249 0.006 0.199 0.007 0.423 0.006 0.224 0.006
2453253.31883 -0.208 0.007 -0.010 0.007 0.187 0.006 0.198 0.007 0.395 0.006 0.197 0.006
2453253.31924 99.999 9.999 0.010 0.007 0.175 0.006 99.999 9.999 99.999 9.999 0.165 0.006
2453253.31963 -0.197 0.007 0.036 0.007 0.223 0.006 0.233 0.007 0.420 0.006 0.187 0.006
2453253.32005 -0.194 0.007 -0.011 0.007 0.189 0.006 0.183 0.007 0.383 0.006 0.200 0.006
2453253.32045 -0.227 0.006 0.002 0.006 0.140 0.006 0.229 0.007 0.367 0.006 0.138 0.006
2453253.32084 -0.203 0.007 0.022 0.007 0.177 0.006 0.225 0.007 0.380 0.006 0.155 0.006
2453253.32125 -0.218 0.006 -0.010 0.006 0.148 0.006 0.208 0.007 0.366 0.006 0.158 0.006
2453253.32164 99.999 9.999 0.022 0.006 0.199 0.006 99.999 9.999 99.999 9.999 0.177 0.006
2453253.32205 -0.149 0.007 -0.009 0.007 0.181 0.006 0.140 0.007 0.330 0.006 0.190 0.006
2453253.32244 -0.169 0.007 -0.023 0.007 0.190 0.006 0.146 0.007 0.359 0.006 0.213 0.006
2453253.32285 -0.184 0.007 0.018 0.007 0.207 0.006 0.202 0.007 0.391 0.006 0.189 0.006
2453253.32325 -0.193 0.007 0.011 0.007 0.185 0.006 0.204 0.007 0.378 0.006 0.174 0.006
2453253.32366 -0.202 0.007 0.043 0.006 0.185 0.006 0.245 0.006 0.387 0.006 0.142 0.006
2453253.32407 -0.208 0.007 0.057 0.006 0.222 0.006 0.265 0.006 0.430 0.006 0.165 0.006
2453253.32447 -0.178 0.007 0.043 0.006 0.220 0.006 0.221 0.006 0.398 0.006 0.177 0.006
2453253.32487 -0.216 0.006 -0.008 0.006 0.149 0.006 0.208 0.007 0.365 0.006 0.157 0.006
2453253.32527 -0.204 0.007 0.023 0.007 0.203 0.006 0.227 0.007 0.407 0.006 0.180 0.006
2453253.32566 -0.185 0.006 -0.029 0.006 0.142 0.006 0.156 0.007 0.327 0.006 0.171 0.006
2453253.32606 -0.198 0.007 -0.025 0.007 0.179 0.006 0.173 0.007 0.377 0.006 0.204 0.006
2453253.32647 -0.216 0.007 0.029 0.007 0.184 0.006 0.245 0.007 0.400 0.006 0.155 0.006
2453253.32688 -0.204 0.006 -0.020 0.006 0.150 0.006 0.184 0.007 0.354 0.006 0.170 0.006
2453253.32729 -0.191 0.006 -0.031 0.006 0.138 0.006 0.160 0.007 0.329 0.006 0.169 0.006
2453253.32769 -0.219 0.006 -0.009 0.006 0.149 0.006 0.210 0.006 0.368 0.006 0.158 0.006
2453253.32809 -0.218 0.006 -0.009 0.006 0.150 0.006 0.209 0.007 0.368 0.006 0.159 0.006
2453253.32848 -0.193 0.007 0.009 0.007 0.192 0.006 0.202 0.007 0.385 0.006 0.183 0.006
2453253.32888 -0.203 0.006 -0.019 0.006 0.163 0.006 0.184 0.007 0.366 0.006 0.182 0.006
2453253.32928 -0.178 0.006 -0.022 0.006 0.175 0.006 0.156 0.007 0.353 0.006 0.197 0.006
2453253.32968 99.999 9.999 0.027 0.007 0.232 0.006 99.999 9.999 99.999 9.999 0.205 0.006
2453253.33008 -0.240 0.006 0.015 0.006 0.171 0.006 0.255 0.006 0.411 0.006 0.156 0.006
2453253.33049 -0.204 0.007 0.026 0.007 0.206 0.006 0.230 0.007 0.410 0.006 0.180 0.006
2453253.33090 -0.203 0.006 -0.030 0.006 0.143 0.006 0.173 0.007 0.346 0.006 0.173 0.006
2453253.33131 -0.228 0.006 -0.016 0.006 0.145 0.006 0.212 0.006 0.373 0.006 0.161 0.006
2453253.33170 -0.208 0.006 -0.048 0.006 0.140 0.006 0.160 0.007 0.348 0.006 0.188 0.006
2453253.33209 -0.229 0.006 -0.027 0.006 0.111 0.006 0.202 0.006 0.340 0.006 0.138 0.006
2453253.33250 -0.186 0.007 0.012 0.007 0.186 0.006 0.198 0.007 0.372 0.006 0.174 0.006
2453253.33289 -0.203 0.007 -0.006 0.007 0.196 0.006 0.197 0.007 0.399 0.006 0.202 0.006
2453253.33330 -0.240 0.006 -0.037 0.006 0.159 0.006 0.203 0.007 0.399 0.006 0.196 0.006
2453253.33372 -0.194 0.007 0.038 0.006 0.224 0.006 0.232 0.006 0.418 0.006 0.186 0.006
2453253.33412 -0.231 0.006 -0.046 0.006 0.138 0.006 0.185 0.007 0.369 0.006 0.184 0.006
2453253.33453 -0.233 0.006 -0.013 0.006 0.153 0.006 0.220 0.007 0.386 0.006 0.166 0.006
2453253.33493 -0.224 0.006 -0.017 0.006 0.155 0.006 0.207 0.007 0.379 0.006 0.172 0.006
2453253.33532 -0.226 0.007 0.006 0.007 0.195 0.006 0.232 0.007 0.421 0.006 0.189 0.006
2453253.33573 -0.199 0.007 0.000 0.007 0.182 0.006 0.199 0.007 0.381 0.006 0.182 0.006
2453253.33612 -0.235 0.006 -0.013 0.006 0.152 0.006 0.222 0.007 0.387 0.006 0.165 0.006
2453253.33653 -0.221 0.006 -0.049 0.006 0.138 0.006 0.172 0.007 0.359 0.006 0.187 0.006
2453253.33693 -0.210 0.006 -0.019 0.006 0.159 0.006 0.191 0.007 0.369 0.006 0.178 0.006
2453253.33734 -0.208 0.007 0.008 0.007 0.198 0.006 0.216 0.007 0.406 0.006 0.190 0.006
2453253.33775 -0.216 0.006 -0.007 0.006 0.168 0.006 0.209 0.007 0.384 0.006 0.175 0.006
2453253.33815 -0.214 0.006 -0.028 0.006 0.162 0.006 0.186 0.007 0.376 0.006 0.190 0.006
2453253.33855 99.999 9.999 -0.002 0.006 0.178 0.006 99.999 9.999 99.999 9.999 0.180 0.006
2453253.33895 -0.202 0.006 -0.013 0.006 0.190 0.006 0.189 0.007 0.392 0.006 0.203 0.006
2453253.33935 -0.241 0.006 -0.050 0.006 0.116 0.006 0.191 0.007 0.357 0.006 0.166 0.006
2453253.33975 -0.204 0.006 0.001 0.006 0.185 0.006 0.205 0.007 0.389 0.006 0.184 0.006
2453253.34015 -0.237 0.006 -0.035 0.006 0.134 0.006 0.202 0.007 0.371 0.006 0.169 0.006
2453253.34056 -0.218 0.006 0.013 0.006 0.179 0.006 0.231 0.006 0.397 0.006 0.166 0.006
2453253.34097 -0.242 0.006 -0.018 0.006 0.154 0.006 0.224 0.006 0.396 0.006 0.172 0.006
2453253.34138 -0.240 0.006 -0.007 0.006 0.154 0.006 0.233 0.006 0.394 0.006 0.161 0.006
2453253.34177 -0.231 0.006 -0.027 0.006 0.166 0.006 0.204 0.007 0.397 0.006 0.193 0.006
2453253.34218 -0.228 0.006 -0.068 0.006 0.114 0.006 0.160 0.006 0.342 0.006 0.182 0.006
2453253.34257 -0.253 0.006 -0.049 0.006 0.113 0.006 0.204 0.007 0.366 0.006 0.162 0.006
2453253.34296 -0.224 0.006 -0.011 0.006 0.181 0.006 0.213 0.006 0.405 0.006 0.192 0.006
2453253.34337 -0.221 0.006 -0.025 0.006 0.175 0.006 0.196 0.007 0.396 0.006 0.200 0.006
2453253.34377 -0.239 0.006 -0.026 0.006 0.145 0.006 0.213 0.006 0.384 0.006 0.171 0.006
2453253.34418 -0.209 0.006 -0.044 0.006 0.182 0.006 0.165 0.007 0.391 0.006 0.226 0.006
2453253.34459 -0.242 0.006 -0.015 0.006 0.146 0.006 0.227 0.006 0.388 0.006 0.161 0.006
2453253.34500 -0.230 0.006 -0.049 0.006 0.127 0.006 0.181 0.007 0.357 0.006 0.176 0.006
2453253.34541 -0.217 0.006 -0.043 0.006 0.149 0.006 0.174 0.007 0.366 0.006 0.192 0.006
2453253.34580 -0.253 0.006 -0.056 0.006 0.110 0.006 0.197 0.007 0.363 0.006 0.166 0.006
2453253.34619 -0.235 0.006 -0.018 0.006 0.156 0.006 0.217 0.007 0.391 0.006 0.174 0.006
2453253.34660 -0.270 0.006 -0.020 0.006 0.142 0.006 0.250 0.006 0.412 0.006 0.162 0.006
2453253.34699 -0.230 0.006 -0.062 0.006 0.107 0.006 0.168 0.006 0.337 0.006 0.169 0.006
2453253.34740 -0.224 0.006 -0.032 0.006 0.138 0.006 0.192 0.006 0.362 0.006 0.170 0.006
2453253.34780 -0.266 0.006 -0.042 0.006 0.148 0.006 0.224 0.006 0.414 0.006 0.190 0.006
2453253.34821 -0.247 0.006 -0.032 0.006 0.137 0.006 0.215 0.007 0.384 0.006 0.169 0.006
2453253.34861 -0.258 0.006 -0.077 0.006 0.109 0.006 0.181 0.007 0.367 0.006 0.186 0.006
2453253.34902 -0.231 0.006 -0.033 0.006 0.164 0.006 0.198 0.007 0.395 0.006 0.197 0.006
2453253.34942 -0.216 0.006 -0.040 0.006 0.163 0.006 0.176 0.007 0.379 0.006 0.203 0.006
2453253.34981 -0.270 0.006 -0.032 0.006 0.108 0.006 0.238 0.006 0.378 0.006 0.140 0.006
2453253.35021 -0.255 0.006 -0.047 0.006 0.117 0.006 0.208 0.007 0.372 0.006 0.164 0.006
2453253.35061 -0.220 0.006 -0.040 0.006 0.166 0.006 0.180 0.007 0.386 0.006 0.206 0.006
2453253.35101 -0.231 0.006 -0.039 0.006 0.154 0.006 0.192 0.007 0.385 0.006 0.193 0.006
2453253.35142 -0.229 0.006 -0.061 0.006 0.163 0.006 0.168 0.007 0.392 0.006 0.224 0.006
2453253.35183 -0.222 0.006 -0.031 0.006 0.164 0.006 0.191 0.007 0.386 0.006 0.195 0.006
2453253.35222 -0.228 0.006 -0.050 0.006 0.151 0.006 0.178 0.007 0.379 0.006 0.201 0.006
2453253.35263 -0.248 0.006 -0.046 0.006 0.121 0.006 0.202 0.006 0.369 0.006 0.167 0.006
2453253.35302 -0.236 0.006 -0.028 0.006 0.128 0.006 0.208 0.006 0.364 0.006 0.156 0.006
2453253.35341 -0.235 0.006 -0.055 0.006 0.143 0.006 0.180 0.007 0.378 0.006 0.198 0.006
2453253.35382 -0.238 0.006 -0.017 0.006 0.126 0.006 0.221 0.006 0.364 0.006 0.143 0.006
2453253.35424 -0.249 0.006 -0.036 0.006 0.132 0.006 0.213 0.007 0.381 0.006 0.168 0.006
2453253.35464 -0.265 0.006 -0.001 0.006 0.165 0.006 0.264 0.006 0.430 0.006 0.166 0.006
2453253.35506 -0.222 0.006 -0.011 0.006 0.176 0.006 0.211 0.007 0.398 0.006 0.187 0.006
2453253.35545 -0.222 0.006 -0.022 0.006 0.197 0.006 0.200 0.007 0.419 0.006 0.219 0.006
2453253.35586 -0.245 0.006 -0.034 0.006 0.150 0.006 0.211 0.007 0.395 0.006 0.184 0.006
2453253.35625 99.999 9.999 0.001 0.007 0.185 0.006 99.999 9.999 99.999 9.999 0.184 0.006
2453253.35664 -0.225 0.007 -0.033 0.007 0.163 0.006 0.192 0.007 0.388 0.006 0.196 0.006
2453253.35706 -0.260 0.006 -0.031 0.006 0.126 0.006 0.229 0.007 0.386 0.006 0.157 0.006
2453253.35747 -0.210 0.007 0.016 0.007 0.193 0.006 0.226 0.007 0.403 0.006 0.177 0.006
2453253.35786 -0.205 0.007 -0.007 0.007 0.157 0.006 0.198 0.007 0.362 0.006 0.164 0.006
2453253.35826 -0.235 0.006 -0.053 0.006 0.111 0.006 0.182 0.007 0.346 0.006 0.164 0.006
2453253.35868 -0.247 0.006 -0.026 0.006 0.159 0.006 0.221 0.007 0.406 0.006 0.185 0.006
2453253.35909 -0.245 0.006 -0.028 0.006 0.152 0.006 0.217 0.007 0.397 0.006 0.180 0.006
2453253.35948 -0.231 0.006 -0.043 0.006 0.130 0.006 0.188 0.007 0.361 0.006 0.173 0.006
2453253.35988 -0.233 0.006 -0.030 0.006 0.131 0.006 0.203 0.007 0.364 0.006 0.161 0.006
2453253.36028 -0.225 0.007 -0.036 0.007 0.145 0.006 0.189 0.007 0.370 0.006 0.181 0.006
2453253.36067 99.999 9.999 0.019 0.007 0.190 0.006 99.999 9.999 99.999 9.999 0.171 0.006
2453253.36108 -0.231 0.007 -0.045 0.007 0.132 0.006 0.186 0.007 0.363 0.006 0.177 0.006
2453253.36149 -0.221 0.006 -0.048 0.006 0.130 0.006 0.173 0.007 0.351 0.006 0.178 0.006
2453253.36191 -0.195 0.006 -0.032 0.006 0.157 0.006 0.163 0.007 0.352 0.006 0.189 0.006
2453253.36230 -0.256 0.006 -0.033 0.006 0.134 0.006 0.223 0.007 0.390 0.006 0.167 0.006
2453253.36270 -0.236 0.006 -0.025 0.006 0.143 0.006 0.211 0.007 0.379 0.006 0.168 0.006
2453253.36310 99.999 9.999 0.005 0.007 0.183 0.006 99.999 9.999 99.999 9.999 0.178 0.006
2453253.36350 -0.246 0.006 -0.041 0.006 0.142 0.006 0.205 0.007 0.388 0.006 0.183 0.006
2453253.36390 -0.240 0.006 -0.053 0.006 0.139 0.006 0.187 0.007 0.379 0.006 0.192 0.006
2453253.36429 -0.200 0.007 -0.029 0.007 0.185 0.006 0.171 0.007 0.385 0.006 0.214 0.006
2453253.36470 -0.222 0.007 -0.016 0.007 0.171 0.006 0.206 0.007 0.393 0.006 0.187 0.006
2453253.36512 -0.230 0.007 -0.028 0.007 0.154 0.006 0.202 0.007 0.384 0.006 0.182 0.006
2453253.36553 -0.236 0.006 -0.013 0.006 0.152 0.006 0.223 0.007 0.388 0.006 0.165 0.006
2453253.36593 -0.242 0.006 -0.006 0.006 0.148 0.006 0.236 0.006 0.390 0.006 0.154 0.006
2453253.36632 -0.242 0.006 -0.051 0.006 0.137 0.006 0.191 0.007 0.379 0.006 0.188 0.006
2453253.36672 -0.241 0.006 0.010 0.006 0.153 0.006 0.251 0.006 0.394 0.006 0.143 0.006
2453253.36712 -0.222 0.006 -0.024 0.006 0.176 0.006 0.198 0.007 0.398 0.006 0.200 0.006
2453253.36752 -0.213 0.006 -0.050 0.006 0.149 0.006 0.163 0.007 0.362 0.006 0.199 0.006
2453253.36793 -0.233 0.006 -0.007 0.006 0.149 0.006 0.226 0.006 0.382 0.006 0.156 0.006
2453253.36833 -0.240 0.006 -0.013 0.006 0.148 0.006 0.227 0.006 0.388 0.006 0.161 0.006
2453253.36874 -0.257 0.006 -0.038 0.006 0.111 0.006 0.219 0.007 0.368 0.006 0.149 0.006
2453253.36914 -0.220 0.007 -0.012 0.007 0.174 0.006 0.208 0.007 0.394 0.006 0.186 0.006
2453253.36954 -0.209 0.006 -0.029 0.006 0.173 0.006 0.180 0.007 0.382 0.006 0.202 0.006
2453253.36994 -0.235 0.006 -0.042 0.006 0.151 0.006 0.193 0.007 0.386 0.006 0.193 0.006
2453253.37034 -0.245 0.006 -0.008 0.006 0.150 0.006 0.237 0.007 0.395 0.006 0.158 0.006
2453253.37074 -0.235 0.006 -0.051 0.006 0.141 0.006 0.184 0.007 0.376 0.006 0.192 0.006
2453253.37113 -0.218 0.006 -0.044 0.006 0.142 0.006 0.174 0.007 0.360 0.006 0.186 0.006
2453253.37154 -0.206 0.006 -0.040 0.006 0.128 0.006 0.166 0.007 0.334 0.006 0.168 0.006
2453253.37196 -0.241 0.006 -0.024 0.006 0.121 0.006 0.217 0.007 0.362 0.006 0.145 0.006
2453253.37237 -0.244 0.006 -0.022 0.006 0.165 0.006 0.222 0.007 0.409 0.006 0.187 0.006
2453253.37277 -0.218 0.007 -0.033 0.007 0.166 0.006 0.185 0.007 0.384 0.006 0.199 0.006
2453253.37317 -0.215 0.007 -0.020 0.007 0.172 0.006 0.195 0.007 0.387 0.006 0.192 0.006
2453253.37356 -0.231 0.007 -0.025 0.007 0.171 0.006 0.206 0.007 0.402 0.006 0.196 0.006
2453253.37397 -0.228 0.006 -0.035 0.006 0.126 0.006 0.193 0.007 0.354 0.006 0.161 0.006
2453253.37436 -0.203 0.007 -0.002 0.007 0.182 0.006 0.201 0.007 0.385 0.006 0.184 0.006
2453253.37477 -0.221 0.007 -0.010 0.007 0.147 0.006 0.211 0.007 0.368 0.006 0.157 0.006
2453253.37519 -0.217 0.007 0.002 0.007 0.196 0.006 0.219 0.007 0.413 0.006 0.194 0.006
2453253.37560 -0.223 0.007 -0.011 0.007 0.160 0.006 0.212 0.007 0.383 0.006 0.171 0.006
2453253.37601 -0.196 0.007 0.018 0.007 0.185 0.006 0.214 0.007 0.381 0.006 0.167 0.006
2453253.37641 -0.226 0.007 -0.004 0.007 0.171 0.006 0.222 0.007 0.397 0.006 0.175 0.006
2453253.37681 -0.221 0.006 -0.042 0.006 0.141 0.006 0.179 0.007 0.362 0.006 0.183 0.006
2453253.37720 -0.228 0.007 -0.019 0.007 0.146 0.006 0.209 0.007 0.374 0.006 0.165 0.006
2453253.37760 -0.229 0.007 0.023 0.006 0.196 0.006 0.252 0.006 0.425 0.006 0.173 0.006
2453253.37800 -0.220 0.007 -0.015 0.007 0.155 0.006 0.205 0.007 0.375 0.006 0.170 0.006
2453253.37840 -0.231 0.007 -0.031 0.007 0.159 0.006 0.200 0.007 0.390 0.006 0.190 0.006
2453253.37881 -0.230 0.006 -0.022 0.006 0.128 0.006 0.208 0.007 0.358 0.006 0.150 0.006
2453253.37921 -0.204 0.007 -0.039 0.007 0.165 0.006 0.165 0.007 0.369 0.006 0.204 0.006
2453253.37963 -0.201 0.007 -0.025 0.007 0.181 0.006 0.176 0.007 0.382 0.006 0.206 0.006
2453253.38003 -0.206 0.007 -0.023 0.007 0.178 0.006 0.183 0.007 0.384 0.006 0.201 0.006
2453253.38044 -0.202 0.007 -0.021 0.007 0.175 0.006 0.181 0.007 0.377 0.006 0.196 0.006
2453253.38083 -0.214 0.006 -0.033 0.006 0.147 0.006 0.181 0.007 0.361 0.006 0.180 0.006
2453253.38124 -0.190 0.007 -0.011 0.007 0.194 0.006 0.179 0.007 0.384 0.006 0.205 0.006
2453253.38163 -0.245 0.006 -0.044 0.006 0.124 0.006 0.201 0.007 0.369 0.006 0.168 0.006
2453253.38204 -0.209 0.007 0.003 0.007 0.183 0.006 0.212 0.007 0.392 0.006 0.180 0.006
2453253.38244 -0.216 0.006 -0.032 0.006 0.155 0.006 0.184 0.007 0.371 0.006 0.187 0.006
2453253.38286 -0.244 0.007 -0.013 0.007 0.137 0.006 0.231 0.007 0.381 0.006 0.150 0.006
2453253.38328 -0.230 0.006 -0.038 0.006 0.121 0.006 0.192 0.007 0.351 0.006 0.159 0.006
2453253.38368 -0.225 0.006 -0.052 0.006 0.117 0.006 0.173 0.007 0.342 0.006 0.169 0.006
2453253.38409 -0.219 0.006 -0.040 0.006 0.138 0.006 0.179 0.007 0.357 0.006 0.178 0.006
2453253.38448 -0.209 0.007 -0.009 0.007 0.193 0.006 0.200 0.007 0.402 0.006 0.202 0.006
2453253.38488 -0.189 0.007 0.034 0.007 0.202 0.006 0.223 0.007 0.391 0.006 0.168 0.006
2453253.38528 -0.196 0.007 0.033 0.007 0.213 0.006 0.229 0.007 0.409 0.006 0.180 0.006
2453253.38569 -0.215 0.007 0.022 0.007 0.198 0.006 0.237 0.007 0.413 0.006 0.176 0.006
2453253.38611 -0.240 0.007 -0.009 0.007 0.158 0.006 0.231 0.007 0.398 0.006 0.167 0.006
2453253.38652 -0.186 0.007 0.002 0.007 0.204 0.006 0.188 0.007 0.390 0.006 0.202 0.006
2453253.38691 -0.200 0.007 0.012 0.007 0.223 0.006 0.212 0.007 0.423 0.006 0.211 0.006
2453253.38730 -0.194 0.007 -0.030 0.007 0.182 0.006 0.164 0.007 0.376 0.006 0.212 0.006
2453253.38771 -0.242 0.006 -0.036 0.006 0.119 0.006 0.206 0.007 0.361 0.006 0.155 0.006
2453253.38810 -0.197 0.007 -0.021 0.007 0.155 0.006 0.176 0.007 0.352 0.006 0.176 0.006
2453253.38851 -0.228 0.006 -0.015 0.006 0.139 0.006 0.213 0.007 0.367 0.006 0.154 0.006
2453253.38892 -0.228 0.006 -0.029 0.006 0.147 0.006 0.199 0.007 0.375 0.006 0.176 0.006
2453253.38934 -0.230 0.006 -0.047 0.006 0.129 0.006 0.183 0.007 0.359 0.006 0.176 0.006
2453253.38975 -0.206 0.006 -0.033 0.006 0.147 0.006 0.173 0.007 0.353 0.006 0.180 0.006
2453253.39014 -0.212 0.006 -0.035 0.006 0.153 0.006 0.177 0.007 0.365 0.006 0.188 0.006
