2453217.37725 1.220 0.0020  @ 7
2453218.39940 1.202 0.0018  @ 7
2453233.32669 -0.897 0.0007  @ 7
2453235.37439 -0.343 0.0007  @ 7
2453241.54021 -0.256 0.0005  @ 7
2453253.36667 -0.226 0.0006  @ 7
2453255.42368 -0.289 0.0006  @ 7
2453266.24606 0.086 0.0039  @ 7
2453267.26054 0.228 0.0010  @ 7
2453284.22867 1.580 0.0024  @ 7
2453285.24705 1.710 0.0016  @ 7
