2453218.35021 1.256 0.0017  @ 6
2453241.48906 -0.227 0.0004  @ 6
2453253.31521 -0.197 0.0006  @ 6
2453255.37222 -0.244 0.0005  @ 6
2453259.49121 -0.476 0.0010  @ 6
2453285.21576 1.683 0.0044  @ 6
