JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453314.19471 0.970 0.014 1.127 0.013 1.334 0.013 0.157 0.009 0.364 0.009 0.207 0.008


2453314.19546 0.944 0.014 1.143 0.013 1.294 0.013 0.199 0.009 0.350 0.009 0.151 0.008
2453314.19583 99.999 9.999 1.088 0.013 1.298 0.013 99.999 9.999 99.999 9.999 0.210 0.008
2453314.19620 99.999 9.999 1.083 0.013 1.321 0.012 99.999 9.999 99.999 9.999 0.238 0.008
2453314.19659 0.907 0.013 1.133 0.013 1.287 0.012 0.226 0.009 0.380 0.009 0.154 0.008
2453314.19696 99.999 9.999 1.121 0.013 1.316 0.012 99.999 9.999 99.999 9.999 0.195 0.008
2453314.19733 0.913 0.013 1.097 0.013 99.999 9.999 0.184 0.009 99.999 9.999 99.999 9.999
2453314.19771 0.886 0.013 1.113 0.013 1.285 0.012 0.227 0.009 0.399 0.009 0.172 0.008


2453314.19845 0.850 0.013 1.055 0.013 99.999 9.999 0.205 0.009 99.999 9.999 99.999 9.999




2453314.19957 0.863 0.013 1.088 0.013 99.999 9.999 0.225 0.009 99.999 9.999 99.999 9.999
2453314.19994 99.999 9.999 99.999 9.999 1.298 0.012 99.999 9.999 99.999 9.999 99.999 9.999
2453314.20032 0.913 0.013 1.075 0.013 1.308 0.012 0.162 0.008 0.395 0.008 0.233 0.008
2453314.20069 0.934 0.013 1.103 0.013 1.288 0.012 0.169 0.008 0.354 0.008 0.185 0.008
2453314.20145 0.918 0.014 1.129 0.013 1.265 0.013 0.211 0.009 0.347 0.009 0.136 0.008
2453314.20182 0.853 0.014 1.086 0.013 1.248 0.013 0.233 0.009 0.395 0.009 0.162 0.008
2453314.20219 0.920 0.014 99.999 9.999 1.264 0.013 99.999 9.999 0.344 0.009 99.999 9.999
2453314.20257 0.908 0.014 1.076 0.013 1.268 0.013 0.168 0.009 0.360 0.009 0.192 0.008
2453314.20294 0.855 0.014 1.099 0.013 1.245 0.013 0.244 0.009 0.390 0.009 0.146 0.008


2453314.20369 0.881 0.013 1.042 0.013 1.284 0.012 0.161 0.009 0.403 0.009 0.242 0.008
2453314.20406 0.915 0.014 99.999 9.999 1.276 0.013 99.999 9.999 0.361 0.009 99.999 9.999
2453314.20443 0.881 0.014 1.096 0.013 1.262 0.013 0.215 0.009 0.381 0.009 0.166 0.008
2453314.20481 0.905 0.014 1.073 0.013 1.306 0.013 0.168 0.009 0.401 0.009 0.233 0.008
2453314.20519 99.999 9.999 99.999 9.999 1.304 0.012 99.999 9.999 99.999 9.999 99.999 9.999


2453314.20593 0.803 0.014 1.007 0.013 99.999 9.999 0.204 0.009 99.999 9.999 99.999 9.999
2453314.20631 99.999 9.999 99.999 9.999 1.304 0.013 99.999 9.999 99.999 9.999 99.999 9.999
2453314.20668 0.810 0.016 1.168 0.016 1.378 0.015 0.358 0.011 0.568 0.010 0.210 0.009
2453314.20705 0.848 0.014 1.081 0.013 1.256 0.013 0.233 0.009 0.408 0.009 0.175 0.008




2453314.20817 0.861 0.013 1.091 0.013 1.243 0.012 0.230 0.009 0.382 0.009 0.152 0.008
2453314.20855 99.999 9.999 99.999 9.999 1.269 0.012 99.999 9.999 99.999 9.999 99.999 9.999
2453314.20892 0.890 0.013 1.097 0.013 1.291 0.012 0.207 0.009 0.401 0.009 0.194 0.008
2453314.20929 99.999 9.999 99.999 9.999 1.276 0.012 99.999 9.999 99.999 9.999 99.999 9.999


2453314.21005 0.820 0.013 1.048 0.013 99.999 9.999 0.228 0.009 99.999 9.999 99.999 9.999
2453314.21042 99.999 9.999 1.035 0.013 1.247 0.012 99.999 9.999 99.999 9.999 0.212 0.008


2453314.21117 0.885 0.014 1.055 0.013 1.224 0.013 0.170 0.009 0.339 0.009 0.169 0.008




2453314.21229 0.822 0.013 1.012 0.013 1.176 0.012 0.190 0.009 0.354 0.009 0.164 0.008
2453314.21266 0.879 0.013 99.999 9.999 1.242 0.012 99.999 9.999 0.363 0.008 99.999 9.999
2453314.21303 0.858 0.012 1.047 0.011 1.265 0.011 0.189 0.008 0.407 0.008 0.218 0.007
2453314.21341 0.848 0.012 1.062 0.011 1.236 0.011 0.214 0.008 0.388 0.008 0.174 0.007


2453314.21416 0.829 0.012 1.070 0.011 1.211 0.011 0.241 0.008 0.382 0.008 0.141 0.007
2453314.21454 0.834 0.012 1.054 0.011 1.193 0.011 0.220 0.008 0.359 0.008 0.139 0.007


2453314.21528 0.850 0.012 1.064 0.011 1.218 0.011 0.214 0.008 0.368 0.008 0.154 0.007
2453314.21566 0.873 0.012 99.999 9.999 1.229 0.011 99.999 9.999 0.356 0.008 99.999 9.999


2453314.21640 0.797 0.012 1.006 0.011 99.999 9.999 0.209 0.008 99.999 9.999 99.999 9.999
2453314.21678 99.999 9.999 0.986 0.013 1.240 0.012 99.999 9.999 99.999 9.999 0.254 0.008
2453314.21715 99.999 9.999 1.023 0.024 1.269 0.023 99.999 9.999 99.999 9.999 0.246 0.014
2453314.21752 0.620 0.038 1.179 0.035 1.279 0.034 0.559 0.024 0.659 0.023 0.100 0.018
2453314.21791 0.909 0.013 0.969 0.013 1.173 0.012 0.060 0.008 0.264 0.008 0.204 0.008


2453314.21865 0.831 0.014 1.144 0.013 1.195 0.013 0.313 0.009 0.364 0.009 0.051 0.008
2453314.21903 1.046 0.016 0.996 0.016 1.143 0.016 -0.050 0.010 0.097 0.010 0.147 0.010
2453314.21940 99.999 9.999 1.085 0.016 1.396 0.015 99.999 9.999 99.999 9.999 0.311 0.009
2453314.21977 0.920 0.038 1.073 0.037 99.999 9.999 0.153 0.023 99.999 9.999 99.999 9.999
2453314.22014 0.844 0.013 1.027 0.013 1.198 0.012 0.183 0.008 0.354 0.008 0.171 0.008
2453314.22052 0.794 0.017 1.034 0.017 1.253 0.017 0.240 0.011 0.459 0.011 0.219 0.010
2453314.22089 99.999 9.999 0.956 0.027 1.325 0.026 99.999 9.999 99.999 9.999 0.369 0.015
2453314.22126 0.801 0.046 1.014 0.044 1.256 0.043 0.213 0.029 0.455 0.027 0.242 0.024
2453314.22164 1.068 0.100 0.986 0.101 1.352 0.097 -0.082 0.054 0.284 0.047 0.366 0.049


2453314.22277 0.898 0.031 1.053 0.031 1.489 0.029 0.155 0.019 0.591 0.017 0.436 0.016
2453314.22314 99.999 9.999 1.093 0.026 1.126 0.026 99.999 9.999 99.999 9.999 0.033 0.016








2453314.22576 0.874 0.198 1.099 0.193 1.401 0.188 0.225 0.109 0.527 0.098 0.302 0.088
2453314.22613 0.896 0.118 1.194 0.114 1.147 0.115 0.298 0.061 0.251 0.062 -0.047 0.054




2453314.22726 0.734 0.015 0.933 0.015 1.150 0.014 0.199 0.011 0.416 0.010 0.217 0.009


2453314.22801 99.999 9.999 99.999 9.999 1.588 0.147 99.999 9.999 99.999 9.999 99.999 9.999


















2453314.33170 0.744 0.018 0.551 0.019 0.885 0.018 -0.193 0.014 0.141 0.013 0.334 0.014
2453314.33208 0.402 0.016 0.924 0.015 1.125 0.014 0.522 0.012 0.723 0.012 0.201 0.009
2453314.33245 99.999 9.999 0.797 0.013 1.006 0.013 99.999 9.999 99.999 9.999 0.209 0.008
2453314.33284 0.592 0.013 0.819 0.013 0.969 0.013 0.227 0.009 0.377 0.009 0.150 0.008
2453314.33321 0.621 0.013 0.827 0.013 1.046 0.013 0.206 0.009 0.425 0.009 0.219 0.008
2453314.33359 0.623 0.013 0.848 0.013 1.020 0.013 0.225 0.009 0.397 0.009 0.172 0.008
2453314.33396 0.616 0.013 0.866 0.013 1.040 0.013 0.250 0.009 0.424 0.009 0.174 0.008


2453314.33471 0.610 0.013 0.796 0.013 1.004 0.013 0.186 0.009 0.394 0.009 0.208 0.008
2453314.33508 0.625 0.013 0.865 0.013 1.007 0.013 0.240 0.009 0.382 0.009 0.142 0.008
2453314.33546 0.634 0.013 0.862 0.013 1.067 0.013 0.228 0.009 0.433 0.009 0.205 0.008


2453314.33620 0.618 0.013 0.837 0.013 1.020 0.013 0.219 0.009 0.402 0.009 0.183 0.008
2453314.33657 0.607 0.014 0.830 0.013 1.028 0.013 0.223 0.011 0.421 0.010 0.198 0.009
2453314.33696 0.652 0.013 0.853 0.013 1.044 0.013 0.201 0.009 0.392 0.009 0.191 0.008
2453314.33733 0.601 0.014 0.822 0.013 1.016 0.013 0.221 0.010 0.415 0.010 0.194 0.008
2453314.33771 0.585 0.014 0.807 0.013 0.992 0.013 0.222 0.011 0.407 0.010 0.185 0.009
2453314.33808 0.741 0.038 0.660 0.038 1.080 0.036 -0.081 0.026 0.339 0.023 0.420 0.024
2453314.33845 0.750 0.031 0.649 0.032 0.680 0.031 -0.101 0.023 -0.070 0.022 0.031 0.023
2453314.33883 2.064 0.073 0.163 0.095 0.141 0.096 -1.901 0.064 -1.923 0.065 -0.022 0.088
2453314.33920 0.661 0.014 0.854 0.014 1.074 0.013 0.193 0.011 0.413 0.010 0.220 0.009
2453314.33957 0.706 0.014 0.812 0.014 1.103 0.013 0.106 0.011 0.397 0.010 0.291 0.009
2453314.33995 0.626 0.014 0.687 0.014 0.627 0.014 0.061 0.011 0.001 0.011 -0.060 0.011
2453314.34032 0.608 0.014 0.787 0.013 0.995 0.013 0.179 0.011 0.387 0.010 0.208 0.009
2453314.34069 0.485 0.019 0.862 0.018 1.131 0.017 0.377 0.014 0.646 0.013 0.269 0.011
2453314.34108 0.506 0.018 0.888 0.017 0.989 0.017 0.382 0.013 0.483 0.012 0.101 0.011
2453314.34145 0.395 0.023 0.954 0.021 1.267 0.020 0.559 0.017 0.872 0.016 0.313 0.013
2453314.34182 0.867 0.038 0.738 0.039 1.008 0.038 -0.129 0.025 0.141 0.023 0.270 0.025


2453314.34257 0.543 0.014 0.804 0.014 0.873 0.014 0.261 0.011 0.330 0.011 0.069 0.010
2453314.34295 0.359 0.020 0.883 0.018 1.043 0.018 0.524 0.015 0.684 0.014 0.160 0.012
2453314.34332 0.737 0.027 0.832 0.026 1.047 0.025 0.095 0.019 0.310 0.018 0.215 0.017
2453314.34369 0.598 0.082 0.424 0.087 0.721 0.081 -0.174 0.065 0.123 0.057 0.297 0.063
2453314.34407 0.671 0.175 0.588 0.178 0.766 0.172 -0.083 0.124 0.095 0.116 0.178 0.120
2453314.34444 0.540 0.296 1.080 0.273 1.051 0.275 0.540 0.180 0.511 0.182 -0.029 0.141
2453314.34481 0.666 0.200 0.935 0.191 1.153 0.187 0.269 0.120 0.487 0.114 0.218 0.096
2453314.34520 1.331 0.167 1.136 0.170 1.185 0.169 -0.195 0.078 -0.146 0.077 0.049 0.083
2453314.34557 0.835 0.045 0.530 0.047 0.099 0.054 -0.305 0.032 -0.736 0.042 -0.431 0.045


2453314.34632 0.802 0.123 0.498 0.129 0.603 0.127 -0.304 0.087 -0.199 0.083 0.105 0.093
2453314.34669 0.919 0.208 0.998 0.206 1.531 0.198 0.079 0.114 0.612 0.097 0.533 0.093
2453314.34707 0.814 0.102 1.082 0.098 1.117 0.097 0.268 0.058 0.303 0.058 0.035 0.050
2453314.34744 1.149 0.149 0.458 0.170 0.700 0.159 -0.691 0.107 -0.449 0.089 0.242 0.120
2453314.34781 0.386 0.163 0.957 0.144 0.942 0.145 0.571 0.109 0.556 0.111 -0.015 0.081
2453314.34819 1.608 0.126 0.848 0.134 0.734 0.138 -0.760 0.063 -0.874 0.072 -0.114 0.085
2453314.34856 0.458 0.063 0.906 0.057 1.015 0.057 0.448 0.043 0.557 0.043 0.109 0.033
2453314.34894 0.696 0.074 0.892 0.071 1.431 0.067 0.196 0.048 0.735 0.043 0.539 0.036
2453314.34932 0.511 0.070 0.858 0.065 1.451 0.062 0.347 0.047 0.940 0.042 0.593 0.033












2453314.35306 0.440 0.318 1.006 0.284 0.823 0.292 0.566 0.208 0.383 0.218 -0.183 0.165
2453314.35344 0.022 0.070 1.170 0.053 1.288 0.053 1.148 0.053 1.266 0.052 0.118 0.025


2453314.35418 0.589 0.018 0.947 0.017 1.190 0.017 0.358 0.013 0.601 0.012 0.243 0.011
2453314.35456 0.846 0.027 0.574 0.029 0.720 0.028 -0.272 0.021 -0.126 0.019 0.146 0.021
2453314.35493 0.862 0.196 0.940 0.194 1.076 0.192 0.078 0.110 0.214 0.106 0.136 0.102
2453314.35530 0.923 0.030 0.846 0.030 0.881 0.030 -0.077 0.019 -0.042 0.018 0.035 0.019
2453314.35568 0.575 0.014 0.866 0.014 1.034 0.013 0.291 0.011 0.459 0.010 0.168 0.009
2453314.35605 0.600 0.014 0.853 0.014 1.019 0.013 0.253 0.011 0.419 0.010 0.166 0.009
2453314.35642 0.549 0.017 0.898 0.016 1.050 0.016 0.349 0.013 0.501 0.012 0.152 0.011
2453314.35681 0.625 0.014 0.827 0.014 0.977 0.013 0.202 0.011 0.352 0.010 0.150 0.009
2453314.35718 0.484 0.016 0.773 0.015 0.930 0.015 0.289 0.012 0.446 0.011 0.157 0.011
2453314.35756 0.847 0.025 0.815 0.025 0.977 0.025 -0.032 0.017 0.130 0.016 0.162 0.016
2453314.35793 0.871 0.023 0.765 0.023 1.026 0.022 -0.106 0.016 0.155 0.015 0.261 0.015
2453314.35830 0.602 0.017 0.918 0.016 1.103 0.016 0.316 0.011 0.501 0.011 0.185 0.010
2453314.35868 0.620 0.014 0.805 0.014 1.035 0.013 0.185 0.011 0.415 0.010 0.230 0.009
2453314.35905 0.636 0.017 0.921 0.016 1.080 0.016 0.285 0.011 0.444 0.011 0.159 0.010
2453314.35942 0.630 0.015 0.840 0.015 1.041 0.014 0.210 0.011 0.411 0.010 0.201 0.009
2453314.35980 0.471 0.018 0.952 0.017 1.133 0.017 0.481 0.013 0.662 0.012 0.181 0.011
2453314.36017 0.381 0.028 0.881 0.025 1.056 0.024 0.500 0.021 0.675 0.020 0.175 0.016
2453314.36054 0.560 0.024 0.815 0.023 0.983 0.022 0.255 0.017 0.423 0.016 0.168 0.015
2453314.36093 0.654 0.015 0.776 0.015 1.023 0.014 0.122 0.011 0.369 0.010 0.247 0.010
2453314.36130 0.723 0.014 0.830 0.014 1.071 0.013 0.107 0.011 0.348 0.010 0.241 0.009
2453314.36168 0.578 0.014 0.838 0.014 1.003 0.013 0.260 0.011 0.425 0.010 0.165 0.009
2453314.36205 0.639 0.015 0.858 0.015 1.077 0.014 0.219 0.011 0.438 0.010 0.219 0.009
2453314.36242 0.593 0.022 0.895 0.021 1.087 0.020 0.302 0.016 0.494 0.015 0.192 0.013
2453314.36280 0.529 0.015 0.826 0.014 1.007 0.013 0.297 0.011 0.478 0.011 0.181 0.009
2453314.36317 0.584 0.014 0.808 0.014 0.966 0.013 0.224 0.011 0.382 0.010 0.158 0.009
2453314.36354 0.801 0.058 0.948 0.057 1.225 0.055 0.147 0.035 0.424 0.032 0.277 0.031
2453314.36392 0.353 0.049 1.068 0.042 1.191 0.042 0.715 0.033 0.838 0.033 0.123 0.022
2453314.36429 0.575 0.074 0.950 0.069 1.008 0.069 0.375 0.047 0.433 0.047 0.058 0.038
2453314.36466 0.645 0.039 0.966 0.036 1.209 0.035 0.321 0.025 0.564 0.024 0.243 0.020
2453314.36505 0.037 0.063 0.917 0.049 0.959 0.049 0.880 0.048 0.922 0.048 0.042 0.028
2453314.36542 0.577 0.020 0.854 0.019 0.938 0.019 0.277 0.014 0.361 0.014 0.084 0.013
2453314.36580 0.611 0.014 0.881 0.014 0.966 0.013 0.270 0.011 0.355 0.010 0.085 0.009
2453314.36617 0.775 0.017 0.884 0.017 1.144 0.017 0.109 0.012 0.369 0.011 0.260 0.011
2453314.36654 0.511 0.015 0.884 0.014 1.039 0.013 0.373 0.011 0.528 0.011 0.155 0.009
