2453210.56539 1.383 0.0033  @ 5
2453218.31741 1.314 0.0038  @ 5
2453228.57585 0.405 0.0009  @ 5
2453241.43793 -0.169 0.0005  @ 5
2453245.52809 0.050 0.2309  @ 5
2453253.28238 -0.154 0.0031  @ 5
2453255.32081 -0.235 0.0006  @ 5
2453259.41673 -0.544 0.0012  @ 5
