JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453259.34060 -0.564 0.006 -0.384 0.006 -0.217 0.006 0.180 0.006 0.347 0.006 0.167 0.006
2453259.34101 -0.569 0.006 -0.397 0.006 -0.212 0.006 0.172 0.006 0.357 0.006 0.185 0.006
2453259.34141 -0.577 0.006 -0.398 0.006 -0.183 0.006 0.179 0.006 0.394 0.006 0.215 0.006
2453259.34182 -0.581 0.006 -0.376 0.006 -0.210 0.006 0.205 0.006 0.371 0.006 0.166 0.006
2453259.34222 -0.565 0.006 -0.396 0.006 -0.199 0.006 0.169 0.006 0.366 0.006 0.197 0.006
2453259.34263 -0.554 0.006 -0.394 0.006 -0.204 0.006 0.160 0.006 0.350 0.006 0.190 0.006
2453259.34303 -0.591 0.006 -0.402 0.006 -0.199 0.006 0.189 0.006 0.392 0.006 0.203 0.006
2453259.34343 -0.574 0.006 -0.373 0.006 -0.202 0.006 0.201 0.006 0.372 0.006 0.171 0.006


2453259.34424 -0.597 0.006 -0.375 0.006 -0.188 0.006 0.222 0.006 0.409 0.006 0.187 0.006
2453259.34465 -0.595 0.006 -0.380 0.006 -0.208 0.006 0.215 0.006 0.387 0.006 0.172 0.006
2453259.34505 -0.606 0.006 -0.385 0.006 -0.204 0.006 0.221 0.006 0.402 0.006 0.181 0.006
2453259.34545 -0.571 0.006 -0.378 0.006 -0.203 0.006 0.193 0.006 0.368 0.006 0.175 0.006
2453259.34586 -0.558 0.006 -0.372 0.006 -0.197 0.006 0.186 0.006 0.361 0.006 0.175 0.006
2453259.34626 99.999 9.999 -0.371 0.006 -0.206 0.006 99.999 9.999 99.999 9.999 0.165 0.006
2453259.34667 -0.587 0.006 -0.375 0.006 -0.202 0.006 0.212 0.006 0.385 0.006 0.173 0.006
2453259.34706 -0.590 0.006 -0.393 0.006 -0.187 0.006 0.197 0.006 0.403 0.006 0.206 0.006
2453259.34748 -0.587 0.006 -0.388 0.006 -0.189 0.006 0.199 0.006 0.398 0.006 0.199 0.006
2453259.34787 -0.570 0.006 -0.389 0.006 -0.181 0.006 0.181 0.006 0.389 0.006 0.208 0.006
2453259.34829 -0.566 0.006 -0.361 0.006 -0.201 0.006 0.205 0.006 0.365 0.006 0.160 0.006
2453259.34869 -0.575 0.006 -0.384 0.006 -0.203 0.006 0.191 0.006 0.372 0.006 0.181 0.006
2453259.34910 -0.594 0.006 -0.380 0.006 -0.186 0.006 0.214 0.006 0.408 0.006 0.194 0.006
2453259.34951 -0.577 0.006 -0.380 0.006 -0.201 0.006 0.197 0.006 0.376 0.006 0.179 0.006
2453259.34992 -0.563 0.006 -0.362 0.006 -0.200 0.006 0.201 0.006 0.363 0.006 0.162 0.006
2453259.35031 99.999 9.999 -0.391 0.006 -0.190 0.006 99.999 9.999 99.999 9.999 0.201 0.006
2453259.35073 -0.570 0.006 -0.389 0.006 -0.202 0.006 0.181 0.006 0.368 0.006 0.187 0.006
2453259.35115 99.999 9.999 -0.378 0.006 -0.205 0.006 99.999 9.999 99.999 9.999 0.173 0.006
2453259.35154 -0.582 0.006 -0.365 0.006 -0.199 0.006 0.217 0.006 0.383 0.006 0.166 0.006
2453259.35193 -0.547 0.006 -0.374 0.006 -0.181 0.006 0.173 0.006 0.366 0.006 0.193 0.006


2453259.35275 -0.579 0.006 -0.354 0.006 -0.205 0.006 0.225 0.006 0.374 0.006 0.149 0.006
2453259.35316 -0.600 0.006 -0.412 0.006 -0.208 0.006 0.188 0.006 0.392 0.006 0.204 0.006
2453259.35356 -0.584 0.006 -0.358 0.006 -0.183 0.006 0.226 0.006 0.401 0.006 0.175 0.006
2453259.35396 -0.606 0.006 -0.400 0.006 -0.173 0.006 0.206 0.006 0.433 0.006 0.227 0.006
2453259.35438 -0.576 0.006 -0.404 0.006 -0.212 0.006 0.172 0.006 0.364 0.006 0.192 0.006
2453259.35477 -0.588 0.006 -0.416 0.006 -0.205 0.006 0.172 0.006 0.383 0.006 0.211 0.006


2453259.35559 99.999 9.999 -0.415 0.006 -0.189 0.006 99.999 9.999 99.999 9.999 0.226 0.006
2453259.35602 -0.569 0.006 -0.356 0.006 -0.207 0.006 0.213 0.006 0.362 0.006 0.149 0.006
2453259.35641 -0.596 0.006 -0.357 0.006 -0.188 0.006 0.239 0.006 0.408 0.006 0.169 0.006
2453259.35682 -0.565 0.006 -0.377 0.006 -0.205 0.006 0.188 0.006 0.360 0.006 0.172 0.006
2453259.35722 -0.577 0.006 -0.396 0.006 -0.208 0.006 0.181 0.006 0.369 0.006 0.188 0.006
2453259.35763 -0.569 0.006 -0.369 0.006 -0.215 0.006 0.200 0.006 0.354 0.006 0.154 0.006
2453259.35802 -0.573 0.006 -0.353 0.006 -0.186 0.006 0.220 0.006 0.387 0.006 0.167 0.006
2453259.35843 -0.599 0.006 -0.397 0.006 -0.202 0.006 0.202 0.006 0.397 0.006 0.195 0.006
2453259.35883 -0.589 0.006 -0.388 0.006 -0.202 0.006 0.201 0.006 0.387 0.006 0.186 0.006
2453259.35922 -0.573 0.006 -0.370 0.006 -0.203 0.006 0.203 0.006 0.370 0.006 0.167 0.006
2453259.35963 -0.557 0.006 -0.368 0.006 -0.204 0.006 0.189 0.006 0.353 0.006 0.164 0.006
2453259.36003 -0.592 0.006 -0.372 0.006 -0.211 0.006 0.220 0.006 0.381 0.006 0.161 0.006
2453259.36043 -0.568 0.006 -0.365 0.006 -0.191 0.006 0.203 0.006 0.377 0.006 0.174 0.006
2453259.36083 99.999 9.999 -0.390 0.006 -0.193 0.006 99.999 9.999 99.999 9.999 0.197 0.006
2453259.36124 -0.584 0.006 -0.399 0.006 -0.204 0.006 0.185 0.007 0.380 0.006 0.195 0.006
2453259.36163 -0.558 0.006 -0.377 0.006 -0.197 0.006 0.181 0.006 0.361 0.006 0.180 0.006
2453259.36205 -0.550 0.006 -0.398 0.006 -0.186 0.006 0.152 0.007 0.364 0.006 0.212 0.006
2453259.36247 -0.556 0.006 -0.359 0.006 -0.212 0.006 0.197 0.007 0.344 0.006 0.147 0.006
2453259.36287 -0.552 0.006 -0.375 0.006 -0.189 0.006 0.177 0.007 0.363 0.006 0.186 0.006
2453259.36328 -0.561 0.006 -0.381 0.006 -0.192 0.006 0.180 0.007 0.369 0.006 0.189 0.006
2453259.36368 -0.608 0.007 -0.410 0.006 -0.219 0.006 0.198 0.008 0.389 0.008 0.191 0.007
2453259.36409 -0.586 0.007 -0.363 0.006 -0.182 0.006 0.223 0.008 0.404 0.008 0.181 0.007


2453259.36491 -0.550 0.007 -0.395 0.006 -0.191 0.006 0.155 0.008 0.359 0.008 0.204 0.007
2453259.36531 -0.596 0.007 -0.390 0.006 -0.185 0.006 0.206 0.008 0.411 0.007 0.205 0.006
2453259.36573 -0.562 0.006 -0.357 0.006 -0.186 0.006 0.205 0.007 0.376 0.006 0.171 0.006
2453259.36615 -0.587 0.006 -0.405 0.006 -0.199 0.006 0.182 0.007 0.388 0.006 0.206 0.006
2453259.36655 -0.564 0.006 99.999 9.999 -0.207 0.006 99.999 9.999 0.357 0.006 99.999 9.999
2453259.36696 -0.602 0.006 -0.384 0.006 -0.181 0.006 0.218 0.007 0.421 0.006 0.203 0.006
2453259.36737 -0.586 0.006 -0.370 0.006 -0.196 0.006 0.216 0.007 0.390 0.006 0.174 0.006
2453259.36777 -0.591 0.006 -0.402 0.006 -0.215 0.006 0.189 0.007 0.376 0.006 0.187 0.006
2453259.36818 -0.558 0.006 -0.378 0.006 -0.184 0.006 0.180 0.007 0.374 0.006 0.194 0.006
2453259.36859 -0.580 0.006 -0.385 0.006 -0.194 0.006 0.195 0.007 0.386 0.006 0.191 0.006
2453259.36898 -0.582 0.006 -0.402 0.006 -0.224 0.006 0.180 0.007 0.358 0.006 0.178 0.006
2453259.36940 -0.552 0.006 -0.388 0.006 -0.200 0.006 0.164 0.007 0.352 0.006 0.188 0.006


2453259.37022 99.999 9.999 -0.381 0.006 -0.164 0.006 99.999 9.999 99.999 9.999 0.217 0.006
2453259.37061 -0.565 0.006 -0.360 0.006 -0.192 0.006 0.205 0.007 0.373 0.006 0.168 0.006
2453259.37101 -0.554 0.006 -0.352 0.006 -0.201 0.006 0.202 0.007 0.353 0.006 0.151 0.006
2453259.37141 -0.544 0.006 -0.357 0.006 -0.168 0.006 0.187 0.007 0.376 0.006 0.189 0.006
2453259.37179 -0.550 0.006 99.999 9.999 -0.191 0.006 99.999 9.999 0.359 0.006 99.999 9.999
2453259.37220 -0.562 0.006 -0.397 0.006 -0.200 0.006 0.165 0.007 0.362 0.006 0.197 0.006
2453259.37260 -0.568 0.006 -0.382 0.006 -0.177 0.006 0.186 0.007 0.391 0.006 0.205 0.006
2453259.37302 -0.549 0.006 -0.355 0.006 -0.194 0.006 0.194 0.007 0.355 0.006 0.161 0.006
2453259.37341 -0.569 0.006 -0.398 0.006 -0.207 0.006 0.171 0.007 0.362 0.006 0.191 0.006
2453259.37384 -0.553 0.006 -0.352 0.006 -0.197 0.006 0.201 0.007 0.356 0.006 0.155 0.006
2453259.37424 -0.541 0.006 -0.377 0.006 -0.178 0.006 0.164 0.007 0.363 0.006 0.199 0.006
2453259.37466 -0.571 0.007 -0.370 0.006 -0.166 0.006 0.201 0.008 0.405 0.008 0.204 0.007
2453259.37505 -0.564 0.007 -0.352 0.006 -0.165 0.006 0.212 0.008 0.399 0.008 0.187 0.007
2453259.37545 -0.585 0.007 -0.395 0.006 -0.200 0.006 0.190 0.008 0.385 0.008 0.195 0.007
2453259.37586 -0.565 0.006 -0.393 0.006 -0.174 0.006 0.172 0.007 0.391 0.006 0.219 0.006
2453259.37626 -0.539 0.007 -0.388 0.006 -0.203 0.006 0.151 0.008 0.336 0.008 0.185 0.007
2453259.37668 -0.559 0.007 -0.398 0.006 -0.184 0.006 0.161 0.008 0.375 0.008 0.214 0.007
2453259.37711 -0.543 0.006 -0.381 0.006 -0.181 0.006 0.162 0.007 0.362 0.006 0.200 0.006
2453259.37752 -0.556 0.007 -0.345 0.006 -0.195 0.006 0.211 0.008 0.361 0.008 0.150 0.007
2453259.37791 -0.543 0.007 -0.345 0.006 -0.174 0.006 0.198 0.008 0.369 0.008 0.171 0.007
2453259.37831 -0.541 0.007 -0.369 0.006 -0.184 0.006 0.172 0.008 0.357 0.008 0.185 0.007
2453259.37872 -0.553 0.007 -0.359 0.006 -0.201 0.006 0.194 0.008 0.352 0.008 0.158 0.007
2453259.37910 -0.573 0.007 -0.362 0.006 -0.192 0.006 0.211 0.008 0.381 0.008 0.170 0.007
2453259.37949 -0.553 0.006 -0.352 0.006 -0.181 0.006 0.201 0.007 0.372 0.006 0.171 0.006
2453259.37991 -0.587 0.007 -0.393 0.006 -0.186 0.006 0.194 0.008 0.401 0.007 0.207 0.006
2453259.38032 -0.584 0.007 -0.379 0.006 -0.173 0.006 0.205 0.008 0.411 0.008 0.206 0.007
2453259.38073 -0.555 0.007 -0.367 0.006 -0.186 0.006 0.188 0.008 0.369 0.008 0.181 0.007
2453259.38111 -0.559 0.007 -0.343 0.006 -0.167 0.006 0.216 0.008 0.392 0.008 0.176 0.007
2453259.38152 -0.562 0.006 -0.386 0.006 -0.179 0.006 0.176 0.007 0.383 0.006 0.207 0.006
2453259.38194 -0.551 0.007 -0.367 0.006 -0.193 0.006 0.184 0.008 0.358 0.008 0.174 0.007
2453259.38237 -0.568 0.007 -0.388 0.006 -0.197 0.006 0.180 0.008 0.371 0.008 0.191 0.007
2453259.38279 -0.581 0.007 -0.369 0.006 -0.187 0.006 0.212 0.008 0.394 0.008 0.182 0.007
2453259.38322 -0.555 0.007 -0.367 0.006 -0.202 0.006 0.188 0.008 0.353 0.008 0.165 0.007
2453259.38365 -0.557 0.007 -0.366 0.006 -0.180 0.006 0.191 0.008 0.377 0.008 0.186 0.007
