JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453231.41663 -0.428 0.005 -0.276 0.005 -0.084 0.005 0.152 0.006 0.344 0.006 0.192 0.006
2453231.41700 -0.423 0.005 -0.274 0.005 -0.070 0.005 0.149 0.006 0.353 0.006 0.204 0.006
2453231.41737 -0.403 0.005 -0.267 0.005 -0.071 0.005 0.136 0.006 0.332 0.006 0.196 0.006
2453231.41775 -0.419 0.005 -0.268 0.005 -0.082 0.005 0.151 0.006 0.337 0.006 0.186 0.006
2453231.41812 -0.432 0.005 -0.275 0.005 -0.074 0.005 0.157 0.006 0.358 0.006 0.201 0.006
2453231.41849 -0.436 0.005 -0.289 0.005 -0.084 0.005 0.147 0.006 0.352 0.006 0.205 0.006
2453231.41886 -0.443 0.005 -0.277 0.005 -0.092 0.005 0.166 0.006 0.351 0.006 0.185 0.006
2453231.41924 -0.427 0.005 -0.289 0.005 -0.099 0.005 0.138 0.006 0.328 0.006 0.190 0.006
2453231.41961 -0.423 0.005 -0.278 0.005 -0.083 0.005 0.145 0.006 0.340 0.006 0.195 0.006
2453231.41998 -0.448 0.005 -0.295 0.005 -0.081 0.005 0.153 0.006 0.367 0.006 0.214 0.006
2453231.42035 -0.442 0.005 -0.299 0.005 -0.097 0.005 0.143 0.006 0.345 0.006 0.202 0.006
2453231.42073 -0.439 0.005 -0.297 0.005 -0.077 0.005 0.142 0.006 0.362 0.006 0.220 0.006
2453231.42111 -0.427 0.005 -0.279 0.005 -0.094 0.005 0.148 0.006 0.333 0.006 0.185 0.006
2453231.42148 -0.435 0.005 -0.289 0.005 -0.093 0.005 0.146 0.006 0.342 0.006 0.196 0.006
2453231.42185 -0.431 0.005 -0.286 0.005 -0.084 0.005 0.145 0.006 0.347 0.006 0.202 0.006
2453231.42223 -0.428 0.005 -0.295 0.005 -0.082 0.005 0.133 0.006 0.346 0.006 0.213 0.006
2453231.42260 -0.420 0.005 -0.260 0.005 -0.072 0.005 0.160 0.006 0.348 0.006 0.188 0.006
2453231.42297 -0.423 0.005 -0.299 0.005 -0.104 0.005 0.124 0.006 0.319 0.006 0.195 0.006
2453231.42334 -0.449 0.005 -0.300 0.005 -0.112 0.005 0.149 0.006 0.337 0.006 0.188 0.006
2453231.42372 -0.417 0.005 -0.263 0.005 -0.083 0.005 0.154 0.006 0.334 0.006 0.180 0.006
2453231.42409 -0.440 0.005 -0.312 0.005 -0.098 0.005 0.128 0.006 0.342 0.006 0.214 0.006
2453231.42446 -0.466 0.005 -0.303 0.005 -0.097 0.005 0.163 0.006 0.369 0.006 0.206 0.006
2453231.42483 -0.433 0.005 -0.296 0.005 -0.084 0.005 0.137 0.006 0.349 0.006 0.212 0.006
2453231.42521 -0.447 0.005 -0.288 0.005 -0.101 0.005 0.159 0.006 0.346 0.006 0.187 0.006
2453231.42558 -0.444 0.005 -0.291 0.005 -0.079 0.005 0.153 0.006 0.365 0.006 0.212 0.006
2453231.42595 -0.457 0.005 -0.296 0.005 -0.110 0.005 0.161 0.006 0.347 0.006 0.186 0.006
2453231.42633 -0.459 0.005 -0.297 0.005 -0.106 0.005 0.162 0.006 0.353 0.006 0.191 0.006
2453231.42671 -0.435 0.005 -0.276 0.005 -0.089 0.005 0.159 0.006 0.346 0.006 0.187 0.006
2453231.42708 -0.429 0.005 -0.279 0.005 -0.093 0.005 0.150 0.006 0.336 0.006 0.186 0.006
2453231.42745 -0.444 0.005 -0.299 0.005 -0.123 0.005 0.145 0.006 0.321 0.006 0.176 0.006
2453231.42782 -0.426 0.005 -0.288 0.005 -0.088 0.005 0.138 0.006 0.338 0.006 0.200 0.006
2453231.42820 -0.426 0.005 -0.268 0.005 -0.093 0.005 0.158 0.006 0.333 0.006 0.175 0.006
2453231.42857 -0.429 0.005 -0.287 0.005 -0.085 0.005 0.142 0.006 0.344 0.006 0.202 0.006
2453231.42894 -0.435 0.005 -0.288 0.005 -0.094 0.005 0.147 0.006 0.341 0.006 0.194 0.006
2453231.42931 -0.444 0.005 -0.300 0.005 -0.107 0.005 0.144 0.006 0.337 0.006 0.193 0.006
2453231.42969 -0.451 0.005 -0.296 0.005 -0.118 0.005 0.155 0.006 0.333 0.006 0.178 0.006
2453231.43006 -0.452 0.005 -0.289 0.005 -0.097 0.005 0.163 0.006 0.355 0.006 0.192 0.006
2453231.43043 -0.450 0.005 -0.309 0.005 -0.097 0.005 0.141 0.006 0.353 0.006 0.212 0.006
2453231.43080 -0.441 0.005 -0.292 0.005 -0.109 0.005 0.149 0.006 0.332 0.006 0.183 0.006
2453231.43119 -0.443 0.005 -0.300 0.005 -0.099 0.005 0.143 0.006 0.344 0.006 0.201 0.006
2453231.43156 -0.462 0.005 -0.308 0.005 -0.114 0.005 0.154 0.006 0.348 0.006 0.194 0.006
2453231.43193 -0.466 0.005 -0.303 0.005 -0.107 0.005 0.163 0.006 0.359 0.006 0.196 0.006
2453231.43230 -0.439 0.005 -0.289 0.005 -0.085 0.005 0.150 0.006 0.354 0.006 0.204 0.006
2453231.43268 -0.451 0.005 -0.286 0.005 -0.114 0.005 0.165 0.006 0.337 0.006 0.172 0.006
2453231.43305 -0.453 0.005 -0.286 0.005 -0.104 0.005 0.167 0.006 0.349 0.006 0.182 0.006


2453231.43379 -0.469 0.005 -0.307 0.005 -0.101 0.005 0.162 0.006 0.368 0.006 0.206 0.006
2453231.43417 -0.461 0.005 -0.311 0.005 -0.119 0.005 0.150 0.006 0.342 0.006 0.192 0.006
2453231.43454 -0.452 0.005 -0.295 0.005 -0.100 0.005 0.157 0.006 0.352 0.006 0.195 0.006
2453231.43491 -0.459 0.005 -0.304 0.005 -0.100 0.005 0.155 0.006 0.359 0.006 0.204 0.006
2453231.43528 -0.447 0.005 -0.279 0.005 -0.095 0.005 0.168 0.006 0.352 0.006 0.184 0.006
2453231.43567 -0.429 0.005 -0.290 0.005 -0.086 0.005 0.139 0.006 0.343 0.006 0.204 0.006
2453231.43604 -0.457 0.005 -0.306 0.005 -0.124 0.005 0.151 0.006 0.333 0.006 0.182 0.006
2453231.43641 -0.448 0.005 -0.296 0.005 -0.101 0.005 0.152 0.006 0.347 0.006 0.195 0.006
2453231.43678 99.999 9.999 -0.298 0.005 -0.097 0.005 99.999 9.999 99.999 9.999 0.201 0.006
2453231.43716 -0.447 0.005 -0.315 0.005 -0.099 0.005 0.132 0.006 0.348 0.006 0.216 0.006
2453231.43753 -0.467 0.005 -0.314 0.005 -0.126 0.005 0.153 0.006 0.341 0.006 0.188 0.006
2453231.43790 -0.477 0.005 -0.325 0.005 -0.129 0.005 0.152 0.006 0.348 0.006 0.196 0.006
2453231.43827 -0.453 0.005 -0.303 0.005 -0.103 0.005 0.150 0.006 0.350 0.006 0.200 0.006
2453231.43865 -0.483 0.005 -0.318 0.005 -0.124 0.005 0.165 0.006 0.359 0.006 0.194 0.006
2453231.43902 -0.461 0.005 -0.296 0.005 -0.128 0.005 0.165 0.006 0.333 0.006 0.168 0.006
2453231.43939 -0.474 0.005 -0.319 0.005 -0.119 0.005 0.155 0.006 0.355 0.006 0.200 0.006
2453231.43976 -0.466 0.005 -0.325 0.005 -0.128 0.005 0.141 0.006 0.338 0.006 0.197 0.006
2453231.44014 -0.463 0.005 -0.324 0.005 -0.135 0.005 0.139 0.006 0.328 0.006 0.189 0.006
2453231.44052 -0.475 0.005 -0.326 0.005 -0.131 0.005 0.149 0.006 0.344 0.006 0.195 0.006


2453231.44126 -0.454 0.005 -0.300 0.005 -0.122 0.005 0.154 0.006 0.332 0.006 0.178 0.006
2453231.44164 -0.481 0.005 -0.319 0.005 -0.142 0.005 0.162 0.006 0.339 0.006 0.177 0.006
2453231.44201 -0.466 0.005 -0.325 0.005 -0.131 0.005 0.141 0.006 0.335 0.006 0.194 0.006
2453231.44238 -0.466 0.005 -0.337 0.005 -0.146 0.005 0.129 0.006 0.320 0.006 0.191 0.006
2453231.44275 99.999 9.999 99.999 9.999 -0.111 0.005 99.999 9.999 99.999 9.999 99.999 9.999
2453231.44313 -0.492 0.005 -0.327 0.005 -0.135 0.005 0.165 0.006 0.357 0.006 0.192 0.006
2453231.44350 -0.494 0.005 -0.338 0.005 -0.149 0.005 0.156 0.006 0.345 0.006 0.189 0.006
2453231.44387 -0.489 0.005 -0.332 0.005 -0.128 0.005 0.157 0.006 0.361 0.006 0.204 0.006
2453231.44424 -0.474 0.005 -0.329 0.005 -0.170 0.005 0.145 0.006 0.304 0.006 0.159 0.006
2453231.44462 -0.496 0.005 -0.335 0.005 -0.157 0.005 0.161 0.006 0.339 0.006 0.178 0.006
2453231.44499 -0.494 0.005 -0.333 0.005 -0.135 0.005 0.161 0.006 0.359 0.006 0.198 0.006
2453231.44536 -0.494 0.005 -0.343 0.005 -0.135 0.005 0.151 0.006 0.359 0.006 0.208 0.006


2453231.44612 99.999 9.999 -0.337 0.005 -0.121 0.005 99.999 9.999 99.999 9.999 0.216 0.006
2453231.44649 -0.469 0.005 -0.330 0.005 -0.165 0.005 0.139 0.006 0.304 0.006 0.165 0.006
2453231.44686 -0.490 0.005 -0.349 0.005 -0.141 0.005 0.141 0.006 0.349 0.006 0.208 0.006
2453231.44723 -0.485 0.005 -0.333 0.005 -0.133 0.005 0.152 0.006 0.352 0.006 0.200 0.006
2453231.44761 -0.503 0.005 -0.346 0.005 -0.152 0.005 0.157 0.006 0.351 0.006 0.194 0.006
2453231.44798 -0.492 0.005 -0.342 0.005 99.999 9.999 0.150 0.006 99.999 9.999 99.999 9.999
2453231.44835 -0.494 0.005 -0.349 0.005 -0.162 0.005 0.145 0.006 0.332 0.006 0.187 0.006
2453231.44872 -0.475 0.006 -0.389 0.006 -0.189 0.006 0.086 0.007 0.286 0.006 0.200 0.006
2453231.44910 -0.497 0.008 -0.345 0.008 -0.034 0.007 0.152 0.008 0.463 0.008 0.311 0.008


2453231.44984 -0.503 0.005 -0.341 0.005 -0.150 0.005 0.162 0.006 0.353 0.006 0.191 0.006
2453231.45021 -0.514 0.005 -0.364 0.005 -0.173 0.005 0.150 0.006 0.341 0.006 0.191 0.006
2453231.45060 -0.481 0.005 -0.344 0.005 -0.160 0.005 0.137 0.006 0.321 0.006 0.184 0.006
2453231.45097 -0.520 0.007 -0.351 0.006 -0.162 0.006 0.169 0.008 0.358 0.008 0.189 0.007
2453231.45134 -0.529 0.005 -0.349 0.005 -0.145 0.005 0.180 0.006 0.384 0.006 0.204 0.006
2453231.45171 -0.493 0.005 -0.352 0.005 -0.134 0.005 0.141 0.006 0.359 0.006 0.218 0.006
2453231.45209 -0.500 0.005 -0.366 0.005 -0.158 0.005 0.134 0.006 0.342 0.006 0.208 0.006
2453231.45246 -0.512 0.005 -0.363 0.005 -0.171 0.005 0.149 0.006 0.341 0.006 0.192 0.006
2453231.45283 -0.501 0.005 -0.343 0.005 -0.158 0.005 0.158 0.006 0.343 0.006 0.185 0.006
2453231.45320 -0.509 0.005 -0.361 0.005 -0.156 0.005 0.148 0.006 0.353 0.006 0.205 0.006
2453231.45358 -0.496 0.005 -0.350 0.005 -0.177 0.005 0.146 0.006 0.319 0.006 0.173 0.006
2453231.45395 -0.525 0.005 -0.362 0.005 -0.178 0.005 0.163 0.006 0.347 0.006 0.184 0.006
2453231.45432 -0.527 0.005 -0.374 0.005 -0.178 0.005 0.153 0.006 0.349 0.006 0.196 0.006
2453231.45469 -0.538 0.005 -0.384 0.005 -0.195 0.005 0.154 0.006 0.343 0.006 0.189 0.006
2453231.45508 -0.516 0.005 -0.370 0.005 -0.181 0.005 0.146 0.006 0.335 0.006 0.189 0.006
2453231.45545 -0.523 0.005 -0.389 0.005 -0.213 0.005 0.134 0.006 0.310 0.006 0.176 0.006
2453231.45582 -0.528 0.005 -0.375 0.005 -0.163 0.005 0.153 0.006 0.365 0.006 0.212 0.006
2453231.45619 -0.529 0.005 -0.376 0.005 -0.216 0.005 0.153 0.006 0.313 0.006 0.160 0.006
2453231.45657 -0.512 0.005 -0.360 0.005 -0.169 0.005 0.152 0.006 0.343 0.006 0.191 0.006
2453231.45694 -0.503 0.005 -0.368 0.005 -0.178 0.005 0.135 0.006 0.325 0.006 0.190 0.006
2453231.45731 -0.499 0.005 -0.360 0.005 -0.166 0.005 0.139 0.006 0.333 0.006 0.194 0.006
2453231.45768 -0.520 0.005 -0.383 0.005 -0.197 0.005 0.137 0.006 0.323 0.006 0.186 0.006
2453231.45806 -0.518 0.005 -0.372 0.005 -0.155 0.005 0.146 0.006 0.363 0.006 0.217 0.006
2453231.45843 -0.554 0.005 -0.399 0.005 -0.191 0.005 0.155 0.006 0.363 0.006 0.208 0.006
2453231.45880 -0.518 0.005 -0.384 0.005 -0.209 0.005 0.134 0.006 0.309 0.006 0.175 0.006
2453231.45917 -0.536 0.005 -0.397 0.005 -0.204 0.005 0.139 0.006 0.332 0.006 0.193 0.006
2453231.45955 -0.519 0.005 -0.382 0.005 -0.190 0.005 0.137 0.006 0.329 0.006 0.192 0.006
2453231.45992 99.999 9.999 -0.376 0.005 -0.171 0.005 99.999 9.999 99.999 9.999 0.205 0.006
2453231.46030 -0.530 0.005 -0.377 0.005 -0.166 0.005 0.153 0.006 0.364 0.006 0.211 0.006
2453231.46067 -0.518 0.005 -0.369 0.005 -0.184 0.005 0.149 0.006 0.334 0.006 0.185 0.006
2453231.46105 -0.533 0.005 -0.369 0.005 -0.193 0.005 0.164 0.006 0.340 0.006 0.176 0.006
2453231.46142 -0.523 0.005 -0.372 0.005 -0.206 0.005 0.151 0.006 0.317 0.006 0.166 0.006
2453231.46179 -0.520 0.005 -0.382 0.005 -0.184 0.005 0.138 0.006 0.336 0.006 0.198 0.006
2453231.46216 -0.528 0.005 -0.367 0.005 -0.196 0.005 0.161 0.006 0.332 0.006 0.171 0.006
2453231.46254 -0.543 0.005 -0.396 0.005 -0.219 0.005 0.147 0.006 0.324 0.006 0.177 0.006


2453231.46328 -0.538 0.005 -0.384 0.005 -0.173 0.005 0.154 0.006 0.365 0.006 0.211 0.006
2453231.46365 -0.551 0.005 -0.402 0.005 -0.218 0.005 0.149 0.006 0.333 0.006 0.184 0.006
2453231.46403 -0.550 0.005 -0.409 0.005 -0.201 0.005 0.141 0.006 0.349 0.006 0.208 0.006
2453231.46440 -0.531 0.005 -0.379 0.005 -0.178 0.005 0.152 0.006 0.353 0.006 0.201 0.006
2453231.46477 -0.536 0.005 -0.382 0.005 -0.200 0.005 0.154 0.006 0.336 0.006 0.182 0.006
2453231.46516 -0.556 0.005 -0.391 0.005 -0.191 0.005 0.165 0.006 0.365 0.006 0.200 0.006
2453231.46553 99.999 9.999 -0.388 0.005 -0.191 0.005 99.999 9.999 99.999 9.999 0.197 0.006
2453231.46590 -0.556 0.005 -0.397 0.005 -0.202 0.005 0.159 0.006 0.354 0.006 0.195 0.006
2453231.46627 -0.555 0.005 -0.403 0.005 -0.216 0.005 0.152 0.006 0.339 0.006 0.187 0.006
2453231.46665 99.999 9.999 -0.554 0.014 -0.480 0.014 99.999 9.999 99.999 9.999 0.074 0.016
2453231.46702 -0.582 0.043 -0.423 0.039 -0.303 0.037 0.159 0.048 0.279 0.046 0.120 0.043
2453231.46739 -0.494 0.017 -0.424 0.016 -0.200 0.016 0.070 0.019 0.294 0.018 0.224 0.018
2453231.46776 -0.353 0.018 -0.516 0.019 -1.389 0.033 -0.163 0.021 -1.036 0.034 -0.873 0.035
2453231.46814 -0.598 0.016 -0.374 0.014 -0.208 0.013 0.224 0.017 0.390 0.016 0.166 0.015
2453231.46851 -0.431 0.044 -0.506 0.045 -0.376 0.042 -0.075 0.052 0.055 0.050 0.130 0.051
2453231.46888 99.999 9.999 99.999 9.999 0.078 0.262 99.999 9.999 99.999 9.999 99.999 9.999
2453231.47038 99.999 9.999 99.999 9.999 -0.330 0.277 99.999 9.999 99.999 9.999 99.999 9.999
2453231.47075 -0.727 0.021 -0.337 0.017 0.064 0.015 0.390 0.022 0.791 0.021 0.401 0.016
2453231.47113 -0.629 0.103 -0.416 0.088 0.062 0.071 0.213 0.114 0.691 0.102 0.478 0.087
2453231.47150 99.999 9.999 99.999 9.999 0.100 0.277 99.999 9.999 99.999 9.999 99.999 9.999




2453231.47262 -0.842 0.104 -0.443 0.080 -0.143 0.069 0.399 0.113 0.699 0.106 0.300 0.083
