2453210.53519 1.347 0.0014  @ 4
2453228.53167 0.362 0.0007  @ 4
2453241.38622 -0.171 0.0006  @ 4
2453245.49181 -0.099 0.0012  @ 4
2453246.52076 -0.369 0.0009  @ 4
2453255.29198 -0.255 0.0019  @ 4
2453259.37857 -0.558 0.0007  @ 4
2453263.47776 0.498 0.0020  @ 4
2453279.42332 1.533 0.0023  @ 4
2453280.44660 1.533 0.0029  @ 4
