2453232.37981 -0.832 0.007 0.834924
2453232.38018 -0.857 0.007 0.835644
2453232.38055 -0.828 0.008 0.836363
2453232.38092 -0.796 0.009 0.837083
2453232.38130 -0.791 0.013 0.837822
2453232.38167 -0.740 0.017 0.838541
2453232.38204 -0.945 0.025 0.839261
2453232.38241 -0.789 0.028 0.83998
2453232.38279 -0.681 0.057 0.840719
2453232.38316 -0.244 0.226 0.841439
2453232.38353 99.999 9.999 0.842159
2453232.38390 -0.778 0.187 0.842878
2453232.38429 -0.807 0.164 0.843637
2453232.38466 99.999 9.999 0.844356
2453232.38615 99.999 9.999 0.847254
2453232.38690 -0.716 0.153 0.848712
2453232.38727 99.999 9.999 0.849432
2453232.38764 -0.908 0.184 0.850152
2453232.38801 -1.174 0.150 0.850871
2453232.38840 -0.790 0.058 0.85163
2453232.38877 -0.818 0.035 0.852349
2453232.38914 -0.810 0.033 0.853069
2453232.38951 -0.818 0.023 0.853788
2453232.38989 -0.823 0.015 0.854527
2453232.39063 -0.809 0.012 0.855967
2453232.39101 -0.789 0.012 0.856706
2453232.39138 -0.829 0.012 0.857425
2453232.39175 -0.783 0.012 0.858145
2453232.39212 -0.789 0.012 0.858864
2453232.39250 -0.785 0.011 0.859603
2453232.39287 -0.763 0.009 0.860323
2453232.39324 -0.798 0.010 0.861042
2453232.39362 -0.767 0.009 0.861781
2453232.39400 99.999 9.999 0.86252
2453232.39437 -0.787 0.011 0.86324
2453232.39474 -0.820 0.009 0.86396
2453232.39511 -0.775 0.009 0.864679
2453232.39549 -0.832 0.009 0.865418
2453232.39586 -0.812 0.008 0.866138
2453232.39623 99.999 9.999 0.866857
2453232.39660 -0.766 0.009 0.867577
2453232.39698 99.999 9.999 0.868316
2453232.39735 -0.757 0.011 0.869035
2453232.39772 -0.830 0.010 0.869755
2453232.39809 -0.789 0.012 0.870475
2453232.39848 -0.820 0.011 0.871233
2453232.39885 -0.766 0.009 0.871953
2453232.39922 -0.819 0.008 0.872672
2453232.39959 -0.821 0.008 0.873392
2453232.39997 -0.775 0.007 0.874131
2453232.40034 -0.782 0.007 0.87485
2453232.40071 -0.807 0.007 0.87557
2453232.40108 -0.805 0.006 0.87629
2453232.40146 99.999 9.999 0.877029
2453232.40220 99.999 9.999 0.878468
2453232.40257 -0.807 0.006 0.879187
2453232.40296 -0.728 0.009 0.879946
2453232.40370 -0.761 0.007 0.881385
2453232.40407 99.999 9.999 0.882104
2453232.40445 -0.795 0.006 0.882843
2453232.40482 -0.911 0.008 0.883563
2453232.40519 -1.063 0.134 0.884283
2453232.40556 -0.676 0.017 0.885002
2453232.40594 -0.859 0.045 0.885741
2453232.40631 -0.846 0.027 0.886461
2453232.40668 99.999 9.999 0.88718
2453232.40743 99.999 9.999 0.888639
2453232.40781 99.999 9.999 0.889378
