JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453284.25265 1.743 0.017 99.999 9.999 2.124 0.016 99.999 9.999 0.381 0.006 99.999 9.999
2453284.25302 1.726 0.017 1.937 0.017 2.125 0.016 0.211 0.007 0.399 0.006 0.188 0.006
2453284.25339 1.729 0.017 1.964 0.017 2.103 0.016 0.235 0.007 0.374 0.006 0.139 0.006
2453284.25377 99.999 9.999 99.999 9.999 2.169 0.016 99.999 9.999 99.999 9.999 99.999 9.999
2453284.25414 1.779 0.017 1.947 0.017 2.157 0.016 0.168 0.007 0.378 0.006 0.210 0.006
2453284.25451 1.746 0.017 1.981 0.017 2.117 0.016 0.235 0.007 0.371 0.006 0.136 0.006
2453284.25490 1.787 0.018 99.999 9.999 2.173 0.017 99.999 9.999 0.386 0.006 99.999 9.999


2453284.25564 99.999 9.999 1.929 0.017 2.130 0.016 99.999 9.999 99.999 9.999 0.201 0.006
2453284.25602 99.999 9.999 99.999 9.999 2.187 0.017 99.999 9.999 99.999 9.999 99.999 9.999






2453284.25751 1.810 0.018 1.993 0.018 2.200 0.017 0.183 0.007 0.390 0.006 0.207 0.006


2453284.25826 1.766 0.018 1.954 0.018 2.159 0.017 0.188 0.007 0.393 0.006 0.205 0.006






2453284.25976 99.999 9.999 1.985 0.018 2.196 0.017 99.999 9.999 99.999 9.999 0.211 0.006








2453284.26163 1.793 0.018 1.981 0.018 2.184 0.017 0.188 0.007 0.391 0.006 0.203 0.006


2453284.26238 1.842 0.018 2.036 0.018 2.230 0.017 0.194 0.007 0.388 0.006 0.194 0.006
2453284.26275 1.842 0.018 2.040 0.018 2.226 0.017 0.198 0.007 0.384 0.006 0.186 0.006
2453284.26314 1.794 0.017 99.999 9.999 2.169 0.016 99.999 9.999 0.375 0.006 99.999 9.999
2453284.26351 1.829 0.018 1.995 0.018 2.208 0.017 0.166 0.007 0.379 0.006 0.213 0.006
2453284.26388 1.848 0.018 2.051 0.018 2.197 0.017 0.203 0.007 0.349 0.006 0.146 0.006
2453284.26426 99.999 9.999 1.997 0.018 2.233 0.017 99.999 9.999 99.999 9.999 0.236 0.006
2453284.26463 1.814 0.018 2.006 0.018 2.222 0.017 0.192 0.007 0.408 0.006 0.216 0.006


2453284.26538 1.823 0.018 2.016 0.018 2.183 0.017 0.193 0.007 0.360 0.006 0.167 0.006
2453284.26575 1.766 0.017 1.994 0.017 2.166 0.016 0.228 0.007 0.400 0.006 0.172 0.006




2453284.26688 99.999 9.999 1.989 0.017 2.198 0.016 99.999 9.999 99.999 9.999 0.209 0.006


2453284.26762 1.746 0.017 1.964 0.017 2.155 0.016 0.218 0.007 0.409 0.006 0.191 0.006




2453284.26875 1.800 0.018 2.007 0.018 2.195 0.017 0.207 0.008 0.395 0.007 0.188 0.006
2453284.26912 1.850 0.018 99.999 9.999 2.221 0.017 99.999 9.999 0.371 0.006 99.999 9.999
2453284.26949 1.860 0.019 2.058 0.019 2.237 0.018 0.198 0.007 0.377 0.006 0.179 0.006
2453284.26987 1.814 0.018 2.026 0.018 2.189 0.017 0.212 0.007 0.375 0.006 0.163 0.006


2453284.27061 1.794 0.018 1.983 0.018 2.220 0.017 0.189 0.007 0.426 0.006 0.237 0.006
2453284.27100 1.855 0.018 2.081 0.018 2.231 0.017 0.226 0.007 0.376 0.006 0.150 0.006


2453284.27174 1.818 0.018 2.044 0.018 2.210 0.017 0.226 0.008 0.392 0.007 0.166 0.006
2453284.27212 1.843 0.018 2.070 0.018 2.250 0.017 0.227 0.008 0.407 0.007 0.180 0.006


2453284.27287 1.854 0.018 2.089 0.018 2.231 0.017 0.235 0.007 0.377 0.006 0.142 0.006


2453284.27361 1.865 0.018 2.080 0.018 2.252 0.017 0.215 0.007 0.387 0.006 0.172 0.006
2453284.27399 1.905 0.019 2.125 0.019 2.289 0.018 0.220 0.007 0.384 0.006 0.164 0.006




2453284.27512 99.999 9.999 2.042 0.018 2.261 0.017 99.999 9.999 99.999 9.999 0.219 0.006


2453284.27586 1.874 0.019 2.085 0.019 2.269 0.018 0.211 0.007 0.395 0.006 0.184 0.006




2453284.27698 1.906 0.019 2.079 0.019 2.314 0.018 0.173 0.007 0.408 0.006 0.235 0.006


2453284.27773 1.861 0.018 2.058 0.018 2.252 0.017 0.197 0.007 0.391 0.006 0.194 0.006
2453284.27810 99.999 9.999 2.061 0.019 2.266 0.018 99.999 9.999 99.999 9.999 0.205 0.006


2453284.27885 1.869 0.019 2.114 0.019 2.276 0.018 0.245 0.008 0.407 0.007 0.162 0.006




2453284.27998 1.837 0.018 2.030 0.018 2.241 0.017 0.193 0.008 0.404 0.007 0.211 0.006
2453284.28035 99.999 9.999 99.999 9.999 2.289 0.017 99.999 9.999 99.999 9.999 99.999 9.999
2453284.28073 1.879 0.019 2.082 0.019 2.274 0.018 0.203 0.007 0.395 0.006 0.192 0.006
2453284.28110 1.905 0.018 2.113 0.018 2.290 0.017 0.208 0.007 0.385 0.006 0.177 0.006




2453284.28222 1.907 0.019 2.104 0.019 2.289 0.018 0.197 0.007 0.382 0.006 0.185 0.006
2453284.28260 1.872 0.019 2.069 0.019 2.252 0.018 0.197 0.007 0.380 0.006 0.183 0.006
2453284.28297 1.854 0.019 2.069 0.019 2.234 0.018 0.215 0.007 0.380 0.006 0.165 0.006


2453284.28373 1.924 0.019 2.104 0.019 2.314 0.018 0.180 0.007 0.390 0.006 0.210 0.006
2453284.28410 1.904 0.019 2.119 0.019 2.281 0.018 0.215 0.007 0.377 0.006 0.162 0.006
2453284.28447 1.891 0.019 2.088 0.019 2.282 0.018 0.197 0.007 0.391 0.006 0.194 0.006


2453284.28522 1.858 0.019 2.070 0.019 2.263 0.018 0.212 0.008 0.405 0.007 0.193 0.006
2453284.28559 1.901 0.019 99.999 9.999 2.279 0.018 99.999 9.999 0.378 0.006 99.999 9.999


2453284.28634 1.896 0.019 2.115 0.019 2.266 0.019 0.219 0.007 0.370 0.007 0.151 0.007


2453284.28709 1.888 0.019 2.074 0.019 2.288 0.018 0.186 0.007 0.400 0.006 0.214 0.006
2453284.28747 1.903 0.019 2.132 0.019 2.294 0.018 0.229 0.008 0.391 0.007 0.162 0.006
2453284.28784 1.965 0.020 99.999 9.999 2.327 0.019 99.999 9.999 0.362 0.006 99.999 9.999






2453284.28934 1.892 0.019 2.100 0.019 2.286 0.018 0.208 0.007 0.394 0.006 0.186 0.006


2453284.29009 1.908 0.019 2.077 0.019 2.313 0.018 0.169 0.007 0.405 0.006 0.236 0.006
2453284.29046 1.921 0.019 2.111 0.019 2.316 0.018 0.190 0.007 0.395 0.006 0.205 0.006
2453284.29083 1.935 0.020 2.121 0.020 2.308 0.019 0.186 0.007 0.373 0.006 0.187 0.006
2453284.29122 1.901 0.020 2.091 0.020 2.313 0.019 0.190 0.008 0.412 0.007 0.222 0.006
2453284.29159 1.914 0.020 2.138 0.020 2.309 0.019 0.224 0.008 0.395 0.007 0.171 0.006
2453284.29196 1.951 0.020 2.148 0.020 2.349 0.020 0.197 0.008 0.398 0.008 0.201 0.007
2453284.29234 1.903 0.020 2.109 0.020 2.293 0.020 0.206 0.008 0.390 0.008 0.184 0.007
2453284.29271 1.902 0.020 2.128 0.020 2.291 0.020 0.226 0.008 0.389 0.008 0.163 0.007


2453284.29346 1.912 0.019 2.092 0.019 2.290 0.018 0.180 0.008 0.378 0.007 0.198 0.006
2453284.29383 1.912 0.020 2.135 0.020 2.315 0.020 0.223 0.008 0.403 0.008 0.180 0.007


2453284.29458 1.857 0.019 2.076 0.019 2.278 0.018 0.219 0.008 0.421 0.007 0.202 0.006
2453284.29495 99.999 9.999 2.117 0.019 2.313 0.018 99.999 9.999 99.999 9.999 0.196 0.006


2453284.29571 1.867 0.019 2.096 0.019 2.290 0.018 0.229 0.008 0.423 0.007 0.194 0.006
2453284.29608 1.937 0.020 2.127 0.020 2.328 0.019 0.190 0.007 0.391 0.006 0.201 0.006


2453284.29683 1.877 0.019 2.108 0.019 2.272 0.018 0.231 0.007 0.395 0.006 0.164 0.006




2453284.29795 1.938 0.019 2.133 0.019 2.329 0.018 0.195 0.007 0.391 0.006 0.196 0.006
2453284.29832 1.918 0.019 99.999 9.999 2.312 0.018 99.999 9.999 0.394 0.006 99.999 9.999


2453284.29907 1.930 0.020 2.135 0.020 2.332 0.019 0.205 0.008 0.402 0.007 0.197 0.006


2453284.29983 1.890 0.020 2.109 0.020 2.287 0.019 0.219 0.008 0.397 0.007 0.178 0.006
2453284.30020 1.949 0.020 99.999 9.999 2.317 0.019 99.999 9.999 0.368 0.006 99.999 9.999
2453284.30058 1.955 0.020 2.166 0.020 2.339 0.019 0.211 0.007 0.384 0.006 0.173 0.006
2453284.30095 1.927 0.020 2.151 0.020 2.320 0.019 0.224 0.007 0.393 0.006 0.169 0.006
2453284.30132 1.970 0.020 2.149 0.020 2.345 0.019 0.179 0.007 0.375 0.006 0.196 0.006


2453284.30207 1.971 0.020 2.177 0.020 2.353 0.019 0.206 0.007 0.382 0.006 0.176 0.006
2453284.30244 99.999 9.999 99.999 9.999 2.327 0.018 99.999 9.999 99.999 9.999 99.999 9.999
2453284.30282 1.978 0.021 2.179 0.021 2.368 0.020 0.201 0.008 0.390 0.007 0.189 0.006
2453284.30319 1.968 0.020 2.150 0.020 2.361 0.019 0.182 0.007 0.393 0.006 0.211 0.006


2453284.30395 1.973 0.020 2.175 0.020 2.380 0.019 0.202 0.008 0.407 0.007 0.205 0.006
2453284.30432 2.012 0.021 2.208 0.021 2.406 0.020 0.196 0.008 0.394 0.007 0.198 0.006
2453284.30469 1.969 0.020 2.181 0.020 2.365 0.019 0.212 0.007 0.396 0.006 0.184 0.006
2453284.30507 1.965 0.020 2.162 0.020 2.364 0.019 0.197 0.008 0.399 0.007 0.202 0.006
2453284.30544 1.961 0.019 2.181 0.019 2.348 0.018 0.220 0.007 0.387 0.006 0.167 0.006
2453284.30581 1.971 0.020 99.999 9.999 2.355 0.019 99.999 9.999 0.384 0.006 99.999 9.999
2453284.30619 1.951 0.020 2.143 0.020 2.345 0.019 0.192 0.007 0.394 0.006 0.202 0.006
2453284.30656 1.946 0.020 2.167 0.020 2.347 0.019 0.221 0.008 0.401 0.007 0.180 0.006








2453284.30844 1.980 0.021 2.183 0.021 2.386 0.020 0.203 0.008 0.406 0.007 0.203 0.006
2453284.30881 2.006 0.020 2.203 0.020 2.390 0.019 0.197 0.007 0.384 0.006 0.187 0.006




2453284.30993 1.965 0.020 2.156 0.020 2.339 0.019 0.191 0.007 0.374 0.006 0.183 0.006
2453284.31031 2.013 0.021 2.214 0.021 2.399 0.020 0.201 0.007 0.386 0.006 0.185 0.006
2453284.31068 1.945 0.020 2.166 0.020 2.354 0.019 0.221 0.008 0.409 0.007 0.188 0.006
2453284.31105 1.899 0.022 2.178 0.022 2.415 0.022 0.279 0.008 0.516 0.008 0.237 0.007
2453284.31144 1.979 0.022 2.240 0.022 2.484 0.021 0.261 0.008 0.505 0.007 0.244 0.006
2453284.31181 2.004 0.021 2.227 0.021 2.412 0.020 0.223 0.008 0.408 0.007 0.185 0.006
2453284.31218 1.997 0.020 2.192 0.020 2.367 0.019 0.195 0.007 0.370 0.006 0.175 0.006
2453284.31256 1.978 0.020 2.180 0.020 2.388 0.019 0.202 0.008 0.410 0.007 0.208 0.006


2453284.31330 2.028 0.021 2.212 0.021 2.416 0.020 0.184 0.007 0.388 0.006 0.204 0.006


2453284.31405 2.040 0.021 2.258 0.021 2.433 0.020 0.218 0.007 0.393 0.006 0.175 0.006
2453284.31443 2.047 0.021 2.271 0.021 2.446 0.020 0.224 0.007 0.399 0.006 0.175 0.006


2453284.31517 2.070 0.021 2.280 0.021 2.452 0.020 0.210 0.007 0.382 0.006 0.172 0.006
2453284.31556 2.063 0.021 2.277 0.021 2.452 0.020 0.214 0.007 0.389 0.006 0.175 0.006


2453284.31630 2.045 0.021 2.251 0.021 2.439 0.020 0.206 0.007 0.394 0.006 0.188 0.006
2453284.31668 2.097 0.022 2.259 0.022 2.475 0.021 0.162 0.007 0.378 0.006 0.216 0.006


2453284.31743 2.083 0.021 2.286 0.021 2.470 0.020 0.203 0.007 0.387 0.006 0.184 0.006
2453284.31780 2.054 0.020 2.269 0.020 2.436 0.019 0.215 0.007 0.382 0.006 0.167 0.006




2453284.31892 2.058 0.022 2.259 0.022 2.423 0.022 0.201 0.008 0.365 0.008 0.164 0.007


2453284.31968 2.015 0.022 2.252 0.022 2.430 0.021 0.237 0.008 0.415 0.007 0.178 0.006




2453284.32080 2.018 0.022 2.219 0.022 2.429 0.022 0.201 0.008 0.411 0.008 0.210 0.007
2453284.32117 99.999 9.999 2.304 0.023 2.487 0.023 99.999 9.999 99.999 9.999 0.183 0.007
2453284.32154 2.068 0.023 2.289 0.023 2.473 0.023 0.221 0.008 0.405 0.008 0.184 0.007
2453284.32192 2.066 0.022 2.270 0.022 2.449 0.022 0.204 0.008 0.383 0.008 0.179 0.007
2453284.32229 2.064 0.024 2.263 0.024 2.456 0.024 0.199 0.008 0.392 0.008 0.193 0.007
2453284.32266 2.045 0.023 2.223 0.023 2.404 0.023 0.178 0.008 0.359 0.008 0.181 0.007
2453284.32304 99.999 9.999 2.304 0.025 2.516 0.025 99.999 9.999 99.999 9.999 0.212 0.007
2453284.32341 2.171 0.025 2.340 0.025 2.542 0.025 0.169 0.008 0.371 0.008 0.202 0.007
2453284.32380 2.090 0.024 2.321 0.024 2.486 0.024 0.231 0.008 0.396 0.008 0.165 0.007
2453284.32417 99.999 9.999 2.279 0.024 2.477 0.024 99.999 9.999 99.999 9.999 0.198 0.007


2453284.32492 2.095 0.024 2.340 0.024 2.486 0.024 0.245 0.008 0.391 0.008 0.146 0.007
2453284.32529 2.119 0.025 2.324 0.025 2.513 0.025 0.205 0.008 0.394 0.008 0.189 0.007




2453284.32641 2.143 0.023 2.364 0.023 2.527 0.023 0.221 0.008 0.384 0.008 0.163 0.007
2453284.32678 2.175 0.023 2.392 0.023 2.558 0.022 0.217 0.007 0.383 0.006 0.166 0.006
2453284.32716 2.111 0.023 2.333 0.023 2.513 0.022 0.222 0.008 0.402 0.007 0.180 0.006
2453284.32753 2.138 0.023 2.394 0.023 2.539 0.022 0.256 0.008 0.401 0.007 0.145 0.006




2453284.32866 2.239 0.024 2.435 0.024 2.635 0.023 0.196 0.007 0.396 0.006 0.200 0.006


2453284.32941 2.138 0.022 2.348 0.022 2.542 0.021 0.210 0.008 0.404 0.007 0.194 0.006
2453284.32978 2.201 0.024 2.399 0.024 2.594 0.023 0.198 0.007 0.393 0.006 0.195 0.006




2453284.33090 2.215 0.024 2.418 0.024 2.600 0.023 0.203 0.007 0.385 0.006 0.182 0.006




2453284.33203 2.252 0.024 2.424 0.024 2.628 0.023 0.172 0.007 0.376 0.006 0.204 0.006




2453284.33315 2.231 0.025 2.450 0.025 2.632 0.024 0.219 0.008 0.401 0.007 0.182 0.006




2453284.33427 2.301 0.025 2.480 0.025 2.700 0.025 0.179 0.007 0.399 0.006 0.220 0.006


2453284.33502 2.231 0.025 2.439 0.025 2.633 0.024 0.208 0.008 0.402 0.007 0.194 0.006
2453284.33539 2.302 0.026 2.536 0.025 2.701 0.025 0.234 0.008 0.399 0.007 0.165 0.006
2453284.33578 2.287 0.026 2.523 0.025 2.666 0.025 0.236 0.008 0.379 0.008 0.143 0.007


2453284.33652 2.280 0.025 2.488 0.025 2.689 0.024 0.208 0.008 0.409 0.007 0.201 0.006
2453284.33690 2.356 0.026 2.570 0.026 2.738 0.026 0.214 0.007 0.382 0.006 0.168 0.006
2453284.33727 2.316 0.026 2.544 0.025 2.702 0.025 0.228 0.008 0.386 0.008 0.158 0.007
2453284.33764 2.304 0.026 2.489 0.025 2.677 0.025 0.185 0.008 0.373 0.007 0.188 0.006


2453284.33839 2.314 0.026 2.515 0.025 2.710 0.025 0.201 0.008 0.396 0.007 0.195 0.006
2453284.33876 2.353 0.027 2.520 0.026 2.728 0.026 0.167 0.008 0.375 0.008 0.208 0.007
2453284.33914 2.347 0.028 2.578 0.027 2.728 0.027 0.231 0.008 0.381 0.008 0.150 0.007


2453284.33988 2.290 0.027 2.517 0.026 2.707 0.026 0.227 0.008 0.417 0.008 0.190 0.007
2453284.34027 2.353 0.029 2.548 0.028 2.739 0.028 0.195 0.008 0.386 0.008 0.191 0.007




2453284.34139 2.346 0.029 2.538 0.028 2.738 0.028 0.192 0.008 0.392 0.008 0.200 0.007




2453284.34251 2.421 0.030 2.610 0.029 2.813 0.029 0.189 0.008 0.392 0.008 0.203 0.007
2453284.34288 2.409 0.030 2.620 0.029 2.791 0.029 0.211 0.008 0.382 0.008 0.171 0.007


2453284.34363 2.462 0.030 2.675 0.029 2.854 0.029 0.213 0.008 0.392 0.008 0.179 0.007




2453284.34476 2.363 0.030 2.579 0.029 2.770 0.029 0.216 0.008 0.407 0.008 0.191 0.007
2453284.34513 99.999 9.999 2.636 0.029 2.817 0.029 99.999 9.999 99.999 9.999 0.181 0.007




2453284.34625 2.510 0.032 2.703 0.031 2.906 0.031 0.193 0.008 0.396 0.008 0.203 0.007




2453284.34738 2.446 0.030 2.674 0.029 2.856 0.029 0.228 0.008 0.410 0.008 0.182 0.007


2453284.34813 2.464 0.031 2.677 0.030 2.851 0.030 0.213 0.008 0.387 0.008 0.174 0.007
2453284.34851 2.487 0.030 2.687 0.029 2.894 0.029 0.200 0.008 0.407 0.007 0.207 0.006
2453284.34888 99.999 9.999 2.679 0.028 2.867 0.028 99.999 9.999 99.999 9.999 0.188 0.006






2453284.35038 2.435 0.030 2.630 0.029 2.831 0.029 0.195 0.008 0.396 0.007 0.201 0.006
2453284.35075 2.454 0.030 2.665 0.029 2.850 0.029 0.211 0.008 0.396 0.007 0.185 0.006


2453284.35150 2.463 0.029 2.654 0.029 2.834 0.029 0.191 0.007 0.371 0.006 0.180 0.006


2453284.35225 2.459 0.030 2.696 0.029 2.869 0.029 0.237 0.008 0.410 0.007 0.173 0.006




2453284.35338 2.552 0.034 2.749 0.033 2.948 0.033 0.197 0.008 0.396 0.008 0.199 0.007




2453284.35450 2.462 0.030 2.660 0.029 2.842 0.029 0.198 0.008 0.380 0.008 0.182 0.007




2453284.35563 2.570 0.036 2.759 0.035 2.952 0.035 0.189 0.008 0.382 0.008 0.193 0.007
2453284.35600 2.504 0.036 2.695 0.035 2.877 0.035 0.191 0.008 0.373 0.008 0.182 0.007
2453284.35637 2.457 0.037 2.661 0.037 2.838 0.037 0.204 0.008 0.381 0.008 0.177 0.008


2453284.35712 99.999 9.999 2.757 0.036 2.949 0.036 99.999 9.999 99.999 9.999 0.192 0.007




2453284.35824 2.445 0.035 2.675 0.034 2.876 0.034 0.230 0.008 0.431 0.008 0.201 0.007




2453284.35936 2.497 0.035 2.699 0.034 2.894 0.034 0.202 0.008 0.397 0.008 0.195 0.007




2453284.36049 2.460 0.034 2.668 0.033 2.847 0.033 0.208 0.008 0.387 0.008 0.179 0.007
2453284.36087 2.488 0.034 2.688 0.033 2.882 0.033 0.200 0.008 0.394 0.008 0.194 0.007




2453284.36199 2.540 0.035 2.729 0.034 2.946 0.034 0.189 0.008 0.406 0.008 0.217 0.007
2453284.36236 2.454 0.032 2.653 0.031 2.860 0.031 0.199 0.008 0.406 0.008 0.207 0.007


2453284.36311 2.448 0.032 2.655 0.031 2.839 0.031 0.207 0.008 0.391 0.008 0.184 0.007
2453284.36348 2.417 0.032 2.629 0.031 2.803 0.031 0.212 0.008 0.386 0.008 0.174 0.007
2453284.36387 2.444 0.031 2.646 0.030 2.828 0.030 0.202 0.008 0.384 0.008 0.182 0.007
2453284.36424 2.371 0.031 2.614 0.030 2.802 0.030 0.243 0.008 0.431 0.008 0.188 0.007
2453284.36461 2.488 0.032 2.699 0.031 2.873 0.031 0.211 0.008 0.385 0.008 0.174 0.007
2453284.36499 2.375 0.029 2.585 0.028 2.786 0.028 0.210 0.008 0.411 0.008 0.201 0.007
