JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453248.29825 -0.612 0.007 -0.418 0.007 -0.242 0.006 0.194 0.008 0.370 0.008 0.176 0.008


2453248.29899 99.999 9.999 -0.396 0.007 -0.227 0.006 99.999 9.999 99.999 9.999 0.169 0.008
2453248.29936 -0.599 0.007 -0.440 0.007 -0.253 0.006 0.159 0.008 0.346 0.008 0.187 0.008
2453248.29975 -0.597 0.007 -0.449 0.007 -0.259 0.006 0.148 0.008 0.338 0.008 0.190 0.008
2453248.30012 -0.595 0.007 -0.443 0.007 -0.275 0.006 0.152 0.008 0.320 0.008 0.168 0.008
2453248.30049 -0.626 0.007 -0.398 0.007 -0.223 0.006 0.228 0.008 0.403 0.008 0.175 0.008
2453248.30086 -0.614 0.007 -0.451 0.007 99.999 9.999 0.163 0.008 99.999 9.999 99.999 9.999
2453248.30124 99.999 9.999 -0.451 0.007 -0.299 0.006 99.999 9.999 99.999 9.999 0.152 0.008
2453248.30161 -0.609 0.007 -0.415 0.007 -0.230 0.006 0.194 0.008 0.379 0.008 0.185 0.008
2453248.30198 -0.611 0.007 -0.458 0.007 -0.277 0.006 0.153 0.008 0.334 0.008 0.181 0.008
2453248.30235 99.999 9.999 -0.473 0.007 -0.305 0.006 99.999 9.999 99.999 9.999 0.168 0.008
2453248.30273 -0.628 0.008 -0.389 0.007 -0.201 0.006 0.239 0.009 0.427 0.009 0.188 0.008
2453248.30310 -0.605 0.007 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453248.30347 99.999 9.999 -0.384 0.007 -0.213 0.006 99.999 9.999 99.999 9.999 0.171 0.008
2453248.30384 -0.618 0.008 -0.379 0.007 -0.212 0.006 0.239 0.009 0.406 0.009 0.167 0.008


2453248.30459 99.999 9.999 -0.417 0.007 -0.247 0.006 99.999 9.999 99.999 9.999 0.170 0.008
2453248.30497 -0.633 0.007 -0.441 0.007 -0.267 0.006 0.192 0.008 0.366 0.008 0.174 0.008


2453248.30572 -0.596 0.007 -0.430 0.007 99.999 9.999 0.166 0.008 99.999 9.999 99.999 9.999


2453248.30646 -0.616 0.009 99.999 9.999 -0.177 0.007 99.999 9.999 0.439 0.009 99.999 9.999
2453248.30684 -0.611 0.009 -0.453 0.009 -0.314 0.008 0.158 0.011 0.297 0.010 0.139 0.009


2453248.30758 99.999 9.999 -0.469 0.042 -0.254 0.038 99.999 9.999 99.999 9.999 0.215 0.045
2453248.30795 -0.611 0.039 -0.398 0.034 99.999 9.999 0.213 0.044 99.999 9.999 99.999 9.999
2453248.30833 -0.478 0.060 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453248.30907 99.999 9.999 99.999 9.999 -0.102 0.453 99.999 9.999 99.999 9.999 99.999 9.999


2453248.31132 -0.764 0.227 -0.315 0.162 0.805 0.111 0.449 0.241 1.569 0.210 1.120 0.137




2453248.31355 -0.279 0.236 99.999 9.999 0.524 0.172 99.999 9.999 0.803 0.217 99.999 9.999
2453248.31392 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999




2453248.31654 -0.551 0.041 -0.429 0.035 99.999 9.999 0.122 0.045 99.999 9.999 99.999 9.999
2453248.31691 -0.532 0.114 -0.316 0.101 -0.227 0.105 0.216 0.126 0.305 0.128 0.089 0.117




2453248.32065 -0.334 0.124 -0.597 0.146 0.239 0.097 -0.263 0.159 0.573 0.117 0.836 0.140
2453248.32102 99.999 9.999 -0.009 0.329 0.241 0.295 99.999 9.999 99.999 9.999 0.250 0.297
2453248.32177 99.999 9.999 99.999 9.999 -0.202 0.447 99.999 9.999 99.999 9.999 99.999 9.999


2453248.32438 99.999 9.999 -0.631 0.127 0.574 0.077 99.999 9.999 99.999 9.999 1.205 0.116
2453248.32848 99.999 9.999 -0.424 0.063 -0.373 0.064 99.999 9.999 99.999 9.999 0.051 0.074
2453248.33110 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453248.33184 99.999 9.999 -0.333 0.383 0.196 0.298 99.999 9.999 99.999 9.999 0.529 0.356
2453248.33222 -0.453 0.191 -0.724 0.228 -0.696 0.221 -0.271 0.257 -0.243 0.251 0.028 0.280
2453248.33259 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453248.33333 -0.345 0.158 99.999 9.999 -0.057 0.128 99.999 9.999 0.288 0.159 99.999 9.999
2453248.33372 -0.227 0.230 -0.064 0.202 -0.149 0.221 0.163 0.233 0.078 0.250 -0.085 0.225




2453248.33558 -0.552 0.050 -0.369 0.048 -0.619 0.061 0.183 0.057 -0.067 0.068 -0.250 0.067




2453248.33707 -0.561 0.025 -0.301 0.023 -0.124 0.021 0.260 0.026 0.437 0.024 0.177 0.022
2453248.33744 -0.478 0.014 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453248.33781 99.999 9.999 0.108 0.242 0.258 0.228 99.999 9.999 99.999 9.999 0.150 0.219


2453248.33894 -0.599 0.009 -0.316 0.008 -0.167 0.007 0.283 0.009 0.432 0.009 0.149 0.008
2453248.33931 -0.560 0.023 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453248.33969 99.999 9.999 -0.289 0.009 -0.302 0.010 99.999 9.999 99.999 9.999 -0.013 0.011
2453248.34006 -0.548 0.007 -0.321 0.006 99.999 9.999 0.227 0.008 99.999 9.999 99.999 9.999
2453248.34043 -0.478 0.011 99.999 9.999 -0.127 0.011 99.999 9.999 0.351 0.012 99.999 9.999
2453248.34080 99.999 9.999 -0.320 0.044 -0.339 0.047 99.999 9.999 99.999 9.999 -0.019 0.052




2453248.34229 -0.538 0.123 -0.524 0.119 -0.005 0.091 0.014 0.147 0.533 0.125 0.519 0.122
2453248.34267 -1.454 0.902 99.999 9.999 0.134 0.298 99.999 9.999 1.588 0.896 99.999 9.999


2453248.34417 -0.348 0.119 -0.245 0.119 -1.234 0.245 0.103 0.130 -0.886 0.251 -0.989 0.251




