JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453217.42661 1.360 0.018 1.494 0.018 1.672 0.018 0.134 0.009 0.312 0.009 0.178 0.008
2453217.42700 1.399 0.019 1.557 0.019 1.756 0.019 0.158 0.009 0.357 0.009 0.199 0.008
2453217.42737 1.360 0.018 1.474 0.018 1.735 0.018 0.114 0.009 0.375 0.009 0.261 0.008
2453217.42774 1.408 0.019 1.583 0.019 1.760 0.019 0.175 0.009 0.352 0.009 0.177 0.008
2453217.42811 1.382 0.019 1.590 0.019 1.684 0.019 0.208 0.009 0.302 0.009 0.094 0.008
2453217.42849 1.454 0.019 1.574 0.019 1.761 0.019 0.120 0.009 0.307 0.009 0.187 0.008
2453217.42886 1.402 0.019 1.603 0.019 1.791 0.019 0.201 0.009 0.389 0.009 0.188 0.008
2453217.42923 1.442 0.019 1.553 0.019 1.741 0.019 0.111 0.009 0.299 0.009 0.188 0.008
2453217.42960 1.385 0.018 1.534 0.018 1.749 0.018 0.149 0.009 0.364 0.009 0.215 0.008


2453217.43035 1.389 0.019 1.557 0.019 1.783 0.019 0.168 0.009 0.394 0.009 0.226 0.008
2453217.43072 1.399 0.018 1.547 0.018 1.741 0.018 0.148 0.009 0.342 0.009 0.194 0.008
2453217.43109 99.999 9.999 1.553 0.019 1.773 0.019 99.999 9.999 99.999 9.999 0.220 0.008


2453217.43185 1.427 0.019 1.554 0.019 99.999 9.999 0.127 0.009 99.999 9.999 99.999 9.999
2453217.43222 1.414 0.019 1.561 0.019 1.684 0.019 0.147 0.009 0.270 0.009 0.123 0.008
2453217.43259 99.999 9.999 99.999 9.999 1.809 0.020 99.999 9.999 99.999 9.999 99.999 9.999


2453217.43334 1.363 0.018 1.537 0.018 1.734 0.018 0.174 0.009 0.371 0.009 0.197 0.008
2453217.43371 1.404 0.019 1.546 0.019 1.734 0.019 0.142 0.009 0.330 0.009 0.188 0.008
2453217.43408 1.427 0.019 1.569 0.019 1.736 0.019 0.142 0.009 0.309 0.009 0.167 0.008
2453217.43446 1.417 0.019 1.556 0.019 1.694 0.019 0.139 0.009 0.277 0.009 0.138 0.008
2453217.43483 1.421 0.019 1.565 0.019 1.742 0.019 0.144 0.009 0.321 0.009 0.177 0.008
2453217.43520 99.999 9.999 1.592 0.019 1.773 0.019 99.999 9.999 99.999 9.999 0.181 0.008
2453217.43557 1.450 0.019 1.584 0.019 1.786 0.019 0.134 0.009 0.336 0.009 0.202 0.008
2453217.43595 1.416 0.019 1.590 0.019 1.729 0.019 0.174 0.009 0.313 0.009 0.139 0.008
2453217.43633 1.338 0.018 1.514 0.018 1.753 0.018 0.176 0.009 0.415 0.009 0.239 0.008
2453217.43670 1.407 0.019 1.564 0.019 1.753 0.019 0.157 0.009 0.346 0.009 0.189 0.008
2453217.43707 1.456 0.019 1.617 0.019 1.746 0.019 0.161 0.009 0.290 0.009 0.129 0.008
2453217.43745 1.463 0.020 1.594 0.020 1.785 0.020 0.131 0.009 0.322 0.009 0.191 0.008
2453217.43782 1.446 0.020 1.601 0.020 1.787 0.020 0.155 0.009 0.341 0.009 0.186 0.008


2453217.43856 99.999 9.999 1.624 0.020 1.746 0.020 99.999 9.999 99.999 9.999 0.122 0.008
2453217.43894 1.472 0.020 1.626 0.020 1.809 0.020 0.154 0.009 0.337 0.009 0.183 0.008
2453217.43931 1.443 0.020 1.596 0.020 1.802 0.020 0.153 0.009 0.359 0.009 0.206 0.008
2453217.43968 1.449 0.020 1.601 0.020 1.717 0.020 0.152 0.009 0.268 0.009 0.116 0.008
2453217.44005 1.472 0.021 1.602 0.021 1.836 0.021 0.130 0.009 0.364 0.009 0.234 0.008
2453217.44043 99.999 9.999 1.635 0.020 1.829 0.020 99.999 9.999 99.999 9.999 0.194 0.008
2453217.44080 1.467 0.019 1.611 0.019 1.790 0.019 0.144 0.009 0.323 0.009 0.179 0.008
2453217.44117 1.432 0.019 1.576 0.019 1.764 0.019 0.144 0.009 0.332 0.009 0.188 0.008




2453217.44230 99.999 9.999 1.576 0.019 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453217.44267 1.446 0.019 1.542 0.019 1.741 0.019 0.096 0.009 0.295 0.009 0.199 0.008
2453217.44305 99.999 9.999 1.656 0.021 1.847 0.021 99.999 9.999 99.999 9.999 0.191 0.008
2453217.44342 1.515 0.020 1.658 0.020 1.798 0.020 0.143 0.009 0.283 0.009 0.140 0.008
2453217.44379 1.467 0.021 99.999 9.999 1.845 0.021 99.999 9.999 0.378 0.009 99.999 9.999


2453217.44454 1.513 0.021 1.683 0.021 1.781 0.021 0.170 0.009 0.268 0.009 0.098 0.008
2453217.44491 1.389 0.019 1.553 0.019 1.660 0.019 0.164 0.009 0.271 0.009 0.107 0.008
2453217.44528 1.414 0.020 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453217.44565 99.999 9.999 1.640 0.024 1.759 0.024 99.999 9.999 99.999 9.999 0.119 0.009
2453217.44604 1.497 0.022 1.617 0.022 1.866 0.022 0.120 0.010 0.369 0.009 0.249 0.009
2453217.44641 99.999 9.999 1.624 0.020 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453217.44678 1.449 0.020 1.609 0.020 1.843 0.020 0.160 0.009 0.394 0.009 0.234 0.008
2453217.44715 1.454 0.019 1.595 0.019 1.741 0.019 0.141 0.009 0.287 0.009 0.146 0.008


2453217.44790 1.482 0.020 1.612 0.020 1.854 0.020 0.130 0.009 0.372 0.009 0.242 0.008




2453217.44902 1.477 0.020 1.634 0.020 1.804 0.020 0.157 0.009 0.327 0.009 0.170 0.008
2453217.44939 1.520 0.021 1.668 0.021 99.999 9.999 0.148 0.009 99.999 9.999 99.999 9.999
2453217.44976 99.999 9.999 99.999 9.999 1.901 0.021 99.999 9.999 99.999 9.999 99.999 9.999
2453217.45013 1.427 0.027 1.641 0.026 1.741 0.026 0.214 0.011 0.314 0.011 0.100 0.010
2453217.45052 1.512 0.028 1.620 0.028 1.828 0.028 0.108 0.011 0.316 0.010 0.208 0.010


2453217.45126 1.531 0.057 1.719 0.057 1.698 0.057 0.188 0.020 0.167 0.021 -0.021 0.019
2453217.45164 1.644 0.116 1.860 0.115 99.999 9.999 0.216 0.035 99.999 9.999 99.999 9.999
2453217.45201 99.999 9.999 1.589 0.110 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453217.45275 99.999 9.999 1.902 0.473 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453217.45313 1.365 0.065 1.653 0.064 99.999 9.999 0.288 0.023 99.999 9.999 99.999 9.999
2453217.45350 99.999 9.999 99.999 9.999 1.929 0.023 99.999 9.999 99.999 9.999 99.999 9.999
2453217.45387 1.583 0.024 1.717 0.024 99.999 9.999 0.134 0.010 99.999 9.999 99.999 9.999
2453217.45424 99.999 9.999 1.651 0.021 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453217.45462 1.586 0.022 1.689 0.022 99.999 9.999 0.103 0.009 99.999 9.999 99.999 9.999
2453217.45499 99.999 9.999 1.736 0.023 1.892 0.023 99.999 9.999 99.999 9.999 0.156 0.008
2453217.45536 1.528 0.020 1.688 0.020 1.780 0.020 0.160 0.009 0.252 0.009 0.092 0.008
2453217.45573 1.555 0.022 1.681 0.022 99.999 9.999 0.126 0.009 99.999 9.999 99.999 9.999
2453217.45612 99.999 9.999 1.761 0.025 1.924 0.025 99.999 9.999 99.999 9.999 0.163 0.009


2453217.45686 1.399 0.070 1.703 0.070 1.866 0.069 0.304 0.023 0.467 0.020 0.163 0.018
2453217.45723 1.414 0.043 99.999 9.999 1.850 0.042 99.999 9.999 0.436 0.015 99.999 9.999




2453217.45872 1.489 0.181 1.807 0.178 2.133 0.175 0.318 0.063 0.644 0.053 0.326 0.044
2453217.45910 99.999 9.999 1.668 0.106 1.795 0.105 99.999 9.999 99.999 9.999 0.127 0.033
2453217.45947 1.600 0.021 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453217.45984 99.999 9.999 1.742 0.022 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999




2453217.46097 99.999 9.999 1.502 0.133 1.295 0.132 99.999 9.999 99.999 9.999 -0.207 0.047


2453217.46171 1.477 0.073 1.749 0.071 1.951 0.071 0.272 0.022 0.474 0.021 0.202 0.016




2453217.46283 1.394 0.244 1.964 0.240 99.999 9.999 0.570 0.075 99.999 9.999 99.999 9.999


2453217.46358 1.543 0.036 1.720 0.035 1.656 0.036 0.177 0.014 0.113 0.017 -0.064 0.016
2453217.46694 99.999 9.999 1.820 0.032 1.467 0.033 99.999 9.999 99.999 9.999 -0.353 0.014
2453217.46806 1.520 0.128 1.805 0.128 99.999 9.999 0.285 0.040 99.999 9.999 99.999 9.999
2453217.46880 99.999 9.999 1.772 0.053 1.981 0.053 99.999 9.999 99.999 9.999 0.209 0.016


2453217.46955 1.652 0.025 1.791 0.025 2.013 0.025 0.139 0.010 0.361 0.009 0.222 0.009


2453217.47030 1.613 0.025 1.821 0.025 1.933 0.025 0.208 0.011 0.320 0.010 0.112 0.009
2453217.47068 1.631 0.027 1.745 0.027 1.964 0.027 0.114 0.011 0.333 0.010 0.219 0.009
2453217.47105 1.599 0.027 1.770 0.027 1.982 0.027 0.171 0.011 0.383 0.010 0.212 0.009
2453217.47142 1.642 0.026 1.804 0.026 1.978 0.026 0.162 0.011 0.336 0.010 0.174 0.009
2453217.47179 99.999 9.999 1.880 0.067 2.048 0.067 99.999 9.999 99.999 9.999 0.168 0.018


2453217.47254 1.718 0.028 1.839 0.028 2.005 0.028 0.121 0.011 0.287 0.010 0.166 0.009
2453217.47291 1.684 0.029 1.814 0.029 99.999 9.999 0.130 0.011 99.999 9.999 99.999 9.999


2453217.47366 1.708 0.030 1.835 0.030 2.066 0.030 0.127 0.011 0.358 0.010 0.231 0.009
2453217.47403 1.727 0.029 1.863 0.029 2.028 0.029 0.136 0.011 0.301 0.010 0.165 0.009
2453217.47440 1.675 0.029 1.843 0.029 2.070 0.029 0.168 0.011 0.395 0.010 0.227 0.009


2453217.47516 1.634 0.026 1.782 0.026 1.896 0.026 0.148 0.011 0.262 0.010 0.114 0.009
2453217.47553 99.999 9.999 1.887 0.028 2.041 0.028 99.999 9.999 99.999 9.999 0.154 0.009


2453217.47627 1.710 0.027 1.861 0.027 1.981 0.027 0.151 0.011 0.271 0.010 0.120 0.009
2453217.47665 1.634 0.028 1.771 0.028 1.999 0.028 0.137 0.011 0.365 0.010 0.228 0.009
2453217.47702 99.999 9.999 1.844 0.028 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453217.47739 1.658 0.028 1.840 0.028 1.986 0.028 0.182 0.011 0.328 0.010 0.146 0.009
2453217.47776 1.570 0.046 1.863 0.045 99.999 9.999 0.293 0.016 99.999 9.999 99.999 9.999
2453217.47814 1.714 0.031 1.885 0.031 99.999 9.999 0.171 0.011 99.999 9.999 99.999 9.999




2453217.47927 1.731 0.049 1.866 0.049 99.999 9.999 0.135 0.016 99.999 9.999 99.999 9.999
2453217.47964 1.671 0.045 1.772 0.045 1.872 0.045 0.101 0.016 0.201 0.015 0.100 0.015
2453217.48001 1.645 0.049 1.785 0.048 1.977 0.048 0.140 0.016 0.332 0.015 0.192 0.014
2453217.48038 1.753 0.054 1.752 0.055 1.823 0.055 -0.001 0.016 0.070 0.017 0.071 0.019
2453217.48113 1.937 0.291 1.786 0.293 1.868 0.291 -0.151 0.073 -0.069 0.069 0.082 0.076


2453217.48225 99.999 9.999 1.898 0.108 2.076 0.107 99.999 9.999 99.999 9.999 0.178 0.025


















2453217.48635 99.999 9.999 1.877 0.029 2.073 0.029 99.999 9.999 99.999 9.999 0.196 0.009
2453217.48673 99.999 9.999 1.954 0.026 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453217.48710 1.756 0.034 1.845 0.034 2.125 0.034 0.089 0.012 0.369 0.011 0.280 0.011
2453217.48747 1.724 0.028 1.888 0.028 2.008 0.028 0.164 0.011 0.284 0.010 0.120 0.009


2453217.48822 99.999 9.999 1.867 0.025 2.002 0.025 99.999 9.999 99.999 9.999 0.135 0.008


