2453265.24677 99.999 9.999 0.754134
2453265.24714 99.999 9.999 0.754854
2453265.24827 99.999 9.999 0.757051
2453265.24902 99.999 9.999 0.75851
2453265.24939 99.999 9.999 0.759229
2453265.24977 0.305 0.008 0.759968
2453265.25051 0.295 0.008 0.761408
2453265.25089 0.301 0.008 0.762147
2453265.25126 99.999 9.999 0.762866
2453265.25163 99.999 9.999 0.763586
2453265.25239 0.305 0.008 0.765064
2453265.25276 99.999 9.999 0.765783
2453265.25314 0.321 0.008 0.766522
2453265.25351 0.312 0.008 0.767242
2453265.25388 99.999 9.999 0.767962
2453265.25463 0.339 0.008 0.76942
2453265.25500 0.349 0.008 0.77014
2453265.25537 0.304 0.008 0.770859
2453265.25612 99.999 9.999 0.772318
2453265.25649 0.347 0.008 0.773037
2453265.25688 0.302 0.008 0.773796
2453265.25725 0.304 0.008 0.774515
2453265.25800 0.292 0.008 0.775974
2453265.25837 0.304 0.008 0.776694
2453265.25912 99.999 9.999 0.778152
2453265.25949 0.284 0.008 0.778872
2453265.25986 0.309 0.008 0.779591
2453265.26024 99.999 9.999 0.78033
2453265.26062 0.306 0.008 0.781069
2453265.26099 0.403 0.008 0.781789
2453265.26137 99.999 9.999 0.782528
2453265.26211 0.275 0.008 0.783967
2453265.26249 99.999 9.999 0.784706
2453265.26286 0.289 0.008 0.785426
2453265.26361 99.999 9.999 0.786884
2453265.26435 0.282 0.008 0.788323
2453265.26472 99.999 9.999 0.789043
2453265.26548 99.999 9.999 0.790521
2453265.26585 0.322 0.008 0.791241
2453265.26623 0.280 0.008 0.79198
2453265.26660 0.313 0.008 0.792699
2453265.26697 0.304 0.008 0.793419
2453265.26735 0.325 0.008 0.794158
2453265.26772 0.314 0.008 0.794877
2453265.26809 0.289 0.008 0.795597
2453265.26847 0.259 0.008 0.796336
2453265.26884 0.295 0.008 0.797056
2453265.26921 0.303 0.008 0.797775
2453265.26997 0.305 0.008 0.799253
2453265.27034 0.322 0.008 0.799973
2453265.27109 99.999 9.999 0.801431
2453265.27221 0.283 0.008 0.803609
2453265.27258 0.303 0.008 0.804329
2453265.27295 0.290 0.008 0.805049
2453265.27334 0.286 0.008 0.805807
2453265.27408 0.317 0.008 0.807246
2453265.27445 0.295 0.008 0.807966
2453265.27520 0.324 0.008 0.809424
2453265.27557 0.341 0.008 0.810144
2453265.27632 0.341 0.008 0.811603
2453265.27669 99.999 9.999 0.812322
2453265.27707 99.999 9.999 0.813061
2453265.27744 0.316 0.011 0.813781
2453265.27781 99.999 9.999 0.8145
2453265.27857 0.322 0.010 0.815978
2453265.27895 99.999 9.999 0.816717
2453265.27932 0.350 0.008 0.817437
2453265.27969 0.328 0.008 0.818156
2453265.28006 99.999 9.999 0.818876
2453265.28044 0.323 0.009 0.819615
2453265.28081 0.338 0.009 0.820335
2453265.28118 0.348 0.009 0.821054
2453265.28193 99.999 9.999 0.822513
2453265.28306 0.385 0.009 0.82471
2453265.28343 0.371 0.009 0.82543
2453265.28418 0.356 0.008 0.826889
2453265.28493 0.357 0.008 0.828347
2453265.28530 0.382 0.009 0.829067
2453265.28643 0.359 0.010 0.831264
2453265.28680 0.378 0.010 0.831984
2453265.28755 99.999 9.999 0.833442
2453265.28792 0.355 0.010 0.834162
2453265.28829 0.362 0.011 0.834882
2453265.28867 0.385 0.011 0.835621
2453265.28904 0.401 0.010 0.83634
2453265.28941 0.399 0.010 0.83706
2453265.29016 99.999 9.999 0.838518
2453265.29129 0.386 0.009 0.840716
2453265.29166 0.410 0.009 0.841436
2453265.29203 0.405 0.009 0.842155
2453265.29241 0.376 0.009 0.842894
2453265.29278 0.410 0.009 0.843614
2453265.29315 0.396 0.008 0.844333
2453265.29353 0.415 0.008 0.845072
2453265.29390 0.370 0.009 0.845792
2453265.29427 0.432 0.009 0.846511
