2453253.28112 -0.199 0.007 0.483503
2453253.28151 -0.152 0.007 0.484262
2453253.28231 -0.141 0.007 0.485817
2453253.28272 -0.157 0.007 0.486615
2453253.28311 99.999 9.999 0.487373
2453253.28351 -0.123 0.007 0.488151
2453253.28975 -0.149 0.007 0.500287
2453253.29012 -0.133 0.007 0.501006
2453253.29049 -0.150 0.007 0.501726
2453253.29088 -0.181 0.007 0.502484
2453253.29129 -0.159 0.007 0.503282
2453253.29166 -0.169 0.007 0.504001
2453253.29206 -0.118 0.007 0.504779
2453253.29244 -0.141 0.007 0.505518
2453253.29281 -0.158 0.007 0.506238
2453253.29319 -0.159 0.007 0.506977
2453253.29361 -0.180 0.007 0.507794
2453253.29402 -0.165 0.007 0.508591
2453253.29473 -0.151 0.007 0.509972
2453253.29497 -0.178 0.007 0.510438
2453253.29534 -0.159 0.007 0.511158
2453253.29571 -0.172 0.007 0.511878
2453253.29610 -0.160 0.007 0.512636
2453253.29647 -0.179 0.007 0.513356
2453253.29688 -0.152 0.007 0.514153
2453253.29728 -0.187 0.007 0.514931
2453253.29768 -0.169 0.007 0.515709
2453253.29807 -0.190 0.007 0.516467
2453253.29848 -0.154 0.007 0.517265
2453253.29887 -0.158 0.007 0.518023
2453253.29927 -0.168 0.007 0.518801
2453253.29989 -0.192 0.007 0.520007
2453253.30026 -0.143 0.007 0.520726
2453253.30064 -0.195 0.007 0.521465
2453253.30103 -0.187 0.007 0.522224
2453253.30143 -0.189 0.007 0.523002
2453253.30184 -0.190 0.007 0.523799
2453253.30221 -0.223 0.007 0.524519
2453253.30259 99.999 9.999 0.525258
2453253.30297 -0.152 0.007 0.525997
2453253.30335 -0.188 0.007 0.526736
2453253.30376 -0.191 0.007 0.527533
2453253.30416 -0.204 0.007 0.528311
2453253.30454 -0.181 0.007 0.52905
2453253.30492 -0.179 0.007 0.529789
2453253.30529 -0.185 0.007 0.530509
2453253.30571 -0.156 0.007 0.531325
2453253.30611 -0.169 0.007 0.532103
2453253.30651 -0.191 0.007 0.532881
2453253.30690 -0.164 0.007 0.53364
2453253.30731 -0.185 0.007 0.534437
2453253.30770 -0.171 0.007 0.535196
2453253.30811 -0.169 0.007 0.535993
2453253.30850 -0.178 0.007 0.536751
2453253.30889 -0.196 0.007 0.53751
2453253.30970 -0.164 0.007 0.539085
2453253.31012 -0.170 0.007 0.539902
2453253.31051 -0.187 0.007 0.54066
2453253.31091 -0.202 0.007 0.541438
2453253.31131 -0.213 0.006 0.542216
2453253.31172 -0.192 0.007 0.543014
2453253.31212 -0.177 0.007 0.543792
2453253.31254 -0.207 0.007 0.544608
2453253.31295 -0.222 0.006 0.545406
2453253.31334 -0.191 0.007 0.546164
2453253.31373 99.999 9.999 0.546923
2453253.31414 -0.174 0.007 0.54772
2453253.31453 -0.208 0.007 0.548478
2453253.31494 99.999 9.999 0.549276
2453253.31533 -0.197 0.007 0.550034
2453253.31575 -0.194 0.007 0.550851
2453253.31615 -0.227 0.006 0.551629
2453253.31654 -0.203 0.007 0.552387
2453253.31695 -0.218 0.006 0.553185
2453253.31734 99.999 9.999 0.553943
2453253.31775 -0.149 0.007 0.554741
2453253.31814 -0.169 0.007 0.555499
2453253.31855 -0.184 0.007 0.556296
2453253.31895 -0.193 0.007 0.557074
2453253.31936 -0.202 0.007 0.557872
2453253.31977 -0.208 0.007 0.558669
2453253.32017 -0.178 0.007 0.559447
2453253.32057 -0.216 0.006 0.560225
2453253.32097 -0.204 0.007 0.561003
2453253.32136 -0.185 0.006 0.561761
2453253.32176 -0.198 0.007 0.562539
2453253.32217 -0.216 0.007 0.563337
2453253.32258 -0.204 0.006 0.564134
2453253.32299 -0.191 0.006 0.564931
2453253.32339 -0.219 0.006 0.565709
2453253.32379 -0.218 0.006 0.566487
2453253.32418 -0.193 0.007 0.567246
2453253.32458 -0.203 0.006 0.568024
2453253.32498 -0.178 0.006 0.568801
2453253.32538 99.999 9.999 0.569579
2453253.32578 -0.240 0.006 0.570357
2453253.32619 -0.204 0.007 0.571155
2453253.32660 -0.203 0.006 0.571952
2453253.32701 -0.228 0.006 0.572749
2453253.32740 -0.208 0.006 0.573508
2453253.32779 -0.229 0.006 0.574266
2453253.32820 -0.186 0.007 0.575064
2453253.32859 -0.203 0.007 0.575822
2453253.32900 -0.240 0.006 0.57662
2453253.32942 -0.194 0.007 0.577436
2453253.32982 -0.231 0.006 0.578214
2453253.33023 -0.233 0.006 0.579012
2453253.33063 -0.224 0.006 0.57979
2453253.33102 -0.226 0.007 0.580548
2453253.33143 -0.199 0.007 0.581345
2453253.33182 -0.235 0.006 0.582104
2453253.33223 -0.221 0.006 0.582901
2453253.33263 -0.210 0.006 0.583679
2453253.33304 -0.208 0.007 0.584476
2453253.33345 -0.216 0.006 0.585274
