2453246.26877 99.999 9.999 0.845982
2453246.26914 -0.170 0.009 0.846701
2453246.26951 -0.207 0.009 0.847421
2453246.26988 99.999 9.999 0.84814
2453246.27026 -0.202 0.009 0.848879
2453246.27063 -0.207 0.009 0.849599
2453246.27100 -0.195 0.009 0.850319
2453246.27137 -0.218 0.009 0.851038
2453246.27176 -0.245 0.009 0.851797
2453246.27251 -0.234 0.009 0.853255
2453246.27288 -0.210 0.009 0.853975
2453246.27363 99.999 9.999 0.855433
2453246.27400 -0.163 0.008 0.856153
2453246.27438 -0.221 0.008 0.856892
2453246.27475 -0.199 0.008 0.857611
2453246.27512 -0.212 0.008 0.858331
2453246.27587 -0.179 0.008 0.85979
2453246.27624 -0.170 0.008 0.860509
2453246.27661 -0.174 0.008 0.861229
2453246.27737 -0.198 0.008 0.862707
2453246.27774 -0.189 0.008 0.863426
2453246.27811 -0.183 0.008 0.864146
2453246.27886 -0.161 0.008 0.865605
2453246.27960 -0.189 0.008 0.867044
2453246.27997 -0.178 0.008 0.867763
2453246.28035 -0.182 0.008 0.868502
2453246.28146 -0.188 0.008 0.870661
2453246.28185 -0.170 0.008 0.871419
2453246.28222 -0.185 0.008 0.872139
2453246.28259 -0.180 0.008 0.872859
2453246.28334 -0.173 0.008 0.874317
2453246.28371 -0.183 0.008 0.875037
2453246.28445 -0.157 0.008 0.876476
2453246.28483 -0.165 0.008 0.877215
2453246.28594 -0.139 0.008 0.879374
2453246.28670 -0.147 0.008 0.880852
2453246.28707 -0.165 0.008 0.881571
2453246.28744 -0.154 0.008 0.882291
2453246.28819 -0.151 0.008 0.883749
2453246.28856 -0.170 0.008 0.884469
2453246.28893 -0.141 0.008 0.885189
2453246.28931 -0.172 0.008 0.885928
2453246.29042 99.999 9.999 0.888086
2453246.29080 -0.172 0.008 0.888825
2453246.29117 -0.165 0.008 0.889545
2453246.29155 -0.179 0.008 0.890284
2453246.29192 -0.160 0.008 0.891003
2453246.29230 -0.177 0.008 0.891742
2453246.29304 99.999 9.999 0.893182
2453246.29341 -0.153 0.008 0.893901
2453246.29416 99.999 9.999 0.89536
2453246.29453 -0.190 0.008 0.896079
2453246.29490 -0.139 0.007 0.896799
2453246.29528 -0.149 0.008 0.897538
2453246.29565 -0.153 0.008 0.898257
2453246.29639 99.999 9.999 0.899697
2453246.29678 -0.152 0.008 0.900455
2453246.29715 -0.162 0.008 0.901175
2453246.29752 -0.166 0.008 0.901894
2453246.29789 -0.155 0.008 0.902614
2453246.29864 99.999 9.999 0.904072
2453246.29901 -0.160 0.008 0.904792
