2453210.48293 1.248 0.0011  @ 3
2453228.47940 0.296 0.0008  @ 3
2453232.57974 -0.945 0.0007  @ 3
2453241.33542 -0.187 0.0006  @ 3
2453245.46478 -0.098 0.0014  @ 3
2453246.47815 -0.429 0.0007  @ 3
2453259.33122 -0.582 0.0006  @ 3
2453260.35314 -0.052 0.0077  @ 3
2453263.44502 0.473 0.0009  @ 3
2453279.38696 1.524 0.0019  @ 3
2453280.41504 1.466 0.0014  @ 3
2453314.35003 0.609 0.0021  @ 3
