JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453247.29600 -0.512 0.011 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453247.29675 -0.469 0.011 -0.341 0.011 99.999 9.999 0.128 0.013 99.999 9.999 99.999 9.999


2453247.29749 -0.503 0.014 99.999 9.999 -0.091 0.011 99.999 9.999 0.412 0.014 99.999 9.999




2453247.29861 99.999 9.999 -0.273 0.011 -0.097 0.011 99.999 9.999 99.999 9.999 0.176 0.011


2453247.29935 99.999 9.999 -0.364 0.010 -0.161 0.009 99.999 9.999 99.999 9.999 0.203 0.011
2453247.29973 99.999 9.999 -0.314 0.009 -0.172 0.009 99.999 9.999 99.999 9.999 0.142 0.010


2453247.30047 -0.473 0.011 99.999 9.999 -0.120 0.009 99.999 9.999 0.353 0.011 99.999 9.999
2453247.30084 -0.484 0.011 -0.350 0.010 -0.149 0.009 0.134 0.012 0.335 0.011 0.201 0.011
2453247.30123 -0.475 0.011 -0.299 0.010 99.999 9.999 0.176 0.012 99.999 9.999 99.999 9.999


2453247.30197 99.999 9.999 -0.275 0.009 -0.017 0.008 99.999 9.999 99.999 9.999 0.258 0.009
2453247.30234 -0.499 0.010 -0.307 0.009 -0.086 0.008 0.192 0.011 0.413 0.010 0.221 0.009


2453247.30309 -0.516 0.010 -0.269 0.009 -0.122 0.008 0.247 0.011 0.394 0.010 0.147 0.009
2453247.30346 -0.512 0.011 -0.246 0.009 99.999 9.999 0.266 0.011 99.999 9.999 99.999 9.999


2453247.30421 -0.513 0.010 -0.260 0.009 -0.064 0.008 0.253 0.011 0.449 0.010 0.196 0.009
2453247.30458 -0.506 0.009 -0.366 0.009 -0.187 0.008 0.140 0.010 0.319 0.009 0.179 0.009
2453247.30495 -0.474 0.009 -0.355 0.009 -0.174 0.008 0.119 0.010 0.300 0.009 0.181 0.009
2453247.30532 -0.490 0.009 -0.338 0.009 -0.124 0.008 0.152 0.010 0.366 0.009 0.214 0.009


2453247.30608 -0.503 0.009 99.999 9.999 -0.075 0.008 99.999 9.999 0.428 0.010 99.999 9.999
2453247.30645 99.999 9.999 -0.335 0.009 -0.174 0.008 99.999 9.999 99.999 9.999 0.161 0.009




2453247.30757 -0.511 0.009 -0.259 0.008 -0.100 0.008 0.252 0.010 0.411 0.010 0.159 0.008
2453247.30794 -0.494 0.009 -0.329 0.008 99.999 9.999 0.165 0.009 99.999 9.999 99.999 9.999
2453247.30831 -0.526 0.009 99.999 9.999 -0.072 0.007 99.999 9.999 0.454 0.009 99.999 9.999
2453247.30869 -0.498 0.009 -0.234 0.008 -0.040 0.007 0.264 0.009 0.458 0.009 0.194 0.008
2453247.30906 -0.494 0.009 -0.277 0.008 99.999 9.999 0.217 0.009 99.999 9.999 99.999 9.999


2453247.30980 -0.490 0.008 -0.214 0.007 -0.072 0.007 0.276 0.008 0.418 0.008 0.142 0.007
2453247.31019 -0.472 0.009 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453247.31056 -0.471 0.008 99.999 9.999 -0.030 0.007 99.999 9.999 0.441 0.008 99.999 9.999
2453247.31093 -0.503 0.007 -0.332 0.006 -0.164 0.006 0.171 0.008 0.339 0.008 0.168 0.007


2453247.31168 99.999 9.999 -0.360 0.007 -0.203 0.006 99.999 9.999 99.999 9.999 0.157 0.008
2453247.31205 -0.485 0.007 -0.371 0.007 -0.178 0.006 0.114 0.008 0.307 0.008 0.193 0.008
2453247.31242 99.999 9.999 -0.368 0.007 -0.222 0.006 99.999 9.999 99.999 9.999 0.146 0.008
2453247.31279 -0.489 0.008 -0.326 0.008 -0.175 0.007 0.163 0.008 0.314 0.008 0.151 0.008
2453247.31317 -0.483 0.009 99.999 9.999 -0.152 0.007 99.999 9.999 0.331 0.009 99.999 9.999


2453247.31391 -0.526 0.008 -0.365 0.008 -0.189 0.007 0.161 0.008 0.337 0.008 0.176 0.008


2453247.31466 -0.475 0.009 99.999 9.999 -0.096 0.007 99.999 9.999 0.379 0.009 99.999 9.999
2453247.31503 -0.523 0.008 -0.338 0.008 -0.157 0.007 0.185 0.008 0.366 0.008 0.181 0.008


2453247.31578 -0.504 0.008 -0.307 0.008 -0.119 0.007 0.197 0.008 0.385 0.008 0.188 0.008


2453247.31653 -0.513 0.007 99.999 9.999 -0.066 0.006 99.999 9.999 0.447 0.008 99.999 9.999
2453247.31690 -0.488 0.007 -0.318 0.006 -0.141 0.006 0.170 0.008 0.347 0.008 0.177 0.007
2453247.31727 -0.484 0.007 -0.348 0.006 99.999 9.999 0.136 0.008 99.999 9.999 99.999 9.999
2453247.31765 -0.515 0.007 99.999 9.999 -0.091 0.006 99.999 9.999 0.424 0.008 99.999 9.999
2453247.31802 -0.488 0.007 -0.293 0.006 -0.126 0.006 0.195 0.008 0.362 0.008 0.167 0.007


2453247.31876 99.999 9.999 -0.367 0.006 -0.181 0.006 99.999 9.999 99.999 9.999 0.186 0.007
2453247.31914 -0.496 0.007 -0.357 0.006 -0.163 0.006 0.139 0.008 0.333 0.008 0.194 0.007


2453247.31988 -0.527 0.007 -0.260 0.006 -0.106 0.006 0.267 0.008 0.421 0.008 0.154 0.007
2453247.32025 -0.483 0.007 -0.366 0.006 -0.168 0.006 0.117 0.008 0.315 0.008 0.198 0.007




2453247.32175 -0.495 0.007 99.999 9.999 -0.123 0.006 99.999 9.999 0.372 0.008 99.999 9.999
2453247.32213 -0.520 0.007 -0.255 0.006 -0.072 0.006 0.265 0.008 0.448 0.008 0.183 0.007


2453247.32287 -0.500 0.007 99.999 9.999 -0.083 0.006 99.999 9.999 0.417 0.008 99.999 9.999




2453247.32399 -0.492 0.007 99.999 9.999 -0.110 0.006 99.999 9.999 0.382 0.008 99.999 9.999
2453247.32436 -0.493 0.007 -0.321 0.006 99.999 9.999 0.172 0.008 99.999 9.999 99.999 9.999


2453247.32512 -0.497 0.007 99.999 9.999 -0.077 0.006 99.999 9.999 0.420 0.008 99.999 9.999
2453247.32549 -0.521 0.007 -0.257 0.006 -0.094 0.006 0.264 0.008 0.427 0.008 0.163 0.007


2453247.32623 99.999 9.999 -0.299 0.006 -0.138 0.006 99.999 9.999 99.999 9.999 0.161 0.007
2453247.32661 -0.511 0.007 -0.342 0.006 -0.168 0.006 0.169 0.008 0.343 0.008 0.174 0.007


2453247.32735 99.999 9.999 -0.304 0.006 -0.116 0.006 99.999 9.999 99.999 9.999 0.188 0.007


2453247.32810 -0.486 0.007 99.999 9.999 -0.131 0.006 99.999 9.999 0.355 0.008 99.999 9.999






2453247.32959 -0.477 0.007 -0.343 0.006 -0.150 0.006 0.134 0.008 0.327 0.008 0.193 0.007
2453247.32997 -0.483 0.007 -0.318 0.006 99.999 9.999 0.165 0.008 99.999 9.999 99.999 9.999
2453247.33034 -0.494 0.007 -0.359 0.006 -0.190 0.006 0.135 0.008 0.304 0.008 0.169 0.007
2453247.33071 -0.538 0.007 -0.298 0.006 -0.110 0.006 0.240 0.008 0.428 0.008 0.188 0.007


2453247.33146 99.999 9.999 -0.295 0.006 -0.118 0.006 99.999 9.999 99.999 9.999 0.177 0.007
2453247.33183 -0.499 0.007 -0.242 0.006 99.999 9.999 0.257 0.008 99.999 9.999 99.999 9.999


2453247.33258 -0.488 0.007 -0.277 0.006 -0.098 0.006 0.211 0.008 0.390 0.008 0.179 0.007
2453247.33295 -0.505 0.007 -0.242 0.006 99.999 9.999 0.263 0.008 99.999 9.999 99.999 9.999


2453247.33369 -0.500 0.007 -0.312 0.006 -0.126 0.006 0.188 0.008 0.374 0.008 0.186 0.007




2453247.33481 -0.496 0.007 -0.322 0.006 -0.147 0.006 0.174 0.008 0.349 0.008 0.175 0.007


2453247.33557 -0.495 0.007 99.999 9.999 -0.084 0.006 99.999 9.999 0.411 0.008 99.999 9.999
2453247.33594 -0.489 0.007 -0.319 0.006 -0.146 0.006 0.170 0.008 0.343 0.008 0.173 0.007
2453247.33631 -0.492 0.007 -0.347 0.006 -0.161 0.006 0.145 0.008 0.331 0.008 0.186 0.007


2453247.33706 -0.483 0.007 -0.336 0.006 99.999 9.999 0.147 0.008 99.999 9.999 99.999 9.999


2453247.33780 -0.486 0.007 -0.214 0.006 -0.047 0.006 0.272 0.008 0.439 0.008 0.167 0.007


2453247.33855 -0.507 0.007 -0.342 0.006 -0.156 0.006 0.165 0.008 0.351 0.008 0.186 0.007
2453247.33892 99.999 9.999 -0.342 0.006 -0.151 0.006 99.999 9.999 99.999 9.999 0.191 0.007
2453247.33929 -0.491 0.008 -0.263 0.007 99.999 9.999 0.228 0.008 99.999 9.999 99.999 9.999
2453247.33966 -0.489 0.007 99.999 9.999 -0.094 0.006 99.999 9.999 0.395 0.008 99.999 9.999
2453247.34005 -0.489 0.007 -0.263 0.006 -0.091 0.006 0.226 0.008 0.398 0.008 0.172 0.007


2453247.34079 99.999 9.999 -0.325 0.006 -0.143 0.006 99.999 9.999 99.999 9.999 0.182 0.007




2453247.34191 99.999 9.999 -0.338 0.006 -0.147 0.006 99.999 9.999 99.999 9.999 0.191 0.007


2453247.34265 -0.460 0.007 99.999 9.999 -0.129 0.006 99.999 9.999 0.331 0.008 99.999 9.999
2453247.34303 -0.444 0.007 -0.307 0.006 -0.117 0.006 0.137 0.008 0.327 0.008 0.190 0.007
2453247.34340 -0.503 0.008 -0.245 0.007 99.999 9.999 0.258 0.008 99.999 9.999 99.999 9.999
2453247.34377 99.999 9.999 -0.321 0.006 -0.142 0.006 99.999 9.999 99.999 9.999 0.179 0.007
2453247.34414 -0.515 0.007 -0.301 0.006 -0.119 0.006 0.214 0.008 0.396 0.008 0.182 0.007




2453247.34527 -0.499 0.007 -0.325 0.006 99.999 9.999 0.174 0.008 99.999 9.999 99.999 9.999


2453247.34602 -0.479 0.008 -0.233 0.007 -0.061 0.007 0.246 0.008 0.418 0.008 0.172 0.007




2453247.34713 -0.475 0.008 -0.236 0.007 99.999 9.999 0.239 0.008 99.999 9.999 99.999 9.999
2453247.34751 -0.487 0.008 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453247.34788 99.999 9.999 -0.262 0.006 -0.089 0.006 99.999 9.999 99.999 9.999 0.173 0.007
2453247.34825 -0.493 0.008 -0.278 0.007 99.999 9.999 0.215 0.008 99.999 9.999 99.999 9.999
2453247.34862 -0.472 0.008 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999






2453247.35012 99.999 9.999 -0.357 0.006 -0.183 0.006 99.999 9.999 99.999 9.999 0.174 0.007
2453247.35050 -0.478 0.007 -0.333 0.006 -0.140 0.006 0.145 0.008 0.338 0.008 0.193 0.007


2453247.35124 -0.479 0.007 -0.334 0.006 -0.148 0.006 0.145 0.008 0.331 0.008 0.186 0.007


2453247.35199 99.999 9.999 -0.287 0.006 -0.103 0.006 99.999 9.999 99.999 9.999 0.184 0.007
2453247.35236 -0.482 0.007 -0.326 0.006 -0.159 0.006 0.156 0.008 0.323 0.008 0.167 0.007


2453247.35310 -0.445 0.008 99.999 9.999 -0.068 0.007 99.999 9.999 0.377 0.008 99.999 9.999
2453247.35348 -0.467 0.008 -0.256 0.007 -0.057 0.007 0.211 0.008 0.410 0.008 0.199 0.007


2453247.35422 99.999 9.999 -0.323 0.006 -0.146 0.006 99.999 9.999 99.999 9.999 0.177 0.007
2453247.35459 -0.509 0.007 -0.307 0.006 -0.131 0.006 0.202 0.008 0.378 0.008 0.176 0.007
2453247.35498 -0.490 0.008 99.999 9.999 -0.058 0.007 99.999 9.999 0.432 0.008 99.999 9.999
2453247.35535 -0.481 0.008 -0.236 0.007 -0.078 0.007 0.245 0.008 0.403 0.008 0.158 0.007
2453247.35572 -0.495 0.008 -0.310 0.007 -0.122 0.007 0.185 0.008 0.373 0.008 0.188 0.007


2453247.35647 -0.481 0.007 -0.334 0.006 -0.164 0.006 0.147 0.008 0.317 0.008 0.170 0.007
2453247.35684 -0.465 0.008 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453247.35721 -0.485 0.007 99.999 9.999 -0.060 0.006 99.999 9.999 0.425 0.008 99.999 9.999
2453247.35758 -0.481 0.007 -0.337 0.006 -0.157 0.006 0.144 0.008 0.324 0.008 0.180 0.007
2453247.35796 -0.466 0.007 -0.326 0.006 -0.151 0.006 0.140 0.008 0.315 0.008 0.175 0.007
2453247.35833 -0.504 0.008 -0.254 0.007 -0.082 0.007 0.250 0.008 0.422 0.008 0.172 0.007
2453247.35870 -0.483 0.008 -0.270 0.007 99.999 9.999 0.213 0.008 99.999 9.999 99.999 9.999
2453247.35907 -0.508 0.008 99.999 9.999 -0.080 0.007 99.999 9.999 0.428 0.008 99.999 9.999


2453247.35983 -0.455 0.007 -0.313 0.006 99.999 9.999 0.142 0.008 99.999 9.999 99.999 9.999
2453247.36020 -0.461 0.008 99.999 9.999 -0.107 0.007 99.999 9.999 0.354 0.008 99.999 9.999
2453247.36057 -0.501 0.007 -0.253 0.006 99.999 9.999 0.248 0.008 99.999 9.999 99.999 9.999




2453247.36169 -0.482 0.007 -0.347 0.006 -0.154 0.006 0.135 0.008 0.328 0.008 0.193 0.007
2453247.36206 -0.478 0.007 -0.355 0.006 -0.166 0.006 0.123 0.008 0.312 0.008 0.189 0.007
2453247.36244 99.999 9.999 -0.361 0.006 -0.160 0.006 99.999 9.999 99.999 9.999 0.201 0.007
2453247.36281 -0.514 0.007 -0.262 0.006 -0.079 0.006 0.252 0.008 0.435 0.008 0.183 0.007
2453247.36318 -0.508 0.007 99.999 9.999 -0.103 0.006 99.999 9.999 0.405 0.008 99.999 9.999
2453247.36355 -0.504 0.007 -0.287 0.006 -0.112 0.006 0.217 0.008 0.392 0.008 0.175 0.007






2453247.36505 -0.466 0.007 -0.342 0.006 -0.159 0.006 0.124 0.008 0.307 0.008 0.183 0.007
2453247.36543 99.999 9.999 -0.287 0.006 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453247.36580 -0.510 0.007 -0.260 0.006 -0.077 0.006 0.250 0.008 0.433 0.008 0.183 0.007
2453247.36617 -0.463 0.007 -0.337 0.006 -0.161 0.006 0.126 0.008 0.302 0.008 0.176 0.007


2453247.36692 -0.470 0.008 -0.248 0.007 99.999 9.999 0.222 0.008 99.999 9.999 99.999 9.999
2453247.36729 -0.494 0.008 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453247.36766 -0.510 0.007 -0.241 0.006 -0.061 0.006 0.269 0.008 0.449 0.008 0.180 0.007




2453247.36878 -0.472 0.007 -0.288 0.006 99.999 9.999 0.184 0.008 99.999 9.999 99.999 9.999
2453247.36916 -0.473 0.007 -0.343 0.006 99.999 9.999 0.130 0.008 99.999 9.999 99.999 9.999
2453247.36953 -0.475 0.007 99.999 9.999 -0.112 0.006 99.999 9.999 0.363 0.008 99.999 9.999
2453247.36991 -0.459 0.007 -0.345 0.006 -0.157 0.006 0.114 0.008 0.302 0.008 0.188 0.007


2453247.37065 -0.498 0.007 -0.255 0.006 -0.061 0.006 0.243 0.008 0.437 0.008 0.194 0.007
2453247.37102 -0.496 0.007 -0.307 0.006 -0.142 0.006 0.189 0.008 0.354 0.008 0.165 0.007
2453247.37140 -0.501 0.007 99.999 9.999 -0.087 0.006 99.999 9.999 0.414 0.008 99.999 9.999
2453247.37177 -0.506 0.008 -0.253 0.007 -0.079 0.007 0.253 0.008 0.427 0.008 0.174 0.007
2453247.37214 -0.488 0.007 -0.343 0.006 -0.160 0.006 0.145 0.008 0.328 0.008 0.183 0.007


2453247.37289 -0.518 0.007 -0.335 0.006 -0.151 0.006 0.183 0.008 0.367 0.008 0.184 0.007


2453247.37363 -0.515 0.008 99.999 9.999 -0.138 0.007 99.999 9.999 0.377 0.008 99.999 9.999
2453247.37400 -0.522 0.008 -0.252 0.007 -0.074 0.007 0.270 0.008 0.448 0.008 0.178 0.007


2453247.37476 -0.505 0.007 -0.250 0.006 -0.088 0.006 0.255 0.008 0.417 0.008 0.162 0.007
2453247.37513 -0.503 0.008 -0.270 0.007 99.999 9.999 0.233 0.008 99.999 9.999 99.999 9.999


2453247.37588 -0.545 0.009 -0.279 0.008 -0.113 0.008 0.266 0.010 0.432 0.010 0.166 0.008


2453247.37662 -0.488 0.011 99.999 9.999 -0.129 0.009 99.999 9.999 0.359 0.011 99.999 9.999
2453247.37699 -0.509 0.012 -0.353 0.011 -0.178 0.011 0.156 0.013 0.331 0.013 0.175 0.012


2453247.37774 99.999 9.999 -0.333 0.013 -0.175 0.012 99.999 9.999 99.999 9.999 0.158 0.013
2453247.37811 -0.480 0.016 -0.376 0.015 -0.206 0.013 0.104 0.018 0.274 0.016 0.170 0.016
2453247.37848 -0.495 0.018 99.999 9.999 -0.092 0.015 99.999 9.999 0.403 0.019 99.999 9.999
2453247.37887 -0.478 0.016 -0.309 0.014 -0.153 0.013 0.169 0.017 0.325 0.016 0.156 0.015
2453247.37924 -0.532 0.013 -0.379 0.011 -0.192 0.011 0.153 0.014 0.340 0.014 0.187 0.012
2453247.37961 99.999 9.999 -0.356 0.010 -0.174 0.009 99.999 9.999 99.999 9.999 0.182 0.011
2453247.37998 -0.511 0.011 -0.316 0.010 99.999 9.999 0.195 0.012 99.999 9.999 99.999 9.999
2453247.38036 -0.501 0.010 -0.351 0.010 -0.134 0.008 0.150 0.011 0.367 0.010 0.217 0.010
2453247.38073 99.999 9.999 99.999 9.999 -0.091 0.008 99.999 9.999 99.999 9.999 99.999 9.999




2453247.38185 -0.506 0.008 -0.245 0.007 -0.080 0.007 0.261 0.008 0.426 0.008 0.165 0.007
2453247.38222 -0.524 0.009 -0.271 0.008 99.999 9.999 0.253 0.009 99.999 9.999 99.999 9.999
2453247.38259 99.999 9.999 -0.361 0.007 -0.201 0.006 99.999 9.999 99.999 9.999 0.160 0.008
2453247.38296 -0.509 0.007 -0.360 0.006 -0.176 0.006 0.149 0.008 0.333 0.008 0.184 0.007


2453247.38372 99.999 9.999 -0.299 0.006 -0.141 0.006 99.999 9.999 99.999 9.999 0.158 0.007
2453247.38409 99.999 9.999 -0.265 0.006 -0.081 0.006 99.999 9.999 99.999 9.999 0.184 0.007


2453247.38484 99.999 9.999 -0.321 0.006 -0.132 0.006 99.999 9.999 99.999 9.999 0.189 0.007
2453247.38521 -0.533 0.007 -0.263 0.006 -0.093 0.006 0.270 0.008 0.440 0.008 0.170 0.007
2453247.38558 -0.504 0.008 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453247.38595 99.999 9.999 -0.344 0.006 -0.158 0.006 99.999 9.999 99.999 9.999 0.186 0.007




2453247.38707 -0.510 0.007 99.999 9.999 -0.104 0.006 99.999 9.999 0.406 0.008 99.999 9.999
2453247.38744 -0.531 0.007 -0.310 0.006 99.999 9.999 0.221 0.008 99.999 9.999 99.999 9.999


2453247.38819 -0.513 0.007 -0.285 0.006 -0.094 0.006 0.228 0.008 0.419 0.008 0.191 0.007


2453247.38894 99.999 9.999 99.999 9.999 -0.095 0.006 99.999 9.999 99.999 9.999 99.999 9.999


2453247.38969 -0.523 0.007 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453247.39006 -0.523 0.007 99.999 9.999 -0.134 0.006 99.999 9.999 0.389 0.008 99.999 9.999




2453247.39118 99.999 9.999 -0.360 0.006 -0.189 0.006 99.999 9.999 99.999 9.999 0.171 0.007




2453247.39230 -0.520 0.007 -0.302 0.006 99.999 9.999 0.218 0.008 99.999 9.999 99.999 9.999
2453247.39267 -0.518 0.007 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999






2453247.39417 99.999 9.999 -0.340 0.006 -0.156 0.006 99.999 9.999 99.999 9.999 0.184 0.007
2453247.39454 -0.550 0.007 -0.321 0.006 99.999 9.999 0.229 0.008 99.999 9.999 99.999 9.999


2453247.39529 99.999 9.999 -0.341 0.006 -0.164 0.006 99.999 9.999 99.999 9.999 0.177 0.007
2453247.39566 -0.552 0.007 -0.307 0.006 99.999 9.999 0.245 0.008 99.999 9.999 99.999 9.999
2453247.39603 -0.548 0.007 99.999 9.999 -0.146 0.006 99.999 9.999 0.402 0.008 99.999 9.999
2453247.39640 99.999 9.999 -0.395 0.006 -0.211 0.006 99.999 9.999 99.999 9.999 0.184 0.007


2453247.39715 99.999 9.999 -0.387 0.006 -0.216 0.006 99.999 9.999 99.999 9.999 0.171 0.007
2453247.39752 -0.568 0.007 -0.306 0.006 -0.115 0.006 0.262 0.008 0.453 0.008 0.191 0.007
2453247.39789 -0.554 0.007 -0.290 0.006 99.999 9.999 0.264 0.008 99.999 9.999 99.999 9.999
2453247.39828 99.999 9.999 -0.337 0.006 -0.161 0.006 99.999 9.999 99.999 9.999 0.176 0.007
2453247.39865 -0.580 0.007 -0.403 0.006 -0.224 0.006 0.177 0.008 0.356 0.008 0.179 0.007


2453247.39939 99.999 9.999 -0.378 0.006 -0.214 0.006 99.999 9.999 99.999 9.999 0.164 0.007
2453247.39977 -0.543 0.007 -0.365 0.006 99.999 9.999 0.178 0.008 99.999 9.999 99.999 9.999
2453247.40014 -0.541 0.007 -0.404 0.007 -0.219 0.006 0.137 0.008 0.322 0.008 0.185 0.008




2453247.40126 -0.553 0.007 99.999 9.999 -0.154 0.006 99.999 9.999 0.399 0.008 99.999 9.999
2453247.40163 99.999 9.999 -0.369 0.006 -0.190 0.006 99.999 9.999 99.999 9.999 0.179 0.007
2453247.40200 -0.584 0.007 -0.426 0.006 -0.228 0.006 0.158 0.008 0.356 0.008 0.198 0.007
2453247.40237 -0.546 0.007 -0.394 0.006 -0.247 0.006 0.152 0.008 0.299 0.008 0.147 0.007
2453247.40275 -0.574 0.007 -0.354 0.006 -0.184 0.006 0.220 0.008 0.390 0.008 0.170 0.007
2453247.40313 -0.560 0.007 -0.329 0.006 99.999 9.999 0.231 0.008 99.999 9.999 99.999 9.999


2453247.40387 -0.583 0.007 -0.429 0.006 -0.232 0.006 0.154 0.008 0.351 0.008 0.197 0.007
2453247.40425 -0.579 0.007 -0.359 0.006 -0.186 0.006 0.220 0.008 0.393 0.008 0.173 0.007


2453247.40499 -0.588 0.008 -0.364 0.007 -0.184 0.006 0.224 0.009 0.404 0.009 0.180 0.008




2453247.40611 -0.565 0.009 -0.355 0.008 99.999 9.999 0.210 0.009 99.999 9.999 99.999 9.999


2453247.40685 -0.589 0.007 -0.375 0.007 -0.197 0.006 0.214 0.008 0.392 0.008 0.178 0.008




2453247.40797 -0.574 0.007 -0.356 0.006 -0.157 0.006 0.218 0.008 0.417 0.008 0.199 0.007
2453247.40834 -0.578 0.007 -0.426 0.006 -0.232 0.006 0.152 0.008 0.346 0.008 0.194 0.007


2453247.40910 -0.554 0.007 -0.393 0.006 -0.206 0.006 0.161 0.008 0.348 0.008 0.187 0.007


2453247.40984 -0.598 0.007 -0.395 0.006 -0.215 0.006 0.203 0.008 0.383 0.008 0.180 0.007
2453247.41022 -0.567 0.007 -0.397 0.006 99.999 9.999 0.170 0.008 99.999 9.999 99.999 9.999
2453247.41059 99.999 9.999 -0.449 0.007 -0.258 0.006 99.999 9.999 99.999 9.999 0.191 0.008
2453247.41096 -0.580 0.007 -0.423 0.006 -0.246 0.006 0.157 0.008 0.334 0.008 0.177 0.007
2453247.41133 -0.598 0.007 -0.369 0.006 99.999 9.999 0.229 0.008 99.999 9.999 99.999 9.999


2453247.41208 -0.578 0.007 -0.348 0.006 -0.164 0.006 0.230 0.008 0.414 0.008 0.184 0.007


