JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453234.39068 -0.659 0.006 -0.457 0.006 -0.301 0.006 0.202 0.006 0.358 0.006 0.156 0.006
2453234.39105 -0.662 0.006 -0.469 0.006 -0.280 0.006 0.193 0.006 0.382 0.006 0.189 0.006
2453234.39142 -0.661 0.006 -0.483 0.006 -0.301 0.006 0.178 0.007 0.360 0.006 0.182 0.006
2453234.39179 -0.618 0.006 -0.431 0.006 -0.266 0.006 0.187 0.006 0.352 0.006 0.165 0.006
2453234.39218 -0.636 0.006 -0.439 0.006 -0.235 0.006 0.197 0.006 0.401 0.006 0.204 0.006
2453234.39255 -0.637 0.006 99.999 9.999 -0.256 0.006 99.999 9.999 0.381 0.006 99.999 9.999
2453234.39292 -0.615 0.006 -0.440 0.006 -0.243 0.006 0.175 0.006 0.372 0.006 0.197 0.006
2453234.39329 -0.657 0.006 -0.454 0.006 -0.261 0.006 0.203 0.007 0.396 0.006 0.193 0.006
2453234.39367 -0.653 0.006 -0.454 0.006 -0.273 0.006 0.199 0.007 0.380 0.006 0.181 0.006
2453234.39404 -0.655 0.006 -0.455 0.006 -0.259 0.006 0.200 0.007 0.396 0.006 0.196 0.006
2453234.39441 -0.638 0.006 -0.459 0.006 -0.263 0.006 0.179 0.006 0.375 0.006 0.196 0.006
2453234.39478 -0.626 0.006 -0.428 0.006 -0.224 0.006 0.198 0.006 0.402 0.006 0.204 0.006
2453234.39516 -0.644 0.006 -0.462 0.006 -0.282 0.006 0.182 0.006 0.362 0.006 0.180 0.006
2453234.39553 -0.642 0.006 -0.439 0.006 -0.266 0.006 0.203 0.006 0.376 0.006 0.173 0.006
2453234.39590 -0.675 0.006 -0.470 0.006 -0.263 0.006 0.205 0.007 0.412 0.006 0.207 0.006
2453234.39627 -0.629 0.006 -0.438 0.006 -0.266 0.006 0.191 0.006 0.363 0.006 0.172 0.006
2453234.39666 -0.609 0.006 -0.427 0.006 -0.231 0.006 0.182 0.006 0.378 0.006 0.196 0.006
2453234.39703 -0.636 0.006 -0.425 0.006 -0.228 0.006 0.211 0.006 0.408 0.006 0.197 0.006
2453234.39740 -0.633 0.006 -0.462 0.006 -0.262 0.006 0.171 0.007 0.371 0.006 0.200 0.006
2453234.39777 -0.636 0.006 -0.434 0.006 -0.261 0.006 0.202 0.006 0.375 0.006 0.173 0.006
2453234.39815 -0.617 0.006 -0.432 0.006 -0.242 0.006 0.185 0.006 0.375 0.006 0.190 0.006
2453234.39852 -0.647 0.006 -0.454 0.006 -0.281 0.006 0.193 0.006 0.366 0.006 0.173 0.006
2453234.39889 -0.621 0.006 -0.436 0.006 99.999 9.999 0.185 0.006 99.999 9.999 99.999 9.999
2453234.39927 -0.636 0.006 -0.446 0.006 -0.269 0.006 0.190 0.006 0.367 0.006 0.177 0.006
2453234.39964 -0.625 0.006 -0.430 0.006 -0.225 0.006 0.195 0.006 0.400 0.006 0.205 0.006
2453234.40001 -0.642 0.006 -0.436 0.006 -0.226 0.006 0.206 0.007 0.416 0.006 0.210 0.006
2453234.40038 -0.621 0.006 -0.442 0.006 -0.252 0.006 0.179 0.006 0.369 0.006 0.190 0.006
2453234.40076 -0.604 0.006 -0.430 0.006 -0.248 0.006 0.174 0.006 0.356 0.006 0.182 0.006
2453234.40113 -0.657 0.006 -0.458 0.005 99.999 9.999 0.199 0.006 99.999 9.999 99.999 9.999
2453234.40150 -0.621 0.006 -0.456 0.006 -0.262 0.006 0.165 0.006 0.359 0.006 0.194 0.006
2453234.40188 -0.643 0.006 -0.454 0.006 -0.269 0.006 0.189 0.006 0.374 0.006 0.185 0.006
2453234.40226 -0.623 0.006 -0.435 0.006 -0.239 0.006 0.188 0.006 0.384 0.006 0.196 0.006
2453234.40263 -0.592 0.006 -0.427 0.006 -0.244 0.006 0.165 0.006 0.348 0.006 0.183 0.006
2453234.40300 -0.676 0.006 -0.456 0.006 -0.293 0.006 0.220 0.006 0.383 0.006 0.163 0.006
2453234.40337 -0.655 0.006 -0.482 0.005 -0.286 0.005 0.173 0.006 0.369 0.006 0.196 0.006
2453234.40375 -0.617 0.006 -0.440 0.006 -0.250 0.006 0.177 0.007 0.367 0.006 0.190 0.006
2453234.40412 -0.639 0.006 -0.454 0.006 -0.249 0.006 0.185 0.006 0.390 0.006 0.205 0.006
2453234.40449 -0.627 0.006 -0.440 0.006 -0.239 0.006 0.187 0.006 0.388 0.006 0.201 0.006
2453234.40486 -0.639 0.006 -0.448 0.006 99.999 9.999 0.191 0.006 99.999 9.999 99.999 9.999
2453234.40524 -0.629 0.006 -0.446 0.006 -0.251 0.006 0.183 0.006 0.378 0.006 0.195 0.006
2453234.40561 -0.647 0.006 -0.421 0.006 -0.239 0.006 0.226 0.006 0.408 0.006 0.182 0.006
2453234.40598 -0.662 0.006 -0.447 0.006 -0.278 0.006 0.215 0.006 0.384 0.006 0.169 0.006
2453234.40635 -0.629 0.006 -0.458 0.006 -0.225 0.006 0.171 0.007 0.404 0.006 0.233 0.006
2453234.40674 -0.640 0.006 -0.439 0.006 -0.258 0.006 0.201 0.007 0.382 0.006 0.181 0.006
2453234.40711 -0.628 0.006 -0.437 0.006 99.999 9.999 0.191 0.006 99.999 9.999 99.999 9.999
2453234.40748 -0.644 0.006 -0.443 0.006 -0.262 0.006 0.201 0.006 0.382 0.006 0.181 0.006
2453234.40785 -0.642 0.006 -0.442 0.006 -0.263 0.006 0.200 0.006 0.379 0.006 0.179 0.006
2453234.40823 -0.608 0.006 -0.422 0.006 99.999 9.999 0.186 0.006 99.999 9.999 99.999 9.999
2453234.40860 -0.598 0.006 -0.416 0.006 -0.193 0.006 0.182 0.006 0.405 0.006 0.223 0.006
2453234.40897 -0.639 0.006 -0.456 0.006 -0.256 0.006 0.183 0.006 0.383 0.006 0.200 0.006
2453234.40934 -0.631 0.006 -0.433 0.006 -0.241 0.006 0.198 0.006 0.390 0.006 0.192 0.006
2453234.40972 -0.637 0.006 -0.438 0.006 99.999 9.999 0.199 0.006 99.999 9.999 99.999 9.999
2453234.41009 -0.624 0.006 -0.414 0.006 -0.231 0.006 0.210 0.006 0.393 0.006 0.183 0.006
2453234.41046 -0.646 0.006 -0.449 0.006 -0.254 0.006 0.197 0.006 0.392 0.006 0.195 0.006
2453234.41083 -0.661 0.006 -0.453 0.006 -0.259 0.006 0.208 0.006 0.402 0.006 0.194 0.006
2453234.41122 -0.629 0.006 -0.456 0.006 -0.247 0.006 0.173 0.007 0.382 0.006 0.209 0.006
2453234.41159 -0.626 0.006 -0.419 0.006 -0.225 0.006 0.207 0.006 0.401 0.006 0.194 0.006
2453234.41196 -0.655 0.006 -0.454 0.006 -0.274 0.006 0.201 0.006 0.381 0.006 0.180 0.006
2453234.41233 -0.590 0.006 -0.394 0.006 -0.192 0.006 0.196 0.006 0.398 0.006 0.202 0.006
2453234.41271 -0.630 0.006 -0.446 0.006 -0.262 0.006 0.184 0.006 0.368 0.006 0.184 0.006
2453234.41308 -0.627 0.006 -0.438 0.006 -0.258 0.006 0.189 0.006 0.369 0.006 0.180 0.006
2453234.41346 -0.606 0.006 -0.432 0.006 -0.224 0.006 0.174 0.006 0.382 0.006 0.208 0.006
2453234.41383 -0.645 0.006 -0.445 0.006 -0.267 0.006 0.200 0.006 0.378 0.006 0.178 0.006
2453234.41420 -0.622 0.006 -0.439 0.006 -0.228 0.006 0.183 0.006 0.394 0.006 0.211 0.006
2453234.41457 -0.632 0.006 -0.427 0.006 -0.215 0.006 0.205 0.006 0.417 0.006 0.212 0.006
2453234.41495 -0.597 0.006 -0.399 0.006 -0.206 0.006 0.198 0.006 0.391 0.006 0.193 0.006
2453234.41532 -0.614 0.006 -0.437 0.006 -0.227 0.006 0.177 0.006 0.387 0.006 0.210 0.006
2453234.41569 -0.624 0.006 -0.426 0.006 -0.235 0.006 0.198 0.006 0.389 0.006 0.191 0.006
2453234.41608 -0.631 0.006 -0.428 0.006 -0.222 0.006 0.203 0.006 0.409 0.006 0.206 0.006
2453234.41645 -0.599 0.006 -0.414 0.006 -0.207 0.006 0.185 0.006 0.392 0.006 0.207 0.006
2453234.41682 -0.620 0.006 -0.430 0.006 99.999 9.999 0.190 0.006 99.999 9.999 99.999 9.999
2453234.41720 -0.629 0.006 -0.447 0.006 -0.246 0.006 0.182 0.006 0.383 0.006 0.201 0.006
2453234.41757 -0.598 0.006 -0.414 0.006 -0.220 0.006 0.184 0.006 0.378 0.006 0.194 0.006
2453234.41794 -0.620 0.006 -0.424 0.006 -0.239 0.006 0.196 0.006 0.381 0.006 0.185 0.006
2453234.41832 -0.648 0.006 -0.457 0.006 -0.260 0.006 0.191 0.007 0.388 0.006 0.197 0.006
2453234.41869 -0.621 0.006 -0.429 0.006 -0.225 0.006 0.192 0.006 0.396 0.006 0.204 0.006
2453234.41906 -0.638 0.006 -0.429 0.006 -0.218 0.006 0.209 0.006 0.420 0.006 0.211 0.006
2453234.41944 -0.635 0.006 -0.446 0.006 -0.240 0.006 0.189 0.006 0.395 0.006 0.206 0.006
2453234.41981 -0.632 0.006 -0.416 0.006 -0.201 0.006 0.216 0.006 0.431 0.006 0.215 0.006
2453234.42019 -0.656 0.006 -0.463 0.006 -0.278 0.006 0.193 0.006 0.378 0.006 0.185 0.006
2453234.42057 -0.636 0.006 -0.452 0.006 -0.270 0.006 0.184 0.006 0.366 0.006 0.182 0.006
2453234.42094 -0.632 0.006 -0.426 0.006 -0.224 0.006 0.206 0.006 0.408 0.006 0.202 0.006
2453234.42131 -0.648 0.006 -0.449 0.006 99.999 9.999 0.199 0.006 99.999 9.999 99.999 9.999
2453234.42169 -0.620 0.006 -0.430 0.006 -0.222 0.006 0.190 0.007 0.398 0.006 0.208 0.006
2453234.42206 -0.652 0.006 -0.460 0.006 -0.276 0.006 0.192 0.006 0.376 0.006 0.184 0.006
2453234.42244 -0.642 0.006 -0.456 0.006 -0.265 0.006 0.186 0.006 0.377 0.006 0.191 0.006
2453234.42281 -0.610 0.006 -0.403 0.006 -0.216 0.006 0.207 0.006 0.394 0.006 0.187 0.006
2453234.42318 -0.632 0.006 -0.428 0.006 -0.221 0.006 0.204 0.006 0.411 0.006 0.207 0.006
2453234.42356 -0.641 0.006 -0.458 0.006 -0.263 0.006 0.183 0.006 0.378 0.006 0.195 0.006
2453234.42394 -0.608 0.006 -0.418 0.006 -0.241 0.006 0.190 0.006 0.367 0.006 0.177 0.006
2453234.42431 -0.656 0.006 -0.428 0.006 -0.248 0.006 0.228 0.006 0.408 0.006 0.180 0.006
2453234.42469 -0.639 0.006 -0.455 0.006 -0.252 0.006 0.184 0.006 0.387 0.006 0.203 0.006
2453234.42506 -0.647 0.006 -0.441 0.006 -0.257 0.006 0.206 0.006 0.390 0.006 0.184 0.006
2453234.42543 -0.646 0.006 -0.437 0.006 -0.255 0.006 0.209 0.006 0.391 0.006 0.182 0.006
2453234.42581 -0.639 0.006 -0.468 0.006 -0.271 0.006 0.171 0.007 0.368 0.006 0.197 0.006
2453234.42618 -0.621 0.006 -0.395 0.006 -0.209 0.006 0.226 0.006 0.412 0.006 0.186 0.006
2453234.42655 -0.638 0.006 -0.457 0.006 -0.253 0.006 0.181 0.007 0.385 0.006 0.204 0.006
2453234.42693 -0.629 0.006 -0.443 0.006 -0.252 0.006 0.186 0.007 0.377 0.006 0.191 0.006
2453234.42730 -0.652 0.006 -0.437 0.006 -0.250 0.006 0.215 0.006 0.402 0.006 0.187 0.006
2453234.42769 -0.605 0.006 -0.401 0.006 -0.208 0.006 0.204 0.006 0.397 0.006 0.193 0.006
2453234.42806 -0.627 0.006 -0.437 0.006 -0.265 0.006 0.190 0.006 0.362 0.006 0.172 0.006
2453234.42843 -0.655 0.006 -0.446 0.006 -0.271 0.006 0.209 0.006 0.384 0.006 0.175 0.006
2453234.42881 -0.644 0.006 -0.464 0.006 -0.273 0.006 0.180 0.007 0.371 0.006 0.191 0.006
2453234.42918 -0.629 0.006 -0.441 0.006 -0.263 0.006 0.188 0.007 0.366 0.006 0.178 0.006
2453234.42955 -0.637 0.006 -0.443 0.006 -0.261 0.006 0.194 0.007 0.376 0.006 0.182 0.006
2453234.42993 -0.646 0.006 -0.455 0.006 -0.282 0.006 0.191 0.006 0.364 0.006 0.173 0.006
2453234.43030 -0.639 0.006 -0.448 0.006 -0.269 0.006 0.191 0.007 0.370 0.006 0.179 0.006
2453234.43067 -0.628 0.006 -0.437 0.006 -0.224 0.006 0.191 0.007 0.404 0.006 0.213 0.006
2453234.43105 -0.654 0.006 -0.460 0.006 -0.257 0.006 0.194 0.007 0.397 0.006 0.203 0.006
2453234.43142 -0.629 0.006 -0.435 0.006 -0.239 0.006 0.194 0.006 0.390 0.006 0.196 0.006
2453234.43181 -0.644 0.006 -0.435 0.006 -0.251 0.006 0.209 0.006 0.393 0.006 0.184 0.006
2453234.43218 -0.625 0.006 -0.431 0.006 -0.247 0.006 0.194 0.006 0.378 0.006 0.184 0.006
2453234.43255 -0.638 0.006 -0.421 0.006 -0.241 0.006 0.217 0.006 0.397 0.006 0.180 0.006
2453234.43293 -0.652 0.006 -0.462 0.006 -0.234 0.006 0.190 0.007 0.418 0.006 0.228 0.006
2453234.43330 -0.642 0.006 -0.442 0.006 -0.263 0.006 0.200 0.007 0.379 0.006 0.179 0.006
2453234.43367 -0.643 0.006 -0.433 0.006 99.999 9.999 0.210 0.006 99.999 9.999 99.999 9.999
2453234.43405 -0.627 0.006 -0.438 0.006 -0.225 0.006 0.189 0.007 0.402 0.006 0.213 0.006
2453234.43442 -0.635 0.006 -0.438 0.006 -0.255 0.006 0.197 0.007 0.380 0.006 0.183 0.006
2453234.43479 -0.643 0.006 -0.430 0.006 -0.256 0.006 0.213 0.006 0.387 0.006 0.174 0.006
2453234.43517 -0.629 0.006 -0.434 0.006 -0.263 0.006 0.195 0.007 0.366 0.006 0.171 0.006
2453234.43554 -0.638 0.006 -0.442 0.006 99.999 9.999 0.196 0.007 99.999 9.999 99.999 9.999
2453234.43593 -0.639 0.006 -0.448 0.006 -0.254 0.006 0.191 0.007 0.385 0.006 0.194 0.006
2453234.43630 -0.610 0.006 -0.432 0.006 -0.227 0.006 0.178 0.007 0.383 0.006 0.205 0.006
2453234.43667 -0.653 0.006 -0.452 0.006 -0.272 0.006 0.201 0.007 0.381 0.006 0.180 0.006
2453234.43705 -0.622 0.006 -0.427 0.006 99.999 9.999 0.195 0.007 99.999 9.999 99.999 9.999
2453234.43742 -0.633 0.006 -0.452 0.006 -0.276 0.006 0.181 0.007 0.357 0.006 0.176 0.006
2453234.43780 -0.625 0.006 -0.436 0.006 -0.258 0.006 0.189 0.007 0.367 0.006 0.178 0.006
2453234.43817 -0.625 0.006 -0.428 0.006 -0.238 0.006 0.197 0.007 0.387 0.006 0.190 0.006
2453234.43854 -0.613 0.006 -0.428 0.006 -0.241 0.006 0.185 0.007 0.372 0.006 0.187 0.006
2453234.43891 -0.654 0.006 -0.453 0.006 -0.273 0.006 0.201 0.007 0.381 0.006 0.180 0.006
2453234.43929 -0.641 0.006 -0.455 0.006 -0.270 0.006 0.186 0.007 0.371 0.006 0.185 0.006
2453234.43966 -0.628 0.006 -0.425 0.006 -0.251 0.006 0.203 0.007 0.377 0.006 0.174 0.006
2453234.44003 -0.645 0.006 -0.448 0.006 -0.274 0.006 0.197 0.007 0.371 0.006 0.174 0.006
2453234.44042 -0.637 0.006 -0.453 0.006 -0.282 0.006 0.184 0.007 0.355 0.006 0.171 0.006
2453234.44079 -0.645 0.006 -0.439 0.006 -0.279 0.006 0.206 0.007 0.366 0.006 0.160 0.006
2453234.44116 -0.620 0.006 -0.433 0.006 -0.225 0.006 0.187 0.007 0.395 0.006 0.208 0.006
2453234.44154 -0.644 0.006 -0.425 0.006 -0.233 0.006 0.219 0.007 0.411 0.006 0.192 0.006
2453234.44191 -0.615 0.006 -0.435 0.006 -0.224 0.006 0.180 0.007 0.391 0.006 0.211 0.006
2453234.44229 -0.626 0.006 -0.436 0.006 -0.236 0.006 0.190 0.007 0.390 0.006 0.200 0.006
2453234.44266 -0.604 0.006 -0.441 0.006 -0.246 0.006 0.163 0.007 0.358 0.006 0.195 0.006
2453234.44303 -0.630 0.006 -0.424 0.006 -0.246 0.006 0.206 0.007 0.384 0.006 0.178 0.006
2453234.44341 -0.637 0.006 -0.453 0.006 -0.270 0.006 0.184 0.007 0.367 0.006 0.183 0.006
2453234.44378 -0.628 0.006 -0.420 0.006 -0.227 0.006 0.208 0.007 0.401 0.006 0.193 0.006
2453234.44416 -0.620 0.006 -0.427 0.006 -0.222 0.006 0.193 0.007 0.398 0.006 0.205 0.006
2453234.44454 -0.639 0.006 -0.435 0.006 -0.279 0.006 0.204 0.007 0.360 0.006 0.156 0.006
2453234.44491 -0.634 0.006 -0.420 0.006 -0.248 0.006 0.214 0.007 0.386 0.006 0.172 0.006
2453234.44528 -0.630 0.006 -0.445 0.006 -0.234 0.006 0.185 0.007 0.396 0.006 0.211 0.006
2453234.44566 -0.634 0.006 -0.432 0.006 -0.239 0.006 0.202 0.007 0.395 0.006 0.193 0.006
2453234.44603 -0.643 0.006 -0.420 0.006 -0.220 0.006 0.223 0.007 0.423 0.006 0.200 0.006
2453234.44640 -0.636 0.006 -0.458 0.006 -0.245 0.006 0.178 0.007 0.391 0.006 0.213 0.006
2453234.44678 -0.637 0.006 -0.436 0.006 -0.260 0.006 0.201 0.007 0.377 0.006 0.176 0.006
2453234.44715 -0.631 0.006 -0.425 0.006 -0.239 0.006 0.206 0.007 0.392 0.006 0.186 0.006
2453234.44752 -0.617 0.006 -0.448 0.006 -0.242 0.006 0.169 0.007 0.375 0.006 0.206 0.006
2453234.44791 -0.612 0.006 -0.420 0.006 -0.234 0.006 0.192 0.007 0.378 0.006 0.186 0.006
2453234.44828 -0.616 0.007 -0.436 0.006 -0.260 0.006 0.180 0.008 0.356 0.008 0.176 0.007
2453234.44865 -0.594 0.006 -0.420 0.006 99.999 9.999 0.174 0.007 99.999 9.999 99.999 9.999
2453234.44903 -0.659 0.007 -0.460 0.006 -0.304 0.006 0.199 0.008 0.355 0.008 0.156 0.007
2453234.44940 -0.612 0.007 -0.436 0.007 -0.270 0.006 0.176 0.008 0.342 0.008 0.166 0.008
2453234.44977 -0.590 0.008 -0.412 0.008 -0.203 0.007 0.178 0.008 0.387 0.008 0.209 0.008
2453234.45015 -0.629 0.007 -0.430 0.006 -0.234 0.006 0.199 0.008 0.395 0.008 0.196 0.007
2453234.45052 -0.612 0.007 -0.441 0.007 -0.257 0.006 0.171 0.008 0.355 0.008 0.184 0.008
2453234.45090 -0.616 0.007 -0.442 0.007 99.999 9.999 0.174 0.008 99.999 9.999 99.999 9.999
2453234.45127 -0.602 0.007 -0.452 0.007 -0.242 0.006 0.150 0.008 0.360 0.008 0.210 0.008
2453234.45164 -0.625 0.007 -0.440 0.006 -0.247 0.006 0.185 0.008 0.378 0.008 0.193 0.007
2453234.45203 -0.591 0.007 -0.417 0.006 -0.222 0.006 0.174 0.008 0.369 0.008 0.195 0.007
2453234.45240 -0.641 0.007 -0.450 0.006 99.999 9.999 0.191 0.008 99.999 9.999 99.999 9.999
2453234.45277 -0.647 0.007 -0.451 0.006 -0.248 0.006 0.196 0.008 0.399 0.008 0.203 0.007
2453234.45314 -0.625 0.007 -0.444 0.006 99.999 9.999 0.181 0.008 99.999 9.999 99.999 9.999
2453234.45352 -0.616 0.007 -0.458 0.006 99.999 9.999 0.158 0.008 99.999 9.999 99.999 9.999
2453234.45389 -0.621 0.007 -0.422 0.006 -0.253 0.006 0.199 0.008 0.368 0.008 0.169 0.007
2453234.45426 -0.644 0.007 -0.423 0.006 99.999 9.999 0.221 0.008 99.999 9.999 99.999 9.999
2453234.45464 -0.628 0.007 -0.439 0.006 -0.255 0.006 0.189 0.008 0.373 0.008 0.184 0.007
2453234.45501 -0.632 0.007 -0.403 0.006 -0.203 0.006 0.229 0.008 0.429 0.008 0.200 0.007
2453234.45539 -0.628 0.007 -0.421 0.006 -0.231 0.006 0.207 0.008 0.397 0.007 0.190 0.006
2453234.45576 -0.613 0.006 -0.418 0.006 -0.210 0.006 0.195 0.007 0.403 0.006 0.208 0.006
2453234.45613 -0.617 0.006 -0.378 0.006 -0.202 0.006 0.239 0.007 0.415 0.006 0.176 0.006
2453234.45652 -0.642 0.006 -0.438 0.006 -0.259 0.006 0.204 0.007 0.383 0.006 0.179 0.006
2453234.45689 -0.601 0.006 -0.427 0.006 -0.229 0.006 0.174 0.007 0.372 0.006 0.198 0.006
2453234.45726 -0.629 0.006 -0.427 0.006 -0.248 0.006 0.202 0.007 0.381 0.006 0.179 0.006
2453234.45764 -0.606 0.006 -0.403 0.006 -0.211 0.006 0.203 0.007 0.395 0.006 0.192 0.006
2453234.45801 -0.614 0.006 -0.421 0.006 -0.209 0.006 0.193 0.007 0.405 0.006 0.212 0.006
2453234.45838 -0.635 0.006 -0.438 0.006 99.999 9.999 0.197 0.007 99.999 9.999 99.999 9.999
2453234.45876 -0.635 0.006 -0.422 0.006 -0.250 0.006 0.213 0.007 0.385 0.006 0.172 0.006
2453234.45913 -0.601 0.006 -0.425 0.006 -0.236 0.006 0.176 0.007 0.365 0.006 0.189 0.006
2453234.45950 -0.616 0.006 -0.413 0.006 -0.224 0.006 0.203 0.007 0.392 0.006 0.189 0.006
2453234.45988 -0.625 0.006 -0.426 0.006 99.999 9.999 0.199 0.007 99.999 9.999 99.999 9.999
2453234.46025 -0.619 0.006 -0.418 0.006 -0.246 0.006 0.201 0.007 0.373 0.006 0.172 0.006
2453234.46063 -0.651 0.006 -0.432 0.006 -0.250 0.006 0.219 0.007 0.401 0.006 0.182 0.006
2453234.46101 -0.613 0.006 -0.417 0.006 -0.224 0.006 0.196 0.007 0.389 0.006 0.193 0.006
2453234.46138 -0.620 0.006 -0.431 0.006 -0.209 0.006 0.189 0.007 0.411 0.006 0.222 0.006
2453234.46175 -0.587 0.006 -0.402 0.006 -0.220 0.006 0.185 0.007 0.367 0.006 0.182 0.006
2453234.46213 -0.574 0.006 -0.402 0.006 -0.236 0.006 0.172 0.007 0.338 0.006 0.166 0.006
2453234.46250 -0.626 0.006 -0.429 0.006 -0.212 0.006 0.197 0.007 0.414 0.006 0.217 0.006
2453234.46287 -0.586 0.006 -0.411 0.006 -0.234 0.006 0.175 0.007 0.352 0.006 0.177 0.006
2453234.46325 -0.632 0.006 -0.439 0.006 -0.241 0.006 0.193 0.007 0.391 0.006 0.198 0.006
2453234.46362 -0.589 0.006 -0.402 0.006 99.999 9.999 0.187 0.007 99.999 9.999 99.999 9.999
2453234.46399 -0.619 0.006 -0.406 0.006 -0.240 0.006 0.213 0.007 0.379 0.006 0.166 0.006
2453234.46438 -0.640 0.006 -0.405 0.006 -0.224 0.006 0.235 0.007 0.416 0.006 0.181 0.006
2453234.46475 -0.586 0.006 -0.402 0.006 -0.212 0.006 0.184 0.007 0.374 0.006 0.190 0.006
2453234.46512 -0.601 0.006 -0.395 0.006 -0.220 0.006 0.206 0.007 0.381 0.006 0.175 0.006
2453234.46550 -0.617 0.006 -0.441 0.006 -0.234 0.006 0.176 0.007 0.383 0.006 0.207 0.006
2453234.46587 -0.574 0.006 -0.416 0.006 -0.241 0.006 0.158 0.007 0.333 0.006 0.175 0.006
2453234.46624 -0.629 0.006 -0.402 0.006 -0.199 0.006 0.227 0.007 0.430 0.006 0.203 0.006
2453234.46662 -0.605 0.006 -0.427 0.006 -0.198 0.006 0.178 0.007 0.407 0.006 0.229 0.006
2453234.46699 -0.628 0.006 -0.433 0.006 -0.233 0.006 0.195 0.007 0.395 0.006 0.200 0.006
2453234.46737 -0.583 0.006 -0.415 0.006 -0.191 0.006 0.168 0.007 0.392 0.006 0.224 0.006
2453234.46774 -0.574 0.006 -0.403 0.006 -0.230 0.006 0.171 0.007 0.344 0.006 0.173 0.006
2453234.46811 -0.603 0.006 -0.407 0.006 -0.215 0.006 0.196 0.007 0.388 0.006 0.192 0.006
2453234.46850 -0.573 0.006 -0.393 0.006 -0.199 0.006 0.180 0.007 0.374 0.006 0.194 0.006
2453234.46887 -0.596 0.006 -0.404 0.006 -0.234 0.006 0.192 0.007 0.362 0.006 0.170 0.006
2453234.46924 -0.599 0.006 -0.401 0.006 -0.215 0.006 0.198 0.007 0.384 0.006 0.186 0.006
2453234.46962 -0.572 0.006 -0.399 0.006 -0.198 0.006 0.173 0.007 0.374 0.006 0.201 0.006
2453234.46999 -0.585 0.006 -0.390 0.006 -0.181 0.006 0.195 0.007 0.404 0.006 0.209 0.006
2453234.47036 -0.602 0.006 -0.401 0.006 -0.235 0.006 0.201 0.007 0.367 0.006 0.166 0.006
2453234.47074 -0.586 0.006 -0.399 0.006 -0.216 0.006 0.187 0.007 0.370 0.006 0.183 0.006
2453234.47111 -0.590 0.006 -0.405 0.006 -0.228 0.006 0.185 0.007 0.362 0.006 0.177 0.006
2453234.47148 -0.571 0.006 -0.390 0.006 -0.189 0.006 0.181 0.007 0.382 0.006 0.201 0.006
