JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453266.26050 0.122 0.007 0.288 0.007 0.428 0.006 0.166 0.007 0.306 0.006 0.140 0.006
2453266.26087 0.132 0.007 0.306 0.007 99.999 9.999 0.174 0.007 99.999 9.999 99.999 9.999


2453266.26162 0.114 0.007 0.284 0.007 0.435 0.006 0.170 0.007 0.321 0.006 0.151 0.006
2453266.26199 99.999 9.999 0.229 0.007 0.444 0.006 99.999 9.999 99.999 9.999 0.215 0.006


2453266.26274 99.999 9.999 0.336 0.006 0.475 0.006 99.999 9.999 99.999 9.999 0.139 0.006
2453266.26311 0.062 0.007 0.320 0.006 99.999 9.999 0.258 0.006 99.999 9.999 99.999 9.999


2453266.26387 99.999 9.999 0.227 0.007 0.452 0.006 99.999 9.999 99.999 9.999 0.225 0.006
2453266.26424 0.125 0.007 0.304 0.006 0.461 0.006 0.179 0.006 0.336 0.006 0.157 0.006


2453266.26499 0.127 0.007 99.999 9.999 0.486 0.006 99.999 9.999 0.359 0.006 99.999 9.999
2453266.26536 0.119 0.007 0.311 0.006 0.481 0.006 0.192 0.006 0.362 0.006 0.170 0.006


2453266.26611 0.136 0.007 0.284 0.007 0.457 0.006 0.148 0.007 0.321 0.006 0.173 0.006
2453266.26648 0.104 0.007 0.303 0.006 0.444 0.006 0.199 0.006 0.340 0.006 0.141 0.006


2453266.26723 0.095 0.007 0.332 0.006 0.460 0.006 0.237 0.006 0.365 0.006 0.128 0.006
2453266.26760 99.999 9.999 0.250 0.007 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453266.26873 0.132 0.007 0.275 0.007 0.460 0.006 0.143 0.007 0.328 0.006 0.185 0.006
2453266.26910 0.119 0.007 99.999 9.999 0.437 0.006 99.999 9.999 0.318 0.006 99.999 9.999
2453266.26947 99.999 9.999 0.238 0.007 0.467 0.006 99.999 9.999 99.999 9.999 0.229 0.006




2453266.27059 99.999 9.999 0.225 0.007 0.474 0.006 99.999 9.999 99.999 9.999 0.249 0.006


2453266.27134 0.065 0.007 99.999 9.999 0.470 0.006 99.999 9.999 0.405 0.006 99.999 9.999
2453266.27171 99.999 9.999 0.261 0.006 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453266.27209 0.121 0.007 99.999 9.999 0.459 0.006 99.999 9.999 0.338 0.006 99.999 9.999


2453266.27284 0.061 0.007 0.308 0.006 99.999 9.999 0.247 0.006 99.999 9.999 99.999 9.999


2453266.27359 99.999 9.999 0.258 0.007 0.472 0.006 99.999 9.999 99.999 9.999 0.214 0.006
2453266.27396 0.102 0.007 0.333 0.006 99.999 9.999 0.231 0.006 99.999 9.999 99.999 9.999
2453266.27433 0.112 0.007 99.999 9.999 0.456 0.006 99.999 9.999 0.344 0.006 99.999 9.999
2453266.27471 0.106 0.007 0.317 0.006 0.475 0.006 0.211 0.006 0.369 0.006 0.158 0.006
2453266.27508 0.080 0.007 0.311 0.006 99.999 9.999 0.231 0.006 99.999 9.999 99.999 9.999
2453266.27545 0.101 0.007 99.999 9.999 0.483 0.006 99.999 9.999 0.382 0.006 99.999 9.999
2453266.27583 0.123 0.007 0.317 0.006 0.466 0.006 0.194 0.006 0.343 0.006 0.149 0.006


2453266.27657 0.086 0.007 99.999 9.999 0.456 0.006 99.999 9.999 0.370 0.006 99.999 9.999
2453266.27696 0.088 0.007 0.324 0.006 99.999 9.999 0.236 0.006 99.999 9.999 99.999 9.999
2453266.27733 0.116 0.007 99.999 9.999 0.460 0.006 99.999 9.999 0.344 0.006 99.999 9.999


2453266.27808 0.150 0.007 0.306 0.006 0.485 0.006 0.156 0.006 0.335 0.006 0.179 0.006
2453266.27845 0.133 0.007 99.999 9.999 0.492 0.006 99.999 9.999 0.359 0.006 99.999 9.999
2453266.27882 0.106 0.007 99.999 9.999 0.481 0.006 99.999 9.999 0.375 0.006 99.999 9.999
2453266.27919 0.087 0.007 0.324 0.006 99.999 9.999 0.237 0.006 99.999 9.999 99.999 9.999


2453266.27994 0.136 0.007 0.302 0.006 0.459 0.006 0.166 0.006 0.323 0.006 0.157 0.006
2453266.28031 0.145 0.007 0.293 0.007 0.474 0.006 0.148 0.007 0.329 0.006 0.181 0.006


2453266.28106 0.087 0.007 0.332 0.006 0.494 0.006 0.245 0.006 0.407 0.006 0.162 0.006
2453266.28144 99.999 9.999 0.243 0.007 0.496 0.006 99.999 9.999 99.999 9.999 0.253 0.006
2453266.28182 0.111 0.007 0.264 0.007 99.999 9.999 0.153 0.007 99.999 9.999 99.999 9.999
2453266.28219 0.133 0.007 0.341 0.006 0.497 0.006 0.208 0.006 0.364 0.006 0.156 0.006
2453266.28256 0.113 0.007 0.338 0.006 99.999 9.999 0.225 0.006 99.999 9.999 99.999 9.999
2453266.28294 0.107 0.007 99.999 9.999 0.502 0.006 99.999 9.999 0.395 0.006 99.999 9.999
2453266.28331 99.999 9.999 0.277 0.007 0.469 0.006 99.999 9.999 99.999 9.999 0.192 0.006
2453266.28368 0.124 0.007 0.296 0.007 0.504 0.006 0.172 0.007 0.380 0.006 0.208 0.006
2453266.28405 0.122 0.007 99.999 9.999 0.461 0.006 99.999 9.999 0.339 0.006 99.999 9.999
2453266.28443 99.999 9.999 0.287 0.007 0.491 0.006 99.999 9.999 99.999 9.999 0.204 0.006




2453266.28556 99.999 9.999 0.287 0.006 0.476 0.006 99.999 9.999 99.999 9.999 0.189 0.006


2453266.28630 0.134 0.007 0.329 0.006 0.494 0.006 0.195 0.006 0.360 0.006 0.165 0.006
2453266.28668 0.112 0.007 0.302 0.007 0.498 0.006 0.190 0.007 0.386 0.006 0.196 0.006
2453266.28705 0.076 0.007 0.300 0.006 0.496 0.006 0.224 0.006 0.420 0.006 0.196 0.006
2453266.28742 0.093 0.007 0.303 0.006 0.493 0.006 0.210 0.006 0.400 0.006 0.190 0.006
2453266.28780 0.114 0.007 0.322 0.007 0.497 0.006 0.208 0.007 0.383 0.006 0.175 0.006


2453266.28854 0.144 0.007 0.300 0.007 0.500 0.006 0.156 0.007 0.356 0.006 0.200 0.006
2453266.28892 0.103 0.007 0.316 0.007 0.479 0.006 0.213 0.007 0.376 0.006 0.163 0.006
2453266.28929 0.129 0.007 0.316 0.006 0.479 0.006 0.187 0.006 0.350 0.006 0.163 0.006
2453266.28966 99.999 9.999 0.263 0.007 0.491 0.006 99.999 9.999 99.999 9.999 0.228 0.006
2453266.29003 0.104 0.007 0.328 0.006 0.497 0.006 0.224 0.006 0.393 0.006 0.169 0.006
2453266.29042 0.111 0.007 0.276 0.007 0.478 0.006 0.165 0.007 0.367 0.006 0.202 0.006
2453266.29079 99.999 9.999 0.270 0.007 0.482 0.006 99.999 9.999 99.999 9.999 0.212 0.006
2453266.29116 0.132 0.007 0.316 0.007 0.493 0.006 0.184 0.007 0.361 0.006 0.177 0.006


2453266.29191 0.158 0.007 0.336 0.006 0.495 0.006 0.178 0.006 0.337 0.006 0.159 0.006
2453266.29228 0.127 0.007 0.334 0.006 0.490 0.006 0.207 0.006 0.363 0.006 0.156 0.006
2453266.29266 0.075 0.007 0.327 0.006 0.470 0.006 0.252 0.006 0.395 0.006 0.143 0.006
2453266.29303 0.105 0.007 0.348 0.006 0.505 0.006 0.243 0.006 0.400 0.006 0.157 0.006


2453266.29378 0.099 0.007 0.354 0.006 99.999 9.999 0.255 0.006 99.999 9.999 99.999 9.999




2453266.29490 99.999 9.999 0.313 0.007 0.511 0.006 99.999 9.999 99.999 9.999 0.198 0.006


2453266.29565 0.100 0.007 0.341 0.006 0.519 0.006 0.241 0.006 0.419 0.006 0.178 0.006
2453266.29602 0.084 0.007 0.278 0.007 0.493 0.006 0.194 0.007 0.409 0.006 0.215 0.006


2453266.29677 99.999 9.999 0.279 0.007 0.475 0.006 99.999 9.999 99.999 9.999 0.196 0.006
2453266.29714 0.132 0.007 0.367 0.006 0.511 0.006 0.235 0.006 0.379 0.006 0.144 0.006
2453266.29752 0.123 0.007 0.335 0.006 0.525 0.006 0.212 0.006 0.402 0.006 0.190 0.006
2453266.29789 0.109 0.007 0.314 0.006 99.999 9.999 0.205 0.006 99.999 9.999 99.999 9.999




2453266.29902 0.170 0.007 0.336 0.007 0.516 0.006 0.166 0.007 0.346 0.006 0.180 0.006


2453266.29976 0.149 0.007 0.297 0.007 0.509 0.006 0.148 0.007 0.360 0.006 0.212 0.006
2453266.30014 99.999 9.999 0.289 0.007 0.495 0.006 99.999 9.999 99.999 9.999 0.206 0.006
2453266.30051 0.120 0.007 0.321 0.007 0.487 0.006 0.201 0.007 0.367 0.006 0.166 0.006
2453266.30088 0.151 0.007 0.332 0.006 0.502 0.006 0.181 0.006 0.351 0.006 0.170 0.006
2453266.30126 0.156 0.007 99.999 9.999 0.524 0.006 99.999 9.999 0.368 0.006 99.999 9.999


2453266.30200 0.135 0.007 0.350 0.006 0.533 0.006 0.215 0.006 0.398 0.006 0.183 0.006




2453266.30313 99.999 9.999 0.308 0.007 0.534 0.006 99.999 9.999 99.999 9.999 0.226 0.006


2453266.30388 99.999 9.999 0.297 0.007 0.507 0.006 99.999 9.999 99.999 9.999 0.210 0.006
2453266.30425 0.125 0.007 0.303 0.007 0.545 0.006 0.178 0.007 0.420 0.006 0.242 0.006


2453266.30500 0.167 0.007 0.380 0.006 0.521 0.006 0.213 0.006 0.354 0.006 0.141 0.006
2453266.30537 0.149 0.007 0.355 0.006 0.531 0.006 0.206 0.006 0.382 0.006 0.176 0.006


2453266.30612 99.999 9.999 0.341 0.006 0.560 0.006 99.999 9.999 99.999 9.999 0.219 0.006




2453266.30725 99.999 9.999 0.323 0.007 0.526 0.006 99.999 9.999 99.999 9.999 0.203 0.006


2453266.30799 0.159 0.007 0.375 0.006 0.530 0.006 0.216 0.006 0.371 0.006 0.155 0.006
2453266.30837 99.999 9.999 0.340 0.006 0.548 0.006 99.999 9.999 99.999 9.999 0.208 0.006




2453266.30948 0.177 0.007 0.334 0.007 0.559 0.006 0.157 0.007 0.382 0.006 0.225 0.006
2453266.30986 0.169 0.007 99.999 9.999 0.515 0.006 99.999 9.999 0.346 0.006 99.999 9.999
2453266.31023 0.192 0.008 0.416 0.007 99.999 9.999 0.224 0.006 99.999 9.999 99.999 9.999




2453266.31135 99.999 9.999 0.363 0.007 0.559 0.006 99.999 9.999 99.999 9.999 0.196 0.006
2453266.31172 0.193 0.008 99.999 9.999 0.552 0.007 99.999 9.999 0.359 0.006 99.999 9.999


2453266.31248 0.150 0.007 0.381 0.006 99.999 9.999 0.231 0.006 99.999 9.999 99.999 9.999








2453266.31435 99.999 9.999 0.367 0.007 0.570 0.006 99.999 9.999 99.999 9.999 0.203 0.006




2453266.31547 99.999 9.999 0.361 0.007 0.587 0.006 99.999 9.999 99.999 9.999 0.226 0.006




2453266.31659 99.999 9.999 0.377 0.006 0.566 0.006 99.999 9.999 99.999 9.999 0.189 0.006
2453266.31697 0.184 0.008 0.355 0.008 99.999 9.999 0.171 0.007 99.999 9.999 99.999 9.999
2453266.31734 99.999 9.999 0.354 0.007 0.563 0.006 99.999 9.999 99.999 9.999 0.209 0.006
2453266.31771 0.230 0.008 99.999 9.999 0.573 0.007 99.999 9.999 0.343 0.006 99.999 9.999


2453266.31846 99.999 9.999 0.365 0.008 0.570 0.007 99.999 9.999 99.999 9.999 0.205 0.006


2453266.31921 0.225 0.008 0.438 0.007 0.598 0.007 0.213 0.006 0.373 0.006 0.160 0.006
2453266.31958 0.175 0.008 0.404 0.008 99.999 9.999 0.229 0.007 99.999 9.999 99.999 9.999


2453266.32034 99.999 9.999 0.406 0.007 0.583 0.007 99.999 9.999 99.999 9.999 0.177 0.006
2453266.32071 0.202 0.008 0.397 0.008 0.615 0.007 0.195 0.007 0.413 0.006 0.218 0.006


2453266.32145 0.270 0.008 0.454 0.007 0.608 0.007 0.184 0.006 0.338 0.006 0.154 0.006
2453266.32183 0.241 0.008 0.398 0.008 0.591 0.007 0.157 0.007 0.350 0.006 0.193 0.006


2453266.32257 0.229 0.008 0.427 0.008 0.606 0.007 0.198 0.007 0.377 0.006 0.179 0.006




2453266.32369 99.999 9.999 0.392 0.008 0.633 0.007 99.999 9.999 99.999 9.999 0.241 0.006
2453266.32407 0.238 0.008 99.999 9.999 0.606 0.007 99.999 9.999 0.368 0.006 99.999 9.999






2453266.32557 99.999 9.999 0.444 0.007 0.649 0.007 99.999 9.999 99.999 9.999 0.205 0.006


2453266.32631 99.999 9.999 0.411 0.008 0.641 0.007 99.999 9.999 99.999 9.999 0.230 0.006
2453266.32669 99.999 9.999 0.396 0.008 0.627 0.007 99.999 9.999 99.999 9.999 0.231 0.006


2453266.32743 99.999 9.999 0.449 0.007 0.629 0.007 99.999 9.999 99.999 9.999 0.180 0.006




2453266.32855 99.999 9.999 0.406 0.007 0.615 0.007 99.999 9.999 99.999 9.999 0.209 0.006


2453266.32931 0.246 0.008 0.484 0.007 0.607 0.007 0.238 0.006 0.361 0.006 0.123 0.006
2453266.32968 99.999 9.999 0.395 0.008 0.630 0.007 99.999 9.999 99.999 9.999 0.235 0.006
2453266.33006 0.256 0.008 99.999 9.999 0.618 0.007 99.999 9.999 0.362 0.006 99.999 9.999
2453266.33043 0.267 0.008 0.481 0.007 99.999 9.999 0.214 0.006 99.999 9.999 99.999 9.999
2453266.33080 0.276 0.008 0.478 0.008 0.650 0.007 0.202 0.007 0.374 0.006 0.172 0.006
2453266.33117 0.276 0.008 0.450 0.007 0.615 0.007 0.174 0.006 0.339 0.006 0.165 0.006
2453266.33155 0.251 0.008 0.463 0.007 99.999 9.999 0.212 0.006 99.999 9.999 99.999 9.999
2453266.33192 0.270 0.008 99.999 9.999 0.624 0.007 99.999 9.999 0.354 0.006 99.999 9.999
2453266.33229 0.243 0.008 0.459 0.007 0.605 0.007 0.216 0.006 0.362 0.006 0.146 0.006
2453266.33267 99.999 9.999 0.425 0.008 0.622 0.007 99.999 9.999 99.999 9.999 0.197 0.006


2453266.33341 99.999 9.999 0.438 0.008 0.618 0.007 99.999 9.999 99.999 9.999 0.180 0.006
2453266.33380 0.264 0.008 99.999 9.999 0.627 0.007 99.999 9.999 0.363 0.006 99.999 9.999


2453266.33454 99.999 9.999 0.419 0.008 0.644 0.007 99.999 9.999 99.999 9.999 0.225 0.006
2453266.33492 0.222 0.008 0.419 0.007 0.638 0.007 0.197 0.006 0.416 0.006 0.219 0.006
2453266.33529 0.217 0.008 0.439 0.007 0.637 0.007 0.222 0.006 0.420 0.006 0.198 0.006
2453266.33566 99.999 9.999 0.431 0.008 0.641 0.007 99.999 9.999 99.999 9.999 0.210 0.006
2453266.33604 0.289 0.008 99.999 9.999 0.626 0.007 99.999 9.999 0.337 0.006 99.999 9.999
2453266.33641 0.290 0.008 0.496 0.007 0.630 0.007 0.206 0.006 0.340 0.006 0.134 0.006
2453266.33678 0.256 0.008 0.486 0.007 0.693 0.007 0.230 0.006 0.437 0.006 0.207 0.006
2453266.33715 0.268 0.008 0.439 0.008 0.609 0.007 0.171 0.007 0.341 0.006 0.170 0.006
2453266.33753 0.283 0.008 0.467 0.007 0.650 0.007 0.184 0.006 0.367 0.006 0.183 0.006
2453266.33791 0.252 0.008 0.470 0.007 0.657 0.007 0.218 0.006 0.405 0.006 0.187 0.006
2453266.33828 0.263 0.008 99.999 9.999 0.668 0.007 99.999 9.999 0.405 0.006 99.999 9.999
2453266.33866 99.999 9.999 0.448 0.008 0.643 0.007 99.999 9.999 99.999 9.999 0.195 0.006
2453266.33903 0.256 0.008 0.426 0.008 0.639 0.007 0.170 0.007 0.383 0.006 0.213 0.006


2453266.33978 99.999 9.999 0.458 0.007 0.668 0.007 99.999 9.999 99.999 9.999 0.210 0.006


2453266.34052 0.265 0.008 0.490 0.007 0.687 0.007 0.225 0.006 0.422 0.006 0.197 0.006
2453266.34090 99.999 9.999 0.427 0.008 0.656 0.007 99.999 9.999 99.999 9.999 0.229 0.006


2453266.34164 0.282 0.008 0.494 0.007 0.644 0.007 0.212 0.006 0.362 0.006 0.150 0.006
2453266.34201 99.999 9.999 0.444 0.008 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453266.34277 0.270 0.008 0.482 0.007 0.677 0.007 0.212 0.006 0.407 0.006 0.195 0.006
2453266.34314 0.293 0.008 0.494 0.007 0.682 0.007 0.201 0.006 0.389 0.006 0.188 0.006


2453266.34389 0.261 0.008 0.463 0.007 0.659 0.007 0.202 0.006 0.398 0.006 0.196 0.006
2453266.34426 0.304 0.008 0.523 0.007 0.675 0.007 0.219 0.006 0.371 0.006 0.152 0.006
2453266.34464 0.286 0.008 0.481 0.008 0.658 0.007 0.195 0.007 0.372 0.006 0.177 0.006
2453266.34501 0.302 0.008 0.471 0.008 0.667 0.007 0.169 0.007 0.365 0.006 0.196 0.006
2453266.34538 0.304 0.008 0.500 0.008 0.696 0.007 0.196 0.007 0.392 0.006 0.196 0.006
2453266.34576 0.294 0.008 0.495 0.008 0.665 0.007 0.201 0.007 0.371 0.006 0.170 0.006
2453266.34613 0.299 0.008 0.485 0.008 0.662 0.007 0.186 0.007 0.363 0.006 0.177 0.006
2453266.34650 0.294 0.008 0.507 0.007 0.705 0.007 0.213 0.006 0.411 0.006 0.198 0.006
2453266.34688 0.330 0.008 0.535 0.007 0.710 0.007 0.205 0.006 0.380 0.006 0.175 0.006
2453266.34726 0.293 0.008 0.491 0.008 0.703 0.007 0.198 0.007 0.410 0.006 0.212 0.006


2453266.34800 0.274 0.008 0.480 0.007 0.708 0.007 0.206 0.006 0.434 0.006 0.228 0.006
2453266.34838 0.303 0.008 0.510 0.007 0.666 0.007 0.207 0.006 0.363 0.006 0.156 0.006
2453266.34875 0.296 0.008 0.464 0.007 0.659 0.007 0.168 0.006 0.363 0.006 0.195 0.006
2453266.34912 0.294 0.008 0.524 0.007 0.678 0.007 0.230 0.006 0.384 0.006 0.154 0.006
2453266.34950 0.294 0.008 0.545 0.007 99.999 9.999 0.251 0.006 99.999 9.999 99.999 9.999


2453266.35024 0.301 0.008 0.525 0.007 0.680 0.007 0.224 0.006 0.379 0.006 0.155 0.006
2453266.35063 0.300 0.008 0.469 0.008 0.660 0.007 0.169 0.007 0.360 0.006 0.191 0.006
2453266.35100 0.300 0.008 0.477 0.008 0.644 0.007 0.177 0.007 0.344 0.006 0.167 0.006
2453266.35137 0.325 0.008 0.508 0.008 0.688 0.007 0.183 0.007 0.363 0.006 0.180 0.006
2453266.35174 0.289 0.008 0.485 0.007 0.682 0.007 0.196 0.006 0.393 0.006 0.197 0.006


2453266.35249 0.293 0.008 0.500 0.007 99.999 9.999 0.207 0.006 99.999 9.999 99.999 9.999
2453266.35286 0.311 0.008 0.497 0.008 0.690 0.007 0.186 0.007 0.379 0.006 0.193 0.006
2453266.35324 0.288 0.008 0.489 0.008 0.659 0.007 0.201 0.007 0.371 0.006 0.170 0.006
2453266.35361 0.278 0.008 0.478 0.008 0.682 0.007 0.200 0.007 0.404 0.006 0.204 0.006
2453266.35398 0.271 0.008 0.503 0.008 0.703 0.007 0.232 0.007 0.432 0.006 0.200 0.006


2453266.35473 0.308 0.008 0.488 0.008 0.648 0.007 0.180 0.007 0.340 0.006 0.160 0.006
2453266.35510 0.289 0.008 0.485 0.008 99.999 9.999 0.196 0.007 99.999 9.999 99.999 9.999
2453266.35549 0.313 0.008 0.496 0.007 0.672 0.007 0.183 0.006 0.359 0.006 0.176 0.006
2453266.35586 0.301 0.008 0.499 0.008 0.672 0.007 0.198 0.007 0.371 0.006 0.173 0.006
2453266.35623 0.289 0.008 0.509 0.007 0.673 0.007 0.220 0.006 0.384 0.006 0.164 0.006
2453266.35660 0.282 0.008 0.518 0.007 0.703 0.007 0.236 0.006 0.421 0.006 0.185 0.006




2453266.35772 99.999 9.999 0.466 0.008 0.692 0.007 99.999 9.999 99.999 9.999 0.226 0.006
2453266.35810 0.319 0.008 0.500 0.008 0.673 0.007 0.181 0.007 0.354 0.006 0.173 0.006
2453266.35847 0.242 0.008 0.480 0.007 0.627 0.007 0.238 0.006 0.385 0.006 0.147 0.006
2453266.35884 0.273 0.008 0.460 0.008 0.650 0.007 0.187 0.007 0.377 0.006 0.190 0.006
2453266.35922 0.327 0.008 99.999 9.999 0.666 0.007 99.999 9.999 0.339 0.006 99.999 9.999


2453266.35997 0.275 0.008 0.451 0.008 0.674 0.007 0.176 0.007 0.399 0.006 0.223 0.006
2453266.36035 0.323 0.008 99.999 9.999 0.674 0.007 99.999 9.999 0.351 0.006 99.999 9.999
2453266.36072 0.318 0.008 0.486 0.008 0.683 0.007 0.168 0.007 0.365 0.006 0.197 0.006




2453266.36184 99.999 9.999 0.465 0.008 0.700 0.007 99.999 9.999 99.999 9.999 0.235 0.006
2453266.36221 0.312 0.008 0.497 0.007 0.670 0.007 0.185 0.006 0.358 0.006 0.173 0.006
2453266.36258 0.293 0.008 0.498 0.007 0.682 0.007 0.205 0.006 0.389 0.006 0.184 0.006
2453266.36296 99.999 9.999 0.494 0.007 0.682 0.007 99.999 9.999 99.999 9.999 0.188 0.006




2453266.36409 99.999 9.999 0.464 0.007 0.664 0.007 99.999 9.999 99.999 9.999 0.200 0.006
2453266.36446 0.272 0.008 0.490 0.008 0.673 0.007 0.218 0.007 0.401 0.006 0.183 0.006
2453266.36483 0.331 0.008 0.553 0.007 0.701 0.007 0.222 0.006 0.370 0.006 0.148 0.006
2453266.36521 0.277 0.008 0.458 0.008 0.674 0.007 0.181 0.007 0.397 0.006 0.216 0.006




2453266.36633 0.298 0.008 0.501 0.008 0.649 0.007 0.203 0.007 0.351 0.006 0.148 0.006
2453266.36670 0.302 0.008 0.501 0.008 0.646 0.007 0.199 0.007 0.344 0.006 0.145 0.006
2453266.36707 0.296 0.008 0.500 0.007 0.680 0.007 0.204 0.006 0.384 0.006 0.180 0.006
2453266.36744 0.286 0.008 0.467 0.008 0.658 0.007 0.181 0.007 0.372 0.006 0.191 0.006
2453266.36782 0.295 0.008 0.478 0.008 0.684 0.007 0.183 0.007 0.389 0.006 0.206 0.006
2453266.36819 0.290 0.008 0.478 0.008 0.657 0.007 0.188 0.007 0.367 0.006 0.179 0.006
2453266.36856 0.307 0.008 0.494 0.008 0.667 0.007 0.187 0.007 0.360 0.006 0.173 0.006


2453266.36932 0.290 0.008 0.503 0.008 0.675 0.007 0.213 0.007 0.385 0.006 0.172 0.006
2453266.36969 0.304 0.008 0.490 0.008 0.647 0.007 0.186 0.007 0.343 0.006 0.157 0.006


2453266.37044 0.266 0.008 0.444 0.008 0.644 0.007 0.178 0.007 0.378 0.006 0.200 0.006
2453266.37081 0.260 0.008 0.469 0.008 0.642 0.007 0.209 0.007 0.382 0.006 0.173 0.006
2453266.37119 0.308 0.008 0.499 0.008 0.671 0.007 0.191 0.007 0.363 0.006 0.172 0.006
2453266.37156 0.298 0.008 0.496 0.008 0.687 0.007 0.198 0.007 0.389 0.006 0.191 0.006


2453266.37230 0.298 0.008 0.508 0.007 0.668 0.007 0.210 0.006 0.370 0.006 0.160 0.006
2453266.37269 0.305 0.008 0.494 0.008 0.669 0.007 0.189 0.007 0.364 0.006 0.175 0.006
2453266.37306 0.302 0.008 0.489 0.008 0.679 0.007 0.187 0.007 0.377 0.006 0.190 0.006
2453266.37343 0.304 0.008 0.516 0.008 0.664 0.007 0.212 0.007 0.360 0.006 0.148 0.006
2453266.37381 0.300 0.008 0.494 0.008 0.677 0.007 0.194 0.007 0.377 0.006 0.183 0.006
2453266.37418 0.263 0.008 0.477 0.008 0.665 0.007 0.214 0.007 0.402 0.006 0.188 0.006
2453266.37455 0.309 0.008 0.520 0.007 0.695 0.007 0.211 0.006 0.386 0.006 0.175 0.006
2453266.37493 0.308 0.008 0.494 0.008 0.683 0.007 0.186 0.007 0.375 0.006 0.189 0.006
2453266.37530 0.300 0.008 0.516 0.008 0.678 0.007 0.216 0.007 0.378 0.006 0.162 0.006
2453266.37567 0.287 0.008 0.491 0.008 0.667 0.007 0.204 0.007 0.380 0.006 0.176 0.006
2453266.37605 0.275 0.008 0.514 0.007 0.689 0.007 0.239 0.006 0.414 0.006 0.175 0.006
2453266.37642 0.286 0.008 0.453 0.008 0.656 0.007 0.167 0.007 0.370 0.006 0.203 0.006
2453266.37679 0.292 0.008 0.466 0.008 0.641 0.007 0.174 0.007 0.349 0.006 0.175 0.006
2453266.37718 0.294 0.008 0.516 0.008 0.684 0.007 0.222 0.007 0.390 0.006 0.168 0.006
2453266.37755 0.269 0.008 0.468 0.008 0.644 0.007 0.199 0.007 0.375 0.006 0.176 0.006
2453266.37792 0.275 0.008 0.486 0.008 0.645 0.007 0.211 0.007 0.370 0.006 0.159 0.006
