JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453265.27051 0.304 0.008 0.505 0.007 99.999 9.999 0.201 0.006 99.999 9.999 99.999 9.999
2453265.27089 0.325 0.008 99.999 9.999 0.664 0.007 99.999 9.999 0.339 0.006 99.999 9.999
2453265.27126 0.314 0.008 0.475 0.008 0.643 0.007 0.161 0.007 0.329 0.006 0.168 0.006
2453265.27163 0.289 0.008 0.516 0.007 99.999 9.999 0.227 0.006 99.999 9.999 99.999 9.999
2453265.27201 0.259 0.008 99.999 9.999 0.653 0.007 99.999 9.999 0.394 0.006 99.999 9.999
2453265.27238 0.295 0.008 0.550 0.007 99.999 9.999 0.255 0.006 99.999 9.999 99.999 9.999
2453265.27275 0.303 0.008 0.462 0.008 0.656 0.007 0.159 0.007 0.353 0.006 0.194 0.006


2453265.27351 0.305 0.008 0.499 0.008 0.638 0.007 0.194 0.007 0.333 0.006 0.139 0.006
2453265.27388 0.322 0.008 99.999 9.999 0.689 0.007 99.999 9.999 0.367 0.006 99.999 9.999


2453265.27463 99.999 9.999 0.470 0.008 0.665 0.007 99.999 9.999 99.999 9.999 0.195 0.006




2453265.27575 0.283 0.008 0.485 0.008 99.999 9.999 0.202 0.007 99.999 9.999 99.999 9.999
2453265.27612 0.303 0.008 0.475 0.008 0.658 0.007 0.172 0.007 0.355 0.006 0.183 0.006
2453265.27649 0.290 0.008 0.454 0.008 0.655 0.007 0.164 0.007 0.365 0.006 0.201 0.006
2453265.27688 0.286 0.008 0.509 0.007 99.999 9.999 0.223 0.006 99.999 9.999 99.999 9.999


2453265.27762 0.317 0.008 0.479 0.008 0.690 0.007 0.162 0.007 0.373 0.006 0.211 0.006
2453265.27799 0.295 0.008 0.510 0.008 99.999 9.999 0.215 0.007 99.999 9.999 99.999 9.999


2453265.27874 0.324 0.008 0.498 0.008 0.679 0.007 0.174 0.007 0.355 0.006 0.181 0.006
2453265.27911 0.341 0.008 0.488 0.008 0.694 0.007 0.147 0.007 0.353 0.006 0.206 0.006


2453265.27986 0.341 0.008 99.999 9.999 0.676 0.007 99.999 9.999 0.335 0.006 99.999 9.999
2453265.28023 99.999 9.999 0.479 0.008 0.695 0.007 99.999 9.999 99.999 9.999 0.216 0.006
2453265.28061 99.999 9.999 0.486 0.009 0.691 0.009 99.999 9.999 99.999 9.999 0.205 0.007
2453265.28098 0.316 0.011 99.999 9.999 0.677 0.010 99.999 9.999 0.361 0.009 99.999 9.999
2453265.28135 99.999 9.999 0.491 0.009 0.649 0.009 99.999 9.999 99.999 9.999 0.158 0.007


2453265.28211 0.322 0.010 0.521 0.010 0.698 0.009 0.199 0.008 0.376 0.008 0.177 0.008
2453265.28249 99.999 9.999 0.479 0.009 0.688 0.009 99.999 9.999 99.999 9.999 0.209 0.007
2453265.28286 0.350 0.008 99.999 9.999 0.711 0.007 99.999 9.999 0.361 0.006 99.999 9.999
2453265.28323 0.328 0.008 0.487 0.008 0.704 0.007 0.159 0.007 0.376 0.006 0.217 0.006
2453265.28360 99.999 9.999 0.508 0.008 0.709 0.007 99.999 9.999 99.999 9.999 0.201 0.006
2453265.28398 0.323 0.009 0.479 0.009 0.719 0.009 0.156 0.008 0.396 0.008 0.240 0.007
2453265.28435 0.338 0.009 0.535 0.009 0.691 0.009 0.197 0.007 0.353 0.007 0.156 0.007
2453265.28472 0.348 0.009 0.564 0.009 0.699 0.008 0.216 0.007 0.351 0.006 0.135 0.006


2453265.28547 99.999 9.999 0.530 0.009 0.744 0.008 99.999 9.999 99.999 9.999 0.214 0.006




2453265.28660 0.385 0.009 0.541 0.009 0.714 0.009 0.156 0.007 0.329 0.007 0.173 0.007
2453265.28697 0.371 0.009 0.517 0.009 0.730 0.008 0.146 0.007 0.359 0.006 0.213 0.006


2453265.28772 0.356 0.008 0.582 0.008 99.999 9.999 0.226 0.007 99.999 9.999 99.999 9.999


2453265.28847 0.357 0.008 0.527 0.008 0.740 0.007 0.170 0.007 0.383 0.006 0.213 0.006
2453265.28884 0.382 0.009 0.562 0.009 0.750 0.009 0.180 0.007 0.368 0.007 0.188 0.007




2453265.28997 0.359 0.010 0.557 0.010 0.735 0.009 0.198 0.008 0.376 0.008 0.178 0.008
2453265.29034 0.378 0.010 0.571 0.010 0.748 0.009 0.193 0.008 0.370 0.008 0.177 0.008


2453265.29109 99.999 9.999 0.573 0.009 0.782 0.009 99.999 9.999 99.999 9.999 0.209 0.007
2453265.29146 0.355 0.010 0.541 0.010 0.762 0.009 0.186 0.008 0.407 0.008 0.221 0.008
2453265.29183 0.362 0.011 0.530 0.010 0.745 0.009 0.168 0.009 0.383 0.009 0.215 0.008
2453265.29221 0.385 0.011 0.613 0.010 99.999 9.999 0.228 0.009 99.999 9.999 99.999 9.999
2453265.29258 0.401 0.010 0.603 0.010 0.758 0.009 0.202 0.008 0.357 0.008 0.155 0.008
2453265.29295 0.399 0.010 0.628 0.010 0.768 0.009 0.229 0.008 0.369 0.008 0.140 0.008


2453265.29370 99.999 9.999 0.555 0.009 0.758 0.009 99.999 9.999 99.999 9.999 0.203 0.007




2453265.29483 0.386 0.009 0.561 0.009 0.743 0.009 0.175 0.007 0.357 0.007 0.182 0.007
2453265.29520 0.410 0.009 0.575 0.009 0.778 0.008 0.165 0.007 0.368 0.006 0.203 0.006
2453265.29557 0.405 0.009 0.553 0.009 0.754 0.008 0.148 0.007 0.349 0.006 0.201 0.006
2453265.29595 0.376 0.009 0.609 0.009 0.784 0.008 0.233 0.007 0.408 0.006 0.175 0.006
2453265.29632 0.410 0.009 0.598 0.009 0.768 0.008 0.188 0.007 0.358 0.006 0.170 0.006
2453265.29669 0.396 0.008 0.614 0.007 0.760 0.007 0.218 0.006 0.364 0.006 0.146 0.006
2453265.29707 0.415 0.008 0.574 0.008 0.771 0.007 0.159 0.007 0.356 0.006 0.197 0.006
2453265.29744 0.370 0.009 0.562 0.009 0.768 0.008 0.192 0.007 0.398 0.006 0.206 0.006
2453265.29781 0.432 0.009 0.577 0.009 0.762 0.009 0.145 0.008 0.330 0.008 0.185 0.007
2453265.29819 0.416 0.008 0.611 0.008 0.789 0.007 0.195 0.007 0.373 0.006 0.178 0.006
2453265.29856 0.417 0.008 0.610 0.008 0.774 0.007 0.193 0.007 0.357 0.006 0.164 0.006
2453265.29894 0.407 0.009 0.599 0.009 0.777 0.009 0.192 0.008 0.370 0.008 0.178 0.007
2453265.29932 0.404 0.010 0.606 0.010 0.766 0.009 0.202 0.008 0.362 0.008 0.160 0.008
2453265.29969 0.371 0.009 0.600 0.009 0.781 0.009 0.229 0.008 0.410 0.008 0.181 0.007
2453265.30006 0.406 0.009 0.620 0.009 0.769 0.009 0.214 0.008 0.363 0.008 0.149 0.007
2453265.30043 0.405 0.009 0.586 0.009 0.778 0.009 0.181 0.008 0.373 0.008 0.192 0.007
2453265.30081 0.362 0.011 0.646 0.011 0.766 0.011 0.284 0.009 0.404 0.009 0.120 0.008
2453265.30118 0.408 0.013 0.568 0.012 0.849 0.012 0.160 0.011 0.441 0.010 0.281 0.009
2453265.30155 0.402 0.013 0.642 0.012 0.794 0.012 0.240 0.011 0.392 0.010 0.152 0.009
2453265.30193 0.408 0.011 0.633 0.011 0.766 0.011 0.225 0.009 0.358 0.009 0.133 0.008
2453265.30230 0.408 0.010 0.625 0.009 0.768 0.009 0.217 0.008 0.360 0.008 0.143 0.007
2453265.30267 0.412 0.009 0.627 0.009 0.795 0.008 0.215 0.008 0.383 0.007 0.168 0.006
2453265.30306 0.420 0.009 0.628 0.009 0.778 0.008 0.208 0.007 0.358 0.006 0.150 0.006
2453265.30343 0.416 0.009 0.588 0.009 0.788 0.008 0.172 0.007 0.372 0.006 0.200 0.006
2453265.30380 0.417 0.010 0.629 0.009 0.784 0.009 0.212 0.008 0.367 0.008 0.155 0.007
2453265.30418 0.442 0.010 0.608 0.009 0.750 0.009 0.166 0.008 0.308 0.008 0.142 0.007
2453265.30455 0.436 0.011 0.599 0.011 0.865 0.010 0.163 0.009 0.429 0.009 0.266 0.008
2453265.30492 0.394 0.009 0.610 0.009 0.821 0.009 0.216 0.008 0.427 0.008 0.211 0.007
2453265.30530 0.432 0.009 0.643 0.009 0.802 0.008 0.211 0.007 0.370 0.006 0.159 0.006
2453265.30567 0.427 0.009 0.605 0.009 0.800 0.008 0.178 0.007 0.373 0.006 0.195 0.006
2453265.30604 0.446 0.009 0.635 0.009 0.815 0.009 0.189 0.008 0.369 0.008 0.180 0.007
2453265.30642 0.440 0.010 0.610 0.010 0.785 0.009 0.170 0.008 0.345 0.008 0.175 0.008
2453265.30679 0.421 0.010 0.615 0.009 0.807 0.009 0.194 0.008 0.386 0.008 0.192 0.007
2453265.30716 0.447 0.011 0.612 0.011 0.808 0.011 0.165 0.009 0.361 0.009 0.196 0.008
2453265.30753 0.422 0.009 0.605 0.009 0.818 0.009 0.183 0.008 0.396 0.008 0.213 0.007
2453265.30792 0.440 0.010 0.648 0.009 0.791 0.009 0.208 0.008 0.351 0.008 0.143 0.007
2453265.30829 0.415 0.008 0.623 0.008 0.796 0.007 0.208 0.007 0.381 0.006 0.173 0.006
2453265.30866 0.428 0.008 0.605 0.008 0.801 0.007 0.177 0.007 0.373 0.006 0.196 0.006
2453265.30904 0.437 0.009 0.642 0.009 0.808 0.008 0.205 0.007 0.371 0.006 0.166 0.006


2453265.30978 0.434 0.008 0.638 0.008 0.820 0.007 0.204 0.007 0.386 0.006 0.182 0.006
2453265.31016 0.427 0.008 0.604 0.007 0.808 0.007 0.177 0.006 0.381 0.006 0.204 0.006
2453265.31053 0.451 0.008 0.638 0.007 0.838 0.007 0.187 0.006 0.387 0.006 0.200 0.006
2453265.31090 0.468 0.008 0.673 0.007 0.851 0.007 0.205 0.006 0.383 0.006 0.178 0.006
2453265.31128 0.477 0.008 0.662 0.007 0.819 0.007 0.185 0.006 0.342 0.006 0.157 0.006
2453265.31166 0.462 0.008 0.689 0.007 0.841 0.007 0.227 0.006 0.379 0.006 0.152 0.006
2453265.31203 0.455 0.008 0.670 0.007 0.847 0.007 0.215 0.006 0.392 0.006 0.177 0.006
2453265.31241 0.460 0.008 0.667 0.007 0.822 0.007 0.207 0.006 0.362 0.006 0.155 0.006
2453265.31278 0.455 0.008 0.670 0.007 0.827 0.007 0.215 0.006 0.372 0.006 0.157 0.006
2453265.31315 0.463 0.008 0.644 0.008 0.852 0.007 0.181 0.007 0.389 0.006 0.208 0.006
2453265.31353 0.455 0.008 0.675 0.007 0.839 0.007 0.220 0.006 0.384 0.006 0.164 0.006
2453265.31390 0.462 0.008 0.646 0.007 0.837 0.007 0.184 0.006 0.375 0.006 0.191 0.006
2453265.31427 0.373 0.008 0.543 0.007 0.732 0.007 0.170 0.006 0.359 0.006 0.189 0.006
2453265.31465 0.471 0.008 0.653 0.007 0.845 0.007 0.182 0.006 0.374 0.006 0.192 0.006
2453265.31502 0.458 0.008 0.668 0.007 0.847 0.007 0.210 0.006 0.389 0.006 0.179 0.006
2453265.31539 0.458 0.008 0.669 0.007 0.845 0.007 0.211 0.006 0.387 0.006 0.176 0.006
2453265.31578 0.457 0.008 0.653 0.007 0.829 0.007 0.196 0.006 0.372 0.006 0.176 0.006
2453265.31615 0.480 0.008 0.651 0.007 0.853 0.007 0.171 0.006 0.373 0.006 0.202 0.006
2453265.31652 0.447 0.008 0.647 0.007 0.826 0.007 0.200 0.006 0.379 0.006 0.179 0.006
2453265.31689 0.478 0.008 0.666 0.008 0.863 0.007 0.188 0.007 0.385 0.006 0.197 0.006
2453265.31727 0.487 0.009 0.682 0.008 0.863 0.008 0.195 0.006 0.376 0.006 0.181 0.006
2453265.31764 0.462 0.008 0.684 0.007 0.860 0.007 0.222 0.006 0.398 0.006 0.176 0.006
2453265.31801 0.463 0.008 0.677 0.007 0.846 0.007 0.214 0.006 0.383 0.006 0.169 0.006
2453265.31839 0.492 0.008 0.650 0.007 0.867 0.007 0.158 0.006 0.375 0.006 0.217 0.006
2453265.31876 0.488 0.008 0.670 0.008 0.844 0.007 0.182 0.007 0.356 0.006 0.174 0.006
2453265.31913 0.491 0.009 0.678 0.008 0.844 0.008 0.187 0.006 0.353 0.006 0.166 0.006
2453265.31951 0.447 0.008 0.654 0.007 0.839 0.007 0.207 0.006 0.392 0.006 0.185 0.006
2453265.31988 0.459 0.008 0.677 0.007 0.838 0.007 0.218 0.006 0.379 0.006 0.161 0.006
2453265.32025 0.462 0.008 0.659 0.007 0.836 0.007 0.197 0.006 0.374 0.006 0.177 0.006
2453265.32064 0.468 0.008 0.698 0.007 0.869 0.007 0.230 0.006 0.401 0.006 0.171 0.006
2453265.32101 0.463 0.008 0.673 0.007 0.843 0.007 0.210 0.006 0.380 0.006 0.170 0.006
2453265.32138 0.481 0.008 0.693 0.007 0.851 0.007 0.212 0.006 0.370 0.006 0.158 0.006
2453265.32176 0.466 0.008 0.642 0.007 0.849 0.007 0.176 0.006 0.383 0.006 0.207 0.006
2453265.32213 0.486 0.008 0.673 0.007 0.849 0.007 0.187 0.006 0.363 0.006 0.176 0.006
2453265.32250 0.463 0.008 0.660 0.008 0.841 0.007 0.197 0.007 0.378 0.006 0.181 0.006
2453265.32288 0.458 0.008 0.647 0.007 0.837 0.007 0.189 0.006 0.379 0.006 0.190 0.006
2453265.32325 0.450 0.008 0.643 0.007 0.830 0.007 0.193 0.006 0.380 0.006 0.187 0.006
2453265.32362 0.483 0.008 0.656 0.008 0.834 0.007 0.173 0.007 0.351 0.006 0.178 0.006
2453265.32400 0.471 0.008 0.641 0.008 0.854 0.007 0.170 0.007 0.383 0.006 0.213 0.006
2453265.32438 0.459 0.008 0.654 0.007 0.836 0.007 0.195 0.006 0.377 0.006 0.182 0.006
2453265.32475 0.488 0.008 0.702 0.007 0.877 0.007 0.214 0.006 0.389 0.006 0.175 0.006
2453265.32513 0.479 0.008 0.690 0.007 0.861 0.007 0.211 0.006 0.382 0.006 0.171 0.006
2453265.32550 0.502 0.009 0.713 0.008 0.860 0.008 0.211 0.006 0.358 0.006 0.147 0.006
2453265.32587 0.504 0.008 0.716 0.007 0.883 0.007 0.212 0.006 0.379 0.006 0.167 0.006
2453265.32624 0.453 0.008 0.671 0.007 0.846 0.007 0.218 0.006 0.393 0.006 0.175 0.006
2453265.32662 0.485 0.008 0.701 0.007 0.869 0.007 0.216 0.006 0.384 0.006 0.168 0.006
2453265.32699 0.475 0.008 0.682 0.007 0.858 0.007 0.207 0.006 0.383 0.006 0.176 0.006
2453265.32736 0.484 0.008 0.683 0.007 0.859 0.007 0.199 0.006 0.375 0.006 0.176 0.006
2453265.32774 0.482 0.008 0.662 0.007 0.837 0.007 0.180 0.006 0.355 0.006 0.175 0.006
2453265.32811 0.489 0.008 0.687 0.007 0.850 0.007 0.198 0.006 0.361 0.006 0.163 0.006
2453265.32848 0.491 0.008 0.691 0.007 0.853 0.007 0.200 0.006 0.362 0.006 0.162 0.006
2453265.32887 0.473 0.008 0.679 0.007 0.853 0.007 0.206 0.006 0.380 0.006 0.174 0.006
2453265.32924 0.487 0.008 0.695 0.007 0.858 0.007 0.208 0.006 0.371 0.006 0.163 0.006
2453265.32961 0.485 0.008 0.698 0.007 0.868 0.007 0.213 0.006 0.383 0.006 0.170 0.006
2453265.32999 0.464 0.008 0.655 0.007 0.835 0.007 0.191 0.006 0.371 0.006 0.180 0.006
2453265.33036 0.454 0.008 0.675 0.007 0.862 0.007 0.221 0.006 0.408 0.006 0.187 0.006
2453265.33073 0.485 0.008 0.677 0.007 0.838 0.007 0.192 0.006 0.353 0.006 0.161 0.006
2453265.33110 0.485 0.008 0.672 0.007 0.859 0.007 0.187 0.006 0.374 0.006 0.187 0.006
2453265.33148 0.495 0.008 0.682 0.007 0.849 0.007 0.187 0.006 0.354 0.006 0.167 0.006
2453265.33185 0.517 0.008 0.671 0.007 0.868 0.007 0.154 0.006 0.351 0.006 0.197 0.006
2453265.33222 0.493 0.008 0.694 0.007 0.866 0.007 0.201 0.006 0.373 0.006 0.172 0.006
2453265.33260 0.478 0.008 0.691 0.007 0.859 0.007 0.213 0.006 0.381 0.006 0.168 0.006
2453265.33297 0.496 0.008 0.675 0.007 0.859 0.007 0.179 0.006 0.363 0.006 0.184 0.006
2453265.33334 0.499 0.009 0.705 0.009 0.871 0.008 0.206 0.007 0.372 0.006 0.166 0.006
2453265.33373 0.513 0.009 0.698 0.009 0.864 0.008 0.185 0.007 0.351 0.006 0.166 0.006
2453265.33410 0.484 0.009 0.682 0.008 0.868 0.008 0.198 0.006 0.384 0.006 0.186 0.006
2453265.33447 0.478 0.008 0.700 0.007 0.873 0.007 0.222 0.006 0.395 0.006 0.173 0.006
2453265.33485 0.484 0.008 0.678 0.007 0.867 0.007 0.194 0.006 0.383 0.006 0.189 0.006
2453265.33522 0.488 0.008 0.679 0.008 0.853 0.007 0.191 0.007 0.365 0.006 0.174 0.006
2453265.33559 0.458 0.008 0.648 0.008 0.832 0.007 0.190 0.007 0.374 0.006 0.184 0.006
2453265.33597 0.466 0.008 0.676 0.007 0.848 0.007 0.210 0.006 0.382 0.006 0.172 0.006
2453265.33634 0.494 0.009 0.678 0.009 0.863 0.008 0.184 0.007 0.369 0.006 0.185 0.006
2453265.33671 0.471 0.008 0.646 0.008 0.838 0.007 0.175 0.007 0.367 0.006 0.192 0.006
2453265.33709 0.485 0.008 0.670 0.008 0.858 0.007 0.185 0.007 0.373 0.006 0.188 0.006
2453265.33747 0.469 0.008 0.691 0.007 0.856 0.007 0.222 0.006 0.387 0.006 0.165 0.006
2453265.33784 0.464 0.008 0.664 0.008 0.850 0.007 0.200 0.007 0.386 0.006 0.186 0.006
2453265.33822 0.476 0.008 0.662 0.007 0.861 0.007 0.186 0.006 0.385 0.006 0.199 0.006
2453265.33859 0.476 0.008 0.686 0.007 0.862 0.007 0.210 0.006 0.386 0.006 0.176 0.006
2453265.33896 0.444 0.008 0.651 0.008 0.837 0.007 0.207 0.007 0.393 0.006 0.186 0.006
2453265.33934 0.467 0.008 0.674 0.007 0.828 0.007 0.207 0.006 0.361 0.006 0.154 0.006
2453265.33971 0.501 0.008 0.679 0.007 0.874 0.007 0.178 0.006 0.373 0.006 0.195 0.006
2453265.34008 0.475 0.008 0.678 0.007 0.842 0.007 0.203 0.006 0.367 0.006 0.164 0.006
2453265.34046 0.499 0.009 0.674 0.009 0.848 0.008 0.175 0.007 0.349 0.006 0.174 0.006
2453265.34083 0.456 0.008 0.662 0.007 0.839 0.007 0.206 0.006 0.383 0.006 0.177 0.006
2453265.34120 0.485 0.009 0.693 0.008 0.843 0.008 0.208 0.006 0.358 0.006 0.150 0.006
2453265.34159 0.472 0.008 0.676 0.007 0.838 0.007 0.204 0.006 0.366 0.006 0.162 0.006
2453265.34196 0.463 0.008 0.656 0.008 0.842 0.007 0.193 0.007 0.379 0.006 0.186 0.006
2453265.34233 0.469 0.008 0.648 0.008 0.833 0.007 0.179 0.007 0.364 0.006 0.185 0.006
2453265.34270 0.457 0.008 0.660 0.007 0.844 0.007 0.203 0.006 0.387 0.006 0.184 0.006
2453265.34308 0.443 0.008 0.655 0.007 0.827 0.007 0.212 0.006 0.384 0.006 0.172 0.006
2453265.34345 0.482 0.009 0.660 0.009 0.850 0.008 0.178 0.007 0.368 0.006 0.190 0.006
2453265.34382 0.456 0.008 0.624 0.007 0.807 0.007 0.168 0.006 0.351 0.006 0.183 0.006
2453265.34420 0.427 0.008 0.656 0.007 0.835 0.007 0.229 0.006 0.408 0.006 0.179 0.006
2453265.34457 0.472 0.008 0.689 0.007 0.836 0.007 0.217 0.006 0.364 0.006 0.147 0.006
2453265.34494 0.476 0.008 0.687 0.007 0.860 0.007 0.211 0.006 0.384 0.006 0.173 0.006
2453265.34532 0.453 0.008 0.635 0.007 0.821 0.007 0.182 0.006 0.368 0.006 0.186 0.006
2453265.34569 0.467 0.008 0.666 0.007 0.843 0.007 0.199 0.006 0.376 0.006 0.177 0.006
2453265.34606 0.459 0.009 0.678 0.008 0.845 0.008 0.219 0.006 0.386 0.006 0.167 0.006
2453265.34645 0.467 0.008 0.660 0.007 0.826 0.007 0.193 0.006 0.359 0.006 0.166 0.006
2453265.34682 0.467 0.008 0.678 0.007 0.843 0.007 0.211 0.006 0.376 0.006 0.165 0.006
2453265.34719 0.430 0.008 0.655 0.007 0.827 0.007 0.225 0.006 0.397 0.006 0.172 0.006
2453265.34757 0.465 0.008 0.644 0.008 0.839 0.007 0.179 0.007 0.374 0.006 0.195 0.006
2453265.34794 0.450 0.008 0.670 0.007 0.848 0.007 0.220 0.006 0.398 0.006 0.178 0.006
2453265.34831 0.437 0.008 0.659 0.007 0.826 0.007 0.222 0.006 0.389 0.006 0.167 0.006
2453265.34869 0.440 0.008 0.670 0.007 0.829 0.007 0.230 0.006 0.389 0.006 0.159 0.006
2453265.34906 0.464 0.008 0.653 0.007 0.838 0.007 0.189 0.006 0.374 0.006 0.185 0.006
2453265.34943 0.434 0.008 0.630 0.007 0.827 0.007 0.196 0.006 0.393 0.006 0.197 0.006
2453265.34981 0.442 0.008 0.625 0.008 0.812 0.007 0.183 0.007 0.370 0.006 0.187 0.006
2453265.35019 0.456 0.008 0.657 0.007 0.822 0.007 0.201 0.006 0.366 0.006 0.165 0.006
2453265.35056 0.449 0.008 0.662 0.007 0.813 0.007 0.213 0.006 0.364 0.006 0.151 0.006
2453265.35094 0.448 0.008 0.636 0.007 0.810 0.007 0.188 0.006 0.362 0.006 0.174 0.006
2453265.35131 0.446 0.008 0.634 0.008 0.827 0.007 0.188 0.007 0.381 0.006 0.193 0.006
2453265.35168 0.434 0.008 0.644 0.007 0.802 0.007 0.210 0.006 0.368 0.006 0.158 0.006
2453265.35205 0.449 0.008 0.626 0.008 0.803 0.007 0.177 0.007 0.354 0.006 0.177 0.006
2453265.35243 0.412 0.008 0.605 0.008 0.798 0.007 0.193 0.007 0.386 0.006 0.193 0.006
2453265.35280 0.430 0.008 0.614 0.008 0.800 0.007 0.184 0.007 0.370 0.006 0.186 0.006
2453265.35317 0.448 0.008 0.644 0.008 0.807 0.007 0.196 0.007 0.359 0.006 0.163 0.006
2453265.35355 0.417 0.008 0.620 0.008 0.799 0.007 0.203 0.007 0.382 0.006 0.179 0.006
2453265.35392 0.410 0.008 0.619 0.007 0.773 0.007 0.209 0.006 0.363 0.006 0.154 0.006
2453265.35429 0.416 0.008 0.617 0.007 0.804 0.007 0.201 0.006 0.388 0.006 0.187 0.006
2453265.35468 0.399 0.008 0.611 0.007 0.772 0.007 0.212 0.006 0.373 0.006 0.161 0.006
2453265.35505 0.385 0.008 0.589 0.007 0.783 0.007 0.204 0.006 0.398 0.006 0.194 0.006
2453265.35542 0.386 0.008 0.591 0.008 0.787 0.007 0.205 0.007 0.401 0.006 0.196 0.006
2453265.35580 0.404 0.008 0.624 0.007 0.776 0.007 0.220 0.006 0.372 0.006 0.152 0.006
2453265.35617 0.393 0.008 0.591 0.008 0.759 0.007 0.198 0.007 0.366 0.006 0.168 0.006
