JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453230.36212 -0.153 0.007 0.032 0.007 0.238 0.006 0.185 0.007 0.391 0.006 0.206 0.006
2453230.36249 -0.134 0.007 0.045 0.007 0.248 0.006 0.179 0.007 0.382 0.006 0.203 0.006
2453230.36286 -0.138 0.007 0.031 0.007 0.209 0.006 0.169 0.007 0.347 0.006 0.178 0.006
2453230.36325 -0.170 0.007 0.020 0.007 0.220 0.006 0.190 0.007 0.390 0.006 0.200 0.006
2453230.36362 -0.128 0.007 0.046 0.007 0.221 0.006 0.174 0.007 0.349 0.006 0.175 0.006
2453230.36399 -0.136 0.007 0.046 0.007 0.225 0.006 0.182 0.007 0.361 0.006 0.179 0.006


2453230.36474 99.999 9.999 99.999 9.999 0.246 0.006 99.999 9.999 99.999 9.999 99.999 9.999


2453230.36549 -0.156 0.007 0.020 0.007 0.213 0.006 0.176 0.007 0.369 0.006 0.193 0.006
2453230.36586 -0.125 0.007 0.060 0.007 99.999 9.999 0.185 0.007 99.999 9.999 99.999 9.999
2453230.36624 -0.147 0.007 0.042 0.007 0.248 0.006 0.189 0.007 0.395 0.006 0.206 0.006
2453230.36661 -0.145 0.007 0.028 0.007 0.203 0.006 0.173 0.007 0.348 0.006 0.175 0.006
2453230.36698 -0.129 0.007 0.046 0.007 0.262 0.006 0.175 0.007 0.391 0.006 0.216 0.006
2453230.36737 99.999 9.999 0.068 0.007 0.259 0.006 99.999 9.999 99.999 9.999 0.191 0.006
2453230.36774 -0.148 0.007 0.035 0.007 0.216 0.006 0.183 0.007 0.364 0.006 0.181 0.006
2453230.36811 -0.116 0.007 0.050 0.007 99.999 9.999 0.166 0.007 99.999 9.999 99.999 9.999
2453230.36849 -0.146 0.007 0.033 0.007 0.260 0.006 0.179 0.007 0.406 0.006 0.227 0.006


2453230.36923 -0.136 0.007 0.048 0.007 0.236 0.006 0.184 0.007 0.372 0.006 0.188 0.006
2453230.36961 -0.134 0.007 0.056 0.007 0.245 0.006 0.190 0.007 0.379 0.006 0.189 0.006
2453230.36998 99.999 9.999 0.049 0.007 0.259 0.006 99.999 9.999 99.999 9.999 0.210 0.006
2453230.37035 -0.131 0.007 0.066 0.007 99.999 9.999 0.197 0.007 99.999 9.999 99.999 9.999
2453230.37073 -0.150 0.007 0.029 0.007 0.233 0.006 0.179 0.007 0.383 0.006 0.204 0.006
2453230.37111 -0.126 0.007 0.055 0.007 99.999 9.999 0.181 0.007 99.999 9.999 99.999 9.999
2453230.37149 -0.127 0.007 0.069 0.007 0.253 0.006 0.196 0.007 0.380 0.006 0.184 0.006
2453230.37186 -0.125 0.007 0.059 0.007 0.224 0.006 0.184 0.007 0.349 0.006 0.165 0.006
2453230.37223 -0.138 0.008 0.022 0.007 0.217 0.007 0.160 0.008 0.355 0.008 0.195 0.007
2453230.37261 -0.147 0.008 0.056 0.007 0.252 0.007 0.203 0.008 0.399 0.008 0.196 0.007
2453230.37298 -0.162 0.008 0.034 0.007 0.245 0.007 0.196 0.008 0.407 0.008 0.211 0.007
2453230.37335 -0.100 0.009 0.052 0.008 99.999 9.999 0.152 0.009 99.999 9.999 99.999 9.999
2453230.37373 -0.178 0.011 0.051 0.010 0.257 0.009 0.229 0.011 0.435 0.010 0.206 0.009


2453230.37447 -0.151 0.011 0.038 0.011 0.268 0.011 0.189 0.011 0.419 0.011 0.230 0.011
2453230.37486 -0.119 0.011 0.070 0.010 0.229 0.009 0.189 0.011 0.348 0.010 0.159 0.009
2453230.37523 -0.102 0.011 0.056 0.010 99.999 9.999 0.158 0.011 99.999 9.999 99.999 9.999
2453230.37560 -0.143 0.011 0.056 0.010 0.260 0.009 0.199 0.011 0.403 0.010 0.204 0.009
2453230.37598 -0.120 0.011 0.064 0.010 99.999 9.999 0.184 0.011 99.999 9.999 99.999 9.999
2453230.37635 -0.108 0.012 0.058 0.011 0.226 0.011 0.166 0.012 0.334 0.011 0.168 0.011
2453230.37673 -0.139 0.015 0.036 0.014 0.276 0.013 0.175 0.015 0.415 0.014 0.240 0.013
2453230.37710 -0.140 0.013 0.058 0.013 0.182 0.013 0.198 0.013 0.322 0.013 0.124 0.013
2453230.37747 -0.147 0.011 0.057 0.011 0.258 0.011 0.204 0.011 0.405 0.011 0.201 0.010
2453230.37785 99.999 9.999 0.019 0.014 0.244 0.013 99.999 9.999 99.999 9.999 0.225 0.013
2453230.37822 -0.152 0.019 0.069 0.018 0.217 0.017 0.221 0.018 0.369 0.018 0.148 0.016
2453230.37859 -0.133 0.018 0.053 0.016 0.223 0.016 0.186 0.017 0.356 0.016 0.170 0.015
2453230.37898 -0.121 0.019 0.053 0.018 0.283 0.017 0.174 0.018 0.404 0.018 0.230 0.016
2453230.37935 -0.104 0.019 0.068 0.018 0.263 0.016 0.172 0.018 0.367 0.017 0.195 0.016


2453230.38010 -0.084 0.021 0.013 0.020 0.240 0.018 0.097 0.021 0.324 0.019 0.227 0.018


2453230.38084 -0.129 0.024 0.032 0.023 0.181 0.022 0.161 0.024 0.310 0.023 0.149 0.022
2453230.38122 -0.165 0.013 0.071 0.013 0.267 0.012 0.236 0.013 0.432 0.013 0.196 0.012
2453230.38159 -0.096 0.017 0.050 0.016 0.086 0.016 0.146 0.016 0.182 0.016 0.036 0.016
2453230.38197 -0.132 0.030 -0.001 0.028 0.211 0.026 0.131 0.029 0.343 0.028 0.212 0.025
2453230.38234 99.999 9.999 99.999 9.999 0.259 0.023 99.999 9.999 99.999 9.999 99.999 9.999


2453230.38310 99.999 9.999 99.999 9.999 0.233 0.020 99.999 9.999 99.999 9.999 99.999 9.999
2453230.38347 -0.117 0.022 0.021 0.021 0.236 0.020 0.138 0.021 0.353 0.021 0.215 0.019
2453230.38384 -0.155 0.031 0.055 0.029 0.247 0.028 0.210 0.030 0.402 0.029 0.192 0.027
2453230.38421 -0.128 0.070 0.065 0.064 0.097 0.064 0.193 0.069 0.225 0.069 0.032 0.062
2453230.38459 -0.141 0.151 -0.184 0.153 0.315 0.125 -0.043 0.165 0.456 0.139 0.499 0.141


2453230.38533 -0.198 0.062 0.031 0.057 0.302 0.052 0.229 0.062 0.500 0.058 0.271 0.052
2453230.38570 -0.052 0.028 -0.048 0.027 0.274 0.024 0.004 0.028 0.326 0.025 0.322 0.024
2453230.38608 -0.096 0.030 0.065 0.028 0.278 0.026 0.161 0.029 0.374 0.028 0.213 0.025
2453230.38645 -0.137 0.020 0.057 0.018 0.245 0.017 0.194 0.019 0.382 0.019 0.188 0.016
2453230.38682 -0.150 0.029 0.030 0.027 0.264 0.025 0.180 0.029 0.414 0.027 0.234 0.025
2453230.38719 -0.203 0.020 0.036 0.018 0.213 0.017 0.239 0.019 0.416 0.019 0.177 0.016
2453230.38758 -0.166 0.015 0.017 0.013 0.184 0.013 0.183 0.014 0.350 0.014 0.167 0.013
2453230.38795 -0.121 0.019 0.019 0.018 0.165 0.018 0.140 0.018 0.286 0.018 0.146 0.017
2453230.38832 -0.115 0.020 0.084 0.018 0.308 0.017 0.199 0.020 0.423 0.019 0.224 0.017
2453230.38869 -0.155 0.018 0.004 0.017 0.192 0.016 0.159 0.018 0.347 0.018 0.188 0.016
2453230.38907 -0.123 0.023 0.002 0.022 0.227 0.021 0.125 0.023 0.350 0.021 0.225 0.020
2453230.38944 -0.167 0.035 0.015 0.032 0.310 0.029 0.182 0.034 0.477 0.032 0.295 0.028
2453230.38981 -0.139 0.024 0.025 0.023 0.171 0.022 0.164 0.024 0.310 0.023 0.146 0.022
2453230.39019 -0.089 0.032 0.024 0.030 0.195 0.028 0.113 0.031 0.284 0.029 0.171 0.028
2453230.39056 -0.212 0.080 -0.111 0.074 0.066 0.070 0.101 0.082 0.278 0.078 0.177 0.072
2453230.39093 -0.043 0.062 0.023 0.059 0.230 0.055 0.066 0.061 0.273 0.057 0.207 0.054
2453230.39130 -0.030 0.069 0.008 0.066 0.167 0.064 0.038 0.067 0.197 0.065 0.159 0.062
2453230.39168 -0.049 0.081 0.085 0.076 0.310 0.072 0.134 0.077 0.359 0.073 0.225 0.067
2453230.39205 -0.083 0.200 -0.159 0.204 0.177 0.175 -0.076 0.215 0.260 0.188 0.336 0.192
2453230.39242 -0.237 0.254 0.160 0.210 0.262 0.206 0.397 0.238 0.499 0.235 0.102 0.187
2453230.39280 -0.236 0.136 0.128 0.115 0.201 0.111 0.364 0.131 0.437 0.127 0.073 0.104
2453230.39318 -0.260 0.199 0.139 0.163 99.999 9.999 0.399 0.193 99.999 9.999 99.999 9.999
2453230.39355 -0.222 0.121 0.023 0.108 0.047 0.108 0.245 0.119 0.269 0.119 0.024 0.105
2453230.39392 -0.233 0.083 -0.033 0.076 0.196 0.070 0.200 0.084 0.429 0.078 0.229 0.070
2453230.39429 -0.214 0.056 0.025 0.050 0.164 0.048 0.239 0.055 0.378 0.053 0.139 0.047
2453230.39467 -0.131 0.060 -0.017 0.055 0.189 0.052 0.114 0.060 0.320 0.057 0.206 0.052
2453230.39504 -0.183 0.040 0.042 0.036 0.182 0.034 0.225 0.039 0.365 0.037 0.140 0.033
2453230.39541 -0.126 0.039 -0.031 0.037 0.211 0.035 0.095 0.040 0.337 0.037 0.242 0.035
2453230.39578 -0.203 0.042 -0.071 0.040 0.182 0.035 0.132 0.043 0.385 0.039 0.253 0.037
2453230.39616 -0.239 0.026 0.015 0.023 0.303 0.021 0.254 0.026 0.542 0.024 0.288 0.021
2453230.39653 -0.160 0.024 0.021 0.023 0.238 0.021 0.181 0.024 0.398 0.023 0.217 0.021
2453230.39690 -0.145 0.027 -0.027 0.025 0.207 0.023 0.118 0.027 0.352 0.025 0.234 0.023


2453230.39766 -0.147 0.021 0.034 0.020 0.210 0.019 0.181 0.021 0.357 0.021 0.176 0.019
2453230.39803 -0.133 0.023 0.021 0.022 0.177 0.021 0.154 0.023 0.310 0.022 0.156 0.021
2453230.39840 -0.171 0.029 -0.013 0.027 0.236 0.025 0.158 0.029 0.407 0.027 0.249 0.025
2453230.39877 -0.081 0.033 0.015 0.032 0.220 0.030 0.096 0.033 0.301 0.031 0.205 0.029
2453230.39915 -0.152 0.038 0.039 0.035 0.212 0.033 0.191 0.037 0.364 0.036 0.173 0.033
2453230.39952 -0.195 0.037 0.012 0.034 0.194 0.032 0.207 0.037 0.389 0.035 0.182 0.032
2453230.39989 -0.158 0.033 0.000 0.030 0.211 0.028 0.158 0.033 0.369 0.031 0.211 0.029
2453230.40026 -0.173 0.037 0.038 0.033 0.141 0.032 0.211 0.036 0.314 0.035 0.103 0.031
2453230.40064 -0.149 0.030 -0.020 0.028 0.181 0.027 0.129 0.030 0.330 0.029 0.201 0.027
2453230.40101 -0.125 0.035 0.011 0.033 0.219 0.031 0.136 0.035 0.344 0.033 0.208 0.030
2453230.40138 -0.114 0.031 0.008 0.030 0.198 0.028 0.122 0.031 0.312 0.029 0.190 0.028
2453230.40175 -0.125 0.035 0.016 0.033 0.171 0.033 0.141 0.035 0.296 0.034 0.155 0.032
2453230.40214 -0.116 0.030 0.012 0.028 0.197 0.027 0.128 0.030 0.313 0.028 0.185 0.027
2453230.40251 -0.140 0.026 0.053 0.024 0.244 0.023 0.193 0.026 0.384 0.025 0.191 0.023
2453230.40288 -0.147 0.033 0.002 0.030 0.203 0.028 0.149 0.033 0.350 0.031 0.201 0.028
2453230.40325 -0.166 0.038 0.023 0.035 0.212 0.033 0.189 0.037 0.378 0.035 0.189 0.032
2453230.40363 -0.159 0.043 -0.024 0.039 0.240 0.036 0.135 0.042 0.399 0.039 0.264 0.035
2453230.40400 -0.010 0.117 -0.012 0.115 0.196 0.107 -0.002 0.116 0.206 0.107 0.208 0.106
2453230.40437 -0.110 0.076 0.127 0.069 0.255 0.067 0.237 0.073 0.365 0.071 0.128 0.063
2453230.40474 -0.223 0.068 -0.070 0.063 0.187 0.057 0.153 0.070 0.410 0.065 0.257 0.059
2453230.40512 -0.163 0.052 -0.002 0.048 0.245 0.044 0.161 0.052 0.408 0.048 0.247 0.044
2453230.40549 -0.135 0.032 0.076 0.029 0.208 0.028 0.211 0.031 0.343 0.030 0.132 0.027
2453230.40586 -0.132 0.025 0.007 0.024 0.268 0.022 0.139 0.025 0.400 0.024 0.261 0.022
2453230.40623 -0.171 0.024 -0.042 0.023 0.193 0.021 0.129 0.024 0.364 0.023 0.235 0.021
2453230.40661 -0.224 0.023 -0.013 0.021 0.197 0.020 0.211 0.023 0.421 0.022 0.210 0.020
2453230.40698 -0.116 0.023 0.034 0.021 99.999 9.999 0.150 0.023 99.999 9.999 99.999 9.999
2453230.40736 -0.139 0.023 0.035 0.021 0.216 0.020 0.174 0.022 0.355 0.021 0.181 0.019
2453230.40773 -0.148 0.022 0.015 0.021 0.243 0.019 0.163 0.022 0.391 0.020 0.228 0.019
2453230.40811 -0.167 0.021 0.032 0.020 0.225 0.018 0.199 0.021 0.392 0.019 0.193 0.018
2453230.40848 -0.214 0.018 -0.034 0.017 0.186 0.016 0.180 0.018 0.400 0.018 0.220 0.016
2453230.40885 -0.192 0.018 0.018 0.017 0.275 0.016 0.210 0.018 0.467 0.017 0.257 0.016
2453230.40922 -0.164 0.019 -0.038 0.018 0.177 0.017 0.126 0.019 0.341 0.018 0.215 0.017
2453230.40960 -0.157 0.018 -0.001 0.017 0.190 0.016 0.156 0.018 0.347 0.018 0.191 0.016
2453230.40997 -0.160 0.018 -0.009 0.018 0.172 0.016 0.151 0.018 0.332 0.017 0.181 0.017
2453230.41034 -0.212 0.021 0.001 0.018 0.192 0.018 0.213 0.021 0.404 0.020 0.191 0.018
2453230.41071 -0.150 0.020 0.013 0.019 0.188 0.018 0.163 0.021 0.338 0.019 0.175 0.018
2453230.41109 -0.144 0.021 0.017 0.019 0.177 0.018 0.161 0.020 0.321 0.019 0.160 0.018
2453230.41146 -0.175 0.020 0.006 0.018 0.201 0.018 0.181 0.020 0.376 0.019 0.195 0.018
2453230.41183 -0.147 0.019 -0.001 0.018 0.182 0.018 0.146 0.019 0.329 0.018 0.183 0.018
2453230.41220 -0.142 0.024 0.036 0.022 0.216 0.021 0.178 0.023 0.358 0.023 0.180 0.021
2453230.41259 -0.177 0.021 -0.020 0.020 0.170 0.019 0.157 0.021 0.347 0.021 0.190 0.019
2453230.41296 -0.151 0.024 0.003 0.023 0.191 0.021 0.154 0.024 0.342 0.023 0.188 0.021
2453230.41333 -0.188 0.023 -0.001 0.021 0.150 0.021 0.187 0.023 0.338 0.022 0.151 0.021
2453230.41370 -0.186 0.025 -0.021 0.024 0.184 0.022 0.165 0.025 0.370 0.024 0.205 0.022
2453230.41408 -0.164 0.028 0.036 0.026 0.230 0.025 0.200 0.028 0.394 0.026 0.194 0.024
2453230.41445 -0.208 0.033 -0.038 0.030 0.196 0.028 0.170 0.033 0.404 0.031 0.234 0.028
2453230.41482 -0.098 0.035 0.022 0.034 99.999 9.999 0.120 0.035 99.999 9.999 99.999 9.999
2453230.41519 -0.135 0.045 0.045 0.041 0.209 0.038 0.180 0.045 0.344 0.042 0.164 0.038
2453230.41557 -0.064 0.053 0.014 0.050 0.192 0.048 0.078 0.052 0.256 0.050 0.178 0.047
2453230.41594 -0.028 0.058 0.053 0.055 0.152 0.054 0.081 0.057 0.180 0.055 0.099 0.052
2453230.41631 -0.206 0.058 -0.005 0.054 0.167 0.051 0.201 0.058 0.373 0.056 0.172 0.051
2453230.41668 -0.170 0.066 -0.022 0.061 0.181 0.057 0.148 0.066 0.351 0.062 0.203 0.057
2453230.41707 -0.108 0.052 0.022 0.049 0.262 0.045 0.130 0.052 0.370 0.049 0.240 0.045
2453230.41744 -0.194 0.062 -0.099 0.058 0.221 0.052 0.095 0.064 0.415 0.059 0.320 0.055
2453230.41781 -0.137 0.064 0.052 0.059 0.248 0.054 0.189 0.063 0.385 0.059 0.196 0.053
2453230.41818 -0.187 0.062 -0.010 0.055 0.088 0.054 0.177 0.062 0.275 0.061 0.098 0.054
2453230.41856 -0.259 0.074 -0.038 0.066 0.122 0.062 0.221 0.075 0.381 0.071 0.160 0.062
2453230.41893 -0.167 0.066 -0.069 0.062 0.147 0.057 0.098 0.067 0.314 0.062 0.216 0.058
2453230.41930 -0.250 0.066 -0.043 0.059 0.134 0.054 0.207 0.068 0.384 0.064 0.177 0.057
2453230.41967 -0.165 0.068 0.043 0.063 0.225 0.059 0.208 0.067 0.390 0.064 0.182 0.058
2453230.42005 -0.305 0.085 -0.002 0.073 0.010 0.073 0.303 0.084 0.315 0.084 0.012 0.072
2453230.42042 -0.175 0.085 0.014 0.078 0.084 0.077 0.189 0.084 0.259 0.083 0.070 0.076
2453230.42079 -0.262 0.105 99.999 9.999 0.151 0.087 99.999 9.999 0.413 0.098 99.999 9.999
2453230.42116 -0.102 0.105 0.008 0.099 0.116 0.097 0.110 0.103 0.218 0.101 0.108 0.095
2453230.42155 -0.101 0.113 -0.156 0.115 99.999 9.999 -0.055 0.120 99.999 9.999 99.999 9.999


2453230.42229 -0.137 0.111 -0.040 0.105 0.209 0.098 0.097 0.112 0.346 0.105 0.249 0.099
2453230.42266 -0.163 0.150 -0.066 0.146 0.319 0.124 0.097 0.154 0.482 0.134 0.385 0.129
2453230.42304 -0.337 0.129 -0.050 0.111 -0.027 0.111 0.287 0.131 0.310 0.131 0.023 0.113
2453230.42341 -0.277 0.168 -0.019 0.149 0.282 0.132 0.258 0.169 0.559 0.153 0.301 0.133
2453230.42378 -0.100 0.211 -0.329 0.238 0.329 0.180 -0.229 0.245 0.429 0.189 0.658 0.219


2453230.42453 99.999 9.999 99.999 9.999 0.333 0.324 99.999 9.999 99.999 9.999 99.999 9.999
2453230.42490 99.999 9.999 -0.137 0.242 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453230.42527 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999




















2453230.43797 0.236 0.297 0.323 0.290 0.191 0.308 0.087 0.250 -0.045 0.271 -0.132 0.263
2453230.43834 -0.325 0.251 -0.321 0.248 0.226 0.192 0.004 0.284 0.551 0.237 0.547 0.234
