JD V-C s1 V-C1 s2 V-C2 s3 C-C1 s4 C-C2 s5 C1-C2 s6
2453245.49920 -0.163 0.036 0.106 0.031 0.369 0.029 0.269 0.035 0.532 0.033 0.263 0.028
2453245.50032 -0.066 0.016 0.083 0.015 0.288 0.014 0.149 0.015 0.354 0.014 0.205 0.013
2453245.50069 -0.087 0.012 0.029 0.011 0.215 0.011 0.116 0.012 0.302 0.011 0.186 0.011
2453245.50108 -0.139 0.014 0.060 0.013 0.241 0.012 0.199 0.014 0.380 0.014 0.181 0.012
2453245.50145 -0.142 0.019 99.999 9.999 0.370 0.015 99.999 9.999 0.512 0.017 99.999 9.999
2453245.50182 -0.077 0.013 0.048 0.013 0.211 0.012 0.125 0.013 0.288 0.013 0.163 0.012
2453245.50219 -0.033 0.016 0.077 0.015 0.295 0.014 0.110 0.015 0.328 0.014 0.218 0.013
2453245.50257 -0.112 0.011 99.999 9.999 0.296 0.009 99.999 9.999 0.408 0.010 99.999 9.999
2453245.50294 -0.115 0.011 0.135 0.010 0.268 0.009 0.250 0.011 0.383 0.010 0.133 0.009
2453245.50331 -0.092 0.015 0.096 0.012 0.319 0.011 0.188 0.014 0.411 0.014 0.223 0.011
2453245.50368 -0.114 0.013 0.092 0.013 0.257 0.012 0.206 0.013 0.371 0.013 0.165 0.012
2453245.50406 -0.116 0.015 -0.026 0.015 0.200 0.013 0.090 0.016 0.316 0.014 0.226 0.014
2453245.50443 99.999 9.999 0.020 0.016 0.202 0.015 99.999 9.999 99.999 9.999 0.182 0.015
2453245.50480 -0.112 0.023 0.120 0.021 0.146 0.021 0.232 0.021 0.258 0.021 0.026 0.019






2453245.50630 0.075 0.028 -0.005 0.028 0.299 0.025 -0.080 0.025 0.224 0.023 0.304 0.023
2453245.50667 -0.053 0.033 0.100 0.031 0.257 0.029 0.153 0.032 0.310 0.030 0.157 0.028
2453245.50705 -0.118 0.042 0.093 0.037 0.282 0.035 0.211 0.041 0.400 0.039 0.189 0.033
2453245.50742 -0.159 0.096 -0.028 0.089 0.169 0.082 0.131 0.096 0.328 0.090 0.197 0.082
2453245.50779 0.006 0.082 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999
2453245.50816 -0.173 0.075 0.111 0.065 0.272 0.061 0.284 0.071 0.445 0.068 0.161 0.057
2453245.50854 -0.055 0.054 0.071 0.051 0.213 0.050 0.126 0.052 0.268 0.051 0.142 0.047
2453245.50891 -0.140 0.035 0.046 0.033 0.318 0.031 0.186 0.035 0.458 0.032 0.272 0.030


2453245.50965 -0.118 0.025 -0.011 0.024 0.192 0.023 0.107 0.025 0.310 0.024 0.203 0.023
2453245.51003 0.089 0.210 0.071 0.208 -0.084 0.222 -0.018 0.200 -0.173 0.215 -0.155 0.213
2453245.51041 0.003 0.200 0.082 0.198 0.130 0.189 0.079 0.194 0.127 0.186 0.048 0.183


2453245.51115 -0.361 0.076 99.999 9.999 0.287 0.053 99.999 9.999 0.648 0.071 99.999 9.999
2453245.51153 -0.048 0.141 -0.092 0.141 0.294 0.123 -0.044 0.144 0.342 0.127 0.386 0.126
2453245.51190 -0.037 0.112 0.168 0.103 0.225 0.098 0.205 0.107 0.262 0.102 0.057 0.091
2453245.51227 -0.431 0.157 -0.161 0.133 -0.044 0.127 0.270 0.165 0.387 0.161 0.117 0.137


2453245.51302 -0.331 0.063 0.113 0.046 0.153 0.050 0.444 0.060 0.484 0.062 0.040 0.045
2453245.51339 -0.235 0.109 -0.073 0.097 0.189 0.085 0.162 0.112 0.424 0.102 0.262 0.089
2453245.51376 0.022 0.274 99.999 9.999 0.410 0.237 99.999 9.999 0.388 0.236 99.999 9.999


2453245.51451 -0.270 0.122 0.250 0.092 0.387 0.091 0.520 0.115 0.657 0.113 0.137 0.080


2453245.51525 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999


2453245.51601 99.999 9.999 99.999 9.999 0.048 0.252 99.999 9.999 99.999 9.999 99.999 9.999
2453245.51638 0.119 0.064 -0.166 0.074 0.296 0.061 -0.285 0.069 0.177 0.055 0.462 0.066








2453245.53019 -0.003 0.231 0.301 0.203 0.545 0.189 0.304 0.206 0.548 0.191 0.244 0.157


2453245.53542 99.999 9.999 0.320 0.253 0.359 0.250 99.999 9.999 99.999 9.999 0.039 0.213


