2453279.23910 0.165 0.007
2453279.23985 0.214 0.006
2453279.24023 0.213 0.007
2453279.24135 0.205 0.007
2453279.24172 0.186 0.006
2453279.24209 0.197 0.006
2453279.24284 0.160 0.007
2453279.24321 0.159 0.007
2453279.24359 0.203 0.006
2453279.24546 0.191 0.007
2453279.24621 0.224 0.006
2453279.24807 0.172 0.006
2453279.24845 0.223 0.006
2453279.25069 0.143 0.007
2453279.25144 0.219 0.006
2453279.25219 0.191 0.006
2453279.25256 0.175 0.006
2453279.25332 0.185 0.006
2453279.25369 0.176 0.007
2453279.25444 0.183 0.006
2453279.25481 0.170 0.007
2453279.25556 0.199 0.006
2453279.25630 0.193 0.006
2453279.25668 0.172 0.007
2453279.25781 0.178 0.007
2453279.25967 0.186 0.007
2453279.26004 0.181 0.007
2453279.26042 0.160 0.007
2453279.26267 0.180 0.007
2453279.26378 0.200 0.006
2453279.26491 0.164 0.007
2453279.26529 0.218 0.006
2453279.26566 0.199 0.007
2453279.26603 0.213 0.007
2453279.26791 0.214 0.006
2453279.26865 0.200 0.006
2453279.26903 0.182 0.007
2453279.27015 0.202 0.007
2453279.27128 0.201 0.006
2453279.27202 0.231 0.006
2453279.27240 0.208 0.007
2453279.27314 0.200 0.007
2453279.27389 0.193 0.007
2453279.27426 0.163 0.007
2453279.27539 0.163 0.007
2453279.27576 0.180 0.007
2453279.27651 0.182 0.007
2453279.27763 0.205 0.007
2453279.27800 0.187 0.007
2453279.27838 0.167 0.007
2453279.27988 0.185 0.006
2453279.28025 0.175 0.007
2453279.28062 0.179 0.007
2453279.28100 0.182 0.007
2453279.28324 0.149 0.007
2453279.28361 0.199 0.007
2453279.28437 0.203 0.006
2453279.28511 0.208 0.006
2453279.28586 0.207 0.006
2453279.28623 0.209 0.007
2453279.28698 0.180 0.007
2453279.28735 0.186 0.007
2453279.28848 0.194 0.007
2453279.28923 0.180 0.007
2453279.28960 0.190 0.007
2453279.28997 0.192 0.006
2453279.29146 0.209 0.007
2453279.29184 0.204 0.007
2453279.29221 0.182 0.007
2453279.29297 0.158 0.007
2453279.29371 0.218 0.006
2453279.29483 0.202 0.007
2453279.29558 0.207 0.007
2453279.29633 0.236 0.006
2453279.29671 0.191 0.007
2453279.29708 0.178 0.007
2453279.29783 0.175 0.007
2453279.29895 0.186 0.007
2453279.30007 0.174 0.007
2453279.30081 0.162 0.007
2453279.30306 0.163 0.007
2453279.30418 0.168 0.007
2453279.30530 0.215 0.006
2453279.30643 0.186 0.006
2453279.30755 0.173 0.007
2453279.30792 0.177 0.007
2453279.30941 0.180 0.007
